date,CIBR_2022_Q1,meta
2022-02-18 00:00:00,938.7552364911236,
2022-02-18 10:00:00,956.3354165857833,
2022-02-18 10:30:00,861.3006041015086,
2022-02-18 12:00:00,788.3122006013085,
2022-02-18 13:30:00,758.7935822794847,
2022-02-18 15:00:00,807.9606222758902,
2022-02-18 15:30:30,807.9606222758902,
2022-02-18 23:59:59,776.1930174425237,w
2022-02-21 00:00:00,776.1930174425237,
2022-02-21 10:00:00,776.1930174425237,
2022-02-21 10:30:00,776.1930174425237,
2022-02-21 12:00:00,776.1930174425237,
2022-02-21 13:30:00,776.1930174425237,
2022-02-21 15:00:00,776.1930174425237,
2022-02-21 15:30:30,776.1930174425237,
2022-02-21 23:59:59,776.1930174425237,c
2022-02-22 00:00:00,745.6890338753141,
2022-02-22 10:00:00,789.1007820538922,
2022-02-22 10:30:00,842.7936313769052,
2022-02-22 12:00:00,695.903195133561,
2022-02-22 13:30:00,719.8345630919108,
2022-02-22 15:00:00,755.6966059602379,
2022-02-22 15:30:30,755.6966059602379,
2022-02-22 23:59:59,700.8283610493867,c
2022-02-23 00:00:00,699.6778855287304,
2022-02-23 10:00:00,731.7453085803382,
2022-02-23 10:30:00,686.1687644516006,
2022-02-23 12:00:00,651.9776357712382,
2022-02-23 13:30:00,593.9230937940912,
2022-02-23 15:00:00,541.9825411164397,
2022-02-23 15:30:30,541.9825411164397,
2022-02-23 23:59:59,526.4530424013835,c
2022-02-24 00:00:00,410.59433719850506,
2022-02-24 10:00:00,629.2632628029195,
2022-02-24 10:30:00,667.8965501664084,
2022-02-24 12:00:00,743.8100639784034,
2022-02-24 13:30:00,678.1899344938912,
2022-02-24 15:00:00,825.7238904183936,
2022-02-24 15:30:30,825.7238904183936,
2022-02-24 23:59:59,857.3875313227721,c
2022-02-25 00:00:00,616.589050206265,
2022-02-25 10:00:00,485.6015975380843,
2022-02-25 10:30:00,516.4854038498405,
2022-02-25 12:00:00,592.0270853003477,
2022-02-25 13:30:00,600.7949220639368,
2022-02-25 15:00:00,621.3599929777246,
2022-02-25 15:30:30,621.3599929777246,
2022-02-25 23:59:59,620.7437762841411,w
2022-02-28 00:00:00,687.3375737496959,
2022-02-28 10:00:00,752.5939703330226,
2022-02-28 10:30:00,807.9101860193645,
2022-02-28 12:00:00,869.3701332998199,
2022-02-28 13:30:00,835.5511753560421,
2022-02-28 15:00:00,822.7976256638891,
2022-02-28 15:30:30,822.7976256638891,s
2022-02-28 23:59:59,823.0375854033967,c
2022-03-01 00:00:00,886.7099827527612,
2022-03-01 10:00:00,951.7061629071464,
2022-03-01 10:30:00,1038.747005143146,
2022-03-01 12:00:00,878.1796573738619,
2022-03-01 13:30:00,931.6158678475064,
2022-03-01 15:00:00,932.8995893274656,
2022-03-01 15:30:30,932.8995893274656,
2022-03-01 23:59:59,886.0126397885507,c
2022-03-02 00:00:00,915.0505590874035,
2022-03-02 10:00:00,799.8954493967702,
2022-03-02 10:30:00,776.048523249205,
2022-03-02 12:00:00,761.8083597684264,
2022-03-02 13:30:00,881.5947397088099,
2022-03-02 15:00:00,907.362007496186,
2022-03-02 15:30:30,907.362007496186,
2022-03-02 23:59:59,908.3369220425308,c
2022-03-03 00:00:00,867.4237473125987,
2022-03-03 10:00:00,784.9012238992228,
2022-03-03 10:30:00,714.5155766141595,
2022-03-03 12:00:00,672.3566184440945,
2022-03-03 13:30:00,658.6299343742859,
2022-03-03 15:00:00,636.4745992972983,
2022-03-03 15:30:30,636.4745992972983,
2022-03-03 23:59:59,657.9615110332098,c
2022-03-04 00:00:00,610.6095696107028,
2022-03-04 10:00:00,501.5692263371045,
2022-03-04 10:30:00,432.58517655696437,
2022-03-04 12:00:00,413.8557741724185,
2022-03-04 13:30:00,440.78030489563093,
2022-03-04 15:00:00,379.8232542744397,
2022-03-04 15:30:30,379.8232542744397,
2022-03-04 23:59:59,375.496089447797,w
2022-03-07 00:00:00,437.25466181621243,
2022-03-07 10:00:00,279.58964361848757,
2022-03-07 10:30:00,228.10519462924236,
2022-03-07 12:00:00,229.63685137121712,
2022-03-07 13:30:00,206.50437533952447,
2022-03-07 15:00:00,178.6996662666777,
2022-03-07 15:30:30,178.6996662666777,
2022-03-07 23:59:59,96.55905021612784,c
2022-03-08 00:00:00,108.05869935394281,
2022-03-08 10:00:00,10.277973075050596,
2022-03-08 10:30:00,24.197449001280177,
2022-03-08 12:00:00,0.8363773322845418,
2022-03-08 13:30:00,67.84243663222367,
2022-03-08 15:00:00,36.437366597098844,
2022-03-08 15:30:30,36.437366597098844,
2022-03-08 23:59:59,21.08018878787783,c
2022-03-09 00:00:00,65.86178569754162,
2022-03-09 10:00:00,68.4107833145136,
2022-03-09 10:30:00,172.11148777608463,
2022-03-09 12:00:00,134.71696079065515,
2022-03-09 13:30:00,203.31665738866087,
2022-03-09 15:00:00,220.5144384866441,
2022-03-09 15:30:30,220.5144384866441,
2022-03-09 23:59:59,206.90128831320595,c
2022-03-10 00:00:00,189.1789607687561,
2022-03-10 10:00:00,209.59639786853506,
2022-03-10 10:30:00,230.3694406360902,
2022-03-10 12:00:00,191.30274697148326,
2022-03-10 13:30:00,178.11173374923948,
2022-03-10 15:00:00,208.55363013368014,
2022-03-10 15:30:30,208.55363013368014,
2022-03-10 23:59:59,204.8073041612899,c
2022-03-11 00:00:00,189.88017407692007,
2022-03-11 10:00:00,95.67301695053499,
2022-03-11 10:30:00,92.3203434674873,
2022-03-11 12:00:00,48.45157221459698,
2022-03-11 13:30:00,63.65668179138828,
