date,XSLV_2022_Q4,meta
2022-10-14 00:00:00,162.24955011247346,
2022-10-14 10:00:00,145.28737281329,
2022-10-14 10:30:00,156.3495956670773,
2022-10-14 12:00:00,167.24647273223195,
2022-10-14 13:30:00,164.21511686397355,
2022-10-14 15:00:00,166.843635657588,
2022-10-14 15:30:30,166.843635657588,
2022-10-14 23:59:59,179.73993342529664,w
2022-10-17 00:00:00,163.81534548322847,
2022-10-17 10:00:00,179.29897055560937,
2022-10-17 10:30:00,177.37526931128392,
2022-10-17 12:00:00,178.96757898526218,
2022-10-17 13:30:00,183.9111173809638,
2022-10-17 15:00:00,189.9771914072437,
2022-10-17 15:30:30,189.9771914072437,
2022-10-17 23:59:59,181.73576665814232,c
2022-10-18 00:00:00,184.9593483500515,
2022-10-18 10:00:00,166.3630170862321,
2022-10-18 10:30:00,181.68445687714097,
2022-10-18 12:00:00,178.60472326999493,
2022-10-18 13:30:00,187.03399572669142,
2022-10-18 15:00:00,191.12178999532466,
2022-10-18 15:30:30,191.12178999532466,
2022-10-18 23:59:59,182.95125173383624,c
2022-10-19 00:00:00,177.49479862979837,
2022-10-19 10:00:00,205.79744559604137,
2022-10-19 10:30:00,191.73770675826367,
2022-10-19 12:00:00,206.09218954330333,
2022-10-19 13:30:00,201.93624325823401,
2022-10-19 15:00:00,193.0016279324704,
2022-10-19 15:30:30,193.0016279324704,
2022-10-19 23:59:59,196.82955171734042,c
2022-10-20 00:00:00,195.466376465912,
2022-10-20 10:00:00,177.7878594860336,
2022-10-20 10:30:00,176.74888640672472,
2022-10-20 12:00:00,153.10760456675456,
2022-10-20 13:30:00,148.62400934024492,
2022-10-20 15:00:00,149.25919367995292,
2022-10-20 15:30:30,149.25919367995292,
2022-10-20 23:59:59,152.66551679327637,c
2022-10-21 00:00:00,127.37781436136146,
2022-10-21 10:00:00,119.27969897468486,
2022-10-21 10:30:00,128.6773526644108,
2022-10-21 12:00:00,145.12503013881124,
2022-10-21 13:30:00,135.26415293819596,
2022-10-21 15:00:00,146.68249076002883,
2022-10-21 15:30:30,146.68249076002883,
2022-10-21 23:59:59,135.81179315537128,w
2022-10-24 00:00:00,123.17422346100469,
2022-10-24 10:00:00,120.96661879637125,
2022-10-24 10:30:00,142.57452230603457,
2022-10-24 12:00:00,126.46332368657468,
2022-10-24 13:30:00,128.6394405466273,
2022-10-24 15:00:00,124.41022201024737,
2022-10-24 15:30:30,124.41022201024737,
2022-10-24 23:59:59,125.21050902518576,c
2022-10-25 00:00:00,121.8281523514479,
2022-10-25 10:00:00,95.9859000112321,
2022-10-25 10:30:00,89.34904507774203,
2022-10-25 12:00:00,76.0709624120696,
2022-10-25 13:30:00,59.589729637491395,
2022-10-25 15:00:00,60.97610749212837,
2022-10-25 15:30:30,60.97610749212837,
2022-10-25 23:59:59,61.44695018710727,c
2022-10-26 00:00:00,54.297000832128084,
2022-10-26 10:00:00,40.442644824844564,
2022-10-26 10:30:00,29.271084850429112,
2022-10-26 12:00:00,29.913067892323028,
2022-10-26 13:30:00,34.54820209706386,
2022-10-26 15:00:00,37.7411047402323,
2022-10-26 15:30:30,37.7411047402323,
2022-10-26 23:59:59,30.500221838266683,c
2022-10-27 00:00:00,26.45830430472325,
2022-10-27 10:00:00,20.81037467870162,
2022-10-27 10:30:00,13.177280774865984,
2022-10-27 12:00:00,3.473221499973153,
2022-10-27 13:30:00,-7.0578656843864325,
2022-10-27 15:00:00,9.690186599664354,
2022-10-27 15:30:30,9.690186599664354,
2022-10-27 23:59:59,12.81998344567771,c
2022-10-28 00:00:00,-2.1962939292706807,
2022-10-28 10:00:00,17.134123174288476,
2022-10-28 10:30:00,11.684162118730256,
2022-10-28 12:00:00,-4.59555646720428,
2022-10-28 13:30:00,-16.649308065887357,
2022-10-28 15:00:00,-28.844819904434623,
2022-10-28 15:30:30,-28.844819904434623,
2022-10-28 23:59:59,-23.23309339884807,w
2022-10-31 00:00:00,-33.78819096758723,
2022-10-31 10:00:00,-12.529294767114699,
2022-10-31 10:30:00,-24.523896418682344,
2022-10-31 12:00:00,-11.844590600298417,
2022-10-31 13:30:00,-12.235112430759063,
2022-10-31 15:00:00,-2.8151421385908986,
2022-10-31 15:30:30,-2.8151421385908986,s
2022-10-31 23:59:59,-7.863240151474251,c
2022-11-01 00:00:00,-44.18240834177318,
2022-11-01 10:00:00,-6.568395516071279,
2022-11-01 10:30:00,1.2127136991439542,
2022-11-01 12:00:00,21.82584023287456,
2022-11-01 13:30:00,30.262583143729238,
2022-11-01 15:00:00,32.39504452379297,
2022-11-01 15:30:30,32.39504452379297,
2022-11-01 23:59:59,30.080730717540675,c
2022-11-02 00:00:00,38.00461853106573,
2022-11-02 10:00:00,42.140125656550936,
2022-11-02 10:30:00,44.779696323242625,
2022-11-02 12:00:00,59.15589523762848,
2022-11-02 13:30:00,54.3697630659672,
2022-11-02 15:00:00,61.33007370689503,
2022-11-02 15:30:30,61.33007370689503,
2022-11-02 23:59:59,68.70351855705545,c
2022-11-03 00:00:00,79.20388976586926,
2022-11-03 10:00:00,86.3226715470872,
2022-11-03 10:30:00,78.14601593822047,
2022-11-03 12:00:00,68.32918328516806,
2022-11-03 13:30:00,60.72143959906149,
2022-11-03 15:00:00,72.5700918244305,
2022-11-03 15:30:30,72.5700918244305,
2022-11-03 23:59:59,75.57651212868154,c
2022-11-04 00:00:00,69.21554721209048,
2022-11-04 10:00:00,72.34712057266816,
2022-11-04 10:30:00,63.74518571529334,
2022-11-04 12:00:00,74.82958511502389,
2022-11-04 13:30:00,81.36406913776548,
2022-11-04 15:00:00,80.5939971042798,
2022-11-04 15:30:30,80.5939971042798,
2022-11-04 23:59:59,79.29156287637275,w
2022-11-07 00:00:00,64.29670425537446,
2022-11-07 10:00:00,71.74737330255252,
2022-11-07 10:30:00,78.31968337928035,
2022-11-07 12:00:00,53.539235550081145,
2022-11-07 13:30:00,72.66144833158938,
2022-11-07 15:00:00,60.96171377470181,
2022-11-07 15:30:30,60.96171377470181,
2022-11-07 23:59:59,57.45025200119432,c
2022-11-08 00:00:00,59.46923762306299,
2022-11-08 10:00:00,49.39217701343109,
2022-11-08 10:30:00,39.27217598600306,
2022-11-08 12:00:00,51.264601851196964,
2022-11-08 13:30:00,65.30019154017339,
2022-11-08 15:00:00,68.34891550823522,
2022-11-08 15:30:30,68.34891550823522,
2022-11-08 23:59:59,54.0933574828511,c
2022-11-09 00:00:00,38.52166806420077,
2022-11-09 10:00:00,32.204694465589654,
2022-11-09 10:30:00,22.46498097015659,
2022-11-09 12:00:00,25.171420929699316,
2022-11-09 13:30:00,31.00628532616092,
2022-11-09 15:00:00,21.55395010148064,
2022-11-09 15:30:30,21.55395010148064,
2022-11-09 23:59:59,17.394371280074797,c
2022-11-10 00:00:00,6.320022965197708,
2022-11-10 10:00:00,21.04088548188952,
2022-11-10 10:30:00,23.51358022488045,
2022-11-10 12:00:00,45.06958897817055,
2022-11-10 13:30:00,32.54792899700833,
2022-11-10 15:00:00,27.04191963720622,
2022-11-10 15:30:30,27.04191963720622,
2022-11-10 23:59:59,10.788081993021379,c
2022-11-11 00:00:00,17.63576162689166,
2022-11-11 10:00:00,41.14030472558265,
2022-11-11 10:30:00,37.30191941631921,
2022-11-11 12:00:00,6.084446607371881,
2022-11-11 13:30:00,2.1932630740242143,
2022-11-11 15:00:00,2.09927818883852,
2022-11-11 15:30:30,2.09927818883852,
2022-11-11 23:59:59,0.0,a
2022-11-14 00:00:00,18.886143421002384,
2022-11-14 10:00:00,23.151566247327473,
2022-11-14 10:30:00,9.233331003095198,
2022-11-14 12:00:00,-10.5539415947388,
2022-11-14 13:30:00,5.460343786375008,
2022-11-14 15:00:00,-4.243380081917024,
2022-11-14 15:30:30,-4.243380081917024,
2022-11-14 23:59:59,3.5693703459731996,c
2022-11-15 00:00:00,3.556734221549167,
2022-11-15 10:00:00,-1.9924670178047776,
2022-11-15 10:30:00,12.751398324336805,
2022-11-15 12:00:00,21.00702046240313,
2022-11-15 13:30:00,25.507460941394086,
2022-11-15 15:00:00,20.79276409570839,
2022-11-15 15:30:30,20.79276409570839,
2022-11-15 23:59:59,17.253765597363618,c
2022-11-16 00:00:00,13.972873187412368,
2022-11-16 10:00:00,33.63592199823377,
2022-11-16 10:30:00,29.401765915764777,
2022-11-16 12:00:00,37.01712516106565,
2022-11-16 13:30:00,20.474068790085788,
2022-11-16 15:00:00,22.310774979212823,
2022-11-16 15:30:30,22.310774979212823,
2022-11-16 23:59:59,15.315512788720557,c
2022-11-17 00:00:00,10.335860292586002,
2022-11-17 10:00:00,33.636335212201246,
2022-11-17 10:30:00,38.0721106091818,
2022-11-17 12:00:00,50.00271225882101,
2022-11-17 13:30:00,47.8163687815712,
2022-11-17 15:00:00,48.417916844633154,
2022-11-17 15:30:30,48.417916844633154,
2022-11-17 23:59:59,36.00016650341764,c
2022-11-18 00:00:00,43.4636053582767,
2022-11-18 10:00:00,66.3125458191247,
2022-11-18 10:30:00,61.74722154317207,
2022-11-18 12:00:00,60.84108232074097,
2022-11-18 13:30:00,57.98682102676394,
2022-11-18 15:00:00,52.52639802596049,
2022-11-18 15:30:30,52.52639802596049,
2022-11-18 23:59:59,23.13140206388298,e
2022-11-21 00:00:00,23.912450884813907,
2022-11-21 10:00:00,2.6617707919850915,
2022-11-21 10:30:00,-0.07422164909205442,
2022-11-21 12:00:00,-2.5648095556259856,
2022-11-21 13:30:00,0.35754974794785355,
2022-11-21 15:00:00,-1.336501138731629,
2022-11-21 15:30:30,-1.336501138731629,
2022-11-21 23:59:59,7.726359386394069,c
2022-11-22 00:00:00,5.488473578166017,
2022-11-22 10:00:00,11.095205598802561,
2022-11-22 10:30:00,-2.163163231297961,
2022-11-22 12:00:00,7.866170797012874,
2022-11-22 13:30:00,28.27395986310995,
2022-11-22 15:00:00,27.626832764153427,
2022-11-22 15:30:30,27.626832764153427,
2022-11-22 23:59:59,20.23382630135809,c
2022-11-23 00:00:00,8.629034923972302,
2022-11-23 10:00:00,35.60280147213036,
2022-11-23 10:30:00,24.392872098395728,
2022-11-23 12:00:00,22.257184677463563,
2022-11-23 13:30:00,16.247065760593713,
2022-11-23 15:00:00,23.390646195922336,
2022-11-23 15:30:30,23.390646195922336,
2022-11-23 23:59:59,11.808627477025095,c
2022-11-24 00:00:00,11.808627477025095,
2022-11-24 10:00:00,11.808627477025095,
2022-11-24 10:30:00,11.808627477025095,
2022-11-24 12:00:00,11.808627477025095,
2022-11-24 13:30:00,11.808627477025095,
2022-11-24 15:00:00,11.808627477025095,
2022-11-24 15:30:30,11.808627477025095,
2022-11-24 23:59:59,11.808627477025095,c
2022-11-25 00:00:00,10.596811089767805,
2022-11-25 10:00:00,6.192293095456343,
2022-11-25 10:30:00,7.056428442140653,
2022-11-25 12:00:00,2.7943873508519808,
2022-11-25 13:30:00,2.7943873508519808,
2022-11-25 15:00:00,2.7943873508519808,
2022-11-25 15:30:30,2.7943873508519808,
2022-11-25 23:59:59,-5.104844191282625,w
2022-11-28 00:00:00,-22.262333965362263,
2022-11-28 10:00:00,-19.73519535514496,
2022-11-28 10:30:00,-5.998852261058508,
2022-11-28 12:00:00,3.9159665616120183,
2022-11-28 13:30:00,6.131404708686624,
2022-11-28 15:00:00,9.133839581382514,
2022-11-28 15:30:30,9.133839581382514,
2022-11-28 23:59:59,6.112051058321033,c
2022-11-29 00:00:00,-13.76139970157266,
2022-11-29 10:00:00,3.624045095261092,
2022-11-29 10:30:00,3.2257188499763014,
2022-11-29 12:00:00,15.956073465506307,
2022-11-29 13:30:00,20.295095209546332,
2022-11-29 15:00:00,10.780289938722763,
2022-11-29 15:30:30,10.780289938722763,
2022-11-29 23:59:59,7.7686035275057534,c
2022-11-30 00:00:00,22.117052697413648,
2022-11-30 10:00:00,7.30671972705402,
2022-11-30 10:30:00,7.52599239333906,
2022-11-30 12:00:00,-9.297026381296936,
2022-11-30 13:30:00,-0.7855164885543413,
2022-11-30 15:00:00,10.326222995133662,
2022-11-30 15:30:30,10.326222995133662,m
2022-11-30 23:59:59,12.370955406667296,c
2022-12-01 00:00:00,8.401705879561014,
2022-12-01 10:00:00,-11.249648484820225,
2022-12-01 10:30:00,-12.919838775961132,
2022-12-01 12:00:00,3.9604174200127638,
2022-12-01 13:30:00,6.714441412191118,
2022-12-01 15:00:00,15.504051320012422,
2022-12-01 15:30:30,15.504051320012422,
2022-12-01 23:59:59,11.822567863655934,c
2022-12-02 00:00:00,7.562461537668408,
2022-12-02 10:00:00,43.07001752064394,
2022-12-02 10:30:00,43.94155400730525,
2022-12-02 12:00:00,52.90359645027257,
2022-12-02 13:30:00,56.390043182961996,
2022-12-02 15:00:00,50.165574387467224,
2022-12-02 15:30:30,50.165574387467224,
2022-12-02 23:59:59,48.542316993308944,w
