date,CRSP_MICRO_HEDGED_2021_Q4,meta
2021-11-12 10:30:00,-829.8077873163247,
2021-11-12 12:00:00,-888.7073094911811,
2021-11-12 13:30:00,-870.6082531472694,
2021-11-12 15:00:00,-878.3629626879283,
2021-11-12 15:30:30,-878.3629626879283,
2021-11-12 23:59:59,-887.8131124581141,w
2021-11-15 00:00:00,-927.1293534393426,
2021-11-15 10:00:00,-902.94852564556,
2021-11-15 10:30:00,-862.3183959215394,
2021-11-15 12:00:00,-837.8957803126887,
2021-11-15 13:30:00,-854.4025220043459,
2021-11-15 15:00:00,-829.2205059819953,
2021-11-15 15:30:30,-829.2205059819953,
2021-11-15 23:59:59,-829.6033325425979,c
2021-11-16 00:00:00,-783.3221767114337,
2021-11-16 10:00:00,-752.2090614763883,
2021-11-16 10:30:00,-714.1296995253397,
2021-11-16 12:00:00,-765.9578085886669,
2021-11-16 13:30:00,-760.1900293278823,
2021-11-16 15:00:00,-794.6701796848574,
2021-11-16 15:30:30,-794.6701796848574,
2021-11-16 23:59:59,-771.9169931159777,c
2021-11-17 00:00:00,-787.2852714626279,
2021-11-17 10:00:00,-754.0560687497609,
2021-11-17 10:30:00,-674.8519009798301,
2021-11-17 12:00:00,-677.6075387576639,
2021-11-17 13:30:00,-676.9549822954186,
2021-11-17 15:00:00,-699.6811906657849,
2021-11-17 15:30:30,-699.6811906657849,
2021-11-17 23:59:59,-699.8000688123957,c
2021-11-18 00:00:00,-730.5390458777092,
2021-11-18 10:00:00,-698.41371086649,
2021-11-18 10:30:00,-645.2083337799704,
2021-11-18 12:00:00,-649.9841439534675,
2021-11-18 13:30:00,-645.1192240202108,
2021-11-18 15:00:00,-614.0700339749274,
2021-11-18 15:30:30,-614.0700339749274,
2021-11-18 23:59:59,-635.5760236172091,c
2021-11-19 00:00:00,-572.143371350824,
2021-11-19 10:00:00,-598.8103597503787,
2021-11-19 10:30:00,-562.2242981278796,
2021-11-19 12:00:00,-551.1260231220467,
2021-11-19 13:30:00,-536.9657016458823,
2021-11-19 15:00:00,-547.8810331397699,
2021-11-19 15:30:30,-547.8810331397699,
2021-11-19 23:59:59,-514.6591168160048,w
2021-11-22 00:00:00,-537.7765848904337,
2021-11-22 10:00:00,-547.5236465256803,
2021-11-22 10:30:00,-539.6398460186365,
2021-11-22 12:00:00,-515.9346584264531,
2021-11-22 13:30:00,-485.7919780084994,
2021-11-22 15:00:00,-509.8205198947544,
2021-11-22 15:30:30,-509.8205198947544,u
2021-11-22 23:59:59,-467.3854805742412,c
2021-11-23 00:00:00,-474.83908146558224,
2021-11-23 10:00:00,-509.0364201428283,
2021-11-23 10:30:00,-433.5605092768037,
2021-11-23 12:00:00,-453.66982819343593,
2021-11-23 13:30:00,-438.31316467281977,
2021-11-23 15:00:00,-455.5658910047032,
2021-11-23 15:30:30,-455.5658910047032,
2021-11-23 23:59:59,-486.48651882986815,c
2021-11-24 00:00:00,-457.3049344224564,
2021-11-24 10:00:00,-489.37330597850814,
2021-11-24 10:30:00,-530.5332809402307,
2021-11-24 12:00:00,-524.1040915728154,
2021-11-24 13:30:00,-518.93848699301,
2021-11-24 15:00:00,-484.56223191868776,
2021-11-24 15:30:30,-484.56223191868776,
2021-11-24 23:59:59,-497.79002758069237,c
2021-11-25 00:00:00,-497.79002758069237,
2021-11-25 10:00:00,-497.79002758069237,
2021-11-25 10:30:00,-497.79002758069237,
2021-11-25 12:00:00,-497.79002758069237,
2021-11-25 13:30:00,-497.79002758069237,
2021-11-25 15:00:00,-497.79002758069237,
2021-11-25 15:30:30,-497.79002758069237,
2021-11-25 23:59:59,-497.79002758069237,c
2021-11-26 00:00:00,-465.5623799070281,
2021-11-26 10:00:00,-420.13151358140203,
2021-11-26 10:30:00,-400.7252435771379,
2021-11-26 12:00:00,-291.31740977469144,
2021-11-26 13:30:00,-291.31740977469144,
2021-11-26 15:00:00,-291.31740977469144,
2021-11-26 15:30:30,-291.31740977469144,
2021-11-26 23:59:59,-333.3456558225407,w
2021-11-29 00:00:00,-423.41663682952185,
2021-11-29 10:00:00,-352.7326045497357,
2021-11-29 10:30:00,-254.07339911935105,
2021-11-29 12:00:00,-264.37937496951963,
2021-11-29 13:30:00,-305.04535633424257,
2021-11-29 15:00:00,-249.079329137714,
2021-11-29 15:30:30,-249.079329137714,
2021-11-29 23:59:59,-225.37427946096977,c
2021-11-30 00:00:00,-195.61555439175027,
2021-11-30 10:00:00,-210.10751743188575,
2021-11-30 10:30:00,-217.23830125995482,
2021-11-30 12:00:00,-172.56778365672562,
2021-11-30 13:30:00,-172.3356168615719,
2021-11-30 15:00:00,-211.32713307516678,
2021-11-30 15:30:30,-211.32713307516678,m
2021-11-30 23:59:59,-256.21799084235226,c
2021-12-01 00:00:00,-346.5880210562409,
2021-12-01 10:00:00,-300.4571933032821,
2021-12-01 10:30:00,-298.98094770528587,
2021-12-01 12:00:00,-246.70713939460347,
2021-12-01 13:30:00,-174.28222750059467,
2021-12-01 15:00:00,-123.58276091377411,
2021-12-01 15:30:30,-123.58276091377411,
2021-12-01 23:59:59,-32.937557565899624,c
2021-12-02 00:00:00,-43.10246582331092,
2021-12-02 10:00:00,-138.50405560277977,
2021-12-02 10:30:00,-87.75266096095493,
2021-12-02 12:00:00,-149.84040315105813,
2021-12-02 13:30:00,-115.25276455295716,
2021-12-02 15:00:00,-149.6651239462608,
2021-12-02 15:30:30,-149.6651239462608,
2021-12-02 23:59:59,-163.98602389430198,c
2021-12-03 00:00:00,-212.438887067854,
2021-12-03 10:00:00,-68.62669248235852,
2021-12-03 10:30:00,-51.64378128469434,
2021-12-03 12:00:00,25.38558932354499,
2021-12-03 13:30:00,-27.118625706562852,
2021-12-03 15:00:00,8.584602363601334,
2021-12-03 15:30:30,8.584602363601334,s
2021-12-03 23:59:59,0.0,a
2021-12-06 00:00:00,1.6549367324623745,
2021-12-06 10:00:00,24.232072516748303,
2021-12-06 10:30:00,24.246631257769877,
2021-12-06 12:00:00,113.42126009304411,
2021-12-06 13:30:00,50.795361750378106,
2021-12-06 15:00:00,75.33136691355958,
2021-12-06 15:30:30,75.33136691355958,
2021-12-06 23:59:59,61.473166666669385,c
2021-12-07 00:00:00,-31.864407157178903,
2021-12-07 10:00:00,14.20033977982439,
2021-12-07 10:30:00,-10.713315423860877,
2021-12-07 12:00:00,-98.10499841422825,
2021-12-07 13:30:00,-63.591745964510665,
2021-12-07 15:00:00,-102.2522928327653,
2021-12-07 15:30:30,-102.2522928327653,
2021-12-07 23:59:59,-49.27983955732907,c
2021-12-08 00:00:00,-43.06534653054405,
2021-12-08 10:00:00,39.466093726498,
2021-12-08 10:30:00,28.73532561335651,
2021-12-08 12:00:00,-67.38261815947499,
2021-12-08 13:30:00,-78.40402616943993,
2021-12-08 15:00:00,-69.99920900535471,
2021-12-08 15:30:30,-69.99920900535471,
2021-12-08 23:59:59,-47.418923320892645,c
2021-12-09 00:00:00,-18.923456875254487,
2021-12-09 10:00:00,59.56925982300163,
2021-12-09 10:30:00,35.331669836207766,
2021-12-09 12:00:00,77.511293806514,
2021-12-09 13:30:00,46.68815270559844,
2021-12-09 15:00:00,63.49230146391983,
2021-12-09 15:30:30,63.49230146391983,
2021-12-09 23:59:59,78.11037433242473,c
2021-12-10 00:00:00,12.238696084888943,
2021-12-10 10:00:00,196.57082238284875,
2021-12-10 10:30:00,214.52107781838913,
2021-12-10 12:00:00,290.0095377204052,
2021-12-10 13:30:00,310.3356321565316,
2021-12-10 15:00:00,361.7642878660854,
2021-12-10 15:30:30,361.7642878660854,
2021-12-10 23:59:59,339.9505486070857,w
2021-12-13 00:00:00,358.8034041025594,
2021-12-13 10:00:00,354.24545412312364,
2021-12-13 10:30:00,358.079587364663,
2021-12-13 12:00:00,384.7104084478442,
2021-12-13 13:30:00,351.1393092516173,
2021-12-13 15:00:00,309.3997227243435,
2021-12-13 15:30:30,309.3997227243435,
2021-12-13 23:59:59,301.4343540313912,c
2021-12-14 00:00:00,326.69797922028647,
2021-12-14 10:00:00,293.471348238656,
2021-12-14 10:30:00,258.84869940917724,
2021-12-14 12:00:00,388.0426262049041,
2021-12-14 13:30:00,365.66089740609914,
2021-12-14 15:00:00,333.5288321848893,
2021-12-14 15:30:30,333.5288321848893,
2021-12-14 23:59:59,348.7153457520035,c
2021-12-15 00:00:00,343.22922178972203,
2021-12-15 10:00:00,380.45694812220154,
2021-12-15 10:30:00,398.6269885316133,
2021-12-15 12:00:00,394.5698590669026,
2021-12-15 13:30:00,334.43049136069385,
2021-12-15 15:00:00,334.0056630497502,
2021-12-15 15:30:30,334.0056630497502,
2021-12-15 23:59:59,224.40435948987943,c
2021-12-16 00:00:00,209.49088226329968,
2021-12-16 10:00:00,295.7332774491106,
2021-12-16 10:30:00,298.44405252695105,
2021-12-16 12:00:00,338.4528167414592,
2021-12-16 13:30:00,326.5607421044533,
2021-12-16 15:00:00,328.231231585989,
2021-12-16 15:30:30,328.231231585989,
2021-12-16 23:59:59,323.6387450512211,c
2021-12-17 00:00:00,336.7485546375874,
2021-12-17 10:00:00,232.3403943120593,
2021-12-17 10:30:00,204.1824255307729,
2021-12-17 12:00:00,127.94630823396346,
2021-12-17 13:30:00,149.9539406777185,
2021-12-17 15:00:00,165.93230859363302,
2021-12-17 15:30:30,165.93230859363302,
2021-12-17 23:59:59,134.92345181886503,e
2021-12-20 00:00:00,193.3307067245596,
2021-12-20 10:00:00,200.65616407565085,
2021-12-20 10:30:00,157.38553389952176,
2021-12-20 12:00:00,168.9984211374849,
2021-12-20 13:30:00,188.27200575394,
2021-12-20 15:00:00,160.45071966488922,
2021-12-20 15:30:30,160.45071966488922,
2021-12-20 23:59:59,146.48478326263466,c
2021-12-21 00:00:00,140.732780747775,
2021-12-21 10:00:00,181.5616721016304,
2021-12-21 10:30:00,147.24682680395108,
2021-12-21 12:00:00,128.0266970297871,
2021-12-21 13:30:00,73.34646851655361,
2021-12-21 15:00:00,48.74999789718095,
2021-12-21 15:30:30,48.74999789718095,
2021-12-21 23:59:59,48.9718197605971,c
2021-12-22 00:00:00,86.5471439036346,
2021-12-22 10:00:00,40.04479141341926,
2021-12-22 10:30:00,76.28088286936145,
2021-12-22 12:00:00,-12.763055988390079,
2021-12-22 13:30:00,-4.156948086974808,
2021-12-22 15:00:00,1.9530441524484559,
2021-12-22 15:30:30,1.9530441524484559,
2021-12-22 23:59:59,-16.26781078849126,c
2021-12-23 00:00:00,-12.411833671779277,
2021-12-23 10:00:00,-0.12675358230080747,
2021-12-23 10:30:00,-29.949277968618844,
2021-12-23 12:00:00,-44.93295941449833,
2021-12-23 13:30:00,-91.9494917771508,
2021-12-23 15:00:00,-72.95880355794998,
2021-12-23 15:30:30,-72.95880355794998,
2021-12-23 23:59:59,-69.0889113795165,c
2021-12-24 00:00:00,-69.0889113795165,
2021-12-24 10:00:00,-69.0889113795165,
2021-12-24 10:30:00,-69.0889113795165,
2021-12-24 12:00:00,-69.0889113795165,
2021-12-24 13:30:00,-69.0889113795165,
2021-12-24 15:00:00,-69.0889113795165,
2021-12-24 15:30:30,-69.0889113795165,
2021-12-24 23:59:59,-69.0889113795165,w
2021-12-27 00:00:00,-36.61349635328315,
2021-12-27 10:00:00,20.55277554731856,
2021-12-27 10:30:00,25.71107373824725,
2021-12-27 12:00:00,1.7586194096675172,
2021-12-27 13:30:00,16.807236806816036,
2021-12-27 15:00:00,16.289262037385924,
2021-12-27 15:30:30,16.289262037385924,
2021-12-27 23:59:59,17.05940576165449,c
2021-12-28 00:00:00,40.549520983888215,
2021-12-28 10:00:00,-44.647698371264596,
2021-12-28 10:30:00,-93.91593990729507,
2021-12-28 12:00:00,-59.06263026502165,
2021-12-28 13:30:00,-2.560456751428319,
2021-12-28 15:00:00,-40.27658124321897,
2021-12-28 15:30:30,-40.27658124321897,
2021-12-28 23:59:59,-17.07953444189843,c
2021-12-29 00:00:00,10.800289308957872,
2021-12-29 10:00:00,-31.770057714045834,
2021-12-29 10:30:00,-31.76164690983296,
2021-12-29 12:00:00,-26.184358228052588,
2021-12-29 13:30:00,-24.904525955440477,
2021-12-29 15:00:00,-39.34017584863341,
2021-12-29 15:30:30,-39.34017584863341,
2021-12-29 23:59:59,-45.124824154231646,c
2021-12-30 00:00:00,-18.40000985775805,
2021-12-30 10:00:00,-101.9035190507957,
2021-12-30 10:30:00,-126.59486459482378,
2021-12-30 12:00:00,-144.02499010277188,
2021-12-30 13:30:00,-146.06125689876444,
2021-12-30 15:00:00,-119.19418829205642,
2021-12-30 15:30:30,-119.19418829205642,
2021-12-30 23:59:59,-68.77773459780019,c
2021-12-31 00:00:00,-36.26768759522747,
2021-12-31 10:00:00,-78.84815896157215,
2021-12-31 10:30:00,-42.49290489483246,
2021-12-31 12:00:00,-30.133022488869756,
2021-12-31 13:30:00,-38.72078474425689,
2021-12-31 15:00:00,-25.25300430227344,
2021-12-31 15:30:30,-25.25300430227344,
2021-12-31 23:59:59,-2.920272337642018,w
2022-01-03 00:00:00,-7.639626522978688,
2022-01-03 10:00:00,-1.5413657208591758,
2022-01-03 10:30:00,-21.680336631063255,
2022-01-03 12:00:00,81.70288693607654,
2022-01-03 13:30:00,41.24497561089902,
2022-01-03 15:00:00,27.601239979768252,
2022-01-03 15:30:30,27.601239979768252,
2022-01-03 23:59:59,13.118068832101017,c
2022-01-04 00:00:00,-6.449612516116758,
2022-01-04 10:00:00,40.83171029338246,
2022-01-04 10:30:00,136.07208160355003,
2022-01-04 12:00:00,136.85935847997007,
2022-01-04 13:30:00,166.08352629970614,
2022-01-04 15:00:00,167.5329638555877,
2022-01-04 15:30:30,167.5329638555877,
2022-01-04 23:59:59,125.26846134235166,c
2022-01-05 00:00:00,129.49256069371768,
2022-01-05 10:00:00,77.06923073543476,
2022-01-05 10:30:00,84.42686128509195,
2022-01-05 12:00:00,126.0829248788068,
2022-01-05 13:30:00,155.23932620896085,
2022-01-05 15:00:00,252.95383858859532,
2022-01-05 15:30:30,252.95383858859532,
2022-01-05 23:59:59,310.06087579308223,c
2022-01-06 00:00:00,326.53778728101315,
2022-01-06 10:00:00,316.162648717318,
2022-01-06 10:30:00,338.4937868516645,
2022-01-06 12:00:00,200.61874972866644,
2022-01-06 13:30:00,267.79332656415227,
2022-01-06 15:00:00,243.54618360255972,
2022-01-06 15:30:30,243.54618360255972,
2022-01-06 23:59:59,275.36921263676504,c
2022-01-07 00:00:00,243.88607572763794,
2022-01-07 10:00:00,190.16257584946106,
2022-01-07 10:30:00,229.79981161278465,
2022-01-07 12:00:00,222.3532151774789,
2022-01-07 13:30:00,216.4654407324988,
2022-01-07 15:00:00,203.97989310810772,
2022-01-07 15:30:30,203.97989310810772,
2022-01-07 23:59:59,218.7764875580251,w
2022-01-10 00:00:00,253.86697391393318,
2022-01-10 10:00:00,269.02345035044164,
2022-01-10 10:30:00,280.6814707656895,
2022-01-10 12:00:00,193.25153263559423,
2022-01-10 13:30:00,272.4948401926795,
2022-01-10 15:00:00,239.8986282181968,
2022-01-10 15:30:30,239.8986282181968,
2022-01-10 23:59:59,160.68612460965505,c
2022-01-11 00:00:00,195.3740568900339,
2022-01-11 10:00:00,166.1822278948066,
2022-01-11 10:30:00,156.96428930390266,
2022-01-11 12:00:00,126.51714133716723,
2022-01-11 13:30:00,144.64727447961832,
2022-01-11 15:00:00,133.63242173294657,
2022-01-11 15:30:30,133.63242173294657,
2022-01-11 23:59:59,114.45913606683098,c
2022-01-12 00:00:00,104.23352396726295,
2022-01-12 10:00:00,104.93234851759553,
2022-01-12 10:30:00,126.21137203855415,
2022-01-12 12:00:00,148.15322482834927,
2022-01-12 13:30:00,165.5323249414414,
2022-01-12 15:00:00,175.0797872889143,
2022-01-12 15:30:30,175.0797872889143,
2022-01-12 23:59:59,195.83300020177285,c
2022-01-13 00:00:00,165.9822719962949,
2022-01-13 10:00:00,158.57479458390117,
2022-01-13 10:30:00,182.89673987976312,
2022-01-13 12:00:00,191.20885775596435,
2022-01-13 13:30:00,189.4939522151244,
2022-01-13 15:00:00,157.87550766219192,
2022-01-13 15:30:30,157.87550766219192,
2022-01-13 23:59:59,210.57295229260126,c
2022-01-14 00:00:00,228.83516236004107,
2022-01-14 10:00:00,200.87165741538684,
2022-01-14 10:30:00,249.64343607798946,
2022-01-14 12:00:00,291.89628472324875,
2022-01-14 13:30:00,310.97545156637807,
2022-01-14 15:00:00,243.25089983298767,
2022-01-14 15:30:30,243.25089983298767,
2022-01-14 23:59:59,183.45206161301758,w
