date,MSCI_SECTORS_2022_Q1,meta
2022-01-12 00:00:00,482.7950803096418,
2022-01-12 10:00:00,477.75821594852,
2022-01-12 10:30:00,454.52419890179647,
2022-01-12 12:00:00,433.99824291650896,
2022-01-12 13:30:00,448.94286973932844,
2022-01-12 15:00:00,438.0266186872367,
2022-01-12 15:30:30,438.0266186872367,
2022-01-12 23:59:59,423.35571628565765,c
2022-01-13 00:00:00,429.9655189878855,
2022-01-13 10:00:00,404.6772240907239,
2022-01-13 10:30:00,367.19311683103035,
2022-01-13 12:00:00,354.3970048426317,
2022-01-13 13:30:00,339.77539769834044,
2022-01-13 15:00:00,334.2167717863751,
2022-01-13 15:30:30,334.2167717863751,
2022-01-13 23:59:59,303.1738816037971,c
2022-01-14 00:00:00,285.22224263933447,
2022-01-14 10:00:00,290.74538975968693,
2022-01-14 10:30:00,266.73097491512954,
2022-01-14 12:00:00,240.13200540174273,
2022-01-14 13:30:00,230.7271230518138,
2022-01-14 15:00:00,251.62593409192584,
2022-01-14 15:30:30,251.62593409192584,
2022-01-14 23:59:59,273.675245236497,w
2022-01-17 00:00:00,273.675245236497,
2022-01-17 10:00:00,273.675245236497,
2022-01-17 10:30:00,273.675245236497,
2022-01-17 12:00:00,273.675245236497,
2022-01-17 13:30:00,273.675245236497,
2022-01-17 15:00:00,273.675245236497,
2022-01-17 15:30:30,273.675245236497,
2022-01-17 23:59:59,273.675245236497,c
2022-01-18 00:00:00,245.25778826851337,
2022-01-18 10:00:00,243.13529227244888,
2022-01-18 10:30:00,257.15227002423967,
2022-01-18 12:00:00,233.73664195730515,
2022-01-18 13:30:00,210.87870180798268,
2022-01-18 15:00:00,214.03096541378557,
2022-01-18 15:30:30,214.03096541378557,
2022-01-18 23:59:59,192.12150998892554,c
2022-01-19 00:00:00,196.78979782108655,
2022-01-19 10:00:00,223.65904406242157,
2022-01-19 10:30:00,220.7314149092918,
2022-01-19 12:00:00,200.6440880271674,
2022-01-19 13:30:00,224.01610748450798,
2022-01-19 15:00:00,211.4720337467097,
2022-01-19 15:30:30,211.4720337467097,
2022-01-19 23:59:59,209.77697349034204,c
2022-01-20 00:00:00,237.9301023486333,
2022-01-20 10:00:00,252.79426179509733,
2022-01-20 10:30:00,261.2105876117107,
2022-01-20 12:00:00,262.96592961801645,
2022-01-20 13:30:00,246.0882712192668,
2022-01-20 15:00:00,229.3233450357074,
2022-01-20 15:30:30,229.3233450357074,
2022-01-20 23:59:59,200.74547748314927,c
2022-01-21 00:00:00,93.16844157864298,
2022-01-21 10:00:00,72.72620143031972,
2022-01-21 10:30:00,56.68981337484627,
2022-01-21 12:00:00,82.12971072747203,
2022-01-21 13:30:00,61.53882378182166,
2022-01-21 15:00:00,42.1858270618514,
2022-01-21 15:30:30,42.1858270618514,
2022-01-21 23:59:59,36.781970948550054,w
2022-01-24 00:00:00,-6.920858396689653,
2022-01-24 10:00:00,-37.198824431805804,
2022-01-24 10:30:00,-40.71289424420564,
2022-01-24 12:00:00,-25.767014437411774,
2022-01-24 13:30:00,30.245522370020012,
2022-01-24 15:00:00,92.01461172794379,
2022-01-24 15:30:30,92.01461172794379,
2022-01-24 23:59:59,99.29496180176756,c
2022-01-25 00:00:00,70.05561668377061,
2022-01-25 10:00:00,72.12362271007959,
2022-01-25 10:30:00,70.38077580889586,
2022-01-25 12:00:00,20.172918377596716,
2022-01-25 13:30:00,13.323420474117995,
2022-01-25 15:00:00,29.802950612708514,
2022-01-25 15:30:30,29.802950612708514,
2022-01-25 23:59:59,6.3149423963305935,c
2022-01-26 00:00:00,39.90899659771509,
2022-01-26 10:00:00,53.260759587032,
2022-01-26 10:30:00,41.976809305777806,
2022-01-26 12:00:00,42.86729247337405,
2022-01-26 13:30:00,70.41579298102266,
2022-01-26 15:00:00,20.483615185136102,
2022-01-26 15:30:30,20.483615185136102,
2022-01-26 23:59:59,-21.096537523070197,c
2022-01-27 00:00:00,13.551158859879195,
2022-01-27 10:00:00,-15.482441904367136,
2022-01-27 10:30:00,-30.61013842411478,
2022-01-27 12:00:00,-43.06782364795163,
2022-01-27 13:30:00,-52.120067265386126,
2022-01-27 15:00:00,-58.94637373176113,
2022-01-27 15:30:30,-58.94637373176113,
2022-01-27 23:59:59,-71.23081590111633,c
2022-01-28 00:00:00,-102.05769306881245,
2022-01-28 10:00:00,-145.13604795245698,
2022-01-28 10:30:00,-155.32762598125072,
2022-01-28 12:00:00,-99.71021789675103,
2022-01-28 13:30:00,-126.89482855013279,
2022-01-28 15:00:00,-127.1484956255319,
2022-01-28 15:30:30,-127.1484956255319,
2022-01-28 23:59:59,-106.20637602539591,w
2022-01-31 00:00:00,-66.00184038749597,
2022-01-31 10:00:00,-21.130699821154963,
2022-01-31 10:30:00,-18.38714837060263,
2022-01-31 12:00:00,33.48040424852803,
2022-01-31 13:30:00,18.199528249687603,
2022-01-31 15:00:00,26.4210775229123,
2022-01-31 15:30:30,26.4210775229123,s
2022-01-31 23:59:59,40.1182206872694,c
2022-02-01 00:00:00,65.91823918649689,
2022-02-01 10:00:00,47.81681986267142,
2022-02-01 10:30:00,83.27457731628712,
2022-02-01 12:00:00,114.06013392914429,
2022-02-01 13:30:00,121.57873343879899,
2022-02-01 15:00:00,95.49075565416885,
2022-02-01 15:30:30,95.49075565416885,
2022-02-01 23:59:59,109.14796881950087,c
2022-02-02 00:00:00,71.1217707186463,
2022-02-02 10:00:00,23.413640069249425,
2022-02-02 10:30:00,5.285904894579005,
2022-02-02 12:00:00,-30.90869950834525,
2022-02-02 13:30:00,-29.461486197255795,
2022-02-02 15:00:00,-43.91367515169105,
2022-02-02 15:30:30,-43.91367515169105,
2022-02-02 23:59:59,-49.473233305766826,c
2022-02-03 00:00:00,-151.27196540479963,
2022-02-03 10:00:00,-134.3946116677597,
2022-02-03 10:30:00,-119.6967535729375,
2022-02-03 12:00:00,-146.06726294497236,
2022-02-03 13:30:00,-146.50821658454038,
2022-02-03 15:00:00,-152.4788523655523,
2022-02-03 15:30:30,-152.4788523655523,
2022-02-03 23:59:59,-144.6143973427259,c
2022-02-04 00:00:00,-94.23020556977178,
2022-02-04 10:00:00,-106.70706083149662,
2022-02-04 10:30:00,-69.11200854209619,
2022-02-04 12:00:00,-76.65027547297291,
2022-02-04 13:30:00,-59.6959195776073,
2022-02-04 15:00:00,-38.11680194404664,
2022-02-04 15:30:30,-38.11680194404664,
2022-02-04 23:59:59,-38.1330642956072,w
2022-02-07 00:00:00,-40.717892049596,
2022-02-07 10:00:00,39.737003816904576,
2022-02-07 10:30:00,0.21018677050454926,
