date,EU_FTSE_DM_STAY_2023_Q1,meta
2023-01-06 00:00:00,21.294632392689095,
2023-01-06 03:30:00,13.428818427020758,
2023-01-06 04:00:00,15.946764085663801,
2023-01-06 06:00:00,13.044555436642554,
2023-01-06 08:00:00,15.512203628127168,
2023-01-06 10:30:00,1.019007190919865,
2023-01-06 11:00:00,9.331195549543509,
2023-01-06 23:59:59,18.717740711848023,w
2023-01-09 00:00:00,11.96247601077539,
2023-01-09 03:30:00,0.9697761994892744,
2023-01-09 04:00:00,3.379844896550594,
2023-01-09 06:00:00,3.8495023670680553,
2023-01-09 08:00:00,7.835062434310089,
2023-01-09 10:30:00,15.234907865082107,
2023-01-09 11:00:00,16.988180446421154,
2023-01-09 23:59:59,21.604146683372733,c
2023-01-10 00:00:00,38.67440883447671,
2023-01-10 03:30:00,31.728047682542126,
2023-01-10 04:00:00,33.83782116786068,
2023-01-10 06:00:00,36.671846201839514,
2023-01-10 08:00:00,33.502839766321756,
2023-01-10 10:30:00,26.589841684749047,
2023-01-10 11:00:00,26.68967681009184,
2023-01-10 23:59:59,24.83579433403753,c
2023-01-11 00:00:00,22.631755939567086,
2023-01-11 03:30:00,15.750069900495589,
2023-01-11 04:00:00,18.12628840957251,
2023-01-11 06:00:00,12.63438323161239,
2023-01-11 08:00:00,15.405759980674986,
2023-01-11 10:30:00,14.162305783362228,
2023-01-11 11:00:00,20.65559697137212,
2023-01-11 23:59:59,19.17628145414716,c
2023-01-12 00:00:00,37.99702128387514,
2023-01-12 03:30:00,17.844888671713022,
2023-01-12 04:00:00,14.518083982983967,
2023-01-12 06:00:00,15.196983245482727,
2023-01-12 08:00:00,13.965323638205689,
2023-01-12 10:30:00,10.96627137373764,
2023-01-12 11:00:00,10.75107326559197,
2023-01-12 23:59:59,12.432410826764055,c
2023-01-13 00:00:00,-1.0215892023627475,
2023-01-13 03:30:00,-2.4116539080718553,
2023-01-13 04:00:00,-4.5573497477383285,
2023-01-13 06:00:00,-3.2254316024183822,
2023-01-13 08:00:00,4.502887594805145,
2023-01-13 10:30:00,-1.90695284606403,
2023-01-13 11:00:00,-2.964122761719125,
2023-01-13 23:59:59,-1.2357303491979224,w
2023-01-16 00:00:00,2.2657175298476204,
2023-01-16 03:30:00,5.387302187190471,
2023-01-16 04:00:00,4.17371339215822,
2023-01-16 06:00:00,-2.205579412744612,
2023-01-16 08:00:00,-1.6704151463727044,
2023-01-16 10:30:00,-2.9213225417312856,
2023-01-16 11:00:00,-4.125348763270438,
2023-01-16 23:59:59,-3.795413164462275,c
2023-01-17 00:00:00,-3.1993729257481505,
2023-01-17 03:30:00,-9.30849576781128,
2023-01-17 04:00:00,-16.3199306870261,
2023-01-17 06:00:00,-10.123270670098862,
2023-01-17 08:00:00,-12.034384992153207,
2023-01-17 10:30:00,-8.454782861173555,
2023-01-17 11:00:00,-13.160537975975387,
2023-01-17 23:59:59,-12.63941916553864,c
2023-01-18 00:00:00,-3.0366939483899387,
2023-01-18 03:30:00,-12.734395583521803,
2023-01-18 04:00:00,-12.888930886980518,
2023-01-18 06:00:00,-6.913359261936023,
2023-01-18 08:00:00,-8.417854700801342,
2023-01-18 10:30:00,-11.640336728339719,
2023-01-18 11:00:00,-6.139991854033099,
2023-01-18 23:59:59,-2.1506718301419028,c
2023-01-19 00:00:00,7.9709507034068565,
2023-01-19 03:30:00,-1.1707560205288132,
2023-01-19 04:00:00,1.902468070279042,
2023-01-19 06:00:00,4.04472888631193,
2023-01-19 08:00:00,10.429547288390438,
2023-01-19 10:30:00,-5.16007350250112,
2023-01-19 11:00:00,2.768716142507799,
2023-01-19 23:59:59,3.553234427613461,c
2023-01-20 00:00:00,-13.02482493623512,
2023-01-20 03:30:00,-10.063289053237611,
2023-01-20 04:00:00,-13.58198135040044,
2023-01-20 06:00:00,-9.625273616272409,
2023-01-20 08:00:00,-11.889539944658907,
2023-01-20 10:30:00,-20.31915530003772,
2023-01-20 11:00:00,-14.630652865785407,
2023-01-20 23:59:59,-18.086307709034315,w
2023-01-23 00:00:00,-8.109584873365463,
2023-01-23 03:30:00,-12.519599277679902,
2023-01-23 04:00:00,-16.15167995700034,
2023-01-23 06:00:00,-17.017239729876167,
2023-01-23 08:00:00,-14.204607496449455,
2023-01-23 10:30:00,-15.530048187877867,
2023-01-23 11:00:00,-18.65062361333804,
2023-01-23 23:59:59,-20.10763050272834,c
2023-01-24 00:00:00,-10.073581079783423,
2023-01-24 03:30:00,-16.714919457421445,
2023-01-24 04:00:00,-10.62907984169641,
2023-01-24 06:00:00,-6.915917405063794,
