date,PAR2_AD_20210609,meta
2020-12-11 00:00:00,-448.0584554873285,
2020-12-11 10:00:00,-458.40373341094187,
2020-12-11 10:30:00,-471.70364751473386,
2020-12-11 12:00:00,-458.9929939071661,
2020-12-11 13:30:00,-459.6354041554556,
2020-12-11 15:00:00,-460.5285171594835,
2020-12-11 15:30:30,-460.5285171594835,
2020-12-11 23:59:59,-468.27161842122973,w
2020-12-14 00:00:00,-470.9794404453459,
2020-12-14 10:00:00,-493.3883235616831,
2020-12-14 10:30:00,-492.738992786347,
2020-12-14 12:00:00,-487.53593113479053,
2020-12-14 13:30:00,-471.6636416042989,
2020-12-14 15:00:00,-472.5119509983119,
2020-12-14 15:30:30,-472.5119509983119,
2020-12-14 23:59:59,-453.5652526552671,c
2020-12-15 00:00:00,-472.0202477391148,
2020-12-15 10:00:00,-458.91898104377105,
2020-12-15 10:30:00,-470.314766317336,
2020-12-15 12:00:00,-459.5252199391552,
2020-12-15 13:30:00,-477.817574109025,
2020-12-15 15:00:00,-505.2309249477187,
2020-12-15 15:30:30,-505.2309249477187,
2020-12-15 23:59:59,-497.1608405818065,c
2020-12-16 00:00:00,-488.21066385503093,
2020-12-16 10:00:00,-464.86470547404144,
2020-12-16 10:30:00,-460.4375413875364,
2020-12-16 12:00:00,-456.0732218968346,
2020-12-16 13:30:00,-448.09080861855495,
2020-12-16 15:00:00,-445.59840666129134,
2020-12-16 15:30:30,-445.59840666129134,
2020-12-16 23:59:59,-443.63828420385573,c
2020-12-17 00:00:00,-454.49629358080296,
2020-12-17 10:00:00,-425.9816348883973,
2020-12-17 10:30:00,-434.5225683534094,
2020-12-17 12:00:00,-406.1761376536601,
2020-12-17 13:30:00,-400.09681451525955,
2020-12-17 15:00:00,-388.0558873399914,
2020-12-17 15:30:30,-388.0558873399914,
2020-12-17 23:59:59,-393.8581065672456,c
2020-12-18 00:00:00,-404.0484881181836,
2020-12-18 10:00:00,-378.411296029673,
2020-12-18 10:30:00,-383.7605351956195,
2020-12-18 12:00:00,-380.20462409439324,
2020-12-18 13:30:00,-377.7327902247213,
2020-12-18 15:00:00,-387.06240236377863,
2020-12-18 15:30:30,-387.06240236377863,q
2020-12-18 23:59:59,-373.72626776823756,w
2020-12-21 00:00:00,-336.44416982999246,
2020-12-21 10:00:00,-346.60478268265604,
2020-12-21 10:30:00,-334.7103903816431,
2020-12-21 12:00:00,-318.0476788687106,
2020-12-21 13:30:00,-331.3067483146502,
2020-12-21 15:00:00,-314.27157370353973,
2020-12-21 15:30:30,-314.27157370353973,
2020-12-21 23:59:59,-294.07384856070667,c
2020-12-22 00:00:00,-263.44970226796755,
2020-12-22 10:00:00,-270.2746101408326,
2020-12-22 10:30:00,-280.2354479396837,
2020-12-22 12:00:00,-296.3522040173853,
2020-12-22 13:30:00,-293.17279310999845,
2020-12-22 15:00:00,-280.3676811146394,
2020-12-22 15:30:30,-280.3676811146394,
2020-12-22 23:59:59,-243.2250130077372,c
2020-12-23 00:00:00,-267.46026342835273,
2020-12-23 10:00:00,-278.7372474521592,
2020-12-23 10:30:00,-266.77034876378525,
2020-12-23 12:00:00,-279.8198541717103,
2020-12-23 13:30:00,-277.98601546670983,
2020-12-23 15:00:00,-282.7334965578834,
2020-12-23 15:30:30,-282.7334965578834,
2020-12-23 23:59:59,-306.664411356757,c
2020-12-24 00:00:00,-310.68400769083485,
2020-12-24 10:00:00,-330.0591262546605,
2020-12-24 10:30:00,-332.07448024700983,
2020-12-24 12:00:00,-337.4107821023648,
2020-12-24 13:30:00,-337.4107821023648,
2020-12-24 15:00:00,-337.4107821023648,
2020-12-24 15:30:30,-337.4107821023648,
2020-12-24 23:59:59,-343.064268627013,c
2020-12-25 00:00:00,-343.064268627013,
2020-12-25 10:00:00,-343.064268627013,
2020-12-25 10:30:00,-343.064268627013,
2020-12-25 12:00:00,-343.064268627013,
2020-12-25 13:30:00,-343.064268627013,
2020-12-25 15:00:00,-343.064268627013,
2020-12-25 15:30:30,-343.064268627013,
2020-12-25 23:59:59,-343.064268627013,w
2020-12-28 00:00:00,-340.7801033292582,
2020-12-28 10:00:00,-319.8742049414417,
2020-12-28 10:30:00,-325.39698577899475,
2020-12-28 12:00:00,-319.33595543494243,
2020-12-28 13:30:00,-338.2985268073928,
2020-12-28 15:00:00,-327.33618175710114,
2020-12-28 15:30:30,-327.33618175710114,
2020-12-28 23:59:59,-294.934662944347,c
2020-12-29 00:00:00,-296.09362357645057,
2020-12-29 10:00:00,-307.1116572036274,
2020-12-29 10:30:00,-307.98463648658606,
2020-12-29 12:00:00,-284.1394104726201,
2020-12-29 13:30:00,-293.44749209768946,
2020-12-29 15:00:00,-286.98535862956726,
2020-12-29 15:30:30,-286.98535862956726,
2020-12-29 23:59:59,-296.7993396978644,c
2020-12-30 00:00:00,-301.5497855660601,
2020-12-30 10:00:00,-318.9972470604687,
2020-12-30 10:30:00,-317.7338358740116,
2020-12-30 12:00:00,-305.2145880995563,
2020-12-30 13:30:00,-329.1329874039758,
2020-12-30 15:00:00,-342.9928365726744,
2020-12-30 15:30:30,-342.9928365726744,
2020-12-30 23:59:59,-355.1873465285531,c
2020-12-31 00:00:00,-361.5233928138804,
2020-12-31 10:00:00,-351.08552283580696,
2020-12-31 10:30:00,-359.57503024254294,
2020-12-31 12:00:00,-360.7393951843022,
2020-12-31 13:30:00,-373.1762094939943,
2020-12-31 15:00:00,-363.64473713059726,
2020-12-31 15:30:30,-363.64473713059726,
2020-12-31 23:59:59,-357.7561413625716,c
2021-01-01 00:00:00,-357.7561413625716,
2021-01-01 10:00:00,-357.7561413625716,
2021-01-01 10:30:00,-357.7561413625716,
2021-01-01 12:00:00,-357.7561413625716,
2021-01-01 13:30:00,-357.7561413625716,
2021-01-01 15:00:00,-357.7561413625716,
2021-01-01 15:30:30,-357.7561413625716,
2021-01-01 23:59:59,-357.7561413625716,w
2021-01-04 00:00:00,-337.99037006257174,
2021-01-04 10:00:00,-369.206398886575,
2021-01-04 10:30:00,-363.95840857321343,
2021-01-04 12:00:00,-355.0014404458774,
2021-01-04 13:30:00,-373.54443353644115,
2021-01-04 15:00:00,-365.1594875053929,
2021-01-04 15:30:30,-365.1594875053929,
2021-01-04 23:59:59,-362.04696023445086,c
2021-01-05 00:00:00,-372.0168671229445,
2021-01-05 10:00:00,-387.5827117807805,
2021-01-05 10:30:00,-391.87798594002555,
2021-01-05 12:00:00,-398.7446419363618,
2021-01-05 13:30:00,-397.74535000820686,
2021-01-05 15:00:00,-395.19163337154174,
2021-01-05 15:30:30,-395.19163337154174,
2021-01-05 23:59:59,-401.5947423975632,c
2021-01-06 00:00:00,-393.11024135438123,
2021-01-06 10:00:00,-385.47913514748905,
2021-01-06 10:30:00,-400.7632185248902,
2021-01-06 12:00:00,-419.1580001730612,
2021-01-06 13:30:00,-441.24289979440545,
2021-01-06 15:00:00,-445.0709985112383,
2021-01-06 15:30:30,-445.0709985112383,
2021-01-06 23:59:59,-452.9953005687381,c
2021-01-07 00:00:00,-433.37480946247007,
2021-01-07 10:00:00,-450.72934162746407,
2021-01-07 10:30:00,-460.1912802212783,
2021-01-07 12:00:00,-453.82326476563793,
2021-01-07 13:30:00,-452.25666425753,
2021-01-07 15:00:00,-447.2964797193396,
2021-01-07 15:30:30,-447.2964797193396,
2021-01-07 23:59:59,-439.91610748362643,c
2021-01-08 00:00:00,-442.7581339353738,
2021-01-08 10:00:00,-461.8051693089478,
2021-01-08 10:30:00,-477.5486513017019,
2021-01-08 12:00:00,-482.39183264066617,
2021-01-08 13:30:00,-473.7598988758739,
2021-01-08 15:00:00,-467.7339405768851,
2021-01-08 15:30:30,-467.7339405768851,
2021-01-08 23:59:59,-473.5648542283255,w
2021-01-11 00:00:00,-468.15505657870017,
2021-01-11 10:00:00,-451.1645221356496,
2021-01-11 10:30:00,-455.5832806547706,
2021-01-11 12:00:00,-457.32033308499416,
2021-01-11 13:30:00,-452.448201383997,
2021-01-11 15:00:00,-450.01597439974483,
2021-01-11 15:30:30,-450.01597439974483,
