date,PHO_PIO_2021_Q2,meta
2021-05-07 00:00:00,-24.533368740819924,
2021-05-07 10:00:00,-9.4132481818408,
2021-05-07 10:30:00,3.2657524914989153,
2021-05-07 12:00:00,-4.180267627847115,
2021-05-07 13:30:00,-13.552224381388669,
2021-05-07 15:00:00,-26.56912040044972,
2021-05-07 15:30:30,-26.56912040044972,
2021-05-07 23:59:59,-33.084475092655566,w
2021-05-10 00:00:00,-58.536113511142275,
2021-05-10 10:00:00,-63.94894756788949,
2021-05-10 10:30:00,-80.82182939210202,
2021-05-10 12:00:00,-105.53676418577334,
2021-05-10 13:30:00,-123.95568555993236,
2021-05-10 15:00:00,-136.8934727559656,
2021-05-10 15:30:30,-136.8934727559656,
2021-05-10 23:59:59,-142.18056986301895,c
2021-05-11 00:00:00,-131.8812440109525,
2021-05-11 10:00:00,-122.87917105565361,
2021-05-11 10:30:00,-97.9574770337631,
2021-05-11 12:00:00,-99.26169215920277,
2021-05-11 13:30:00,-76.21207645201775,
2021-05-11 15:00:00,-56.506598044802104,
2021-05-11 15:30:30,-56.506598044802104,
2021-05-11 23:59:59,-68.07389932861633,c
2021-05-12 00:00:00,-75.98800211918024,
2021-05-12 10:00:00,-39.22420973506314,
2021-05-12 10:30:00,-34.0745264763209,
2021-05-12 12:00:00,-10.45018847106553,
2021-05-12 13:30:00,-6.411951981292987,
2021-05-12 15:00:00,-5.814235091017736,
2021-05-12 15:30:30,-5.814235091017736,
2021-05-12 23:59:59,26.972614186740202,c
2021-05-13 00:00:00,14.209962325992137,
2021-05-13 10:00:00,12.845499457163442,
2021-05-13 10:30:00,27.606790394773043,
2021-05-13 12:00:00,16.50352132056514,
2021-05-13 13:30:00,-2.195007656932148,
2021-05-13 15:00:00,-0.5914009450229969,
2021-05-13 15:30:30,-0.5914009450229969,u
2021-05-13 23:59:59,-1.2373142821165857,c
2021-05-14 00:00:00,-11.011145569204245,
2021-05-14 10:00:00,-45.581821853055544,
2021-05-14 10:30:00,-25.595632107632582,
2021-05-14 12:00:00,-56.93222326304135,
