date,PAR_MIGRATION_20210426,meta
2021-04-02 00:00:00,-461.82537246288564,
2021-04-02 10:00:00,-461.82537246288564,
2021-04-02 10:30:00,-461.82537246288564,
2021-04-02 12:00:00,-461.82537246288564,
2021-04-02 13:30:00,-461.82537246288564,
2021-04-02 15:00:00,-461.82537246288564,
2021-04-02 15:30:30,-461.82537246288564,
2021-04-02 23:59:59,-461.82537246288564,w
2021-04-05 00:00:00,-461.82537246288564,
2021-04-05 10:00:00,-436.65558679924357,
2021-04-05 10:30:00,-433.11289716621593,
2021-04-05 12:00:00,-389.8565532250502,
2021-04-05 13:30:00,-396.285814211235,
2021-04-05 15:00:00,-395.78668230305493,
2021-04-05 15:30:30,-395.78668230305493,
2021-04-05 23:59:59,-385.22828893618714,c
2021-04-06 00:00:00,-392.7071576939352,
2021-04-06 10:00:00,-434.3380612485928,
2021-04-06 10:30:00,-432.54334965823796,
2021-04-06 12:00:00,-408.4083472807026,
2021-04-06 13:30:00,-391.263037178001,
2021-04-06 15:00:00,-411.2024964138924,
2021-04-06 15:30:30,-411.2024964138924,
2021-04-06 23:59:59,-390.86936102873096,c
2021-04-07 00:00:00,-386.8293447925397,
2021-04-07 10:00:00,-367.7928444152143,
2021-04-07 10:30:00,-367.8433311261358,
2021-04-07 12:00:00,-332.34755048638203,
2021-04-07 13:30:00,-322.94000249631506,
2021-04-07 15:00:00,-311.92052141380395,
2021-04-07 15:30:30,-311.92052141380395,
2021-04-07 23:59:59,-303.47139765825,c
2021-04-08 00:00:00,-333.708659904818,
2021-04-08 10:00:00,-334.78564121593604,
2021-04-08 10:30:00,-326.9634519845139,
2021-04-08 12:00:00,-372.44952744062584,
2021-04-08 13:30:00,-362.10728451842124,
2021-04-08 15:00:00,-369.11030633764483,
2021-04-08 15:30:30,-369.11030633764483,
2021-04-08 23:59:59,-372.9741650915655,c
2021-04-09 00:00:00,-344.70413791399596,
2021-04-09 10:00:00,-368.78455627556457,
2021-04-09 10:30:00,-381.4322124521725,
