date,EU_HEX25_2022_Q1,meta
2022-01-10 00:00:00,340.0011585045445,
2022-01-10 03:30:00,309.88422120259975,
2022-01-10 04:00:00,300.57599034503653,
2022-01-10 06:00:00,300.47643563057795,
2022-01-10 08:00:00,322.0902413945299,
2022-01-10 10:30:00,271.2735720882231,
2022-01-10 11:00:00,265.3704553165636,
2022-01-10 23:59:59,254.8585690923976,c
2022-01-11 00:00:00,263.50855465632446,
2022-01-11 03:30:00,272.0301379580554,
2022-01-11 04:00:00,274.65666722152156,
2022-01-11 06:00:00,255.613942994012,
2022-01-11 08:00:00,281.9871610887968,
2022-01-11 10:30:00,261.76550433309353,
2022-01-11 11:00:00,276.39514311764805,
2022-01-11 23:59:59,290.0343103060932,c
2022-01-12 00:00:00,277.64247474528815,
2022-01-12 03:30:00,304.94400548311773,
2022-01-12 04:00:00,299.53398629619596,
2022-01-12 06:00:00,320.65109084658167,
2022-01-12 08:00:00,326.08169907414447,
2022-01-12 10:30:00,320.13865239912593,
2022-01-12 11:00:00,297.8995805885939,
2022-01-12 23:59:59,311.26775180108285,c
2022-01-13 00:00:00,312.91932214783475,
2022-01-13 03:30:00,293.8890779008541,
2022-01-13 04:00:00,309.6064872105615,
2022-01-13 06:00:00,326.30868883664084,
2022-01-13 08:00:00,329.85393357578323,
2022-01-13 10:30:00,316.98617760101894,
2022-01-13 11:00:00,312.79310812300446,
2022-01-13 23:59:59,311.82767997569636,c
2022-01-14 00:00:00,288.62734701020844,
2022-01-14 03:30:00,329.26148807003545,
2022-01-14 04:00:00,328.65033399571087,
2022-01-14 06:00:00,338.2212651527944,
2022-01-14 08:00:00,298.8219239840712,
2022-01-14 10:30:00,281.730478770949,
2022-01-14 11:00:00,274.9680075375618,
2022-01-14 23:59:59,278.1543655575431,w
2022-01-17 00:00:00,271.79731989415006,
2022-01-17 03:30:00,269.51942262084,
2022-01-17 04:00:00,279.24057520876636,
2022-01-17 06:00:00,296.5310928486936,
2022-01-17 08:00:00,309.9085354111643,
2022-01-17 10:30:00,295.4427135455278,
2022-01-17 11:00:00,313.6504754197574,
2022-01-17 23:59:59,309.81628747573757,c
2022-01-18 00:00:00,298.260792001596,
2022-01-18 03:30:00,236.0181270147653,
2022-01-18 04:00:00,227.0209067553484,
2022-01-18 06:00:00,206.20130178062502,
2022-01-18 08:00:00,165.89717566686977,
2022-01-18 10:30:00,170.16863042189692,
2022-01-18 11:00:00,177.7189347767811,
2022-01-18 23:59:59,166.7349637273158,c
2022-01-19 00:00:00,173.27132082410228,
2022-01-19 03:30:00,154.5962299062868,
2022-01-19 04:00:00,168.2922784476226,
2022-01-19 06:00:00,180.27596410373036,
2022-01-19 08:00:00,167.84127480562051,
2022-01-19 10:30:00,147.5328929535548,
2022-01-19 11:00:00,156.2572732961028,
2022-01-19 23:59:59,150.38926422483732,c
2022-01-20 00:00:00,170.4603988549885,
2022-01-20 03:30:00,131.271262418148,
2022-01-20 04:00:00,138.1400679979567,
2022-01-20 06:00:00,128.02008574054958,
2022-01-20 08:00:00,136.89053935907333,
2022-01-20 10:30:00,136.47092172085507,
2022-01-20 11:00:00,146.07923464251442,
2022-01-20 23:59:59,133.11014428607692,c
2022-01-21 00:00:00,126.91112729403027,
2022-01-21 03:30:00,81.01544120575656,
2022-01-21 04:00:00,70.23575840931008,
2022-01-21 06:00:00,59.916552812745834,
2022-01-21 08:00:00,42.13169835460016,
2022-01-21 10:30:00,73.02456716577004,
2022-01-21 11:00:00,75.59276357290778,
2022-01-21 23:59:59,79.68879803534733,w
2022-01-24 00:00:00,73.598203377094,
2022-01-24 03:30:00,23.443588416624152,
2022-01-24 04:00:00,12.836270676877916,
2022-01-24 06:00:00,9.62605846328728,
2022-01-24 08:00:00,14.186482934838097,
2022-01-24 10:30:00,-25.706206486220054,
2022-01-24 11:00:00,-10.529190626575314,
2022-01-24 23:59:59,0.0,a
2022-01-25 00:00:00,-2.857355172992243,
2022-01-25 03:30:00,-6.692496908646177,
2022-01-25 04:00:00,-5.699391044596098,
2022-01-25 06:00:00,-37.87345563584677,
2022-01-25 08:00:00,-100.72975334894141,
2022-01-25 10:30:00,-105.49186806336826,
2022-01-25 11:00:00,-99.59966672701484,
2022-01-25 23:59:59,-111.4806248417467,c
2022-01-26 00:00:00,-66.25855706069609,
2022-01-26 03:30:00,-39.255188104142576,
2022-01-26 04:00:00,-60.840315859662496,
2022-01-26 06:00:00,-95.22329882362277,
2022-01-26 08:00:00,-78.5533208210199,
2022-01-26 10:30:00,-36.277838044836585,
2022-01-26 11:00:00,-24.20026855864583,
2022-01-26 23:59:59,-26.214818002395873,c
2022-01-27 00:00:00,-79.53741330235476,
2022-01-27 03:30:00,-40.02364035442213,
2022-01-27 04:00:00,-36.94579383846198,
2022-01-27 06:00:00,-78.79365974179495,
2022-01-27 08:00:00,-36.65778624432437,
2022-01-27 10:30:00,-35.021607859117694,
2022-01-27 11:00:00,-42.38875831080276,
2022-01-27 23:59:59,-61.91258713334065,c
2022-01-28 00:00:00,45.60608766697905,
2022-01-28 03:30:00,-114.44542933097478,
2022-01-28 04:00:00,-137.16236406422541,
2022-01-28 06:00:00,-104.8994745595615,
2022-01-28 08:00:00,-90.52204126558627,
2022-01-28 10:30:00,-92.3482349165838,
2022-01-28 11:00:00,-104.94654287035229,
2022-01-28 23:59:59,-97.73394067610502,w
2022-01-31 00:00:00,-28.405929761615,
2022-01-31 03:30:00,-44.91127469801768,
2022-01-31 04:00:00,-50.83342170898305,
2022-01-31 06:00:00,-5.570429935450676,
2022-01-31 08:00:00,3.8316887532533315,
2022-01-31 10:30:00,15.252928530470655,
2022-01-31 11:00:00,26.34592202372022,
2022-01-31 23:59:59,23.68218554988684,e
2022-02-01 00:00:00,41.731750315982,
2022-02-01 03:30:00,35.047622243678006,
2022-02-01 04:00:00,28.511809180063636,
2022-02-01 06:00:00,-9.875301952570595,
2022-02-01 08:00:00,17.769178151878265,
2022-02-01 10:30:00,-23.51145919913654,
2022-02-01 11:00:00,-21.39820614136397,
2022-02-01 23:59:59,-17.755866552943445,c
2022-02-02 00:00:00,5.082938675764353,
2022-02-02 03:30:00,3.0852330668439265,
2022-02-02 04:00:00,1.833314381898873,
2022-02-02 06:00:00,8.613822070117465,
2022-02-02 08:00:00,5.277106334028815,
2022-02-02 10:30:00,27.176850770813502,
2022-02-02 11:00:00,19.62753965330475,
2022-02-02 23:59:59,19.329368561359644,c
2022-02-03 00:00:00,45.99874576647602,
2022-02-03 03:30:00,2.2373101552847743,
2022-02-03 04:00:00,0.598857162636051,
2022-02-03 06:00:00,-18.038577082427736,
