date,VYM_HEDGED_2022_Q3,meta
2022-08-09 00:00:00,-16.700269524620126,
2022-08-09 10:00:00,-17.11110761825671,
2022-08-09 10:30:00,-17.366253026600702,
2022-08-09 12:00:00,-16.375514010711868,
2022-08-09 13:30:00,-17.44076896785475,
2022-08-09 15:00:00,-14.770602507642707,
2022-08-09 15:30:30,-14.770602507642707,
2022-08-09 23:59:59,-17.982969772040974,c
2022-08-10 00:00:00,-31.867768028461114,
2022-08-10 10:00:00,-30.31448653488974,
2022-08-10 10:30:00,-33.41803935270241,
2022-08-10 12:00:00,-30.705988246021775,
2022-08-10 13:30:00,-31.126221578058335,
2022-08-10 15:00:00,-30.320581538578494,
2022-08-10 15:30:30,-30.320581538578494,
2022-08-10 23:59:59,-28.403496945034817,c
2022-08-11 00:00:00,-26.33620241889014,
2022-08-11 10:00:00,-26.05365283376375,
2022-08-11 10:30:00,-29.43494609031177,
2022-08-11 12:00:00,-30.745295927947495,
2022-08-11 13:30:00,-35.04362328987315,
2022-08-11 15:00:00,-31.396709281943572,
2022-08-11 15:30:30,-31.396709281943572,
2022-08-11 23:59:59,-30.660854462709267,c
2022-08-12 00:00:00,-33.98953214071673,
2022-08-12 10:00:00,-40.28148718313378,
2022-08-12 10:30:00,-42.3999976079574,
2022-08-12 12:00:00,-43.256076298192966,
2022-08-12 13:30:00,-45.3627656285629,
2022-08-12 15:00:00,-48.33728041869085,
2022-08-12 15:30:30,-48.33728041869085,
2022-08-12 23:59:59,-51.207262821049994,w
2022-08-15 00:00:00,-43.68729478360376,
2022-08-15 10:00:00,-47.94222703220623,
2022-08-15 10:30:00,-51.842373366036554,
2022-08-15 12:00:00,-53.79707743273684,
2022-08-15 13:30:00,-53.12502887286405,
2022-08-15 15:00:00,-52.545645053308135,
2022-08-15 15:30:30,-52.545645053308135,
2022-08-15 23:59:59,-50.34632303715023,c
2022-08-16 00:00:00,-44.234441801055254,
2022-08-16 10:00:00,-49.72330012166822,
2022-08-16 10:30:00,-46.862484653909405,
2022-08-16 12:00:00,-41.43139099952032,
2022-08-16 13:30:00,-43.21107657584105,
2022-08-16 15:00:00,-39.07300031990724,
2022-08-16 15:30:30,-39.07300031990724,
2022-08-16 23:59:59,-39.881161192230024,c
2022-08-17 00:00:00,-31.302648191452704,
2022-08-17 10:00:00,-53.752434578919406,
2022-08-17 10:30:00,-60.8836862594045,
2022-08-17 12:00:00,-62.040639471624786,
2022-08-17 13:30:00,-64.2560930798827,
2022-08-17 15:00:00,-63.05360701128791,
2022-08-17 15:30:30,-63.05360701128791,
2022-08-17 23:59:59,-67.3576070924521,c
2022-08-18 00:00:00,-68.13179931307423,
2022-08-18 10:00:00,-69.64652275981348,
2022-08-18 10:30:00,-73.13853916191078,
2022-08-18 12:00:00,-76.08573036961468,
2022-08-18 13:30:00,-81.27341567465794,
2022-08-18 15:00:00,-81.20979587891179,
2022-08-18 15:30:30,-81.20979587891179,
2022-08-18 23:59:59,-84.43154601203867,c
2022-08-19 00:00:00,-85.58898249914512,
2022-08-19 10:00:00,-81.65349368841305,
2022-08-19 10:30:00,-82.05097154427267,
2022-08-19 12:00:00,-78.72638590836505,
2022-08-19 13:30:00,-80.71402161576214,
2022-08-19 15:00:00,-78.26883206973764,
2022-08-19 15:30:30,-78.26883206973764,
2022-08-19 23:59:59,-76.31483473783521,w
2022-08-22 00:00:00,-55.547393502459045,
2022-08-22 10:00:00,-68.31729858277333,
2022-08-22 10:30:00,-63.25233619348751,
2022-08-22 12:00:00,-65.30256152893378,
2022-08-22 13:30:00,-68.78089954051813,
2022-08-22 15:00:00,-64.19514846568211,
2022-08-22 15:30:30,-64.19514846568211,
2022-08-22 23:59:59,-67.06897961027164,c
2022-08-23 00:00:00,-66.0116359283528,
2022-08-23 10:00:00,-52.83877654550099,
2022-08-23 10:30:00,-46.57648634726161,
2022-08-23 12:00:00,-50.0894910649788,
2022-08-23 13:30:00,-44.18007633086427,
2022-08-23 15:00:00,-46.101903097607305,
2022-08-23 15:30:30,-46.101903097607305,
2022-08-23 23:59:59,-40.66808758029333,c
2022-08-24 00:00:00,-30.17301085727172,
2022-08-24 10:00:00,-39.01142581092233,
2022-08-24 10:30:00,-43.838177108436525,
2022-08-24 12:00:00,-45.833436604795,
2022-08-24 13:30:00,-42.93833813063327,
2022-08-24 15:00:00,-44.32510218705602,
2022-08-24 15:30:30,-44.32510218705602,
2022-08-24 23:59:59,-42.68563590973781,c
2022-08-25 00:00:00,-41.743417911565416,
2022-08-25 10:00:00,-52.30313225306941,
2022-08-25 10:30:00,-54.162645726265396,
2022-08-25 12:00:00,-51.02241564788619,
2022-08-25 13:30:00,-54.173684416363244,
2022-08-25 15:00:00,-61.524533681933804,
2022-08-25 15:30:30,-61.524533681933804,
2022-08-25 23:59:59,-68.24394048351701,c
2022-08-26 00:00:00,-71.75161691202675,
2022-08-26 10:00:00,-71.86337389407242,
2022-08-26 10:30:00,-64.13490485919397,
2022-08-26 12:00:00,-72.81849239842984,
2022-08-26 13:30:00,-72.26395879222775,
2022-08-26 15:00:00,-57.22451596600308,
2022-08-26 15:30:30,-57.22451596600308,
2022-08-26 23:59:59,-54.49699600409906,w
2022-08-29 00:00:00,-46.04829192410739,
2022-08-29 10:00:00,-49.54638445365708,
2022-08-29 10:30:00,-52.82029877845184,
2022-08-29 12:00:00,-50.14685381509321,
2022-08-29 13:30:00,-51.264644870398,
2022-08-29 15:00:00,-53.142508497703034,
2022-08-29 15:30:30,-53.142508497703034,
2022-08-29 23:59:59,-47.82517010491085,c
2022-08-30 00:00:00,-42.25673054802769,
2022-08-30 10:00:00,-38.21275991426967,
2022-08-30 10:30:00,-35.97420837656671,
2022-08-30 12:00:00,-37.95220319816656,
2022-08-30 13:30:00,-31.758818536674767,
2022-08-30 15:00:00,-26.236578197540098,
2022-08-30 15:30:30,-26.236578197540098,
2022-08-30 23:59:59,-25.13802460978843,c
2022-08-31 00:00:00,-17.124412169102584,
2022-08-31 10:00:00,-22.89008045730816,
2022-08-31 10:30:00,-17.624560749524676,
2022-08-31 12:00:00,-20.37783302439061,
2022-08-31 13:30:00,-13.702373584506745,
2022-08-31 15:00:00,-19.1303610712107,
2022-08-31 15:30:30,-19.1303610712107,m
2022-08-31 23:59:59,-14.949569922492856,c
2022-09-01 00:00:00,-5.8775744908743945,
2022-09-01 10:00:00,-6.620819097860817,
2022-09-01 10:30:00,-3.72665794661998,
2022-09-01 12:00:00,-0.15490889368538774,
2022-09-01 13:30:00,-9.703195812155514,
2022-09-01 15:00:00,-11.865121098471946,
2022-09-01 15:30:30,-11.865121098471946,
2022-09-01 23:59:59,-13.26147181490694,c
2022-09-02 00:00:00,-26.584992162395224,
2022-09-02 10:00:00,-15.268422093371782,
2022-09-02 10:30:00,-19.725405235581434,
2022-09-02 12:00:00,-26.428857209182524,
2022-09-02 13:30:00,-10.373257165127711,
2022-09-02 15:00:00,-7.93495713525806,
2022-09-02 15:30:30,-7.93495713525806,s
2022-09-02 23:59:59,0.0,a
2022-09-05 00:00:00,0.0,
2022-09-05 10:00:00,0.0,
2022-09-05 10:30:00,0.0,
2022-09-05 12:00:00,0.0,
2022-09-05 13:30:00,0.0,
2022-09-05 15:00:00,0.0,
2022-09-05 15:30:30,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,5.482637374936303,
2022-09-06 10:00:00,-18.445198400340587,
2022-09-06 10:30:00,-17.774465578420404,
2022-09-06 12:00:00,-21.208989537264188,
2022-09-06 13:30:00,-17.097643538167517,
2022-09-06 15:00:00,-19.27979848594191,
2022-09-06 15:30:30,-19.27979848594191,
2022-09-06 23:59:59,-17.475209988649908,c
2022-09-07 00:00:00,-26.403828870296252,
2022-09-07 10:00:00,-27.41026829664395,
2022-09-07 10:30:00,-24.87515777987801,
2022-09-07 12:00:00,-33.8844174276112,
2022-09-07 13:30:00,-35.77646824992132,
2022-09-07 15:00:00,-44.086929959612235,
2022-09-07 15:30:30,-44.086929959612235,
2022-09-07 23:59:59,-50.600201149661984,c
2022-09-08 00:00:00,-37.31764761295415,
2022-09-08 10:00:00,-33.4016117122942,
2022-09-08 10:30:00,-28.63711958076226,
2022-09-08 12:00:00,-43.60929158669728,
2022-09-08 13:30:00,-42.90060423868806,
2022-09-08 15:00:00,-42.776013179570896,
2022-09-08 15:30:30,-42.776013179570896,
2022-09-08 23:59:59,-46.643803742830414,c
2022-09-09 00:00:00,-55.38528194487492,
2022-09-09 10:00:00,-58.05990731647421,
2022-09-09 10:30:00,-59.95824319128553,
2022-09-09 12:00:00,-48.39470036346029,
2022-09-09 13:30:00,-51.79690129566063,
2022-09-09 15:00:00,-56.5472049579264,
2022-09-09 15:30:30,-56.5472049579264,
2022-09-09 23:59:59,-59.00936709080872,w
2022-09-12 00:00:00,-67.22591348680271,
2022-09-12 10:00:00,-73.04381158138233,
2022-09-12 10:30:00,-80.41894600894739,
2022-09-12 12:00:00,-72.36587599099164,
2022-09-12 13:30:00,-74.04827214750674,
2022-09-12 15:00:00,-74.7541361906716,
2022-09-12 15:30:30,-74.7541361906716,
2022-09-12 23:59:59,-70.46967600677658,c
2022-09-13 00:00:00,-52.437113115824104,
2022-09-13 10:00:00,-59.010005499802446,
2022-09-13 10:30:00,-69.18544875244277,
2022-09-13 12:00:00,-68.47076993105566,
2022-09-13 13:30:00,-72.66815132541024,
2022-09-13 15:00:00,-67.92352496464662,
2022-09-13 15:30:30,-67.92352496464662,
2022-09-13 23:59:59,-71.72679831250377,c
2022-09-14 00:00:00,-56.59844220287334,
2022-09-14 10:00:00,-54.85263919965632,
2022-09-14 10:30:00,-48.6532760169456,
2022-09-14 12:00:00,-63.201065619880865,
2022-09-14 13:30:00,-56.756075738152845,
2022-09-14 15:00:00,-44.91486749878743,
2022-09-14 15:30:30,-44.91486749878743,
2022-09-14 23:59:59,-52.514674245155675,c
2022-09-15 00:00:00,-49.66697649411856,
2022-09-15 10:00:00,-46.33776613498992,
2022-09-15 10:30:00,-47.230953390324885,
2022-09-15 12:00:00,-51.73749625979019,
2022-09-15 13:30:00,-62.63110804409632,
2022-09-15 15:00:00,-51.848899867457476,
2022-09-15 15:30:30,-51.848899867457476,
2022-09-15 23:59:59,-44.905325148724614,c
2022-09-16 00:00:00,-26.46944871268397,
2022-09-16 10:00:00,-23.901507965594874,
2022-09-16 10:30:00,-21.586206176859378,
2022-09-16 12:00:00,-28.686289967881066,
2022-09-16 13:30:00,-21.206669738373193,
2022-09-16 15:00:00,-11.812352013345048,
2022-09-16 15:30:30,-11.812352013345048,
2022-09-16 23:59:59,-9.196634222043826,e
2022-09-19 00:00:00,1.9011907050659147,
2022-09-19 10:00:00,9.591365759600762,
2022-09-19 10:30:00,16.561140488951082,
2022-09-19 12:00:00,-0.28651514953230617,
2022-09-19 13:30:00,-9.99450626674627,
2022-09-19 15:00:00,-11.318197664306581,
2022-09-19 15:30:30,-11.318197664306581,
2022-09-19 23:59:59,-20.62654366803224,c
2022-09-20 00:00:00,-7.140684381509004,
2022-09-20 10:00:00,9.67261704923476,
2022-09-20 10:30:00,8.821329540501438,
2022-09-20 12:00:00,0.10878002416870913,
2022-09-20 13:30:00,9.216138574972206,
2022-09-20 15:00:00,7.579580889549902,
2022-09-20 15:30:30,7.579580889549902,
2022-09-20 23:59:59,0.3297263161034607,c
2022-09-21 00:00:00,10.210357684012138,
2022-09-21 10:00:00,1.7604007123609335,
2022-09-21 10:30:00,-0.11136135085564547,
2022-09-21 12:00:00,13.159181123969233,
2022-09-21 13:30:00,13.198448656516007,
2022-09-21 15:00:00,12.41394596915518,
2022-09-21 15:30:30,12.41394596915518,
2022-09-21 23:59:59,27.232370302157506,c
2022-09-22 00:00:00,16.38348391887223,
2022-09-22 10:00:00,20.6784968751291,
2022-09-22 10:30:00,17.96405877099278,
2022-09-22 12:00:00,26.589582615226163,
2022-09-22 13:30:00,26.432236959972784,
2022-09-22 15:00:00,19.0962474046122,
2022-09-22 15:30:30,19.0962474046122,
2022-09-22 23:59:59,18.554918479468142,c
2022-09-23 00:00:00,22.21988744662997,
2022-09-23 10:00:00,18.467453516780665,
2022-09-23 10:30:00,15.82158565599184,
2022-09-23 12:00:00,18.665203298398637,
2022-09-23 13:30:00,17.842410543623828,
2022-09-23 15:00:00,19.730852484954085,
2022-09-23 15:30:30,19.730852484954085,
2022-09-23 23:59:59,17.959736593947582,w
2022-09-26 00:00:00,21.93413918077681,
2022-09-26 10:00:00,35.431674933597264,
2022-09-26 10:30:00,29.694652356415418,
2022-09-26 12:00:00,37.656231367725354,
2022-09-26 13:30:00,42.58039023785466,
2022-09-26 15:00:00,44.158447609796895,
2022-09-26 15:30:30,44.158447609796895,
2022-09-26 23:59:59,47.422536991605284,c
2022-09-27 00:00:00,35.397011155265545,
2022-09-27 10:00:00,38.93740618009167,
2022-09-27 10:30:00,33.38282133909149,
2022-09-27 12:00:00,35.47009145947038,
2022-09-27 13:30:00,30.18662269743902,
2022-09-27 15:00:00,19.14828300773297,
2022-09-27 15:30:30,19.14828300773297,
2022-09-27 23:59:59,17.983931751936666,c
2022-09-28 00:00:00,-33.443126619943996,
2022-09-28 10:00:00,-31.85832546474444,
2022-09-28 10:30:00,-38.43428131912947,
2022-09-28 12:00:00,-50.5113042197122,
2022-09-28 13:30:00,-47.888904228840374,
2022-09-28 15:00:00,-44.656998780925164,
2022-09-28 15:30:30,-44.656998780925164,
2022-09-28 23:59:59,-43.88362097935362,c
2022-09-29 00:00:00,-32.405181170451556,
2022-09-29 10:00:00,-41.822110855793085,
2022-09-29 10:30:00,-38.95659112563396,
2022-09-29 12:00:00,-50.17093291475669,
2022-09-29 13:30:00,-58.35872705835277,
2022-09-29 15:00:00,-53.41096520765075,
2022-09-29 15:30:30,-53.41096520765075,
2022-09-29 23:59:59,-61.348994465069154,c
2022-09-30 00:00:00,-59.20530215281633,
2022-09-30 10:00:00,-76.7981328307277,
2022-09-30 10:30:00,-70.3366047445362,
2022-09-30 12:00:00,-72.28335460945777,
2022-09-30 13:30:00,-69.40830909208114,
2022-09-30 15:00:00,-68.07862607392701,
2022-09-30 15:30:30,-68.07862607392701,
2022-09-30 23:59:59,-67.58944267741117,w
2022-10-03 00:00:00,-70.75733139633928,
2022-10-03 10:00:00,-78.57076859397523,
2022-10-03 10:30:00,-82.97957340468338,
2022-10-03 12:00:00,-76.08534277021818,
2022-10-03 13:30:00,-74.8656362638834,
2022-10-03 15:00:00,-84.19012796012078,
2022-10-03 15:30:30,-84.19012796012078,
2022-10-03 23:59:59,-82.70335774395176,c
2022-10-04 00:00:00,-98.29301037019616,
2022-10-04 10:00:00,-106.23836699430638,
2022-10-04 10:30:00,-104.01978599824042,
2022-10-04 12:00:00,-114.20909399750212,
2022-10-04 13:30:00,-111.50198898493102,
2022-10-04 15:00:00,-116.58762095562986,
2022-10-04 15:30:30,-116.58762095562986,
2022-10-04 23:59:59,-120.14665996584131,c
2022-10-05 00:00:00,-105.43014746321592,
2022-10-05 10:00:00,-121.32077699226829,
2022-10-05 10:30:00,-118.96866615284853,
2022-10-05 12:00:00,-124.96373939332034,
2022-10-05 13:30:00,-127.98368574318215,
2022-10-05 15:00:00,-130.48054443324202,
2022-10-05 15:30:30,-130.48054443324202,
2022-10-05 23:59:59,-125.25448798742241,c
2022-10-06 00:00:00,-103.60126787324225,
2022-10-06 10:00:00,-127.42505113591676,
2022-10-06 10:30:00,-124.27945185210729,
2022-10-06 12:00:00,-123.86889847898522,
2022-10-06 13:30:00,-124.7606221940622,
2022-10-06 15:00:00,-121.01842176307275,
2022-10-06 15:30:30,-121.01842176307275,
2022-10-06 23:59:59,-127.387759875666,c
2022-10-07 00:00:00,-118.91968124123821,
2022-10-07 10:00:00,-108.59350108321496,
2022-10-07 10:30:00,-115.37161523743794,
2022-10-07 12:00:00,-117.84049414416518,
2022-10-07 13:30:00,-120.70147653211052,
2022-10-07 15:00:00,-109.53638349597827,
2022-10-07 15:30:30,-109.53638349597827,
2022-10-07 23:59:59,-106.90018791556156,w
2022-10-10 00:00:00,-108.10647444188396,
2022-10-10 10:00:00,-102.77903629402158,
2022-10-10 10:30:00,-110.14908453871521,
2022-10-10 12:00:00,-118.71422234791362,
2022-10-10 13:30:00,-115.30614846702531,
2022-10-10 15:00:00,-116.77776370156425,
2022-10-10 15:30:30,-116.77776370156425,
2022-10-10 23:59:59,-115.13259132528083,c
2022-10-11 00:00:00,-104.62594759471233,
2022-10-11 10:00:00,-106.94447604813035,
2022-10-11 10:30:00,-110.89418400696877,
2022-10-11 12:00:00,-129.71516891263673,
2022-10-11 13:30:00,-140.37055963550938,
2022-10-11 15:00:00,-135.0713899962044,
2022-10-11 15:30:30,-135.0713899962044,
2022-10-11 23:59:59,-135.77995935146578,c
2022-10-12 00:00:00,-132.26147825686257,
2022-10-12 10:00:00,-133.45654103268487,
2022-10-12 10:30:00,-128.40587509376235,
2022-10-12 12:00:00,-123.19663702364608,
2022-10-12 13:30:00,-122.3709003557459,
2022-10-12 15:00:00,-122.44560446264529,
2022-10-12 15:30:30,-122.44560446264529,
2022-10-12 23:59:59,-118.15079969478722,c
2022-10-13 00:00:00,-93.99344559636472,
2022-10-13 10:00:00,-90.13296848222353,
2022-10-13 10:30:00,-90.92036358487724,
2022-10-13 12:00:00,-123.34408919053567,
2022-10-13 13:30:00,-146.43482664602845,
2022-10-13 15:00:00,-151.2687936659845,
2022-10-13 15:30:30,-151.2687936659845,
2022-10-13 23:59:59,-150.2070832383747,c
2022-10-14 00:00:00,-158.0079410944644,
2022-10-14 10:00:00,-136.0115831402353,
2022-10-14 10:30:00,-127.84145455186535,
2022-10-14 12:00:00,-110.84789564562311,
2022-10-14 13:30:00,-107.8486743690355,
2022-10-14 15:00:00,-101.15508379063942,
2022-10-14 15:30:30,-101.15508379063942,
2022-10-14 23:59:59,-103.44045558605853,w
