date,SP_MIG_2022_Q4,meta
2022-11-17 10:30:00,-142.32908094855304,
2022-11-17 12:00:00,-118.63301808170593,
2022-11-17 13:30:00,-120.08424100197976,
2022-11-17 15:00:00,-138.75763644544327,
2022-11-17 15:30:30,-138.75763644544327,
2022-11-17 23:59:59,-115.78802428330062,c
2022-11-18 00:00:00,-140.01385534711176,
2022-11-18 10:00:00,-88.7553097834292,
2022-11-18 10:30:00,-74.9284774905201,
2022-11-18 12:00:00,-102.43874215914525,
2022-11-18 13:30:00,-98.29087551770692,
2022-11-18 15:00:00,-90.19209889599574,
2022-11-18 15:30:30,-90.19209889599574,
2022-11-18 23:59:59,-70.67409119263095,w
2022-11-21 00:00:00,-68.9047535034399,
2022-11-21 10:00:00,-69.79348099997492,
2022-11-21 10:30:00,-61.89712731125758,
2022-11-21 12:00:00,-78.56241425243843,
2022-11-21 13:30:00,-44.87837878527114,
2022-11-21 15:00:00,-67.59834528159797,
2022-11-21 15:30:30,-67.59834528159797,
2022-11-21 23:59:59,-68.5343818946759,c
2022-11-22 00:00:00,-77.57479059170316,
2022-11-22 10:00:00,-34.22459047503594,
2022-11-22 10:30:00,-45.72472949893074,
2022-11-22 12:00:00,-62.14432192495099,
2022-11-22 13:30:00,-52.19529647322861,
2022-11-22 15:00:00,-40.55819952483864,
2022-11-22 15:30:30,-40.55819952483864,
2022-11-22 23:59:59,-43.90633506478184,c
2022-11-23 00:00:00,-49.9687405086039,
2022-11-23 10:00:00,-67.15006547848441,
2022-11-23 10:30:00,-89.19706915530287,
2022-11-23 12:00:00,-57.44713110767498,
2022-11-23 13:30:00,-48.15491221242485,
2022-11-23 15:00:00,-69.34673898075721,
2022-11-23 15:30:30,-69.34673898075721,
2022-11-23 23:59:59,-61.162593084840296,c
2022-11-24 00:00:00,-61.162593084840296,
2022-11-24 10:00:00,-61.162593084840296,
2022-11-24 10:30:00,-61.162593084840296,
2022-11-24 12:00:00,-61.162593084840296,
2022-11-24 13:30:00,-61.162593084840296,
2022-11-24 15:00:00,-61.162593084840296,
2022-11-24 15:30:30,-61.162593084840296,
2022-11-24 23:59:59,-61.162593084840296,c
2022-11-25 00:00:00,-63.162132241719746,
2022-11-25 10:00:00,-41.712195801927464,
2022-11-25 10:30:00,-53.79746353935525,
2022-11-25 12:00:00,-27.887437277265462,
2022-11-25 13:30:00,-27.887437277265462,
2022-11-25 15:00:00,-27.887437277265462,
2022-11-25 15:30:30,-27.887437277265462,
2022-11-25 23:59:59,-47.255343485637354,w
2022-11-28 00:00:00,-116.64270475927026,
2022-11-28 10:00:00,-108.21006089027128,
2022-11-28 10:30:00,-125.60074193935657,
2022-11-28 12:00:00,-61.71056802978649,
2022-11-28 13:30:00,-33.44959188032817,
2022-11-28 15:00:00,-68.82485311577636,
2022-11-28 15:30:30,-68.82485311577636,
2022-11-28 23:59:59,-75.84705838535194,c
2022-11-29 00:00:00,-50.36564780596791,
2022-11-29 10:00:00,-70.29511126384796,
2022-11-29 10:30:00,-55.31484154339944,
2022-11-29 12:00:00,-69.02349685771321,
2022-11-29 13:30:00,-135.19957179360415,
2022-11-29 15:00:00,-141.37671179177653,
2022-11-29 15:30:30,-141.37671179177653,
2022-11-29 23:59:59,-152.75108625462042,c
2022-11-30 00:00:00,-131.788178539152,
2022-11-30 10:00:00,-30.225948747704024,
2022-11-30 10:30:00,-23.124880403244788,
2022-11-30 12:00:00,-23.29240833117217,
2022-11-30 13:30:00,4.733184623079524,
2022-11-30 15:00:00,14.542056701947445,
2022-11-30 15:30:30,14.542056701947445,s
2022-11-30 23:59:59,14.349185495868255,c
2022-12-01 00:00:00,16.01906514857751,
2022-12-01 10:00:00,23.33194849262736,
2022-12-01 10:30:00,-22.13446708028414,
2022-12-01 12:00:00,-51.814449583851456,
2022-12-01 13:30:00,-17.41628828794171,
2022-12-01 15:00:00,-28.82828427149127,
2022-12-01 15:30:30,-28.82828427149127,
2022-12-01 23:59:59,-28.94770390807696,c
2022-12-02 00:00:00,10.342942856243894,
2022-12-02 10:00:00,72.68143474934891,
2022-12-02 10:30:00,66.12189555637565,
2022-12-02 12:00:00,24.791512261583534,
2022-12-02 13:30:00,25.680857648483766,
2022-12-02 15:00:00,25.29592961477499,
2022-12-02 15:30:30,25.29592961477499,
2022-12-02 23:59:59,0.0,a
2022-12-05 00:00:00,62.60477034068515,
2022-12-05 10:00:00,47.02066739040265,
2022-12-05 10:30:00,67.33212000478352,
2022-12-05 12:00:00,72.89566618784784,
2022-12-05 13:30:00,84.90031150960158,
2022-12-05 15:00:00,79.4682595393756,
2022-12-05 15:30:30,79.4682595393756,
2022-12-05 23:59:59,71.90988570430557,c
2022-12-06 00:00:00,-34.741969942870924,
2022-12-06 10:00:00,14.873316106711059,
2022-12-06 10:30:00,37.288515349183854,
2022-12-06 12:00:00,51.965976402288334,
2022-12-06 13:30:00,30.149875306882905,
2022-12-06 15:00:00,-7.209240934483773,
2022-12-06 15:30:30,-7.209240934483773,
2022-12-06 23:59:59,-65.40316240167022,c
2022-12-07 00:00:00,-63.96061443441408,
2022-12-07 10:00:00,-37.256505861573714,
2022-12-07 10:30:00,-61.86279047284927,
2022-12-07 12:00:00,-17.747622205001335,
2022-12-07 13:30:00,-49.594016680808295,
2022-12-07 15:00:00,-42.19961577782749,
2022-12-07 15:30:30,-42.19961577782749,
2022-12-07 23:59:59,-41.861620874316145,c
2022-12-08 00:00:00,-33.86283971981402,
2022-12-08 10:00:00,-26.031564480245606,
2022-12-08 10:30:00,2.613077009413246,
2022-12-08 12:00:00,-49.41680320911678,
2022-12-08 13:30:00,-62.095713432797766,
2022-12-08 15:00:00,-102.90943692064673,
2022-12-08 15:30:30,-102.90943692064673,
2022-12-08 23:59:59,-94.87472994089501,c
2022-12-09 00:00:00,-85.99957475259907,
2022-12-09 10:00:00,-90.4099875526075,
2022-12-09 10:30:00,-49.792962969835116,
2022-12-09 12:00:00,-81.52647231237108,
2022-12-09 13:30:00,-112.1570457796156,
2022-12-09 15:00:00,-105.92689732453834,
2022-12-09 15:30:30,-105.92689732453834,
2022-12-09 23:59:59,-109.35016037906973,w
2022-12-12 00:00:00,-80.55808134368112,
2022-12-12 10:00:00,-104.33753626342263,
2022-12-12 10:30:00,-85.98635665354698,
2022-12-12 12:00:00,-124.72116886712456,
2022-12-12 13:30:00,-152.94160964867194,
2022-12-12 15:00:00,-182.11980528087713,
2022-12-12 15:30:30,-182.11980528087713,
2022-12-12 23:59:59,-177.72710136601688,c
2022-12-13 00:00:00,-224.67102741801216,
2022-12-13 10:00:00,-153.1133991842621,
2022-12-13 10:30:00,-156.6418156095217,
2022-12-13 12:00:00,-127.58575302101679,
2022-12-13 13:30:00,-105.55177630490175,
2022-12-13 15:00:00,-122.86593367185606,
2022-12-13 15:30:30,-122.86593367185606,
2022-12-13 23:59:59,-94.65149040219012,c
2022-12-14 00:00:00,-92.74657082429701,
2022-12-14 10:00:00,-111.76112474927265,
2022-12-14 10:30:00,-127.14573690139969,
2022-12-14 12:00:00,-52.06839189776406,
2022-12-14 13:30:00,-17.762070576026076,
2022-12-14 15:00:00,-6.855981057912572,
2022-12-14 15:30:30,-6.855981057912572,
2022-12-14 23:59:59,-23.21916121591937,c
2022-12-15 00:00:00,-44.17427645557552,
2022-12-15 10:00:00,-39.87291643088156,
2022-12-15 10:30:00,-44.227527575527574,
2022-12-15 12:00:00,-53.32468948945677,
2022-12-15 13:30:00,-53.11816211279563,
2022-12-15 15:00:00,-31.857883228201104,
2022-12-15 15:30:30,-31.857883228201104,
2022-12-15 23:59:59,-14.68623509002748,c
2022-12-16 00:00:00,-46.55517447545435,
2022-12-16 10:00:00,-18.96216986792092,
2022-12-16 10:30:00,-90.94259480629921,
2022-12-16 12:00:00,-96.0657857269681,
2022-12-16 13:30:00,-81.74372979608358,
2022-12-16 15:00:00,-71.89898781149122,
2022-12-16 15:30:30,-71.89898781149122,
2022-12-16 23:59:59,-95.04016233033747,e
2022-12-19 00:00:00,-106.23509287870013,
2022-12-19 10:00:00,-36.78646831665037,
2022-12-19 10:30:00,3.3523322375257294,
2022-12-19 12:00:00,-62.98428393804761,
2022-12-19 13:30:00,-87.13866488175574,
2022-12-19 15:00:00,-90.1750851686702,
2022-12-19 15:30:30,-90.1750851686702,
2022-12-19 23:59:59,-69.67440536900097,c
2022-12-20 00:00:00,-67.03657255352732,
2022-12-20 10:00:00,-54.48932650321274,
2022-12-20 10:30:00,4.426217281092249,
2022-12-20 12:00:00,-29.349582936547563,
2022-12-20 13:30:00,-26.935890677968473,
2022-12-20 15:00:00,-44.01526415977298,
2022-12-20 15:30:30,-44.01526415977298,
2022-12-20 23:59:59,-53.85905889233811,c
2022-12-21 00:00:00,-28.780330910665725,
2022-12-21 10:00:00,-97.81522753146078,
2022-12-21 10:30:00,-84.61076175109758,
2022-12-21 12:00:00,-86.75173071491542,
2022-12-21 13:30:00,-17.220650361500475,
2022-12-21 15:00:00,23.887787910603947,
2022-12-21 15:30:30,23.887787910603947,
2022-12-21 23:59:59,35.297882436225564,c
2022-12-22 00:00:00,1.6202441325385735,
2022-12-22 10:00:00,-45.695900641722346,
2022-12-22 10:30:00,-53.25722681636444,
2022-12-22 12:00:00,-22.337803978981015,
2022-12-22 13:30:00,-39.715666873046416,
2022-12-22 15:00:00,-19.021337559613244,
2022-12-22 15:30:30,-19.021337559613244,
2022-12-22 23:59:59,-26.61864084709657,c
2022-12-23 00:00:00,-30.44954190555461,
2022-12-23 10:00:00,-66.93790475850324,
2022-12-23 10:30:00,-55.316175860924204,
2022-12-23 12:00:00,-67.44807006547921,
2022-12-23 13:30:00,-52.23750704553129,
2022-12-23 15:00:00,-22.984126395673456,
2022-12-23 15:30:30,-22.984126395673456,
2022-12-23 23:59:59,-0.2882575841160815,w
2022-12-26 00:00:00,-0.2882575841160815,
2022-12-26 10:00:00,-0.2882575841160815,
2022-12-26 10:30:00,-0.2882575841160815,
2022-12-26 12:00:00,-0.2882575841160815,
2022-12-26 13:30:00,-0.2882575841160815,
2022-12-26 15:00:00,-0.2882575841160815,
2022-12-26 15:30:30,-0.2882575841160815,
2022-12-26 23:59:59,-0.2882575841160815,c
2022-12-27 00:00:00,-30.748828585477668,
2022-12-27 10:00:00,-9.47021155801167,
2022-12-27 10:30:00,-24.72091362793128,
2022-12-27 12:00:00,-47.56267539740156,
2022-12-27 13:30:00,-38.40909887897806,
2022-12-27 15:00:00,-51.04565320178381,
2022-12-27 15:30:30,-51.04565320178381,
2022-12-27 23:59:59,-83.57524646126399,c
2022-12-28 00:00:00,-93.41663580117029,
2022-12-28 10:00:00,-103.31623615686465,
2022-12-28 10:30:00,-187.06293356245192,
2022-12-28 12:00:00,-210.52835168118247,
2022-12-28 13:30:00,-135.81579095971313,
2022-12-28 15:00:00,-133.943202078303,
2022-12-28 15:30:30,-133.943202078303,
2022-12-28 23:59:59,-152.67090072612086,c
2022-12-29 00:00:00,-129.5207385878714,
2022-12-29 10:00:00,-147.2633182302792,
2022-12-29 10:30:00,-129.48671819544768,
2022-12-29 12:00:00,-91.1086639209974,
2022-12-29 13:30:00,-85.37366182938626,
2022-12-29 15:00:00,-95.71767265032065,
2022-12-29 15:30:30,-95.71767265032065,
2022-12-29 23:59:59,-92.24534785586911,c
2022-12-30 00:00:00,-126.77455234463355,
2022-12-30 10:00:00,-131.6363815029265,
2022-12-30 10:30:00,-109.25613914025769,
2022-12-30 12:00:00,-108.95846258552479,
2022-12-30 13:30:00,-129.20916076247534,
2022-12-30 15:00:00,-107.27226778384659,
2022-12-30 15:30:30,-107.27226778384659,
2022-12-30 23:59:59,-63.907765215783684,w
2023-01-02 00:00:00,-63.907765215783684,
2023-01-02 10:00:00,-63.907765215783684,
2023-01-02 10:30:00,-63.907765215783684,
2023-01-02 12:00:00,-63.907765215783684,
2023-01-02 13:30:00,-63.907765215783684,
2023-01-02 15:00:00,-63.907765215783684,
2023-01-02 15:30:30,-63.907765215783684,
2023-01-02 23:59:59,-63.907765215783684,c
2023-01-03 00:00:00,-37.73128156594362,
2023-01-03 10:00:00,-77.64006164589614,
2023-01-03 10:30:00,-96.4514583421236,
2023-01-03 12:00:00,-112.51713584589913,
2023-01-03 13:30:00,-84.500904788296,
2023-01-03 15:00:00,-110.87171993526601,
2023-01-03 15:30:30,-110.87171993526601,
2023-01-03 23:59:59,-109.09484439938205,c
2023-01-04 00:00:00,-82.49389195587696,
2023-01-04 10:00:00,-68.19406296185548,
2023-01-04 10:30:00,-75.47893268721657,
2023-01-04 12:00:00,-69.60418357512265,
2023-01-04 13:30:00,-76.07140460263338,
2023-01-04 15:00:00,-87.34829344774687,
2023-01-04 15:30:30,-87.34829344774687,
2023-01-04 23:59:59,-70.58637982469463,c
2023-01-05 00:00:00,-81.79634573689327,
2023-01-05 10:00:00,-122.92073425346427,
2023-01-05 10:30:00,-44.4077986135635,
2023-01-05 12:00:00,-57.502615782347334,
2023-01-05 13:30:00,-59.33540163775797,
2023-01-05 15:00:00,-56.01674741716147,
2023-01-05 15:30:30,-56.01674741716147,
2023-01-05 23:59:59,-56.44470758749924,c
2023-01-06 00:00:00,-31.61550662724528,
2023-01-06 10:00:00,31.142392023040543,
2023-01-06 10:30:00,44.35836633251188,
2023-01-06 12:00:00,77.8661814556358,
2023-01-06 13:30:00,44.71812364143068,
2023-01-06 15:00:00,107.63905887293458,
2023-01-06 15:30:30,107.63905887293458,
2023-01-06 23:59:59,139.83463735754378,w
2023-01-09 00:00:00,137.99819470113061,
2023-01-09 10:00:00,101.82502002044316,
2023-01-09 10:30:00,109.61570741048888,
2023-01-09 12:00:00,171.39408652049485,
2023-01-09 13:30:00,204.8012810992218,
2023-01-09 15:00:00,172.85664283570293,
2023-01-09 15:30:30,172.85664283570293,
2023-01-09 23:59:59,156.8774435652906,c
2023-01-10 00:00:00,140.15315863679075,
2023-01-10 10:00:00,171.90336525272483,
2023-01-10 10:30:00,165.97757419905747,
2023-01-10 12:00:00,242.2372159548795,
2023-01-10 13:30:00,290.46158867288864,
2023-01-10 15:00:00,321.2307005231851,
2023-01-10 15:30:30,321.2307005231851,
2023-01-10 23:59:59,377.68140674331084,c
2023-01-11 00:00:00,362.88748474784256,
2023-01-11 10:00:00,384.22623430321937,
2023-01-11 10:30:00,407.1606500169353,
2023-01-11 12:00:00,393.48295505886335,
2023-01-11 13:30:00,346.48820912197516,
2023-01-11 15:00:00,354.25427142380954,
2023-01-11 15:30:30,354.25427142380954,
2023-01-11 23:59:59,350.80179427150824,c
2023-01-12 00:00:00,367.5071043149692,
2023-01-12 10:00:00,394.81559606740234,
2023-01-12 10:30:00,398.9208824847535,
2023-01-12 12:00:00,399.19909315349287,
2023-01-12 13:30:00,416.26474146211285,
2023-01-12 15:00:00,409.693700854039,
2023-01-12 15:30:30,409.693700854039,
2023-01-12 23:59:59,462.1433603725816,c
2023-01-13 00:00:00,451.19104336039163,
2023-01-13 10:00:00,482.5972683891589,
2023-01-13 10:30:00,528.4571130062811,
2023-01-13 12:00:00,457.2388281322799,
2023-01-13 13:30:00,457.25315406441064,
2023-01-13 15:00:00,462.0399335720422,
2023-01-13 15:30:30,462.0399335720422,
2023-01-13 23:59:59,495.9631028160329,w
