date,XRT_WW_2022_Q3,meta
2022-08-12 00:00:00,159.4631341309739,
2022-08-12 10:00:00,55.32051565421625,
2022-08-12 10:30:00,22.875342706850915,
2022-08-12 12:00:00,86.51432466819165,
2022-08-12 13:30:00,130.62086628388852,
2022-08-12 15:00:00,165.14865965499916,
2022-08-12 15:30:30,165.14865965499916,
2022-08-12 23:59:59,112.15751860324713,w
2022-08-15 00:00:00,164.1313175951209,
2022-08-15 10:00:00,174.56335416511274,
2022-08-15 10:30:00,142.28105308303134,
2022-08-15 12:00:00,131.14408037760109,
2022-08-15 13:30:00,123.59745643021097,
2022-08-15 15:00:00,140.6656258210337,
2022-08-15 15:30:30,140.6656258210337,
2022-08-15 23:59:59,148.87613398928193,c
2022-08-16 00:00:00,116.24306286131946,
2022-08-16 10:00:00,-25.05147883354539,
2022-08-16 10:30:00,-86.32933660211575,
2022-08-16 12:00:00,-20.21684162734823,
2022-08-16 13:30:00,-102.12069266739354,
2022-08-16 15:00:00,-68.46458064930312,
2022-08-16 15:30:30,-68.46458064930312,
2022-08-16 23:59:59,-83.47652208093609,c
2022-08-17 00:00:00,-61.494820653514125,
2022-08-17 10:00:00,-210.8533695480885,
2022-08-17 10:30:00,-288.4274682475965,
2022-08-17 12:00:00,-299.5768548209878,
2022-08-17 13:30:00,-314.1860280324962,
2022-08-17 15:00:00,-355.94054262436566,
2022-08-17 15:30:30,-355.94054262436566,
2022-08-17 23:59:59,-361.77590357025065,c
2022-08-18 00:00:00,-254.29836649090498,
2022-08-18 10:00:00,-368.079234434618,
2022-08-18 10:30:00,-412.5603850607645,
2022-08-18 12:00:00,-409.97546097417796,
2022-08-18 13:30:00,-397.04259235818563,
2022-08-18 15:00:00,-366.43081756663787,
2022-08-18 15:30:30,-366.43081756663787,
2022-08-18 23:59:59,-316.80538763139305,c
2022-08-19 00:00:00,-385.99989130440224,
2022-08-19 10:00:00,-444.8412729524432,
2022-08-19 10:30:00,-437.82799406823483,
2022-08-19 12:00:00,-468.3505913979901,
2022-08-19 13:30:00,-449.1169861530333,
2022-08-19 15:00:00,-453.92089496147264,
2022-08-19 15:30:30,-453.92089496147264,
2022-08-19 23:59:59,-452.17090451298657,w
2022-08-22 00:00:00,-460.77983401749066,
2022-08-22 10:00:00,-564.9207149640035,
2022-08-22 10:30:00,-534.9810280642964,
2022-08-22 12:00:00,-514.5976821351377,
2022-08-22 13:30:00,-511.51308887801054,
2022-08-22 15:00:00,-493.4627685792742,
2022-08-22 15:30:30,-493.4627685792742,
2022-08-22 23:59:59,-521.7582852485377,c
2022-08-23 00:00:00,-512.1010325308847,
2022-08-23 10:00:00,-572.8759159017784,
2022-08-23 10:30:00,-584.9574659573968,
2022-08-23 12:00:00,-554.4125744154458,
2022-08-23 13:30:00,-525.6740760273584,
2022-08-23 15:00:00,-501.2803673721959,
2022-08-23 15:30:30,-501.2803673721959,
2022-08-23 23:59:59,-540.5143774195489,c
2022-08-24 00:00:00,-454.6772737751909,
2022-08-24 10:00:00,-358.3830259878612,
2022-08-24 10:30:00,-333.1466956445016,
2022-08-24 12:00:00,-325.22936828210084,
2022-08-24 13:30:00,-335.8737317116147,
2022-08-24 15:00:00,-322.88045388191006,
2022-08-24 15:30:30,-322.88045388191006,
2022-08-24 23:59:59,-309.68115868315044,c
2022-08-25 00:00:00,-147.98034302674614,
2022-08-25 10:00:00,-96.19331697360099,
2022-08-25 10:30:00,-132.833266696779,
2022-08-25 12:00:00,-118.37085955968905,
2022-08-25 13:30:00,-98.66468957570419,
2022-08-25 15:00:00,-72.33890087924397,
2022-08-25 15:30:30,-72.33890087924397,
2022-08-25 23:59:59,-30.576835961434654,c
2022-08-26 00:00:00,0.25067271260013513,
2022-08-26 10:00:00,-23.75936350538609,
2022-08-26 10:30:00,-77.07566657614802,
2022-08-26 12:00:00,-152.76236494891282,
2022-08-26 13:30:00,-175.33002115905492,
2022-08-26 15:00:00,-166.63132075369094,
2022-08-26 15:30:30,-166.63132075369094,
2022-08-26 23:59:59,-205.70501042116985,w
2022-08-29 00:00:00,-274.42776304691347,
2022-08-29 10:00:00,-215.89078607594752,
2022-08-29 10:30:00,-244.53453686475075,
2022-08-29 12:00:00,-255.67778590056002,
2022-08-29 13:30:00,-235.5422369742023,
2022-08-29 15:00:00,-237.92168712108332,
2022-08-29 15:30:30,-237.92168712108332,
2022-08-29 23:59:59,-244.9879023471126,c
2022-08-30 00:00:00,-220.14477640120253,
2022-08-30 10:00:00,-191.463438599239,
2022-08-30 10:30:00,-235.03855836825278,
2022-08-30 12:00:00,-275.26893284480093,
2022-08-30 13:30:00,-301.5476491393405,
2022-08-30 15:00:00,-308.86848911438176,
2022-08-30 15:30:30,-308.86848911438176,
2022-08-30 23:59:59,-316.87523796853327,c
2022-08-31 00:00:00,-244.88914779577397,
2022-08-31 10:00:00,-183.06215072400187,
2022-08-31 10:30:00,-191.80030475753097,
2022-08-31 12:00:00,-229.13138166456974,
2022-08-31 13:30:00,-261.8301072872639,
2022-08-31 15:00:00,-267.15562350819084,
2022-08-31 15:30:30,-267.15562350819084,s
2022-08-31 23:59:59,-247.60819823910765,c
2022-09-01 00:00:00,-233.90164002276697,
2022-09-01 10:00:00,-275.1669021818511,
2022-09-01 10:30:00,-282.5405743085786,
2022-09-01 12:00:00,-337.0490395846713,
2022-09-01 13:30:00,-286.66963996515744,
2022-09-01 15:00:00,-294.47161220206954,
2022-09-01 15:30:30,-294.47161220206954,
2022-09-01 23:59:59,-214.3448572828795,c
2022-09-02 00:00:00,-144.12492176168735,
2022-09-02 10:00:00,-217.92879764671875,
2022-09-02 10:30:00,-127.84126984192972,
2022-09-02 12:00:00,-139.87583647226347,
2022-09-02 13:30:00,-165.88027717836007,
2022-09-02 15:00:00,-140.82598890002623,
2022-09-02 15:30:30,-140.82598890002623,
2022-09-02 23:59:59,-139.43291795905157,w
2022-09-05 00:00:00,-139.43291795905157,
2022-09-05 10:00:00,-139.43291795905157,
2022-09-05 10:30:00,-139.43291795905157,
2022-09-05 12:00:00,-139.43291795905157,
2022-09-05 13:30:00,-139.43291795905157,
2022-09-05 15:00:00,-139.43291795905157,
2022-09-05 15:30:30,-139.43291795905157,
2022-09-05 23:59:59,-139.43291795905157,c
2022-09-06 00:00:00,-73.20717499020066,
2022-09-06 10:00:00,-127.1241056037627,
2022-09-06 10:30:00,-112.89942566717923,
2022-09-06 12:00:00,-71.10278954028058,
2022-09-06 13:30:00,-105.09323928474396,
2022-09-06 15:00:00,-92.59833248291443,
2022-09-06 15:30:30,-92.59833248291443,
2022-09-06 23:59:59,-126.53658131842803,c
2022-09-07 00:00:00,-135.79343313199615,
2022-09-07 10:00:00,-87.87409673179764,
2022-09-07 10:30:00,-23.945350938906813,
2022-09-07 12:00:00,-31.871990666802503,
2022-09-07 13:30:00,-62.69491441133755,
2022-09-07 15:00:00,-41.76232687508059,
2022-09-07 15:30:30,-41.76232687508059,
2022-09-07 23:59:59,3.949503109568923,c
2022-09-08 00:00:00,-22.185577317449543,
2022-09-08 10:00:00,-52.57761020868111,
2022-09-08 10:30:00,-76.87115255205981,
2022-09-08 12:00:00,-88.24840591968973,
2022-09-08 13:30:00,-88.65102199531793,
2022-09-08 15:00:00,-103.71037559628667,
2022-09-08 15:30:30,-103.71037559628667,
2022-09-08 23:59:59,-92.61439850522015,c
2022-09-09 00:00:00,-81.44187510754955,
2022-09-09 10:00:00,-27.0237703242758,
2022-09-09 10:30:00,-12.566727216553318,
2022-09-09 12:00:00,15.483943653189726,
2022-09-09 13:30:00,6.062980454065382,
2022-09-09 15:00:00,-13.03138343738351,
2022-09-09 15:30:30,-13.03138343738351,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,11.241018077410672,
2022-09-12 10:00:00,136.5053293166029,
2022-09-12 10:30:00,110.29143396749828,
2022-09-12 12:00:00,0.7146520050300751,
2022-09-12 13:30:00,71.61041304616742,
2022-09-12 15:00:00,86.25754484157619,
2022-09-12 15:30:30,86.25754484157619,
2022-09-12 23:59:59,93.55553802650229,c
2022-09-13 00:00:00,-12.078266192419278,
2022-09-13 10:00:00,90.1679496360357,
2022-09-13 10:30:00,119.89527704362035,
2022-09-13 12:00:00,73.4490331257989,
2022-09-13 13:30:00,175.1101391089244,
2022-09-13 15:00:00,187.86473120463438,
2022-09-13 15:30:30,187.86473120463438,
2022-09-13 23:59:59,155.25738469841895,c
2022-09-14 00:00:00,161.17663951387522,
2022-09-14 10:00:00,211.1931576377001,
2022-09-14 10:30:00,251.96221408108613,
2022-09-14 12:00:00,330.5661118998471,
2022-09-14 13:30:00,372.1131011438986,
2022-09-14 15:00:00,393.40485853944165,
2022-09-14 15:30:30,393.40485853944165,
2022-09-14 23:59:59,401.4247309697837,c
2022-09-15 00:00:00,368.9229566593526,
2022-09-15 10:00:00,462.5737878292757,
2022-09-15 10:30:00,483.8916710573585,
2022-09-15 12:00:00,476.0801318141937,
2022-09-15 13:30:00,598.0782592863161,
2022-09-15 15:00:00,580.1096919603015,
2022-09-15 15:30:30,580.1096919603015,
2022-09-15 23:59:59,599.7351224810911,c
2022-09-16 00:00:00,546.1183719276826,
2022-09-16 10:00:00,393.80620901701013,
2022-09-16 10:30:00,433.3680742814363,
2022-09-16 12:00:00,495.61215243449806,
2022-09-16 13:30:00,421.44098039167466,
2022-09-16 15:00:00,421.0061040065134,
2022-09-16 15:30:30,421.0061040065134,
2022-09-16 23:59:59,446.45766758043646,e
2022-09-19 00:00:00,385.4110131694067,
2022-09-19 10:00:00,249.80230267703587,
2022-09-19 10:30:00,193.1252903723837,
2022-09-19 12:00:00,153.10823152330204,
2022-09-19 13:30:00,186.6347376857566,
2022-09-19 15:00:00,179.15185695236937,
2022-09-19 15:30:30,179.15185695236937,
2022-09-19 23:59:59,104.71006776286958,c
2022-09-20 00:00:00,118.15782130105686,
2022-09-20 10:00:00,41.796874316430376,
2022-09-20 10:30:00,92.28764595825578,
2022-09-20 12:00:00,132.55145751863256,
2022-09-20 13:30:00,94.80018130861617,
2022-09-20 15:00:00,88.52449791831077,
2022-09-20 15:30:30,88.52449791831077,
2022-09-20 23:59:59,89.56866192196685,c
2022-09-21 00:00:00,71.08403903165595,
2022-09-21 10:00:00,-14.732018955248805,
2022-09-21 10:30:00,3.0674089973838363,
2022-09-21 12:00:00,-0.539499340704424,
2022-09-21 13:30:00,-3.424904384377669,
2022-09-21 15:00:00,50.81305147861826,
2022-09-21 15:30:30,50.81305147861826,
2022-09-21 23:59:59,-22.530455779924296,c
2022-09-22 00:00:00,-20.383094710064825,
2022-09-22 10:00:00,-61.12104508438301,
2022-09-22 10:30:00,-75.51014947618773,
2022-09-22 12:00:00,-101.82488466727727,
2022-09-22 13:30:00,-112.8652877426714,
2022-09-22 15:00:00,-81.27039105424046,
2022-09-22 15:30:30,-81.27039105424046,
2022-09-22 23:59:59,-64.10446292520896,c
2022-09-23 00:00:00,-42.50144939655411,
2022-09-23 10:00:00,-155.03335494403927,
2022-09-23 10:30:00,-127.55797383686263,
2022-09-23 12:00:00,-91.53383359780696,
2022-09-23 13:30:00,-86.62298715883912,
2022-09-23 15:00:00,-134.09241190691955,
2022-09-23 15:30:30,-134.09241190691955,
2022-09-23 23:59:59,-144.32951636984012,w
2022-09-26 00:00:00,-166.67847441512117,
2022-09-26 10:00:00,-111.30499572374993,
2022-09-26 10:30:00,-137.93267836734776,
2022-09-26 12:00:00,-219.5128682447612,
2022-09-26 13:30:00,-206.13986520296498,
2022-09-26 15:00:00,-181.2926661488491,
2022-09-26 15:30:30,-181.2926661488491,
2022-09-26 23:59:59,-205.54906111023297,c
2022-09-27 00:00:00,-182.24477376820255,
2022-09-27 10:00:00,-176.76886613736906,
2022-09-27 10:30:00,-233.30292506416617,
2022-09-27 12:00:00,-228.3246984032587,
2022-09-27 13:30:00,-268.4585418767749,
2022-09-27 15:00:00,-273.9560309416971,
2022-09-27 15:30:30,-273.9560309416971,
2022-09-27 23:59:59,-284.19044718998987,c
2022-09-28 00:00:00,-273.0041574262466,
2022-09-28 10:00:00,-256.4386698459243,
2022-09-28 10:30:00,-234.00495816781722,
2022-09-28 12:00:00,-198.7083893710069,
2022-09-28 13:30:00,-192.046222814334,
2022-09-28 15:00:00,-193.68824104640066,
2022-09-28 15:30:30,-193.68824104640066,
2022-09-28 23:59:59,-209.45789298919158,c
2022-09-29 00:00:00,-252.23702825355554,
2022-09-29 10:00:00,-287.4282217039753,
2022-09-29 10:30:00,-308.6521081833059,
2022-09-29 12:00:00,-266.9349869424507,
2022-09-29 13:30:00,-270.33017752417175,
2022-09-29 15:00:00,-283.1442943919327,
2022-09-29 15:30:30,-283.1442943919327,
2022-09-29 23:59:59,-249.67626951459147,c
2022-09-30 00:00:00,-240.42540293212414,
2022-09-30 10:00:00,-232.57482939389502,
2022-09-30 10:30:00,-269.6070819573687,
2022-09-30 12:00:00,-256.6232597094479,
2022-09-30 13:30:00,-257.16072648839486,
2022-09-30 15:00:00,-274.1642773464753,
2022-09-30 15:30:30,-274.1642773464753,
2022-09-30 23:59:59,-296.75679639517546,w
