date,NDX_2022_Q2,meta
2022-05-25 15:30:30,171.08610071970907,
2022-05-25 23:59:59,150.67217256974558,c
2022-05-26 00:00:00,107.07769564114955,
2022-05-26 10:00:00,93.02276372081079,
2022-05-26 10:30:00,92.15536482594788,
2022-05-26 12:00:00,117.96016070801275,
2022-05-26 13:30:00,143.37585133444819,
2022-05-26 15:00:00,135.49110631324552,
2022-05-26 15:30:30,135.49110631324552,
2022-05-26 23:59:59,136.84497574471794,c
2022-05-27 00:00:00,160.21198719614796,
2022-05-27 10:00:00,194.22581867478087,
2022-05-27 10:30:00,201.65245236432244,
2022-05-27 12:00:00,194.07745114033216,
2022-05-27 13:30:00,200.7947915876896,
2022-05-27 15:00:00,214.12975277123866,
2022-05-27 15:30:30,214.12975277123866,
2022-05-27 23:59:59,219.03261924303797,w
2022-05-30 00:00:00,219.03261924303797,
2022-05-30 10:00:00,219.03261924303797,
2022-05-30 10:30:00,219.03261924303797,
2022-05-30 12:00:00,219.03261924303797,
2022-05-30 13:30:00,219.03261924303797,
2022-05-30 15:00:00,219.03261924303797,
2022-05-30 15:30:30,219.03261924303797,
2022-05-30 23:59:59,219.03261924303797,c
2022-05-31 00:00:00,180.0868606024125,
2022-05-31 10:00:00,147.69640255693022,
2022-05-31 10:30:00,146.66674695712922,
2022-05-31 12:00:00,149.6346565832696,
2022-05-31 13:30:00,142.54564671473307,
2022-05-31 15:00:00,131.9870860431812,
2022-05-31 15:30:30,131.9870860431812,s
2022-05-31 23:59:59,153.58182972464752,c
2022-06-01 00:00:00,164.8947720128886,
2022-06-01 10:00:00,201.57163184711493,
2022-06-01 10:30:00,181.78811637823955,
2022-06-01 12:00:00,165.07100819772924,
2022-06-01 13:30:00,161.2631378730106,
2022-06-01 15:00:00,178.1577549580629,
2022-06-01 15:30:30,178.1577549580629,
2022-06-01 23:59:59,162.6998074120037,c
2022-06-02 00:00:00,155.8564777326477,
2022-06-02 10:00:00,229.0055438287884,
2022-06-02 10:30:00,239.65881080840182,
2022-06-02 12:00:00,258.7151911816844,
2022-06-02 13:30:00,323.2402050109902,
2022-06-02 15:00:00,312.0798521019877,
2022-06-02 15:30:30,312.0798521019877,
2022-06-02 23:59:59,296.0471915361842,c
2022-06-03 00:00:00,242.13911663948898,
2022-06-03 10:00:00,281.83561559941575,
2022-06-03 10:30:00,254.075935962916,
2022-06-03 12:00:00,223.02750297385262,
2022-06-03 13:30:00,210.93861729331286,
2022-06-03 15:00:00,221.7303720855184,
2022-06-03 15:30:30,221.7303720855184,
2022-06-03 23:59:59,218.08896723922138,w
2022-06-06 00:00:00,214.1923819177833,
2022-06-06 10:00:00,166.2520830263981,
2022-06-06 10:30:00,185.07313357477003,
2022-06-06 12:00:00,206.7192604316371,
2022-06-06 13:30:00,206.92097373625467,
2022-06-06 15:00:00,202.21737816484864,
2022-06-06 15:30:30,202.21737816484864,
2022-06-06 23:59:59,192.62742549941458,c
2022-06-07 00:00:00,157.9875272336996,
2022-06-07 10:00:00,183.35666614469608,
2022-06-07 10:30:00,204.89656012413565,
2022-06-07 12:00:00,196.5862292839616,
2022-06-07 13:30:00,187.82913750055752,
2022-06-07 15:00:00,185.97247772868246,
2022-06-07 15:30:30,185.97247772868246,u
2022-06-07 23:59:59,194.32512218630444,c
2022-06-08 00:00:00,127.15670188020849,
2022-06-08 10:00:00,164.39548933603047,
2022-06-08 10:30:00,182.80364346323967,
2022-06-08 12:00:00,100.81197503814633,
2022-06-08 13:30:00,111.92942664370113,
2022-06-08 15:00:00,88.77287063964044,
2022-06-08 15:30:30,88.77287063964044,
2022-06-08 23:59:59,82.3230399624727,c
2022-06-09 00:00:00,144.71081663765156,
2022-06-09 10:00:00,158.11707230123244,
2022-06-09 10:30:00,190.22338401310247,
2022-06-09 12:00:00,156.69999125007314,
2022-06-09 13:30:00,138.54146932564126,
2022-06-09 15:00:00,116.09607534924314,
2022-06-09 15:30:30,116.09607534924314,
2022-06-09 23:59:59,104.37732716754459,c
2022-06-10 00:00:00,-6.62182399671093,
2022-06-10 10:00:00,-8.86838103563673,
2022-06-10 10:30:00,-26.476346133266702,
2022-06-10 12:00:00,-35.83425581110072,
2022-06-10 13:30:00,-42.71316596233555,
2022-06-10 15:00:00,-11.91818231920979,
2022-06-10 15:30:30,-11.91818231920979,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-78.39232846942497,
2022-06-13 10:00:00,-60.78004165251542,
2022-06-13 10:30:00,-71.78343344305023,
2022-06-13 12:00:00,-90.30020985846329,
2022-06-13 13:30:00,-83.59293867507955,
2022-06-13 15:00:00,-81.89783633956785,
2022-06-13 15:30:30,-81.89783633956785,
2022-06-13 23:59:59,-96.29549220107305,c
2022-06-14 00:00:00,-142.57922947053703,
2022-06-14 10:00:00,-181.7088930603349,
2022-06-14 10:30:00,-187.09548665730932,
2022-06-14 12:00:00,-161.0176886824288,
2022-06-14 13:30:00,-155.11803514223772,
2022-06-14 15:00:00,-158.6166401234214,
2022-06-14 15:30:30,-158.6166401234214,
2022-06-14 23:59:59,-167.90038927585385,c
2022-06-15 00:00:00,-172.80905755244237,
2022-06-15 10:00:00,-115.10893467470851,
2022-06-15 10:30:00,-128.41030147798398,
2022-06-15 12:00:00,-93.08446079334828,
2022-06-15 13:30:00,-79.22141139554856,
2022-06-15 15:00:00,-72.35606170446505,
2022-06-15 15:30:30,-72.35606170446505,
2022-06-15 23:59:59,-77.96978272159254,c
2022-06-16 00:00:00,-96.93080347401082,
2022-06-16 10:00:00,-75.18928378257095,
2022-06-16 10:30:00,-82.92067836316858,
2022-06-16 12:00:00,-86.54840110426966,
2022-06-16 13:30:00,-92.47822765340891,
2022-06-16 15:00:00,-92.02295873892922,
2022-06-16 15:30:30,-92.02295873892922,
2022-06-16 23:59:59,-86.1288035103068,c
2022-06-17 00:00:00,-167.7743696479626,
2022-06-17 10:00:00,-113.92922324432789,
2022-06-17 10:30:00,-143.27724152139587,
2022-06-17 12:00:00,-95.83411752525626,
2022-06-17 13:30:00,-66.01314012942146,
2022-06-17 15:00:00,-83.3084724791924,
2022-06-17 15:30:30,-83.3084724791924,
2022-06-17 23:59:59,-86.2179051365485,e
2022-06-20 00:00:00,-86.2179051365485,
2022-06-20 10:00:00,-86.2179051365485,
2022-06-20 10:30:00,-86.2179051365485,
2022-06-20 12:00:00,-86.2179051365485,
2022-06-20 13:30:00,-86.2179051365485,
2022-06-20 15:00:00,-86.2179051365485,
2022-06-20 15:30:30,-86.2179051365485,
2022-06-20 23:59:59,-86.2179051365485,c
2022-06-21 00:00:00,-18.671545256538707,
2022-06-21 10:00:00,48.78710524565946,
2022-06-21 10:30:00,52.486600374692046,
2022-06-21 12:00:00,62.934998779993066,
2022-06-21 13:30:00,78.31489890608009,
2022-06-21 15:00:00,56.274134393374794,
2022-06-21 15:30:30,56.274134393374794,
2022-06-21 23:59:59,24.3805929628291,c
2022-06-22 00:00:00,37.18505674443827,
2022-06-22 10:00:00,101.97258469094615,
2022-06-22 10:30:00,86.00834546476378,
2022-06-22 12:00:00,61.01369275627181,
2022-06-22 13:30:00,64.68550170550108,
2022-06-22 15:00:00,53.18634787681597,
2022-06-22 15:30:30,53.18634787681597,
2022-06-22 23:59:59,40.64417057417046,c
2022-06-23 00:00:00,46.67489594110316,
2022-06-23 10:00:00,-13.57802719871745,
2022-06-23 10:30:00,47.08797659536788,
2022-06-23 12:00:00,88.17685391235037,
2022-06-23 13:30:00,64.8464065088458,
2022-06-23 15:00:00,76.94765053264396,
2022-06-23 15:30:30,76.94765053264396,
2022-06-23 23:59:59,84.76167996645171,c
2022-06-24 00:00:00,88.09093956180192,
2022-06-24 10:00:00,110.44114114754217,
2022-06-24 10:30:00,126.86021366168325,
2022-06-24 12:00:00,125.4023831944314,
2022-06-24 13:30:00,137.7714141196792,
2022-06-24 15:00:00,131.18864970560932,
2022-06-24 15:30:30,131.18864970560932,
2022-06-24 23:59:59,148.58615111023872,w
2022-06-27 00:00:00,87.0275834748459,
2022-06-27 10:00:00,35.2857289933836,
2022-06-27 10:30:00,30.350066292762335,
2022-06-27 12:00:00,64.40041307275067,
2022-06-27 13:30:00,65.1320239892292,
2022-06-27 15:00:00,46.54994975452331,
2022-06-27 15:30:30,46.54994975452331,
2022-06-27 23:59:59,45.33492060994962,c
2022-06-28 00:00:00,41.81053216537714,
2022-06-28 10:00:00,25.01454539742855,
2022-06-28 10:30:00,11.362310897084512,
2022-06-28 12:00:00,-21.268227578754704,
2022-06-28 13:30:00,-31.065432919617365,
2022-06-28 15:00:00,-45.787589104514836,
2022-06-28 15:30:30,-45.787589104514836,
2022-06-28 23:59:59,-44.307638200269366,c
2022-06-29 00:00:00,-42.65504427288107,
2022-06-29 10:00:00,-63.69743405993586,
2022-06-29 10:30:00,-76.92626354786216,
2022-06-29 12:00:00,-93.04343557547634,
2022-06-29 13:30:00,-82.73961336190388,
2022-06-29 15:00:00,-82.56182066549997,
2022-06-29 15:30:30,-82.56182066549997,
2022-06-29 23:59:59,-75.12687311101729,c
2022-06-30 00:00:00,-83.94707903586334,
2022-06-30 10:00:00,-110.18379547095583,
2022-06-30 10:30:00,-128.34968466707505,
2022-06-30 12:00:00,-83.28322305694041,
2022-06-30 13:30:00,-94.41228101064695,
2022-06-30 15:00:00,-108.48772733952421,
2022-06-30 15:30:30,-108.48772733952421,
2022-06-30 23:59:59,-118.42247460871602,c
2022-07-01 00:00:00,-109.75881421419234,
2022-07-01 10:00:00,-121.60924674426354,
2022-07-01 10:30:00,-123.85970126328652,
2022-07-01 12:00:00,-128.00811537505177,
2022-07-01 13:30:00,-135.56176478550753,
2022-07-01 15:00:00,-145.69159700176482,
2022-07-01 15:30:30,-145.69159700176482,
2022-07-01 23:59:59,-132.82716691653638,w
2022-07-04 00:00:00,-132.82716691653638,
2022-07-04 10:00:00,-132.82716691653638,
2022-07-04 10:30:00,-132.82716691653638,
2022-07-04 12:00:00,-132.82716691653638,
2022-07-04 13:30:00,-132.82716691653638,
2022-07-04 15:00:00,-132.82716691653638,
2022-07-04 15:30:30,-132.82716691653638,
2022-07-04 23:59:59,-132.82716691653638,c
2022-07-05 00:00:00,-162.086637009362,
2022-07-05 10:00:00,-133.62025990195588,
2022-07-05 10:30:00,-80.2183109467357,
2022-07-05 12:00:00,-60.431481439871675,
2022-07-05 13:30:00,-43.136406959941326,
2022-07-05 15:00:00,-46.4602195912903,
2022-07-05 15:30:30,-46.4602195912903,
2022-07-05 23:59:59,-54.11560714202665,c
2022-07-06 00:00:00,-18.510405680439817,
2022-07-06 10:00:00,41.41765078266093,
2022-07-06 10:30:00,1.8016134440235874,
2022-07-06 12:00:00,5.0349457696614195,
2022-07-06 13:30:00,19.79114871796611,
2022-07-06 15:00:00,23.802335721666452,
2022-07-06 15:30:30,23.802335721666452,
2022-07-06 23:59:59,12.391727073476488,c
2022-07-07 00:00:00,7.233017051435866,
2022-07-07 10:00:00,29.35026409991832,
2022-07-07 10:30:00,24.43231080280026,
2022-07-07 12:00:00,64.23322330235797,
2022-07-07 13:30:00,63.70883145882195,
2022-07-07 15:00:00,72.11175148379436,
2022-07-07 15:30:30,72.11175148379436,
2022-07-07 23:59:59,70.32898212170997,c
2022-07-08 00:00:00,44.994385816559316,
2022-07-08 10:00:00,36.59336059492091,
2022-07-08 10:30:00,74.10051248391028,
2022-07-08 12:00:00,95.63572095140375,
2022-07-08 13:30:00,86.93463725618483,
2022-07-08 15:00:00,91.93990755867532,
2022-07-08 15:30:30,91.93990755867532,
2022-07-08 23:59:59,89.74424195907329,w
2022-07-11 00:00:00,135.48855038579984,
2022-07-11 10:00:00,75.92687083825376,
2022-07-11 10:30:00,93.93223244382992,
2022-07-11 12:00:00,78.91691383635865,
2022-07-11 13:30:00,82.31169848298347,
2022-07-11 15:00:00,62.068467801001674,
2022-07-11 15:30:30,62.068467801001674,
2022-07-11 23:59:59,64.00947146731713,c
2022-07-12 00:00:00,84.05231910738732,
2022-07-12 10:00:00,-23.369460459767026,
2022-07-12 10:30:00,-54.01501245055806,
2022-07-12 12:00:00,-50.84299799648801,
2022-07-12 13:30:00,-43.31529258486427,
2022-07-12 15:00:00,-49.628525275587094,
2022-07-12 15:30:30,-49.628525275587094,
2022-07-12 23:59:59,-36.65814105439091,c
2022-07-13 00:00:00,-83.55945355383392,
2022-07-13 10:00:00,-64.32746499833075,
2022-07-13 10:30:00,-60.98609169310987,
2022-07-13 12:00:00,-57.380619211064584,
2022-07-13 13:30:00,-52.33906510178031,
2022-07-13 15:00:00,-60.94030580995684,
2022-07-13 15:30:30,-60.94030580995684,
2022-07-13 23:59:59,-63.92859001004217,c
2022-07-14 00:00:00,-62.30611886436151,
2022-07-14 10:00:00,-99.82067991616287,
2022-07-14 10:30:00,-115.29550440027288,
2022-07-14 12:00:00,-67.50635230520936,
2022-07-14 13:30:00,-70.520101268382,
2022-07-14 15:00:00,-66.67307877550314,
2022-07-14 15:30:30,-66.67307877550314,
2022-07-14 23:59:59,-64.47349789715923,c
2022-07-15 00:00:00,-30.14566056812322,
2022-07-15 10:00:00,3.796972709171939,
2022-07-15 10:30:00,-4.1860248729726095,
2022-07-15 12:00:00,14.405142987238264,
2022-07-15 13:30:00,0.5422995332128266,
2022-07-15 15:00:00,5.888690820856709,
2022-07-15 15:30:30,5.888690820856709,
2022-07-15 23:59:59,-2.752324260453406,w
