date,PBW_2022_Q3,meta
2022-09-01 00:00:00,80.97672137750294,
2022-09-01 10:00:00,77.75688540766845,
2022-09-01 10:30:00,41.57050009291564,
2022-09-01 12:00:00,118.09967312297795,
2022-09-01 13:30:00,123.92651029527985,
2022-09-01 15:00:00,91.45727647676347,
2022-09-01 15:30:30,91.45727647676347,
2022-09-01 23:59:59,51.51059518468213,c
2022-09-02 00:00:00,10.66922067206599,
2022-09-02 10:00:00,118.40715213547355,
2022-09-02 10:30:00,80.71358803670893,
2022-09-02 12:00:00,72.6004986790638,
2022-09-02 13:30:00,145.66102971837176,
2022-09-02 15:00:00,126.89678617750843,
2022-09-02 15:30:30,126.89678617750843,
2022-09-02 23:59:59,139.58381100805002,w
2022-09-05 00:00:00,139.58381100805002,
2022-09-05 10:00:00,139.58381100805002,
2022-09-05 10:30:00,139.58381100805002,
2022-09-05 12:00:00,139.58381100805002,
2022-09-05 13:30:00,139.58381100805002,
2022-09-05 15:00:00,139.58381100805002,
2022-09-05 15:30:30,139.58381100805002,
2022-09-05 23:59:59,139.58381100805002,c
2022-09-06 00:00:00,115.7761039522909,
2022-09-06 10:00:00,56.399540373966204,
2022-09-06 10:30:00,79.52651621387113,
2022-09-06 12:00:00,17.612513199304317,
2022-09-06 13:30:00,20.483056523037334,
2022-09-06 15:00:00,-23.308375676069602,
2022-09-06 15:30:30,-23.308375676069602,
2022-09-06 23:59:59,-24.85812561888625,c
2022-09-07 00:00:00,-27.53703667095266,
2022-09-07 10:00:00,-133.95604336501677,
2022-09-07 10:30:00,-174.8844150025835,
2022-09-07 12:00:00,-206.86543718467604,
2022-09-07 13:30:00,-225.34735110763123,
2022-09-07 15:00:00,-221.48184567986976,
2022-09-07 15:30:30,-221.48184567986976,
2022-09-07 23:59:59,-231.48248348562623,c
2022-09-08 00:00:00,-265.877012045494,
2022-09-08 10:00:00,-365.521443324995,
2022-09-08 10:30:00,-321.5753118641334,
2022-09-08 12:00:00,-303.2778017387784,
2022-09-08 13:30:00,-289.31262330531183,
2022-09-08 15:00:00,-279.2477752519515,
2022-09-08 15:30:30,-279.2477752519515,
2022-09-08 23:59:59,-311.2081388153815,c
2022-09-09 00:00:00,-277.1689252302645,
2022-09-09 10:00:00,-220.4215556259185,
2022-09-09 10:30:00,-186.17988010429076,
2022-09-09 12:00:00,-166.755422112379,
2022-09-09 13:30:00,-157.44630325548314,
2022-09-09 15:00:00,-171.4913138471134,
2022-09-09 15:30:30,-171.4913138471134,
2022-09-09 23:59:59,-177.2548914862612,w
2022-09-12 00:00:00,-112.11653805687921,
2022-09-12 10:00:00,-3.6791880161272275,
2022-09-12 10:30:00,-43.527575439228826,
2022-09-12 12:00:00,-88.84027304567164,
2022-09-12 13:30:00,-81.78600969292535,
2022-09-12 15:00:00,-94.32588553773215,
2022-09-12 15:30:30,-94.32588553773215,
2022-09-12 23:59:59,-129.4654192954895,c
2022-09-13 00:00:00,-56.51207326786472,
2022-09-13 10:00:00,-111.33593299255402,
2022-09-13 10:30:00,-146.11176929865385,
2022-09-13 12:00:00,-111.3215719923025,
2022-09-13 13:30:00,-131.55113737839721,
2022-09-13 15:00:00,-161.32210719658985,
2022-09-13 15:30:30,-161.32210719658985,
2022-09-13 23:59:59,-165.27908048088457,c
2022-09-14 00:00:00,-188.7804695806367,
2022-09-14 10:00:00,-185.15813573612763,
2022-09-14 10:30:00,-199.71222467026868,
2022-09-14 12:00:00,-155.4973284211617,
2022-09-14 13:30:00,-127.69736222260508,
2022-09-14 15:00:00,-126.14196447325648,
2022-09-14 15:30:30,-126.14196447325648,
2022-09-14 23:59:59,-206.3867203283361,c
2022-09-15 00:00:00,-210.1238499019322,
2022-09-15 10:00:00,-132.80484293384052,
2022-09-15 10:30:00,-58.196892513320805,
2022-09-15 12:00:00,-47.451340734758716,
2022-09-15 13:30:00,-151.52849981397657,
2022-09-15 15:00:00,-165.69756379070145,
2022-09-15 15:30:30,-165.69756379070145,
2022-09-15 23:59:59,-193.30792068466855,c
2022-09-16 00:00:00,102.42661281580286,
2022-09-16 10:00:00,-23.09312369653111,
2022-09-16 10:30:00,-38.04296660582574,
2022-09-16 12:00:00,-42.21094520252271,
2022-09-16 13:30:00,-108.7578800915346,
2022-09-16 15:00:00,-194.42567862062796,
2022-09-16 15:30:30,-194.42567862062796,q
2022-09-16 23:59:59,-280.7459437814617,w
2022-09-19 00:00:00,-265.3409095083099,
2022-09-19 10:00:00,-266.6360911906503,
2022-09-19 10:30:00,-322.6229252841303,
2022-09-19 12:00:00,-385.80875401066044,
2022-09-19 13:30:00,-426.3272290929862,
2022-09-19 15:00:00,-486.7154880251069,
2022-09-19 15:30:30,-486.7154880251069,
