date,MSCI_FACT_USMV_HEDGED_2022_Q2,meta
2022-04-27 10:00:00,-24.901278905442325,
2022-04-27 10:30:00,-17.72553573392129,
2022-04-27 12:00:00,-12.99818769949755,
2022-04-27 13:30:00,-4.651749698308933,
2022-04-27 15:00:00,10.119699412985383,
2022-04-27 15:30:30,10.119699412985383,
2022-04-27 23:59:59,13.333530824157421,c
2022-04-28 00:00:00,-14.530915097470029,
2022-04-28 10:00:00,-24.09911949569225,
2022-04-28 10:30:00,-19.24206318661909,
2022-04-28 12:00:00,-13.971487809639271,
2022-04-28 13:30:00,-10.658125137979411,
2022-04-28 15:00:00,-4.011720387517812,
2022-04-28 15:30:30,-4.011720387517812,
2022-04-28 23:59:59,1.9476217886789158,c
2022-04-29 00:00:00,-4.613346678319161,
2022-04-29 10:00:00,35.336790686653146,
2022-04-29 10:30:00,36.84336121046756,
2022-04-29 12:00:00,36.71250292578681,
2022-04-29 13:30:00,32.74053264578832,
2022-04-29 15:00:00,29.84321171606173,
2022-04-29 15:30:30,29.84321171606173,s
2022-04-29 23:59:59,35.19313337166638,w
2022-05-02 00:00:00,33.97117003253713,
2022-05-02 10:00:00,42.485738418164615,
2022-05-02 10:30:00,46.171475890364874,
2022-05-02 12:00:00,66.52885919536213,
2022-05-02 13:30:00,60.087492868730905,
2022-05-02 15:00:00,67.09065568532169,
2022-05-02 15:30:30,67.09065568532169,
2022-05-02 23:59:59,65.22340507083159,c
2022-05-03 00:00:00,52.130168455511566,
2022-05-03 10:00:00,47.845266161702924,
2022-05-03 10:30:00,58.40609216809365,
2022-05-03 12:00:00,55.10653928829392,
2022-05-03 13:30:00,53.93082792984238,
2022-05-03 15:00:00,47.387597673100274,
2022-05-03 15:30:30,47.387597673100274,
2022-05-03 23:59:59,42.49835070767223,c
2022-05-04 00:00:00,40.21979225857474,
2022-05-04 10:00:00,52.711220354697915,
2022-05-04 10:30:00,58.83695729345759,
2022-05-04 12:00:00,67.39481945956341,
2022-05-04 13:30:00,63.380407723986835,
2022-05-04 15:00:00,44.28297968953406,
2022-05-04 15:30:30,44.28297968953406,
2022-05-04 23:59:59,46.80511199108609,c
2022-05-05 00:00:00,27.48812870660022,
2022-05-05 10:00:00,45.42431263412003,
2022-05-05 10:30:00,51.0785753224056,
2022-05-05 12:00:00,55.17252081732745,
2022-05-05 13:30:00,67.33010955652718,
2022-05-05 15:00:00,62.55312416451129,
2022-05-05 15:30:30,62.55312416451129,
2022-05-05 23:59:59,49.554456868578356,c
2022-05-06 00:00:00,59.060159700295586,
2022-05-06 10:00:00,45.231680647414876,
2022-05-06 10:30:00,43.79564597802268,
2022-05-06 12:00:00,40.04230586256112,
2022-05-06 13:30:00,49.77793643943319,
2022-05-06 15:00:00,49.56346243357582,
2022-05-06 15:30:30,49.56346243357582,
2022-05-06 23:59:59,52.215863946255624,w
2022-05-09 00:00:00,59.119860562787764,
2022-05-09 10:00:00,72.21975693692089,
2022-05-09 10:30:00,80.19870816673178,
2022-05-09 12:00:00,84.08463833145102,
2022-05-09 13:30:00,86.37124562916206,
2022-05-09 15:00:00,87.05270747233702,
2022-05-09 15:30:30,87.05270747233702,
2022-05-09 23:59:59,79.64402073473879,c
2022-05-10 00:00:00,87.97459815573727,
2022-05-10 10:00:00,73.52446796251122,
2022-05-10 10:30:00,71.24668378284254,
2022-05-10 12:00:00,60.8514403602167,
2022-05-10 13:30:00,58.93000080746846,
2022-05-10 15:00:00,61.597077533231854,
2022-05-10 15:30:30,61.597077533231854,u
2022-05-10 23:59:59,59.840577668450365,c
2022-05-11 00:00:00,44.67787342858817,
2022-05-11 10:00:00,59.028523151768425,
2022-05-11 10:30:00,66.24655772460055,
2022-05-11 12:00:00,65.52202309287959,
2022-05-11 13:30:00,54.50292747079534,
2022-05-11 15:00:00,63.47977666736951,
2022-05-11 15:30:30,63.47977666736951,
2022-05-11 23:59:59,55.78372222390517,c
2022-05-12 00:00:00,65.69941202569807,
2022-05-12 10:00:00,45.51122741140115,
2022-05-12 10:30:00,43.163893978558505,
2022-05-12 12:00:00,41.3625758181076,
2022-05-12 13:30:00,53.79720773204984,
2022-05-12 15:00:00,54.19690538027804,
2022-05-12 15:30:30,54.19690538027804,
2022-05-12 23:59:59,58.018094995461965,c
2022-05-13 00:00:00,45.06839593600053,
2022-05-13 10:00:00,54.30587415041539,
2022-05-13 10:30:00,57.90505522138899,
2022-05-13 12:00:00,56.509484976926515,
2022-05-13 13:30:00,53.97187988256216,
2022-05-13 15:00:00,40.979259541543726,
2022-05-13 15:30:30,40.979259541543726,
2022-05-13 23:59:59,40.46073009605895,w
2022-05-16 00:00:00,31.26306654537403,
2022-05-16 10:00:00,42.44085659209496,
2022-05-16 10:30:00,52.90633916723645,
2022-05-16 12:00:00,51.88259362266642,
2022-05-16 13:30:00,45.099803789391515,
2022-05-16 15:00:00,42.46297126198819,
2022-05-16 15:30:30,42.46297126198819,
2022-05-16 23:59:59,36.50854527056542,c
2022-05-17 00:00:00,36.19029654313864,
2022-05-17 10:00:00,30.75494996802216,
2022-05-17 10:30:00,34.03926019108452,
2022-05-17 12:00:00,36.94655366846585,
2022-05-17 13:30:00,33.93969273966145,
2022-05-17 15:00:00,35.14040040329691,
2022-05-17 15:30:30,35.14040040329691,
2022-05-17 23:59:59,34.257495995709704,c
2022-05-18 00:00:00,54.4698587407254,
2022-05-18 10:00:00,52.87018717855237,
2022-05-18 10:30:00,50.4842132468069,
2022-05-18 12:00:00,41.928244371540714,
2022-05-18 13:30:00,33.22285489537863,
2022-05-18 15:00:00,35.83146804240975,
2022-05-18 15:30:30,35.83146804240975,
2022-05-18 23:59:59,30.06901763200851,c
2022-05-19 00:00:00,5.494218799330866,
2022-05-19 10:00:00,-8.533484275545774,
2022-05-19 10:30:00,4.270956607076158,
2022-05-19 12:00:00,4.427365799863097,
2022-05-19 13:30:00,0.2568959927642567,
2022-05-19 15:00:00,2.5698432170199936,
2022-05-19 15:30:30,2.5698432170199936,
2022-05-19 23:59:59,0.0,a
2022-05-20 00:00:00,-10.38794165302123,
2022-05-20 10:00:00,-16.075605611318167,
2022-05-20 10:30:00,-27.07214880853404,
2022-05-20 12:00:00,-39.22685697134355,
2022-05-20 13:30:00,-46.59642791159074,
2022-05-20 15:00:00,-36.332004652404876,
2022-05-20 15:30:30,-36.332004652404876,
2022-05-20 23:59:59,-25.96647150663732,w
2022-05-23 00:00:00,-27.93070086280227,
2022-05-23 10:00:00,-31.82716446797984,
2022-05-23 10:30:00,-37.765072326016195,
2022-05-23 12:00:00,-41.067894366086236,
2022-05-23 13:30:00,-52.94317816541402,
2022-05-23 15:00:00,-60.54480384579495,
2022-05-23 15:30:30,-60.54480384579495,
2022-05-23 23:59:59,-65.53470414103987,c
2022-05-24 00:00:00,-40.160710784247115,
2022-05-24 10:00:00,-44.84739798572267,
2022-05-24 10:30:00,-47.41782306339107,
2022-05-24 12:00:00,-59.3731605029432,
2022-05-24 13:30:00,-67.16334830681578,
2022-05-24 15:00:00,-78.28429936236465,
2022-05-24 15:30:30,-78.28429936236465,
2022-05-24 23:59:59,-75.03038584927486,c
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
0,-75.03038584927486,
2022-05-25 00:00:00,-73.43770839800509,
2022-05-25 10:00:00,-57.90260041593762,
2022-05-25 10:30:00,-59.51448348846593,
2022-05-25 12:00:00,-65.73781101590484,
2022-05-25 13:30:00,-67.68687237568614,
2022-05-25 15:00:00,-64.47787844800095,
2022-05-25 15:30:30,-64.47787844800095,
2022-05-25 23:59:59,-56.639555263993905,c
2022-05-26 00:00:00,-64.96830739485111,
2022-05-26 10:00:00,-35.93778412592867,
2022-05-26 10:30:00,-42.35972778618476,
2022-05-26 12:00:00,-40.99647980841132,
2022-05-26 13:30:00,-49.27033633663542,
2022-05-26 15:00:00,-48.18807091356813,
2022-05-26 15:30:30,-48.18807091356813,
2022-05-26 23:59:59,-52.86850769542607,c
2022-05-27 00:00:00,-17.647026241264896,
2022-05-27 10:00:00,-32.94721485210526,
2022-05-27 10:30:00,-54.88628354310246,
2022-05-27 12:00:00,-57.9575321768393,
2022-05-27 13:30:00,-53.788108179626015,
2022-05-27 15:00:00,-63.285637082218855,
2022-05-27 15:30:30,-63.285637082218855,
2022-05-27 23:59:59,-54.539572311845454,w
2022-05-30 00:00:00,-54.539572311845454,
2022-05-30 10:00:00,-54.539572311845454,
2022-05-30 10:30:00,-54.539572311845454,
2022-05-30 12:00:00,-54.539572311845454,
2022-05-30 13:30:00,-54.539572311845454,
2022-05-30 15:00:00,-54.539572311845454,
2022-05-30 15:30:30,-54.539572311845454,
2022-05-30 23:59:59,-54.539572311845454,c
2022-05-31 00:00:00,-59.87122352213901,
2022-05-31 10:00:00,-81.10538782229841,
2022-05-31 10:30:00,-62.2980240334225,
2022-05-31 12:00:00,-74.90748461935318,
2022-05-31 13:30:00,-81.08321467017774,
2022-05-31 15:00:00,-89.0800444858173,
2022-05-31 15:30:30,-89.0800444858173,
2022-05-31 23:59:59,-92.97374417024699,e
2022-06-01 00:00:00,-103.2225408245771,
2022-06-01 10:00:00,-99.50324162818231,
2022-06-01 10:30:00,-86.04309766038986,
2022-06-01 12:00:00,-82.27628860929161,
2022-06-01 13:30:00,-72.54187126119281,
2022-06-01 15:00:00,-71.72835361163567,
2022-06-01 15:30:30,-71.72835361163567,
2022-06-01 23:59:59,-70.8140323009545,c
2022-06-02 00:00:00,-79.30695336474469,
2022-06-02 10:00:00,-71.17851231332406,
2022-06-02 10:30:00,-74.05707394897892,
2022-06-02 12:00:00,-75.62021236012544,
2022-06-02 13:30:00,-88.26009334724458,
2022-06-02 15:00:00,-87.4066069075933,
2022-06-02 15:30:30,-87.4066069075933,
2022-06-02 23:59:59,-90.26228012037873,c
2022-06-03 00:00:00,-81.78691819761156,
2022-06-03 10:00:00,-93.84956176438712,
2022-06-03 10:30:00,-84.17667850801854,
2022-06-03 12:00:00,-78.19863943999677,
2022-06-03 13:30:00,-88.82296670779971,
2022-06-03 15:00:00,-86.91382536293287,
2022-06-03 15:30:30,-86.91382536293287,
2022-06-03 23:59:59,-86.90266530194384,w
2022-06-06 00:00:00,-83.98535844838685,
2022-06-06 10:00:00,-101.43724278873155,
2022-06-06 10:30:00,-98.76761330677141,
2022-06-06 12:00:00,-86.08330800903951,
2022-06-06 13:30:00,-83.27917848994917,
2022-06-06 15:00:00,-87.45113557574528,
2022-06-06 15:30:30,-87.45113557574528,
2022-06-06 23:59:59,-85.67623368226486,c
2022-06-07 00:00:00,-86.99048420945525,
2022-06-07 10:00:00,-68.56960722663085,
2022-06-07 10:30:00,-69.25229763196094,
2022-06-07 12:00:00,-56.05616023793154,
2022-06-07 13:30:00,-49.56317752761734,
2022-06-07 15:00:00,-54.1704609545286,
2022-06-07 15:30:30,-54.1704609545286,u
2022-06-07 23:59:59,-51.50648040213407,c
2022-06-08 00:00:00,-56.03544862205028,
2022-06-08 10:00:00,-58.323213446943406,
2022-06-08 10:30:00,-61.63923336049062,
2022-06-08 12:00:00,-63.39627687551844,
2022-06-08 13:30:00,-66.51463259940499,
2022-06-08 15:00:00,-58.01608957699368,
2022-06-08 15:30:30,-58.01608957699368,
2022-06-08 23:59:59,-54.93270910293493,c
2022-06-09 00:00:00,-56.776631759730854,
2022-06-09 10:00:00,-53.942923947285166,
2022-06-09 10:30:00,-53.16209920832555,
2022-06-09 12:00:00,-58.24383430991948,
2022-06-09 13:30:00,-57.80021645318337,
2022-06-09 15:00:00,-58.23590062395193,
2022-06-09 15:30:30,-58.23590062395193,
2022-06-09 23:59:59,-51.79905134395173,c
2022-06-10 00:00:00,-48.689283334585404,
2022-06-10 10:00:00,-61.67377652271478,
2022-06-10 10:30:00,-72.84585696209045,
2022-06-10 12:00:00,-75.3020683928154,
2022-06-10 13:30:00,-78.98626754477284,
2022-06-10 15:00:00,-77.96491352889801,
2022-06-10 15:30:30,-77.96491352889801,
2022-06-10 23:59:59,-80.40384872243985,w
2022-06-13 00:00:00,-73.63367747031276,
2022-06-13 10:00:00,-57.673745420867824,
2022-06-13 10:30:00,-55.01356005143134,
2022-06-13 12:00:00,-62.67017957906813,
2022-06-13 13:30:00,-67.47330678002896,
2022-06-13 15:00:00,-66.50091395574748,
2022-06-13 15:30:30,-66.50091395574748,
2022-06-13 23:59:59,-66.5100725536501,c
2022-06-14 00:00:00,-56.1130052230388,
2022-06-14 10:00:00,-52.713831708810936,
2022-06-14 10:30:00,-42.78216036877254,
2022-06-14 12:00:00,-46.94281779109921,
2022-06-14 13:30:00,-57.14998725943042,
2022-06-14 15:00:00,-48.70089650110004,
2022-06-14 15:30:30,-48.70089650110004,
2022-06-14 23:59:59,-57.19278012056914,c
2022-06-15 00:00:00,-57.8385343440411,
2022-06-15 10:00:00,-78.67710656344101,
2022-06-15 10:30:00,-87.79927790540165,
2022-06-15 12:00:00,-83.00270229038367,
2022-06-15 13:30:00,-85.37137668887218,
2022-06-15 15:00:00,-89.02118820926253,
2022-06-15 15:30:30,-89.02118820926253,
2022-06-15 23:59:59,-82.3688769328436,c
2022-06-16 00:00:00,-61.82204736130114,
2022-06-16 10:00:00,-64.75562467167009,
2022-06-16 10:30:00,-66.56180062568347,
2022-06-16 12:00:00,-75.3852504549745,
2022-06-16 13:30:00,-78.90430381282246,
2022-06-16 15:00:00,-72.65082264708599,
2022-06-16 15:30:30,-72.65082264708599,
2022-06-16 23:59:59,-78.26732271190923,c
2022-06-17 00:00:00,-66.3885583937736,
2022-06-17 10:00:00,-61.48550170577476,
2022-06-17 10:30:00,-68.90826270198377,
2022-06-17 12:00:00,-59.6156036135687,
2022-06-17 13:30:00,-63.15827629621564,
2022-06-17 15:00:00,-46.92422706178816,
2022-06-17 15:30:30,-46.92422706178816,q
2022-06-17 23:59:59,-41.77592219893027,w
2022-06-20 00:00:00,-41.77592219893027,
2022-06-20 10:00:00,-41.77592219893027,
2022-06-20 10:30:00,-41.77592219893027,
2022-06-20 12:00:00,-41.77592219893027,
2022-06-20 13:30:00,-41.77592219893027,
2022-06-20 15:00:00,-41.77592219893027,
2022-06-20 15:30:30,-41.77592219893027,
2022-06-20 23:59:59,-41.77592219893027,c
2022-06-21 00:00:00,-38.5360651245497,
2022-06-21 10:00:00,-25.71756406490549,
2022-06-21 10:30:00,-35.91521032534756,
2022-06-21 12:00:00,-29.109700294530185,
2022-06-21 13:30:00,-28.811194948781576,
2022-06-21 15:00:00,-31.98527061266047,
2022-06-21 15:30:30,-31.98527061266047,
2022-06-21 23:59:59,-32.9818605345818,c
