date,PAR_MIGRATION_20220419,meta
2022-04-01 00:00:00,-384.8274612297779,
2022-04-01 10:00:00,-401.0240994298572,
2022-04-01 10:30:00,-389.0778078843539,
2022-04-01 12:00:00,-330.96132344603893,
2022-04-01 13:30:00,-337.1760684960775,
2022-04-01 15:00:00,-335.59021434678493,
2022-04-01 15:30:30,-335.59021434678493,
2022-04-01 23:59:59,-331.47211351494377,w
2022-04-04 00:00:00,-326.52144054283303,
2022-04-04 10:00:00,-316.05574276793914,
2022-04-04 10:30:00,-273.05622141263245,
2022-04-04 12:00:00,-302.3725557525779,
2022-04-04 13:30:00,-284.96054613584954,
2022-04-04 15:00:00,-286.50650368495826,
2022-04-04 15:30:30,-286.50650368495826,
2022-04-04 23:59:59,-297.2281952920582,c
2022-04-05 00:00:00,-301.400171778952,
2022-04-05 10:00:00,-319.36711017101345,
2022-04-05 10:30:00,-294.14434862650705,
2022-04-05 12:00:00,-288.8833310889453,
2022-04-05 13:30:00,-324.78992065841646,
2022-04-05 15:00:00,-316.95694798255033,
2022-04-05 15:30:30,-316.95694798255033,
2022-04-05 23:59:59,-299.81152686111,c
2022-04-06 00:00:00,-251.78146509213332,
2022-04-06 10:00:00,-279.05153121295166,
2022-04-06 10:30:00,-314.1119930215766,
2022-04-06 12:00:00,-269.8390990643363,
2022-04-06 13:30:00,-256.40288467277946,
2022-04-06 15:00:00,-260.88080196312717,
2022-04-06 15:30:30,-260.88080196312717,
2022-04-06 23:59:59,-254.28588680822895,c
2022-04-07 00:00:00,-281.1856205214875,
2022-04-07 10:00:00,-280.75310044140633,
2022-04-07 10:30:00,-268.50590731572527,
2022-04-07 12:00:00,-271.2082837252883,
2022-04-07 13:30:00,-269.70954400254357,
2022-04-07 15:00:00,-251.88002207136958,
2022-04-07 15:30:30,-251.88002207136958,
2022-04-07 23:59:59,-236.29922660768193,c
2022-04-08 00:00:00,-235.94781400217516,
2022-04-08 10:00:00,-234.53596287024334,
2022-04-08 10:30:00,-226.51751807011374,
2022-04-08 12:00:00,-200.0371602833534,
