date,CAD_TSX_2022_Q2,meta
2022-06-13 13:30:00,-43.060344488691044,
2022-06-13 15:00:00,-22.15557599507281,
2022-06-13 15:30:30,-22.15557599507281,
2022-06-13 23:59:59,-22.94860275968756,c
2022-06-14 00:00:00,-22.67737942611177,
2022-06-14 10:00:00,-107.9672808346885,
2022-06-14 10:30:00,-107.7376526853833,
2022-06-14 12:00:00,-79.98817025498658,
2022-06-14 13:30:00,-93.33412231640557,
2022-06-14 15:00:00,-107.58423513725836,
2022-06-14 15:30:30,-107.58423513725836,
2022-06-14 23:59:59,-105.44587680227039,c
2022-06-15 00:00:00,-105.45429446353148,
2022-06-15 10:00:00,-88.12937521073275,
2022-06-15 10:30:00,-87.84132599455381,
2022-06-15 12:00:00,-99.37113804819603,
2022-06-15 13:30:00,-102.78546267900754,
2022-06-15 15:00:00,-100.74780083444182,
2022-06-15 15:30:30,-100.74780083444182,
2022-06-15 23:59:59,-88.01515183300933,c
2022-06-16 00:00:00,-89.0387299908017,
2022-06-16 10:00:00,-97.23167126425562,
2022-06-16 10:30:00,-61.134314114635,
2022-06-16 12:00:00,-51.89498747512505,
2022-06-16 13:30:00,-31.73566906849851,
2022-06-16 15:00:00,-15.224685990276157,
2022-06-16 15:30:30,-15.224685990276157,
2022-06-16 23:59:59,-31.375534533338964,c
2022-06-17 00:00:00,-31.388682967138152,
2022-06-17 10:00:00,-64.98500495864766,
2022-06-17 10:30:00,-57.58591110385021,
2022-06-17 12:00:00,-57.66643626155485,
2022-06-17 13:30:00,-83.35532617550928,
2022-06-17 15:00:00,-67.09942441587907,
2022-06-17 15:30:30,-67.09942441587907,
2022-06-17 23:59:59,-64.19846791376483,e
2022-06-20 00:00:00,-64.19846791376483,
2022-06-20 10:00:00,-95.4605400165027,
2022-06-20 10:30:00,-109.33551330524813,
2022-06-20 12:00:00,-124.01332929709781,
2022-06-20 13:30:00,-105.36494291102656,
2022-06-20 15:00:00,-102.33834623617156,
2022-06-20 15:30:30,-102.33834623617156,
2022-06-20 23:59:59,-102.33834623617156,c
2022-06-21 00:00:00,-87.75551603773908,
2022-06-21 10:00:00,-59.18338670270134,
2022-06-21 10:30:00,-47.80216685820312,
2022-06-21 12:00:00,-58.163403414443906,
2022-06-21 13:30:00,-57.64619057493098,
2022-06-21 15:00:00,-50.24094964694143,
2022-06-21 15:30:30,-50.24094964694143,
2022-06-21 23:59:59,-30.20132989477395,c
2022-06-22 00:00:00,-31.080905623375656,
2022-06-22 10:00:00,-1.3046903602086104,
2022-06-22 10:30:00,-38.69838918244727,
2022-06-22 12:00:00,-87.8670145233524,
2022-06-22 13:30:00,-90.73193612441844,
2022-06-22 15:00:00,-111.43285641646582,
2022-06-22 15:30:30,-111.43285641646582,
2022-06-22 23:59:59,-96.40194065189246,c
2022-06-23 00:00:00,-96.60550733216076,
2022-06-23 10:00:00,-97.00763869847867,
2022-06-23 10:30:00,-97.37654929189318,
2022-06-23 12:00:00,-97.7565143805731,
2022-06-23 13:30:00,-97.86570200939775,
2022-06-23 15:00:00,-97.5859166138838,
2022-06-23 15:30:30,-97.5859166138838,
2022-06-23 23:59:59,-97.5758273144753,c
2022-06-24 00:00:00,-97.28959583189169,
2022-06-24 10:00:00,-89.66436087899604,
2022-06-24 10:30:00,-104.70594369174171,
2022-06-24 12:00:00,-85.82652515135226,
2022-06-24 13:30:00,-105.59320267993178,
2022-06-24 15:00:00,-114.74632941513676,
2022-06-24 15:30:30,-114.74632941513676,
2022-06-24 23:59:59,-111.17053048021387,w
2022-06-27 00:00:00,-110.70943837128982,
2022-06-27 10:00:00,-81.8511141594555,
2022-06-27 10:30:00,-91.09835375121963,
2022-06-27 12:00:00,-115.64533411860577,
2022-06-27 13:30:00,-115.01778296343048,
2022-06-27 15:00:00,-99.75707873778777,
2022-06-27 15:30:30,-99.75707873778777,
2022-06-27 23:59:59,-97.2690162036514,c
2022-06-28 00:00:00,-97.09613908080894,
2022-06-28 10:00:00,-71.89064291550164,
2022-06-28 10:30:00,-53.60386387831488,
2022-06-28 12:00:00,-31.008760190192106,
2022-06-28 13:30:00,-40.21990016002201,
2022-06-28 15:00:00,-27.712176334888227,
2022-06-28 15:30:30,-27.712176334888227,
2022-06-28 23:59:59,-14.094939363708136,c
2022-06-29 00:00:00,-13.979079573099852,
2022-06-29 10:00:00,-32.381620559671546,
2022-06-29 10:30:00,-27.657671371110723,
2022-06-29 12:00:00,-49.343069340634315,
2022-06-29 13:30:00,-41.61740516575151,
2022-06-29 15:00:00,-62.590446947243095,
2022-06-29 15:30:30,-62.590446947243095,
2022-06-29 23:59:59,-60.8157365805431,c
2022-06-30 00:00:00,-61.21434853548192,
2022-06-30 10:00:00,-18.901614637380135,
2022-06-30 10:30:00,-44.64827359357287,
2022-06-30 12:00:00,-68.65781310147088,
2022-06-30 13:30:00,-72.63610189020494,
2022-06-30 15:00:00,-79.90683539665281,
2022-06-30 15:30:30,-79.90683539665281,
2022-06-30 23:59:59,-86.20008849066528,c
2022-07-01 00:00:00,-86.27826149612417,
2022-07-01 10:00:00,-86.27501171591473,
2022-07-01 10:30:00,-86.72236540293568,
2022-07-01 12:00:00,-86.68005047063309,
2022-07-01 13:30:00,-86.64021568745522,
2022-07-01 15:00:00,-86.503889480054,
2022-07-01 15:30:30,-86.503889480054,
2022-07-01 23:59:59,-86.36508709752513,w
