date,FTSE_US_2021_Q3,meta
2021-07-09 00:00:00,218.3353789236657,
2021-07-09 10:00:00,199.96446316613168,
2021-07-09 10:30:00,202.9348459763396,
2021-07-09 12:00:00,236.18324756548702,
2021-07-09 13:30:00,238.83875111282265,
2021-07-09 15:00:00,243.0458985146817,
2021-07-09 15:30:30,243.0458985146817,
2021-07-09 23:59:59,250.64399931046188,w
2021-07-12 00:00:00,245.96002415238235,
2021-07-12 10:00:00,209.77217262722144,
2021-07-12 10:30:00,233.6230619207592,
2021-07-12 12:00:00,222.95275613865022,
2021-07-12 13:30:00,207.56726063227046,
2021-07-12 15:00:00,215.9739121773618,
2021-07-12 15:30:30,215.9739121773618,
2021-07-12 23:59:59,214.50667706037405,c
2021-07-13 00:00:00,198.53299966693754,
2021-07-13 10:00:00,183.8742183707023,
2021-07-13 10:30:00,188.4458734012477,
2021-07-13 12:00:00,187.02040254313528,
2021-07-13 13:30:00,167.36706156916415,
2021-07-13 15:00:00,155.99862936512739,
2021-07-13 15:30:30,155.99862936512739,
2021-07-13 23:59:59,149.99706645783988,c
2021-07-14 00:00:00,151.54579450301367,
2021-07-14 10:00:00,93.36040113095669,
2021-07-14 10:30:00,83.43112336477213,
2021-07-14 12:00:00,20.516520456588864,
2021-07-14 13:30:00,28.150417457727713,
2021-07-14 15:00:00,-2.509778671205936,
2021-07-14 15:30:30,-2.509778671205936,
2021-07-14 23:59:59,-25.968006636105542,c
2021-07-15 00:00:00,-2.335860278259588,
2021-07-15 10:00:00,62.94377552219771,
2021-07-15 10:30:00,28.579533877855056,
2021-07-15 12:00:00,2.4572268235700676,
2021-07-15 13:30:00,-25.526827374005734,
2021-07-15 15:00:00,-5.610411448165564,
2021-07-15 15:30:30,-5.610411448165564,
2021-07-15 23:59:59,2.396983875362821,c
2021-07-16 00:00:00,22.525187753014052,
2021-07-16 10:00:00,-10.057450631118058,
2021-07-16 10:30:00,-2.026288821116509,
2021-07-16 12:00:00,26.98513795884071,
2021-07-16 13:30:00,16.76080922301253,
2021-07-16 15:00:00,5.317634834722639,
2021-07-16 15:30:30,5.317634834722639,
2021-07-16 23:59:59,9.584952685709482,w
2021-07-19 00:00:00,-26.294521332662725,
2021-07-19 10:00:00,-32.89497351723219,
2021-07-19 10:30:00,5.8626435908248595,
2021-07-19 12:00:00,50.30763952873542,
2021-07-19 13:30:00,54.37090228401678,
2021-07-19 15:00:00,82.40044611261305,
2021-07-19 15:30:30,82.40044611261305,
