date,SCHD_HEDGED_2021_Q1,meta
2021-02-19 00:00:00,151.0501661338584,
2021-02-19 10:00:00,139.4403166950877,
2021-02-19 10:30:00,139.7653309007962,
2021-02-19 12:00:00,142.54238622580885,
2021-02-19 13:30:00,124.0431429556689,
2021-02-19 15:00:00,119.92761128701152,
2021-02-19 15:30:30,119.92761128701152,
2021-02-19 23:59:59,119.50114216620143,w
2021-02-22 00:00:00,124.61771232920962,
2021-02-22 10:00:00,99.55841097194408,
2021-02-22 10:30:00,100.67053235506692,
2021-02-22 12:00:00,94.14133567260738,
2021-02-22 13:30:00,94.74406749319486,
2021-02-22 15:00:00,88.1482761975352,
2021-02-22 15:30:30,88.1482761975352,
2021-02-22 23:59:59,85.00710802983599,c
2021-02-23 00:00:00,79.1605217996409,
2021-02-23 10:00:00,72.59080454349518,
2021-02-23 10:30:00,73.69458345083973,
2021-02-23 12:00:00,87.02037890717997,
2021-02-23 13:30:00,84.98368153501197,
2021-02-23 15:00:00,88.23811626695215,
2021-02-23 15:30:30,88.23811626695215,
2021-02-23 23:59:59,90.57243335711844,c
2021-02-24 00:00:00,74.2055937524013,
2021-02-24 10:00:00,58.72154342125361,
2021-02-24 10:30:00,60.47748632727268,
2021-02-24 12:00:00,60.212255625574365,
2021-02-24 13:30:00,62.31345207841708,
2021-02-24 15:00:00,64.2261413439939,
2021-02-24 15:30:30,64.2261413439939,
2021-02-24 23:59:59,66.17333424048094,c
2021-02-25 00:00:00,59.23466691525012,
2021-02-25 10:00:00,61.6091352635246,
2021-02-25 10:30:00,66.2243667211715,
2021-02-25 12:00:00,75.05487524704978,
2021-02-25 13:30:00,71.8615249984225,
2021-02-25 15:00:00,69.72475207901716,
2021-02-25 15:30:30,69.72475207901716,
2021-02-25 23:59:59,72.19373433521777,c
2021-02-26 00:00:00,86.50484495531497,
2021-02-26 10:00:00,78.96100048215138,
2021-02-26 10:30:00,83.42683643751059,
2021-02-26 12:00:00,71.31847697732388,
2021-02-26 13:30:00,67.1990889815314,
2021-02-26 15:00:00,72.16289655358257,
2021-02-26 15:30:30,72.16289655358257,s
2021-02-26 23:59:59,68.84384877101576,w
2021-03-01 00:00:00,59.108471232006785,
2021-03-01 10:00:00,48.20206354751007,
2021-03-01 10:30:00,51.602046339573924,
2021-03-01 12:00:00,53.674147661446774,
2021-03-01 13:30:00,46.794795660055016,
2021-03-01 15:00:00,51.45817744773833,
2021-03-01 15:30:30,51.45817744773833,
