date,AS_FTSE_DM_MIG_2022_Q1,meta
2022-03-03 20:00:00,236.26606560786837,
2022-03-03 23:00:00,220.22126675378405,
2022-03-03 23:59:59,243.7575645146257,c
2022-03-04 00:00:00,235.7835199789294,
2022-03-04 01:00:00,232.1068139203946,
2022-03-04 02:30:00,232.1068139203946,
2022-03-04 03:00:00,232.1068139203946,
2022-03-04 18:30:00,232.1068139203946,
2022-03-04 20:00:00,232.1068139203946,
2022-03-04 23:00:00,232.1068139203946,
2022-03-04 23:59:59,238.36583543746707,w
2022-03-07 00:00:00,122.06119982411411,
2022-03-07 01:00:00,113.97970030837388,
2022-03-07 02:30:00,113.97970030837388,
2022-03-07 03:00:00,113.97970030837388,
2022-03-07 18:30:00,59.88070027856662,
2022-03-07 20:00:00,101.01179264202875,
2022-03-07 23:00:00,79.14367604510272,
2022-03-07 23:59:59,70.4196292104105,c
2022-03-08 00:00:00,46.16264252805098,
2022-03-08 01:00:00,41.23459187369377,
2022-03-08 02:30:00,41.23459187369377,
2022-03-08 03:00:00,41.23459187369377,
2022-03-08 18:30:00,39.01534346258114,
2022-03-08 20:00:00,26.893038915114232,
2022-03-08 23:00:00,46.27042043385444,
2022-03-08 23:59:59,70.8988610863716,c
2022-03-09 00:00:00,95.77503165610705,
2022-03-09 01:00:00,85.06610131408212,
2022-03-09 02:30:00,85.06610131408212,
2022-03-09 03:00:00,85.06610131408212,
2022-03-09 18:30:00,86.1353779410851,
2022-03-09 20:00:00,6.673515820367356,
2022-03-09 23:00:00,30.68482157746388,
2022-03-09 23:59:59,36.35853039834177,c
2022-03-10 00:00:00,81.40057322821468,
2022-03-10 01:00:00,84.46676194633841,
2022-03-10 02:30:00,84.46676194633841,
2022-03-10 03:00:00,84.46676194633841,
2022-03-10 18:30:00,131.74193510461583,
2022-03-10 20:00:00,130.05474662931448,
2022-03-10 23:00:00,130.24047240285296,
2022-03-10 23:59:59,134.31748440351095,c
2022-03-11 00:00:00,137.1050282090868,
2022-03-11 01:00:00,139.6846037523947,
2022-03-11 02:30:00,139.6846037523947,
2022-03-11 03:00:00,139.6846037523947,
2022-03-11 18:30:00,139.6846037523947,
2022-03-11 20:00:00,139.6846037523947,
2022-03-11 23:00:00,139.6846037523947,
2022-03-11 23:59:59,138.0003457589159,w
2022-03-14 00:00:00,36.51888098469061,
2022-03-14 01:00:00,36.92062564496604,
2022-03-14 02:30:00,36.92062564496604,
2022-03-14 03:00:00,36.92062564496604,
2022-03-14 18:30:00,33.22207827693859,
2022-03-14 20:00:00,3.9047996920115793,
2022-03-14 23:00:00,-56.240534374447236,
2022-03-14 23:59:59,-82.50788622128385,c
2022-03-15 00:00:00,-119.27171011303858,
2022-03-15 01:00:00,-126.31571504859437,
2022-03-15 02:30:00,-126.31571504859437,
2022-03-15 03:00:00,-126.31571504859437,
2022-03-15 18:30:00,-125.75582433554007,
2022-03-15 20:00:00,-133.1353581754296,
2022-03-15 23:00:00,-154.06841853459218,
2022-03-15 23:59:59,-166.88361426285326,c
2022-03-16 00:00:00,-137.42174981737054,
2022-03-16 01:00:00,-152.38202128953895,
2022-03-16 02:30:00,-152.38202128953895,
2022-03-16 03:00:00,-152.38202128953895,
2022-03-16 18:30:00,-150.60069554067854,
2022-03-16 20:00:00,-125.84801560078967,
2022-03-16 23:00:00,-136.83308896111362,
2022-03-16 23:59:59,-117.34724454262232,c
2022-03-17 00:00:00,-93.16618680895243,
2022-03-17 01:00:00,-125.33941934289743,
2022-03-17 02:30:00,-125.33941934289743,
2022-03-17 03:00:00,-125.33941934289743,
2022-03-17 18:30:00,-127.29543135131047,
2022-03-17 20:00:00,-142.45729872255555,
2022-03-17 23:00:00,-115.0144931265425,
2022-03-17 23:59:59,-89.80220554574026,c
2022-03-18 00:00:00,-60.12168101518046,
2022-03-18 01:00:00,-78.89243193686343,
2022-03-18 02:30:00,-78.89243193686343,
2022-03-18 03:00:00,-78.89243193686343,
2022-03-18 18:30:00,-78.89243193686343,
2022-03-18 20:00:00,-78.89243193686343,
2022-03-18 23:00:00,-78.89243193686343,
2022-03-18 23:59:59,-92.48780796926764,e
2022-03-21 00:00:00,-46.60901550127551,
2022-03-21 01:00:00,-45.240682528959496,
2022-03-21 02:30:00,-45.240682528959496,
2022-03-21 03:00:00,-45.240682528959496,
2022-03-21 18:30:00,-44.013358289956784,
2022-03-21 20:00:00,-30.76934427629675,
2022-03-21 23:00:00,-2.0836947613725556,
2022-03-21 23:59:59,7.005569810943598,c
2022-03-22 00:00:00,17.094613439035697,
2022-03-22 01:00:00,22.414427178210644,
2022-03-22 02:30:00,22.414427178210644,
2022-03-22 03:00:00,22.414427178210644,
2022-03-22 18:30:00,25.501911405956378,
2022-03-22 20:00:00,-41.72966997943257,
2022-03-22 23:00:00,53.24297462270255,
2022-03-22 23:59:59,52.29769608741475,c
2022-03-23 00:00:00,60.86103575795988,
2022-03-23 01:00:00,70.5749031498421,
2022-03-23 02:30:00,70.5749031498421,
2022-03-23 03:00:00,70.5749031498421,
2022-03-23 18:30:00,71.74980935612331,
2022-03-23 20:00:00,52.502349821697806,
2022-03-23 23:00:00,72.07598993982702,
2022-03-23 23:59:59,68.35099790754742,c
2022-03-24 00:00:00,66.92057543752509,
2022-03-24 01:00:00,61.03769983842852,
2022-03-24 02:30:00,61.03769983842852,
2022-03-24 03:00:00,61.03769983842852,
2022-03-24 18:30:00,65.05259265335513,
2022-03-24 20:00:00,85.3811606524502,
2022-03-24 23:00:00,74.33387595951484,
2022-03-24 23:59:59,88.36346271152587,c
2022-03-25 00:00:00,105.69360452322877,
2022-03-25 01:00:00,107.28405952953113,
2022-03-25 02:30:00,107.28405952953113,
2022-03-25 03:00:00,107.28405952953113,
2022-03-25 18:30:00,107.28405952953113,
2022-03-25 20:00:00,107.28405952953113,
2022-03-25 23:00:00,107.28405952953113,
2022-03-25 23:59:59,113.16958962130201,w
2022-03-28 00:00:00,123.2019727859286,
2022-03-28 01:00:00,109.4903758094344,
2022-03-28 02:30:00,109.4903758094344,
2022-03-28 03:00:00,109.4903758094344,
2022-03-28 18:30:00,105.13428088205268,
2022-03-28 20:00:00,80.51566831570557,
2022-03-28 23:00:00,163.03163122273742,
2022-03-28 23:59:59,167.52617751606334,c
2022-03-29 00:00:00,183.33825082851826,
2022-03-29 01:00:00,198.02764465601496,
2022-03-29 02:30:00,198.02764465601496,
2022-03-29 03:00:00,198.02764465601496,
2022-03-29 18:30:00,200.2085345794565,
2022-03-29 20:00:00,171.97112542084977,
2022-03-29 23:00:00,145.68402121839944,
2022-03-29 23:59:59,166.87322331366312,c
2022-03-30 00:00:00,170.1854243011117,
2022-03-30 01:00:00,164.47407698704666,
2022-03-30 02:30:00,164.47407698704666,
2022-03-30 03:00:00,164.47407698704666,
2022-03-30 18:30:00,174.27097486641156,
2022-03-30 20:00:00,164.55867188868552,
2022-03-30 23:00:00,174.84982532226974,
2022-03-30 23:59:59,193.00587347900608,c
2022-03-31 00:00:00,187.5470830174542,
2022-03-31 01:00:00,199.79913928374793,
2022-03-31 02:30:00,199.79913928374793,
2022-03-31 03:00:00,199.79913928374793,
2022-03-31 18:30:00,199.7088459296462,
2022-03-31 20:00:00,261.66939664340845,
2022-03-31 23:00:00,303.8441357973731,
2022-03-31 23:59:59,291.18499803099115,c
2022-04-01 00:00:00,316.7397130405224,
2022-04-01 01:00:00,318.6458304049666,
2022-04-01 02:30:00,318.6458304049666,
2022-04-01 03:00:00,318.6458304049666,
2022-04-01 18:30:00,318.6458304049666,
2022-04-01 20:00:00,318.6458304049666,
2022-04-01 23:00:00,318.6458304049666,
2022-04-01 23:59:59,315.21188678830043,w
2022-04-04 00:00:00,420.30364188417406,
2022-04-04 01:00:00,399.6676598668416,
2022-04-04 02:30:00,399.6676598668416,
2022-04-04 03:00:00,399.6676598668416,
2022-04-04 18:30:00,395.5068725923865,
2022-04-04 20:00:00,395.6811985745289,
2022-04-04 23:00:00,241.32183894153167,
2022-04-04 23:59:59,246.1224654833099,c
2022-04-05 00:00:00,280.97903659324487,
2022-04-05 01:00:00,271.41388798021745,
2022-04-05 02:30:00,271.41388798021745,
2022-04-05 03:00:00,271.41388798021745,
2022-04-05 18:30:00,262.5909287599059,
2022-04-05 20:00:00,266.428830756081,
2022-04-05 23:00:00,250.75579482725908,
2022-04-05 23:59:59,257.215809192634,c
2022-04-06 00:00:00,225.97798952350428,
2022-04-06 01:00:00,231.2367211591723,
2022-04-06 02:30:00,231.2367211591723,
2022-04-06 03:00:00,231.2367211591723,
2022-04-06 18:30:00,196.4977910387018,
2022-04-06 20:00:00,197.5791116428606,
2022-04-06 23:00:00,205.65359699993866,
2022-04-06 23:59:59,194.32604814691996,c
2022-04-07 00:00:00,182.71237203501818,
2022-04-07 01:00:00,177.26801984245748,
2022-04-07 02:30:00,177.26801984245748,
2022-04-07 03:00:00,177.26801984245748,
2022-04-07 18:30:00,170.5352614062444,
2022-04-07 20:00:00,167.84364364804566,
2022-04-07 23:00:00,125.27474425298493,
2022-04-07 23:59:59,124.39235206336826,c
2022-04-08 00:00:00,126.76450160372355,
2022-04-08 01:00:00,123.93626735097399,
2022-04-08 02:30:00,123.93626735097399,
2022-04-08 03:00:00,123.93626735097399,
2022-04-08 18:30:00,123.93626735097399,
2022-04-08 20:00:00,123.93626735097399,
2022-04-08 23:00:00,123.93626735097399,
2022-04-08 23:59:59,125.85649806914677,w
