date,MDIV_2022_Q3,meta
2022-09-01 13:30:00,48.23816269480767,
2022-09-01 15:00:00,48.9142178410616,
2022-09-01 15:30:30,48.9142178410616,
2022-09-01 23:59:59,37.72423707498592,c
2022-09-02 00:00:00,24.73781547906492,
2022-09-02 10:00:00,21.865497128530478,
2022-09-02 10:30:00,8.670763825124595,
2022-09-02 12:00:00,9.58542377695585,
2022-09-02 13:30:00,64.67631832973257,
2022-09-02 15:00:00,54.42680298859614,
2022-09-02 15:30:30,54.42680298859614,
2022-09-02 23:59:59,68.76171248352102,w
2022-09-05 00:00:00,68.76171248352102,
2022-09-05 10:00:00,68.76171248352102,
2022-09-05 10:30:00,68.76171248352102,
2022-09-05 12:00:00,68.76171248352102,
2022-09-05 13:30:00,68.76171248352102,
2022-09-05 15:00:00,68.76171248352102,
2022-09-05 15:30:30,68.76171248352102,
2022-09-05 23:59:59,68.76171248352102,c
2022-09-06 00:00:00,70.87875902580845,
2022-09-06 10:00:00,91.65051005455825,
2022-09-06 10:30:00,109.08192715557607,
2022-09-06 12:00:00,100.74938102593387,
2022-09-06 13:30:00,159.52846318120646,
2022-09-06 15:00:00,166.33585825568343,
2022-09-06 15:30:30,166.33585825568343,
2022-09-06 23:59:59,157.33787260623103,c
2022-09-07 00:00:00,163.70437035796112,
2022-09-07 10:00:00,185.31534399684278,
2022-09-07 10:30:00,185.79092947149456,
2022-09-07 12:00:00,175.20581874297613,
2022-09-07 13:30:00,152.92673758100682,
2022-09-07 15:00:00,123.01724389918172,
2022-09-07 15:30:30,123.01724389918172,
2022-09-07 23:59:59,122.7094315329623,c
2022-09-08 00:00:00,130.00376120587816,
2022-09-08 10:00:00,140.92736033992196,
2022-09-08 10:30:00,112.38238324447047,
2022-09-08 12:00:00,88.89364261798346,
2022-09-08 13:30:00,89.44538125916097,
2022-09-08 15:00:00,87.81219345521413,
2022-09-08 15:30:30,87.81219345521413,
2022-09-08 23:59:59,60.5185525257275,c
2022-09-09 00:00:00,24.625290067177048,
2022-09-09 10:00:00,21.672593525332104,
2022-09-09 10:30:00,2.8216314651704124,
2022-09-09 12:00:00,15.512048350006353,
2022-09-09 13:30:00,12.63301819253229,
2022-09-09 15:00:00,-6.512067844662852,
2022-09-09 15:30:30,-6.512067844662852,
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,-9.338535488043362,
2022-09-12 10:00:00,-1.4589156253732654,
2022-09-12 10:30:00,19.99418321641315,
2022-09-12 12:00:00,48.649591283872724,
2022-09-12 13:30:00,30.038228773442825,
2022-09-12 15:00:00,30.02091326345908,
2022-09-12 15:30:30,30.02091326345908,
2022-09-12 23:59:59,16.850327077971087,c
2022-09-13 00:00:00,45.26281090418843,
2022-09-13 10:00:00,63.058206229859024,
2022-09-13 10:30:00,77.71358525369033,
2022-09-13 12:00:00,73.04503908768493,
2022-09-13 13:30:00,65.57047963459036,
2022-09-13 15:00:00,83.88895925869474,
2022-09-13 15:30:30,83.88895925869474,
2022-09-13 23:59:59,88.40595443361826,c
2022-09-14 00:00:00,62.45475230171087,
2022-09-14 10:00:00,110.863390386442,
2022-09-14 10:30:00,148.5586090448901,
2022-09-14 12:00:00,124.42531424282015,
2022-09-14 13:30:00,104.25905096999486,
2022-09-14 15:00:00,109.62482349196671,
2022-09-14 15:30:30,109.62482349196671,
2022-09-14 23:59:59,74.10803085326825,c
2022-09-15 00:00:00,88.46541382002442,
2022-09-15 10:00:00,75.51600803998781,
2022-09-15 10:30:00,77.52899233920016,
2022-09-15 12:00:00,77.57147003520276,
2022-09-15 13:30:00,61.822419441522925,
2022-09-15 15:00:00,85.08146795758785,
2022-09-15 15:30:30,85.08146795758785,
2022-09-15 23:59:59,123.02970977305358,c
2022-09-16 00:00:00,112.18045428961614,
2022-09-16 10:00:00,152.6404990481069,
2022-09-16 10:30:00,144.93733042682106,
2022-09-16 12:00:00,128.7955875137718,
2022-09-16 13:30:00,150.95163596024668,
2022-09-16 15:00:00,130.3059867604702,
2022-09-16 15:30:30,130.3059867604702,
2022-09-16 23:59:59,96.0925962979668,e
2022-09-19 00:00:00,125.03132920001008,
2022-09-19 10:00:00,65.75768892499127,
2022-09-19 10:30:00,42.74257501413331,
2022-09-19 12:00:00,51.208446195809756,
2022-09-19 13:30:00,15.111505949257207,
2022-09-19 15:00:00,26.43549185091797,
2022-09-19 15:30:30,26.43549185091797,
2022-09-19 23:59:59,17.189006682520358,c
2022-09-20 00:00:00,28.25275199103544,
2022-09-20 10:00:00,44.90280204374312,
2022-09-20 10:30:00,49.8795715857832,
2022-09-20 12:00:00,38.60973434633161,
2022-09-20 13:30:00,57.29917860390151,
2022-09-20 15:00:00,43.04054748699673,
2022-09-20 15:30:30,43.04054748699673,
2022-09-20 23:59:59,39.51626486668056,c
2022-09-21 00:00:00,28.361341110665762,
2022-09-21 10:00:00,9.203842206743502,
2022-09-21 10:30:00,2.9368501276658208,
2022-09-21 12:00:00,6.728859984589235,
2022-09-21 13:30:00,11.573154857572717,
2022-09-21 15:00:00,4.21641235693005,
2022-09-21 15:30:30,4.21641235693005,
2022-09-21 23:59:59,86.63322068397338,c
2022-09-22 00:00:00,160.2606198239846,
2022-09-22 10:00:00,285.679243806258,
2022-09-22 10:30:00,258.08226665687516,
2022-09-22 12:00:00,282.259277165143,
2022-09-22 13:30:00,304.3328683569216,
2022-09-22 15:00:00,299.94657127437404,
2022-09-22 15:30:30,299.94657127437404,
2022-09-22 23:59:59,279.8665244068261,c
2022-09-23 00:00:00,305.3728144038355,
2022-09-23 10:00:00,316.0151890285297,
2022-09-23 10:30:00,327.18711096738207,
2022-09-23 12:00:00,336.96671958491925,
2022-09-23 13:30:00,328.06674075282126,
2022-09-23 15:00:00,354.2004939442859,
2022-09-23 15:30:30,354.2004939442859,
2022-09-23 23:59:59,303.91469363679744,w
2022-09-26 00:00:00,322.01310600850366,
2022-09-26 10:00:00,355.56829236391013,
2022-09-26 10:30:00,349.16688304268973,
2022-09-26 12:00:00,418.924262417921,
2022-09-26 13:30:00,445.04783950050296,
2022-09-26 15:00:00,418.50060382329093,
2022-09-26 15:30:30,418.50060382329093,
2022-09-26 23:59:59,433.3745813689666,c
2022-09-27 00:00:00,411.04446223360264,
2022-09-27 10:00:00,388.9219016800753,
2022-09-27 10:30:00,415.53436286952365,
2022-09-27 12:00:00,414.24210419116343,
2022-09-27 13:30:00,463.1320746522483,
2022-09-27 15:00:00,444.20701661741987,
2022-09-27 15:30:30,444.20701661741987,
2022-09-27 23:59:59,456.60218010875906,c
2022-09-28 00:00:00,426.5900579078602,
2022-09-28 10:00:00,409.0604478660539,
2022-09-28 10:30:00,429.7529718053074,
2022-09-28 12:00:00,399.80760398412167,
2022-09-28 13:30:00,400.39479924576835,
2022-09-28 15:00:00,395.61519112645965,
2022-09-28 15:30:30,395.61519112645965,
2022-09-28 23:59:59,395.6191027459204,c
2022-09-29 00:00:00,409.1830463511051,
2022-09-29 10:00:00,518.037436807143,
2022-09-29 10:30:00,536.0179383403074,
2022-09-29 12:00:00,521.4963099654169,
2022-09-29 13:30:00,546.091174484031,
2022-09-29 15:00:00,558.5418400842418,
2022-09-29 15:30:30,558.5418400842418,
2022-09-29 23:59:59,502.34986066484726,c
2022-09-30 00:00:00,465.8821195712212,
2022-09-30 10:00:00,455.6241779067291,
2022-09-30 10:30:00,474.8206104933679,
2022-09-30 12:00:00,467.8407592249159,
2022-09-30 13:30:00,455.25469806170076,
2022-09-30 15:00:00,482.5640172769017,
2022-09-30 15:30:30,482.5640172769017,
2022-09-30 23:59:59,492.5752456940254,w
