date,AS_MSCI_DM_STAY_2022_Q1,meta
2021-12-29 00:00:00,121.5108842270838,
2021-12-29 01:00:00,120.07461354658798,
2021-12-29 02:30:00,121.15100678310296,
2021-12-29 03:00:00,119.61784681027305,
2021-12-29 18:30:00,117.7740940105846,
2021-12-29 20:00:00,117.09397753304233,
2021-12-29 23:00:00,115.86158630165468,
2021-12-29 23:59:59,118.52536957617096,c
2021-12-30 00:00:00,114.34426515997293,
2021-12-30 01:00:00,113.1036221036276,
2021-12-30 02:30:00,111.27647504175835,
2021-12-30 03:00:00,112.01558821430979,
2021-12-30 18:30:00,114.99226845713264,
2021-12-30 20:00:00,116.63425824584829,
2021-12-30 23:00:00,118.44189652786957,
2021-12-30 23:59:59,118.11786443255775,c
2021-12-31 00:00:00,117.05700973376511,
2021-12-31 01:00:00,117.05700973376511,
2021-12-31 02:30:00,117.05700973376511,
2021-12-31 03:00:00,117.05700973376511,
2021-12-31 18:30:00,117.05700973376511,
2021-12-31 20:00:00,117.05700973376511,
2021-12-31 23:00:00,117.05700973376511,
2021-12-31 23:59:59,117.14277934876233,w
2022-01-03 00:00:00,113.01106761815458,
2022-01-03 01:00:00,113.60580667656541,
2022-01-03 02:30:00,114.19664220540213,
2022-01-03 03:00:00,113.16045871682746,
2022-01-03 18:30:00,120.95675249255476,
2022-01-03 20:00:00,118.7936823146307,
2022-01-03 23:00:00,113.67552802849352,
2022-01-03 23:59:59,115.52859600010947,c
2022-01-04 00:00:00,118.76715141055394,
2022-01-04 01:00:00,124.29726660765292,
2022-01-04 02:30:00,124.52443865719064,
2022-01-04 03:00:00,124.35915581386791,
2022-01-04 18:30:00,116.66418755731257,
2022-01-04 20:00:00,112.42862358048282,
2022-01-04 23:00:00,108.55343020670671,
2022-01-04 23:59:59,108.18565564836675,c
2022-01-05 00:00:00,97.50403101809565,
2022-01-05 01:00:00,101.67616405071729,
2022-01-05 02:30:00,104.27247541858725,
2022-01-05 03:00:00,105.11301880316887,
2022-01-05 18:30:00,92.49634061172605,
2022-01-05 20:00:00,92.30221522871426,
2022-01-05 23:00:00,88.7603143650029,
2022-01-05 23:59:59,86.45025652484532,c
2022-01-06 00:00:00,71.21180955681098,
2022-01-06 01:00:00,68.92092550737033,
2022-01-06 02:30:00,65.05491703176972,
2022-01-06 03:00:00,63.860733239577826,
2022-01-06 18:30:00,66.07122435484297,
2022-01-06 20:00:00,54.75109535607331,
2022-01-06 23:00:00,45.49791761381181,
2022-01-06 23:59:59,42.54610613554368,c
2022-01-07 00:00:00,42.28493577305039,
2022-01-07 01:00:00,40.3326867206045,
2022-01-07 02:30:00,40.804578912729255,
2022-01-07 03:00:00,39.839804029839286,
2022-01-07 18:30:00,39.839804029839286,
2022-01-07 20:00:00,39.839804029839286,
2022-01-07 23:00:00,39.839804029839286,
2022-01-07 23:59:59,39.914619865007296,w
2022-01-10 00:00:00,37.42230735201497,
2022-01-10 01:00:00,38.09464609685975,
2022-01-10 02:30:00,36.255385115499934,
2022-01-10 03:00:00,36.32607401644941,
2022-01-10 18:30:00,52.77441050248092,
2022-01-10 20:00:00,57.15591071799918,
2022-01-10 23:00:00,45.196858431962085,
2022-01-10 23:59:59,41.99478962920372,c
2022-01-11 00:00:00,39.2229073886277,
2022-01-11 01:00:00,41.67036934185424,
2022-01-11 02:30:00,43.09177669609835,
2022-01-11 03:00:00,42.79979747251019,
2022-01-11 18:30:00,39.76398442782909,
2022-01-11 20:00:00,52.79446223977746,
2022-01-11 23:00:00,53.21618734972404,
2022-01-11 23:59:59,50.47027773921761,c
2022-01-12 00:00:00,55.46895769136822,
2022-01-12 01:00:00,55.693686171760845,
2022-01-12 02:30:00,56.69861217802929,
2022-01-12 03:00:00,55.4885472810854,
2022-01-12 18:30:00,56.68438481944165,
2022-01-12 20:00:00,48.61982431862708,
2022-01-12 23:00:00,46.94487055755067,
2022-01-12 23:59:59,47.414380676822475,c
2022-01-13 00:00:00,40.50999359751367,
2022-01-13 01:00:00,41.128248306964764,
2022-01-13 02:30:00,39.34473983276027,
2022-01-13 03:00:00,38.8385019461671,
2022-01-13 18:30:00,42.29889567051751,
2022-01-13 20:00:00,51.55758700869046,
2022-01-13 23:00:00,46.66391791643872,
2022-01-13 23:59:59,48.00727111855019,c
2022-01-14 00:00:00,35.3343637805001,
2022-01-14 01:00:00,33.32895134298002,
2022-01-14 02:30:00,32.88229162499357,
2022-01-14 03:00:00,33.228455152255776,
2022-01-14 18:30:00,33.228455152255776,
2022-01-14 20:00:00,33.228455152255776,
2022-01-14 23:00:00,33.228455152255776,
2022-01-14 23:59:59,30.494982354883177,w
2022-01-17 00:00:00,30.76633926939388,
2022-01-17 01:00:00,34.2025315499595,
2022-01-17 02:30:00,32.68217531140925,
2022-01-17 03:00:00,32.56028499366744,
2022-01-17 18:30:00,34.73060466544652,
2022-01-17 20:00:00,43.80784206455479,
2022-01-17 23:00:00,44.38685568334017,
2022-01-17 23:59:59,36.733359218039084,c
2022-01-18 00:00:00,37.45801450360244,
2022-01-18 01:00:00,39.03683570828892,
2022-01-18 02:30:00,40.31220400150758,
2022-01-18 03:00:00,37.31830262378023,
2022-01-18 18:30:00,50.70364110141378,
2022-01-18 20:00:00,48.15598619023913,
2022-01-18 23:00:00,49.66408456120985,
2022-01-18 23:59:59,53.254879777316006,c
2022-01-19 00:00:00,31.93475822582036,
2022-01-19 01:00:00,32.899491563751326,
2022-01-19 02:30:00,30.558293739892065,
2022-01-19 03:00:00,29.883399890532758,
2022-01-19 18:30:00,27.518033772641445,
2022-01-19 20:00:00,38.49876197346944,
2022-01-19 23:00:00,35.48413707253397,
2022-01-19 23:59:59,32.61411515049656,c
2022-01-20 00:00:00,30.290409770313715,
2022-01-20 01:00:00,30.136914949134905,
2022-01-20 02:30:00,27.439384622917032,
2022-01-20 03:00:00,25.77780816816869,
2022-01-20 18:30:00,22.509561116954046,
2022-01-20 20:00:00,21.919144776074745,
2022-01-20 23:00:00,30.13411449473989,
2022-01-20 23:59:59,30.57399772280445,c
2022-01-21 00:00:00,16.109644456605793,
2022-01-21 01:00:00,20.39735549101772,
2022-01-21 02:30:00,18.97758674596662,
2022-01-21 03:00:00,19.114717721866384,
2022-01-21 18:30:00,19.114717721866384,
2022-01-21 20:00:00,19.114717721866384,
2022-01-21 23:00:00,19.114717721866384,
2022-01-21 23:59:59,17.98061047892878,w
2022-01-24 00:00:00,14.751742313304646,
2022-01-24 01:00:00,16.097148147931136,
2022-01-24 02:30:00,18.278912850968936,
2022-01-24 03:00:00,18.34553131693434,
2022-01-24 18:30:00,23.708940309816455,
2022-01-24 20:00:00,6.892235997123805,
2022-01-24 23:00:00,-0.9689811336318144,
2022-01-24 23:59:59,-7.379130243564873,c
2022-01-25 00:00:00,0.5287011905485315,
2022-01-25 01:00:00,5.99698031763279,
2022-01-25 02:30:00,8.459645696813652,
2022-01-25 03:00:00,5.583466375836622,
2022-01-25 18:30:00,4.46791389997594,
2022-01-25 20:00:00,-5.062068201457521,
2022-01-25 23:00:00,1.251994764262406,
