date,NOBL_2022_Q4,meta
2022-10-03 00:00:00,487.2215080380731,
2022-10-03 10:00:00,493.9481521284322,
2022-10-03 10:30:00,526.8959591516675,
2022-10-03 12:00:00,515.0205185151443,
2022-10-03 13:30:00,532.694848312277,
2022-10-03 15:00:00,523.7481897626091,
2022-10-03 15:30:30,523.7481897626091,
2022-10-03 23:59:59,514.3823933009203,c
2022-10-04 00:00:00,515.7620831819233,
2022-10-04 10:00:00,529.5953823870545,
2022-10-04 10:30:00,514.9416389239971,
2022-10-04 12:00:00,500.75685872522104,
2022-10-04 13:30:00,486.21313960776416,
2022-10-04 15:00:00,491.2794552052889,
2022-10-04 15:30:30,491.2794552052889,
2022-10-04 23:59:59,493.8849679698539,c
2022-10-05 00:00:00,476.40817026068174,
2022-10-05 10:00:00,443.2272267539371,
2022-10-05 10:30:00,451.91979490607935,
2022-10-05 12:00:00,434.8575335202644,
2022-10-05 13:30:00,431.22521602664887,
2022-10-05 15:00:00,447.9141384835542,
2022-10-05 15:30:30,447.9141384835542,
2022-10-05 23:59:59,450.2460993025141,c
2022-10-06 00:00:00,464.65628386454006,
2022-10-06 10:00:00,382.6613117071835,
2022-10-06 10:30:00,367.54398114872527,
2022-10-06 12:00:00,367.6853775515042,
2022-10-06 13:30:00,371.53200216373375,
2022-10-06 15:00:00,357.94314075000824,
2022-10-06 15:30:30,357.94314075000824,
2022-10-06 23:59:59,351.904450980467,c
2022-10-07 00:00:00,342.07301302511087,
2022-10-07 10:00:00,316.6652018820041,
2022-10-07 10:30:00,315.8928572005931,
2022-10-07 12:00:00,283.74710193873926,
2022-10-07 13:30:00,282.6960425682684,
2022-10-07 15:00:00,279.4781333184237,
2022-10-07 15:30:30,279.4781333184237,
2022-10-07 23:59:59,281.86865541356406,w
2022-10-10 00:00:00,268.57863383226805,
2022-10-10 10:00:00,257.23821365612406,
2022-10-10 10:30:00,252.6160238241189,
2022-10-10 12:00:00,255.29818296118773,
2022-10-10 13:30:00,254.9147431485837,
2022-10-10 15:00:00,251.5456130935611,
2022-10-10 15:30:30,251.5456130935611,
2022-10-10 23:59:59,244.9077437482538,c
2022-10-11 00:00:00,258.7919255102675,
2022-10-11 10:00:00,239.9533955834846,
2022-10-11 10:30:00,257.9232012461986,
2022-10-11 12:00:00,250.3951409778308,
2022-10-11 13:30:00,239.41014930677434,
2022-10-11 15:00:00,235.3057889077401,
2022-10-11 15:30:30,235.3057889077401,
2022-10-11 23:59:59,238.67084857368198,c
2022-10-12 00:00:00,240.53673328659528,
2022-10-12 10:00:00,239.10903712567617,
2022-10-12 10:30:00,242.09596337603506,
2022-10-12 12:00:00,261.33366135207257,
2022-10-12 13:30:00,266.6802648329076,
2022-10-12 15:00:00,255.79437495026605,
2022-10-12 15:30:30,255.79437495026605,
2022-10-12 23:59:59,261.2817689354837,c
2022-10-13 00:00:00,259.60724128081245,
2022-10-13 10:00:00,234.13603133489994,
2022-10-13 10:30:00,242.095300026621,
2022-10-13 12:00:00,241.1355286569324,
2022-10-13 13:30:00,233.75124117310975,
2022-10-13 15:00:00,238.96851320649085,
2022-10-13 15:30:30,238.96851320649085,
2022-10-13 23:59:59,229.28789815170597,c
2022-10-14 00:00:00,254.03122552705918,
2022-10-14 10:00:00,290.91067227177086,
2022-10-14 10:30:00,287.50472228924724,
2022-10-14 12:00:00,277.9142138182674,
2022-10-14 13:30:00,291.5919621292276,
2022-10-14 15:00:00,305.29128249595357,
2022-10-14 15:30:30,305.29128249595357,
2022-10-14 23:59:59,301.61296365134496,w
2022-10-17 00:00:00,309.72018894482255,
2022-10-17 10:00:00,318.89827779186896,
2022-10-17 10:30:00,300.95516702999277,
2022-10-17 12:00:00,318.64390495023196,
2022-10-17 13:30:00,320.1356749888888,
2022-10-17 15:00:00,326.9829714715732,
2022-10-17 15:30:30,326.9829714715732,
2022-10-17 23:59:59,314.31409254107695,c
2022-10-18 00:00:00,340.5677286259371,
2022-10-18 10:00:00,357.06987814311975,
2022-10-18 10:30:00,332.2299838362705,
2022-10-18 12:00:00,320.03366675093844,
2022-10-18 13:30:00,296.6381192310224,
2022-10-18 15:00:00,291.3919963859827,
2022-10-18 15:30:30,291.3919963859827,
2022-10-18 23:59:59,290.6524148335529,c
2022-10-19 00:00:00,265.8655464927629,
2022-10-19 10:00:00,198.22773395684757,
2022-10-19 10:30:00,196.7673789428975,
2022-10-19 12:00:00,181.776369390516,
2022-10-19 13:30:00,149.64125164942678,
2022-10-19 15:00:00,159.67729528242847,
2022-10-19 15:30:30,159.67729528242847,
2022-10-19 23:59:59,149.44298596013545,c
2022-10-20 00:00:00,140.78364688148545,
2022-10-20 10:00:00,154.0622325784865,
2022-10-20 10:30:00,149.85769535280983,
2022-10-20 12:00:00,112.29972960614151,
2022-10-20 13:30:00,81.07878890848369,
2022-10-20 15:00:00,65.01235107378298,
2022-10-20 15:30:30,65.01235107378298,
2022-10-20 23:59:59,55.56539994207374,c
2022-10-21 00:00:00,50.806074419611136,
2022-10-21 10:00:00,39.53286627421679,
2022-10-21 10:30:00,22.47259751001807,
2022-10-21 12:00:00,-8.136782043871925,
2022-10-21 13:30:00,4.838012944219179,
2022-10-21 15:00:00,-7.0139130884970005,
2022-10-21 15:30:30,-7.0139130884970005,
2022-10-21 23:59:59,-6.865364536205556,w
2022-10-24 00:00:00,9.262702614582427,
2022-10-24 10:00:00,-8.651677513327952,
2022-10-24 10:30:00,-18.08733684160198,
2022-10-24 12:00:00,0.3034389659523802,
2022-10-24 13:30:00,-3.499692512405547,
2022-10-24 15:00:00,5.1866138181508115,
2022-10-24 15:30:30,5.1866138181508115,
2022-10-24 23:59:59,0.0,a
2022-10-25 00:00:00,29.72119117562721,
2022-10-25 10:00:00,61.6510330085753,
2022-10-25 10:30:00,64.50003441643484,
2022-10-25 12:00:00,98.032128177656,
2022-10-25 13:30:00,100.57451974488042,
2022-10-25 15:00:00,95.83002838946618,
2022-10-25 15:30:30,95.83002838946618,
2022-10-25 23:59:59,99.82530364025124,c
2022-10-26 00:00:00,63.7494711055583,
2022-10-26 10:00:00,87.38717929435722,
2022-10-26 10:30:00,70.67454871208379,
2022-10-26 12:00:00,79.79636530314222,
2022-10-26 13:30:00,73.71526933812129,
2022-10-26 15:00:00,63.25696808203934,
2022-10-26 15:30:30,63.25696808203934,
2022-10-26 23:59:59,66.25404474027583,c
2022-10-27 00:00:00,-67.73724477115698,
2022-10-27 10:00:00,-27.801191795955233,
2022-10-27 10:30:00,-1.5030177694913025,
2022-10-27 12:00:00,-5.588754515922702,
2022-10-27 13:30:00,-12.412038747752737,
2022-10-27 15:00:00,-55.84127043221819,
2022-10-27 15:30:30,-55.84127043221819,
2022-10-27 23:59:59,-51.07676777831599,c
2022-10-28 00:00:00,-81.34210044317139,
2022-10-28 10:00:00,-50.40836777179502,
2022-10-28 10:30:00,-44.53088137940917,
2022-10-28 12:00:00,-51.25516979955505,
2022-10-28 13:30:00,-43.05482625616573,
2022-10-28 15:00:00,-39.4294586526731,
2022-10-28 15:30:30,-39.4294586526731,
2022-10-28 23:59:59,-27.852311076848245,w
2022-10-31 00:00:00,-17.90879925810524,
2022-10-31 10:00:00,-50.96271324158136,
2022-10-31 10:30:00,-56.02514241903407,
2022-10-31 12:00:00,-34.7363349478587,
2022-10-31 13:30:00,-30.801236820614236,
2022-10-31 15:00:00,-37.27315831643577,
2022-10-31 15:30:30,-37.27315831643577,
2022-10-31 23:59:59,-34.71817141787713,e
2022-11-01 00:00:00,-48.362899862877256,
2022-11-01 10:00:00,-50.99429283973653,
2022-11-01 10:30:00,-60.931384495171606,
2022-11-01 12:00:00,-88.0963667061272,
2022-11-01 13:30:00,-89.76283000743146,
2022-11-01 15:00:00,-92.54766706756469,
2022-11-01 15:30:30,-92.54766706756469,
2022-11-01 23:59:59,-88.01572644412035,c
2022-11-02 00:00:00,-78.60761180506071,
2022-11-02 10:00:00,-92.22066456024285,
2022-11-02 10:30:00,-104.50490271269662,
2022-11-02 12:00:00,-117.06699881839457,
2022-11-02 13:30:00,-96.98734755453097,
2022-11-02 15:00:00,-99.5588545053173,
2022-11-02 15:30:30,-99.5588545053173,
2022-11-02 23:59:59,-126.74688557783537,c
2022-11-03 00:00:00,-122.48379159823438,
2022-11-03 10:00:00,-196.83390345711643,
2022-11-03 10:30:00,-202.20591712254912,
2022-11-03 12:00:00,-233.6118830222762,
2022-11-03 13:30:00,-229.45814116011235,
2022-11-03 15:00:00,-215.78093655055994,
2022-11-03 15:30:30,-215.78093655055994,
2022-11-03 23:59:59,-225.63886182622534,c
2022-11-04 00:00:00,-247.55907911023274,
2022-11-04 10:00:00,-222.34652800439255,
2022-11-04 10:30:00,-228.73645109749822,
2022-11-04 12:00:00,-221.33498734717153,
2022-11-04 13:30:00,-212.69636786896672,
2022-11-04 15:00:00,-210.90302709512613,
2022-11-04 15:30:30,-210.90302709512613,
2022-11-04 23:59:59,-194.59181918836885,w
2022-11-07 00:00:00,-166.46921210765055,
2022-11-07 10:00:00,-185.72461637704083,
2022-11-07 10:30:00,-222.08743519450192,
2022-11-07 12:00:00,-237.74603911695468,
2022-11-07 13:30:00,-219.7841118669172,
2022-11-07 15:00:00,-200.06839848123192,
2022-11-07 15:30:30,-200.06839848123192,
2022-11-07 23:59:59,-187.50890051745876,c
2022-11-08 00:00:00,-170.33861293333507,
2022-11-08 10:00:00,-198.90503807363817,
2022-11-08 10:30:00,-202.63325824374354,
2022-11-08 12:00:00,-189.50575745336315,
2022-11-08 13:30:00,-198.07696102726766,
2022-11-08 15:00:00,-214.73209968052834,
2022-11-08 15:30:30,-214.73209968052834,
2022-11-08 23:59:59,-209.6349796861417,c
2022-11-09 00:00:00,-204.65085639238183,
2022-11-09 10:00:00,-227.71207384782625,
2022-11-09 10:30:00,-221.6575445148048,
2022-11-09 12:00:00,-220.73353943260048,
2022-11-09 13:30:00,-221.90643415445965,
2022-11-09 15:00:00,-207.96742355619617,
2022-11-09 15:30:30,-207.96742355619617,
2022-11-09 23:59:59,-206.62393301394317,c
2022-11-10 00:00:00,-156.70795455490733,
2022-11-10 10:00:00,-50.64395304775021,
2022-11-10 10:30:00,-36.123298174382654,
2022-11-10 12:00:00,12.267550281771417,
2022-11-10 13:30:00,5.144133726666452,
2022-11-10 15:00:00,10.175243565089659,
2022-11-10 15:30:30,10.175243565089659,
2022-11-10 23:59:59,29.41764376782887,c
2022-11-11 00:00:00,19.365283861865052,
2022-11-11 10:00:00,88.80303649570388,
2022-11-11 10:30:00,110.10658932829715,
2022-11-11 12:00:00,137.65145578953275,
2022-11-11 13:30:00,171.7910402908585,
2022-11-11 15:00:00,210.72768327744276,
2022-11-11 15:30:30,210.72768327744276,u
2022-11-11 23:59:59,204.5797658576591,w
2022-11-14 00:00:00,194.67430751276046,
2022-11-14 10:00:00,147.70089435292357,
2022-11-14 10:30:00,121.28976748457546,
2022-11-14 12:00:00,144.53706665699403,
2022-11-14 13:30:00,145.86570704513719,
2022-11-14 15:00:00,138.09027329055348,
2022-11-14 15:30:30,138.09027329055348,
2022-11-14 23:59:59,122.70768243964997,c
