date,MSCI_FACT_MTUM_HEDGED_2020_Q4,meta
2020-10-14 00:00:00,-186.65785271802397,
2020-10-14 10:00:00,-193.43034086922367,
2020-10-14 10:30:00,-197.47008490622673,
2020-10-14 12:00:00,-194.96779453968458,
2020-10-14 13:30:00,-196.04841477043334,
2020-10-14 15:00:00,-188.26868588412742,
2020-10-14 15:30:30,-188.26868588412742,
2020-10-14 23:59:59,-186.68579356121685,c
2020-10-15 00:00:00,-155.42484756410096,
2020-10-15 10:00:00,-139.27953520868758,
2020-10-15 10:30:00,-138.46046820881298,
2020-10-15 12:00:00,-131.48181538718524,
2020-10-15 13:30:00,-128.64918464454246,
2020-10-15 15:00:00,-122.34778878442405,
2020-10-15 15:30:30,-122.34778878442405,
2020-10-15 23:59:59,-109.6513564668183,c
2020-10-16 00:00:00,-98.69291169885405,
2020-10-16 10:00:00,-109.31101082371812,
2020-10-16 10:30:00,-108.96902310930159,
2020-10-16 12:00:00,-112.18197715312871,
2020-10-16 13:30:00,-105.54801406475667,
2020-10-16 15:00:00,-107.16999151456791,
2020-10-16 15:30:30,-107.16999151456791,
2020-10-16 23:59:59,-102.10400146913895,w
2020-10-19 00:00:00,-99.80513142510752,
2020-10-19 10:00:00,-85.80127107261146,
2020-10-19 10:30:00,-79.90570575315651,
2020-10-19 12:00:00,-66.9341702502551,
2020-10-19 13:30:00,-57.318125593719266,
2020-10-19 15:00:00,-70.52804312102766,
2020-10-19 15:30:30,-70.52804312102766,
2020-10-19 23:59:59,-72.89452970037858,c
2020-10-20 00:00:00,-68.25350262890868,
2020-10-20 10:00:00,-55.31218240540505,
2020-10-20 10:30:00,-64.30137180905069,
2020-10-20 12:00:00,-59.70834206919707,
2020-10-20 13:30:00,-56.840689991075315,
2020-10-20 15:00:00,-59.93997719204427,
2020-10-20 15:30:30,-59.93997719204427,
2020-10-20 23:59:59,-65.75243706286447,c
2020-10-21 00:00:00,-31.411808544689563,
2020-10-21 10:00:00,-16.598423371562582,
2020-10-21 10:30:00,-19.763248338419515,
2020-10-21 12:00:00,-45.26493461431733,
2020-10-21 13:30:00,-55.67974774316962,
2020-10-21 15:00:00,-51.382976833083326,
2020-10-21 15:30:30,-51.382976833083326,
2020-10-21 23:59:59,-56.50343193568913,c
2020-10-22 00:00:00,-42.096329878427476,
2020-10-22 10:00:00,-30.990851131931393,
2020-10-22 10:30:00,-32.11777155571255,
2020-10-22 12:00:00,-50.36814185826959,
2020-10-22 13:30:00,-43.17813964852362,
2020-10-22 15:00:00,-39.15280851574125,
2020-10-22 15:30:30,-39.15280851574125,
2020-10-22 23:59:59,-35.73366118419344,c
2020-10-23 00:00:00,-11.864957609131967,
2020-10-23 10:00:00,-24.232553946833594,
2020-10-23 10:30:00,-9.612678492749502,
2020-10-23 12:00:00,-10.895616396491633,
2020-10-23 13:30:00,-6.235338575685321,
2020-10-23 15:00:00,-3.806893218326322,
2020-10-23 15:30:30,-3.806893218326322,
2020-10-23 23:59:59,3.6281596464707326,w
2020-10-26 00:00:00,-3.211058759235825,
2020-10-26 10:00:00,4.48415900153825,
2020-10-26 10:30:00,-11.585761023418556,
2020-10-26 12:00:00,-10.46688776854744,
2020-10-26 13:30:00,-23.622432887504775,
2020-10-26 15:00:00,-19.80769307253521,
2020-10-26 15:30:30,-19.80769307253521,
2020-10-26 23:59:59,-19.80325710529513,c
2020-10-27 00:00:00,14.579907869171844,
2020-10-27 10:00:00,13.447598135693783,
2020-10-27 10:30:00,18.93883653148958,
2020-10-27 12:00:00,17.715975418770466,
2020-10-27 13:30:00,15.702295109402396,
2020-10-27 15:00:00,14.452737978016781,
2020-10-27 15:30:30,14.452737978016781,
2020-10-27 23:59:59,22.689715459642628,c
2020-10-28 00:00:00,3.699285123513038,
2020-10-28 10:00:00,5.2698200596942755,
2020-10-28 10:30:00,17.88545826242473,
2020-10-28 12:00:00,18.57084850444147,
2020-10-28 13:30:00,14.931817713228078,
2020-10-28 15:00:00,11.860371384528285,
2020-10-28 15:30:30,11.860371384528285,
2020-10-28 23:59:59,17.75385671364065,c
2020-10-29 00:00:00,42.17428798372004,
2020-10-29 10:00:00,53.1369804116416,
2020-10-29 10:30:00,63.598639183912184,
2020-10-29 12:00:00,54.74373827707505,
2020-10-29 13:30:00,48.66128194298399,
2020-10-29 15:00:00,48.17050271491232,
2020-10-29 15:30:30,48.17050271491232,
2020-10-29 23:59:59,43.888686257187416,c
2020-10-30 00:00:00,40.370136303585085,
2020-10-30 10:00:00,34.84367961645358,
2020-10-30 10:30:00,9.075964245452884,
2020-10-30 12:00:00,0.8488964715350464,
2020-10-30 13:30:00,11.511202173979965,
2020-10-30 15:00:00,8.421642666008967,
2020-10-30 15:30:30,8.421642666008967,s
2020-10-30 23:59:59,7.734465419644895,w
2020-11-02 00:00:00,6.153107008730591,
2020-11-02 10:00:00,23.795777950406816,
2020-11-02 10:30:00,29.393320780659305,
2020-11-02 12:00:00,36.4961522398244,
2020-11-02 13:30:00,28.3429403913261,
2020-11-02 15:00:00,26.051200127109283,
2020-11-02 15:30:30,26.051200127109283,
2020-11-02 23:59:59,25.703445244910395,c
2020-11-03 00:00:00,1.9735179415073851,
2020-11-03 10:00:00,-0.9443089320097648,
2020-11-03 10:30:00,1.732586598191804,
2020-11-03 12:00:00,7.072893247202915,
2020-11-03 13:30:00,5.146117590838374,
2020-11-03 15:00:00,9.455326837724272,
2020-11-03 15:30:30,9.455326837724272,
2020-11-03 23:59:59,9.603870104219384,c
2020-11-04 00:00:00,-29.930857294162436,
2020-11-04 10:00:00,-60.69828997014908,
2020-11-04 10:30:00,-67.1827746149015,
2020-11-04 12:00:00,-72.60041721064536,
2020-11-04 13:30:00,-82.27834541940116,
2020-11-04 15:00:00,-76.923506709704,
2020-11-04 15:30:30,-76.923506709704,
2020-11-04 23:59:59,-67.48878078814414,c
2020-11-05 00:00:00,8.262723414538112,
2020-11-05 10:00:00,17.90423505579233,
2020-11-05 10:30:00,10.412808022839542,
2020-11-05 12:00:00,20.95032103558534,
2020-11-05 13:30:00,30.936632668948057,
2020-11-05 15:00:00,26.720027738719146,
2020-11-05 15:30:30,26.720027738719146,
2020-11-05 23:59:59,21.744386267931496,c
2020-11-06 00:00:00,70.60804516996771,
2020-11-06 10:00:00,78.44768417405182,
2020-11-06 10:30:00,104.45774012262696,
2020-11-06 12:00:00,110.49270626826362,
2020-11-06 13:30:00,100.57595067186512,
2020-11-06 15:00:00,103.42950240504008,
2020-11-06 15:30:30,103.42950240504008,
2020-11-06 23:59:59,106.35715214339467,w
2020-11-09 00:00:00,60.96565354489222,
2020-11-09 10:00:00,1.7944297699934095,
2020-11-09 10:30:00,22.056102721480073,
2020-11-09 12:00:00,24.217006600624583,
2020-11-09 13:30:00,7.311983591340443,
2020-11-09 15:00:00,-0.9643499962582069,
2020-11-09 15:30:30,-0.9643499962582069,x
2020-11-09 23:59:59,-6.2860848022703815,c
2020-11-10 00:00:00,18.05746728809866,
2020-11-10 10:00:00,-7.618436684016268,
2020-11-10 10:30:00,-36.5247139404033,
2020-11-10 12:00:00,-17.729277377293265,
2020-11-10 13:30:00,-36.209031376892774,
2020-11-10 15:00:00,-39.29024823480462,
2020-11-10 15:30:30,-39.29024823480462,
2020-11-10 23:59:59,-42.81217854326513,c
2020-11-11 00:00:00,-23.45185500849373,
2020-11-11 10:00:00,-17.36631483344356,
2020-11-11 10:30:00,-6.593056676099649,
2020-11-11 12:00:00,1.4803186201079113,
2020-11-11 13:30:00,1.4568022955832989,
2020-11-11 15:00:00,1.471356935247072,
2020-11-11 15:30:30,1.471356935247072,
2020-11-11 23:59:59,3.4186415608341383,c
2020-11-12 00:00:00,-7.883990316663639,
2020-11-12 10:00:00,-9.671803494707415,
2020-11-12 10:30:00,-12.750733209419685,
2020-11-12 12:00:00,-14.290646509770305,
2020-11-12 13:30:00,-22.454754206651263,
2020-11-12 15:00:00,-25.296213464059996,
2020-11-12 15:30:30,-25.296213464059996,
2020-11-12 23:59:59,-20.31105951603876,c
2020-11-13 00:00:00,-20.18318883122301,
2020-11-13 10:00:00,-19.350627612205013,
2020-11-13 10:30:00,-25.13619120900648,
2020-11-13 12:00:00,-38.53448092722639,
2020-11-13 13:30:00,-46.48025371552942,
2020-11-13 15:00:00,-47.18514159859797,
2020-11-13 15:30:30,-47.18514159859797,
2020-11-13 23:59:59,-43.27848519994564,w
2020-11-16 00:00:00,-51.137923328205574,
2020-11-16 10:00:00,-27.843078421994214,
2020-11-16 10:30:00,-19.016114555083472,
2020-11-16 12:00:00,-12.022123862406549,
2020-11-16 13:30:00,-4.774046548647443,
2020-11-16 15:00:00,-6.327763658949954,
2020-11-16 15:30:30,-6.327763658949954,
2020-11-16 23:59:59,4.122779573587318,c
2020-11-17 00:00:00,-4.506333180769194,
2020-11-17 10:00:00,-16.357505009332108,
2020-11-17 10:30:00,1.2330326579906234,
2020-11-17 12:00:00,12.678802075022993,
2020-11-17 13:30:00,13.665712341195428,
2020-11-17 15:00:00,26.430257813087792,
2020-11-17 15:30:30,26.430257813087792,
2020-11-17 23:59:59,24.38743766473534,c
2020-11-18 00:00:00,16.231643244058535,
2020-11-18 10:00:00,19.545811549725673,
2020-11-18 10:30:00,14.611248400181086,
2020-11-18 12:00:00,4.6761307679904105,
2020-11-18 13:30:00,-0.9805414669972681,
2020-11-18 15:00:00,-1.313460757979878,
2020-11-18 15:30:30,-1.313460757979878,
2020-11-18 23:59:59,0.0,a
2020-11-19 00:00:00,-6.232472152722315,
2020-11-19 10:00:00,10.82255905460523,
2020-11-19 10:30:00,-0.8482486165707481,
2020-11-19 12:00:00,1.207530235160852,
2020-11-19 13:30:00,0.2683589217882796,
2020-11-19 15:00:00,-0.7090039655025597,
2020-11-19 15:30:30,-0.7090039655025597,
2020-11-19 23:59:59,-0.7247033442242063,c
2020-11-20 00:00:00,18.95947647913228,
2020-11-20 10:00:00,9.519481695531653,
2020-11-20 10:30:00,20.633834586484067,
2020-11-20 12:00:00,25.34258573860109,
2020-11-20 13:30:00,33.54386450730169,
2020-11-20 15:00:00,28.266751076379016,
2020-11-20 15:30:30,28.266751076379016,
2020-11-20 23:59:59,23.290814218562836,w
2020-11-23 00:00:00,31.23324441379073,
2020-11-23 10:00:00,42.59474680060546,
2020-11-23 10:30:00,27.269671522045062,
2020-11-23 12:00:00,51.76059926153381,
2020-11-23 13:30:00,55.59790898772538,
2020-11-23 15:00:00,64.96876989795186,
2020-11-23 15:30:30,64.96876989795186,
2020-11-23 23:59:59,66.97650845443661,c
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
0,66.97650845443661,
2020-11-24 00:00:00,69.88535125356222,
2020-11-24 10:00:00,62.390621950802895,
2020-11-24 10:30:00,64.02058688354191,
2020-11-24 12:00:00,62.64531760203121,
2020-11-24 13:30:00,66.92657376500115,
2020-11-24 15:00:00,66.08538824813824,
2020-11-24 15:30:30,66.08538824813824,
2020-11-24 23:59:59,78.9608226141708,c
2020-11-25 00:00:00,87.2514796732388,
2020-11-25 10:00:00,110.61241708948856,
2020-11-25 10:30:00,119.95889810087867,
2020-11-25 12:00:00,96.99931900660353,
2020-11-25 13:30:00,92.51575545761034,
2020-11-25 15:00:00,94.11134209543069,
2020-11-25 15:30:30,94.11134209543069,
2020-11-25 23:59:59,85.0590257204359,c
2020-11-26 00:00:00,85.0590257204359,
2020-11-26 10:00:00,85.0590257204359,
2020-11-26 10:30:00,85.0590257204359,
2020-11-26 12:00:00,85.0590257204359,
2020-11-26 13:30:00,85.0590257204359,
2020-11-26 15:00:00,85.0590257204359,
2020-11-26 15:30:30,85.0590257204359,
2020-11-26 23:59:59,85.0590257204359,c
2020-11-27 00:00:00,87.55098969664745,
2020-11-27 10:00:00,67.82207161193406,
2020-11-27 10:30:00,62.6602819177756,
2020-11-27 12:00:00,52.82364825420191,
2020-11-27 13:30:00,52.82364825420191,
2020-11-27 15:00:00,52.82364825420191,
2020-11-27 15:30:30,52.82364825420191,
2020-11-27 23:59:59,61.93185555952392,w
2020-11-30 00:00:00,72.40924465513098,
2020-11-30 10:00:00,57.14602893289517,
2020-11-30 10:30:00,58.82078492675967,
2020-11-30 12:00:00,54.762627974557496,
2020-11-30 13:30:00,63.05568326616877,
2020-11-30 15:00:00,75.40663878989137,
2020-11-30 15:30:30,75.40663878989137,
2020-11-30 23:59:59,81.78470639818714,e
2020-12-01 00:00:00,72.58428837916763,
2020-12-01 10:00:00,47.943096832763885,
2020-12-01 10:30:00,27.487538686583207,
2020-12-01 12:00:00,25.674711169412788,
2020-12-01 13:30:00,25.89797921782954,
2020-12-01 15:00:00,19.559223787973995,
2020-12-01 15:30:30,19.559223787973995,
2020-12-01 23:59:59,15.85122538562506,c
2020-12-02 00:00:00,2.341640565221788,
2020-12-02 10:00:00,-25.768993132920844,
2020-12-02 10:30:00,-21.991319933523705,
2020-12-02 12:00:00,-19.21641973944011,
2020-12-02 13:30:00,-18.44444653149047,
2020-12-02 15:00:00,-6.442996644947185,
2020-12-02 15:30:30,-6.442996644947185,
2020-12-02 23:59:59,-6.727978839449103,c
2020-12-03 00:00:00,6.678880977534328,
2020-12-03 10:00:00,9.511445668933494,
2020-12-03 10:30:00,7.551986362137992,
2020-12-03 12:00:00,19.683261928380354,
2020-12-03 13:30:00,18.357749589279567,
2020-12-03 15:00:00,12.767808810264347,
2020-12-03 15:30:30,12.767808810264347,
2020-12-03 23:59:59,12.832944392010003,c
2020-12-04 00:00:00,14.75793172133913,
2020-12-04 10:00:00,0.9665925763026175,
2020-12-04 10:30:00,-8.543063402682321,
2020-12-04 12:00:00,-0.3488062672428516,
2020-12-04 13:30:00,3.5082933554765217,
2020-12-04 15:00:00,1.1789989207428082,
2020-12-04 15:30:30,1.1789989207428082,
2020-12-04 23:59:59,-1.6470103015778124,w
2020-12-07 00:00:00,9.07474795946087,
2020-12-07 10:00:00,7.062990873179725,
2020-12-07 10:30:00,21.376288367314462,
2020-12-07 12:00:00,13.563888579962695,
2020-12-07 13:30:00,15.59639583681713,
2020-12-07 15:00:00,14.17904396743269,
2020-12-07 15:30:30,14.17904396743269,
2020-12-07 23:59:59,16.01197832004412,c
2020-12-08 00:00:00,13.181452709690138,
2020-12-08 10:00:00,11.939517549713042,
2020-12-08 10:30:00,4.209087128597754,
2020-12-08 12:00:00,13.335112960964667,
2020-12-08 13:30:00,13.079044501200581,
2020-12-08 15:00:00,22.20686508238214,
2020-12-08 15:30:30,22.20686508238214,
2020-12-08 23:59:59,14.300831237456034,c
2020-12-09 00:00:00,23.175915947215884,
2020-12-09 10:00:00,36.281659224961786,
2020-12-09 10:30:00,22.063711888826216,
2020-12-09 12:00:00,36.00431556292983,
2020-12-09 13:30:00,23.836591786316653,
2020-12-09 15:00:00,19.11884112715402,
2020-12-09 15:30:30,19.11884112715402,
2020-12-09 23:59:59,7.239165113718194,c
2020-12-10 00:00:00,-0.9774290277259672,
2020-12-10 10:00:00,22.231495720269635,
2020-12-10 10:30:00,30.45836336603368,
2020-12-10 12:00:00,22.275800096540962,
2020-12-10 13:30:00,34.47409608757954,
2020-12-10 15:00:00,31.060037446032023,
2020-12-10 15:30:30,31.060037446032023,
2020-12-10 23:59:59,31.95895746697202,c
2020-12-11 00:00:00,34.41531968986869,
2020-12-11 10:00:00,35.48190107189863,
2020-12-11 10:30:00,35.68092209344338,
2020-12-11 12:00:00,29.266722643802446,
2020-12-11 13:30:00,24.44004151538337,
2020-12-11 15:00:00,29.667582748939708,
2020-12-11 15:30:30,29.667582748939708,
2020-12-11 23:59:59,35.13376400302844,w
2020-12-14 00:00:00,52.06608617259996,
2020-12-14 10:00:00,43.20032049304096,
2020-12-14 10:30:00,28.964978125718577,
2020-12-14 12:00:00,36.06913519264107,
2020-12-14 13:30:00,30.22377277213944,
2020-12-14 15:00:00,35.270603640355624,
2020-12-14 15:30:30,35.270603640355624,
2020-12-14 23:59:59,35.867386870077326,c
2020-12-15 00:00:00,27.743327982081393,
2020-12-15 10:00:00,37.09591391397991,
2020-12-15 10:30:00,38.08567565100178,
2020-12-15 12:00:00,45.11021066409038,
2020-12-15 13:30:00,34.01355502063298,
2020-12-15 15:00:00,33.54158750552411,
2020-12-15 15:30:30,33.54158750552411,
2020-12-15 23:59:59,36.492268996085784,c
2020-12-16 00:00:00,39.02455986714167,
2020-12-16 10:00:00,26.553456642162924,
2020-12-16 10:30:00,19.12810663934087,
2020-12-16 12:00:00,25.912436018761138,
2020-12-16 13:30:00,28.2108488708108,
2020-12-16 15:00:00,24.873000848746013,
2020-12-16 15:30:30,24.873000848746013,
2020-12-16 23:59:59,29.710544256116098,c
2020-12-17 00:00:00,34.8548028388547,
2020-12-17 10:00:00,44.50326185282328,
2020-12-17 10:30:00,51.97397007616616,
2020-12-17 12:00:00,42.61450907603305,
2020-12-17 13:30:00,28.756221565491316,
2020-12-17 15:00:00,21.029614657771948,
2020-12-17 15:30:30,21.029614657771948,
2020-12-17 23:59:59,13.9003623915855,c
2020-12-18 00:00:00,15.84481326925475,
2020-12-18 10:00:00,20.272137979961425,
2020-12-18 10:30:00,15.158886895212042,
2020-12-18 12:00:00,8.837767823305859,
2020-12-18 13:30:00,14.33178567740445,
2020-12-18 15:00:00,14.961430830351073,
2020-12-18 15:30:30,14.961430830351073,x
2020-12-18 23:59:59,14.54555167969681,w
2020-12-21 00:00:00,45.56497259955485,
2020-12-21 10:00:00,77.94057221644385,
2020-12-21 10:30:00,64.42994595854441,
2020-12-21 12:00:00,68.88265450732776,
2020-12-21 13:30:00,63.773656063439454,
2020-12-21 15:00:00,61.32831937030662,
2020-12-21 15:30:30,61.32831937030662,
2020-12-21 23:59:59,61.133016372036515,c
