date,XOP_WW_2021_Q3,meta
2021-09-22 15:00:00,-412.28365944144844,
2021-09-22 15:30:30,-412.28365944144844,
2021-09-22 23:59:59,-402.45236551265316,c
2021-09-23 00:00:00,-456.263863793989,
2021-09-23 10:00:00,-505.080965757802,
2021-09-23 10:30:00,-506.8389281381624,
2021-09-23 12:00:00,-627.6927595419247,
2021-09-23 13:30:00,-687.8400112253439,
2021-09-23 15:00:00,-664.3234537549733,
2021-09-23 15:30:30,-664.3234537549733,
2021-09-23 23:59:59,-680.2267231299465,c
2021-09-24 00:00:00,-598.4048751708542,
2021-09-24 10:00:00,-632.0444947931383,
2021-09-24 10:30:00,-661.5101101874552,
2021-09-24 12:00:00,-672.8956800510023,
2021-09-24 13:30:00,-680.7718447072266,
2021-09-24 15:00:00,-687.9515332836709,
2021-09-24 15:30:30,-687.9515332836709,
2021-09-24 23:59:59,-677.1959746961884,w
2021-09-27 00:00:00,-786.6878899032181,
2021-09-27 10:00:00,-1047.2716523244853,
2021-09-27 10:30:00,-1054.1976073760488,
2021-09-27 12:00:00,-1205.750719872567,
2021-09-27 13:30:00,-1169.4105170466328,
2021-09-27 15:00:00,-1179.1634901770312,
2021-09-27 15:30:30,-1179.1634901770312,
2021-09-27 23:59:59,-1194.3540536922183,c
2021-09-28 00:00:00,-1268.8588061091486,
2021-09-28 10:00:00,-1117.5924543729043,
2021-09-28 10:30:00,-1041.1947386070342,
2021-09-28 12:00:00,-953.0914336906062,
2021-09-28 13:30:00,-1075.7274372283846,
2021-09-28 15:00:00,-1129.553388622835,
2021-09-28 15:30:30,-1129.553388622835,
2021-09-28 23:59:59,-1026.5056592263381,c
2021-09-29 00:00:00,-964.1646260829693,
2021-09-29 10:00:00,-883.6476768041803,
2021-09-29 10:30:00,-860.8465420145722,
2021-09-29 12:00:00,-674.5665995589216,
2021-09-29 13:30:00,-737.7748954192612,
2021-09-29 15:00:00,-741.7383772737239,
2021-09-29 15:30:30,-741.7383772737239,
2021-09-29 23:59:59,-709.0733693338934,c
2021-09-30 00:00:00,-708.0487112239234,
2021-09-30 10:00:00,-604.7270009010708,
2021-09-30 10:30:00,-573.7958659321084,
2021-09-30 12:00:00,-668.103033815557,
2021-09-30 13:30:00,-583.9205786039529,
2021-09-30 15:00:00,-658.0341520868033,
2021-09-30 15:30:30,-658.0341520868033,
2021-09-30 23:59:59,-669.7919084156338,c
2021-10-01 00:00:00,-715.3840900699643,
2021-10-01 10:00:00,-716.4091708651531,
2021-10-01 10:30:00,-674.1306869207374,
2021-10-01 12:00:00,-637.8646664650214,
2021-10-01 13:30:00,-632.652785442403,
2021-10-01 15:00:00,-691.9461617194656,
2021-10-01 15:30:30,-691.9461617194656,
2021-10-01 23:59:59,-615.2080118793328,w
