date,MSCI_US_STAY_HEDGED_2021_Q3,meta
2021-07-07 00:00:00,87.8569046456937,
2021-07-07 10:00:00,60.916211715786176,
2021-07-07 10:30:00,33.945628178939614,
2021-07-07 12:00:00,53.65026236878555,
2021-07-07 13:30:00,47.203944464954475,
2021-07-07 15:00:00,39.77504157359306,
2021-07-07 15:30:30,39.77504157359306,
2021-07-07 23:59:59,36.23031026789454,c
2021-07-08 00:00:00,-5.309938302451769,
2021-07-08 10:00:00,27.178102540890677,
2021-07-08 10:30:00,50.20213602428771,
2021-07-08 12:00:00,59.43339006802955,
2021-07-08 13:30:00,89.14321450555803,
2021-07-08 15:00:00,85.48292895182828,
2021-07-08 15:30:30,85.48292895182828,
2021-07-08 23:59:59,88.02430630863375,c
2021-07-09 00:00:00,85.01836172997207,
2021-07-09 10:00:00,75.30330877075505,
2021-07-09 10:30:00,70.19994682721631,
2021-07-09 12:00:00,95.39347963521834,
2021-07-09 13:30:00,103.48588905170038,
2021-07-09 15:00:00,110.42000854665946,
2021-07-09 15:30:30,110.42000854665946,
2021-07-09 23:59:59,108.03942844712071,w
2021-07-12 00:00:00,98.8536967761745,
2021-07-12 10:00:00,87.98574865877583,
2021-07-12 10:30:00,106.90538999476632,
2021-07-12 12:00:00,94.85449597274066,
2021-07-12 13:30:00,93.0650657352495,
2021-07-12 15:00:00,96.17711362523528,
2021-07-12 15:30:30,96.17711362523528,
2021-07-12 23:59:59,93.53270012344205,c
2021-07-13 00:00:00,81.68358310832741,
2021-07-13 10:00:00,75.29715979604964,
2021-07-13 10:30:00,77.67903101251488,
2021-07-13 12:00:00,71.48495669517922,
2021-07-13 13:30:00,56.706634845540066,
2021-07-13 15:00:00,46.063170210941166,
2021-07-13 15:30:30,46.063170210941166,
2021-07-13 23:59:59,36.00690914140591,c
2021-07-14 00:00:00,36.32613628715603,
2021-07-14 10:00:00,-3.1142269722042784,
2021-07-14 10:30:00,-12.883509965346775,
2021-07-14 12:00:00,-43.75318041313801,
2021-07-14 13:30:00,-26.778211655847258,
2021-07-14 15:00:00,-44.39020927960581,
2021-07-14 15:30:30,-44.39020927960581,
2021-07-14 23:59:59,-64.3899918853665,c
2021-07-15 00:00:00,-63.47945530246636,
2021-07-15 10:00:00,-22.950676276759452,
2021-07-15 10:30:00,-39.19111232579064,
2021-07-15 12:00:00,-56.93696446788442,
2021-07-15 13:30:00,-75.30291763890011,
2021-07-15 15:00:00,-64.05659368704869,
2021-07-15 15:30:30,-64.05659368704869,
2021-07-15 23:59:59,-63.16174750302463,c
2021-07-16 00:00:00,-43.96511674727202,
2021-07-16 10:00:00,-74.56474725446668,
2021-07-16 10:30:00,-63.487334199144414,
2021-07-16 12:00:00,-56.448327799909634,
2021-07-16 13:30:00,-60.427910399627876,
2021-07-16 15:00:00,-69.82463956904849,
2021-07-16 15:30:30,-69.82463956904849,
2021-07-16 23:59:59,-66.83136351980585,w
2021-07-19 00:00:00,-98.90438305963102,
2021-07-19 10:00:00,-95.45862417154206,
2021-07-19 10:30:00,-61.38636088236319,
2021-07-19 12:00:00,-39.484870809190795,
2021-07-19 13:30:00,-36.85606656922454,
2021-07-19 15:00:00,-15.337888581691232,
2021-07-19 15:30:30,-15.337888581691232,s
2021-07-19 23:59:59,-15.28850527835067,c
2021-07-20 00:00:00,-8.698134322778856,
2021-07-20 10:00:00,-17.632244169863384,
2021-07-20 10:30:00,-18.916136726680293,
2021-07-20 12:00:00,8.572530426694925,
2021-07-20 13:30:00,-2.755221547184874,
2021-07-20 15:00:00,13.87122749308196,
2021-07-20 15:30:30,13.87122749308196,
2021-07-20 23:59:59,31.281320490585472,c
2021-07-21 00:00:00,28.019896511267916,
2021-07-21 10:00:00,46.4575635885401,
2021-07-21 10:30:00,42.47817167594417,
2021-07-21 12:00:00,40.147715528454796,
2021-07-21 13:30:00,42.17780550626105,
2021-07-21 15:00:00,25.33028345395894,
2021-07-21 15:30:30,25.33028345395894,
2021-07-21 23:59:59,30.412464365084702,c
2021-07-22 00:00:00,31.773642680446983,
2021-07-22 10:00:00,30.41045328158293,
2021-07-22 10:30:00,33.3001908920761,
2021-07-22 12:00:00,26.287853143180882,
2021-07-22 13:30:00,35.55190535099655,
2021-07-22 15:00:00,29.349336342040033,
2021-07-22 15:30:30,29.349336342040033,
2021-07-22 23:59:59,26.20691412432427,c
2021-07-23 00:00:00,24.248200155687528,
2021-07-23 10:00:00,20.94696165732796,
2021-07-23 10:30:00,8.919303534366122,
2021-07-23 12:00:00,7.459891894081807,
2021-07-23 13:30:00,13.027333104141462,
2021-07-23 15:00:00,22.928590382207403,
2021-07-23 15:30:30,22.928590382207403,
2021-07-23 23:59:59,17.080616437005006,w
2021-07-26 00:00:00,35.53905265289211,
2021-07-26 10:00:00,45.84294728077384,
2021-07-26 10:30:00,70.40112645601789,
2021-07-26 12:00:00,64.12380823373974,
2021-07-26 13:30:00,69.91812161306962,
2021-07-26 15:00:00,58.825358439713796,
2021-07-26 15:30:30,58.825358439713796,
2021-07-26 23:59:59,66.95286339246661,c
2021-07-27 00:00:00,67.59072188391008,
2021-07-27 10:00:00,31.284261458877268,
2021-07-27 10:30:00,28.457005472167452,
2021-07-27 12:00:00,17.26686840965658,
2021-07-27 13:30:00,12.380103469508185,
2021-07-27 15:00:00,42.1346474118717,
2021-07-27 15:30:30,42.1346474118717,
2021-07-27 23:59:59,39.91180780407865,c
2021-07-28 00:00:00,26.69906283388275,
2021-07-28 10:00:00,45.18488774825903,
2021-07-28 10:30:00,50.018185250781926,
2021-07-28 12:00:00,64.83286220013258,
2021-07-28 13:30:00,75.7418168389612,
2021-07-28 15:00:00,77.05211605488512,
2021-07-28 15:30:30,77.05211605488512,
2021-07-28 23:59:59,84.77647243712306,c
2021-07-29 00:00:00,80.81073233857194,
2021-07-29 10:00:00,83.17860693133889,
2021-07-29 10:30:00,86.33342079600902,
2021-07-29 12:00:00,97.38236935313512,
2021-07-29 13:30:00,82.94329690623465,
2021-07-29 15:00:00,74.26385061851909,
2021-07-29 15:30:30,74.26385061851909,
2021-07-29 23:59:59,67.74192459987705,c
2021-07-30 00:00:00,-9.39240125250899,
2021-07-30 10:00:00,8.910250061330771,
2021-07-30 10:30:00,21.405952696975305,
2021-07-30 12:00:00,12.295668609609493,
2021-07-30 13:30:00,-3.833451654915507,
2021-07-30 15:00:00,-15.84420132546586,
2021-07-30 15:30:30,-15.84420132546586,
2021-07-30 23:59:59,-17.89339462897874,w
2021-08-02 00:00:00,-4.388941628208954,
2021-08-02 10:00:00,10.83178903748626,
2021-08-02 10:30:00,13.608058381381511,
2021-08-02 12:00:00,10.401366566017487,
2021-08-02 13:30:00,14.286714857440984,
2021-08-02 15:00:00,16.02397956629693,
2021-08-02 15:30:30,16.02397956629693,
2021-08-02 23:59:59,7.7571931965464955,c
2021-08-03 00:00:00,15.799793459199009,
2021-08-03 10:00:00,32.58848307405276,
2021-08-03 10:30:00,25.245050935664267,
2021-08-03 12:00:00,29.691947516676237,
2021-08-03 13:30:00,25.15810748868057,
2021-08-03 15:00:00,35.34020147747833,
2021-08-03 15:30:30,35.34020147747833,
2021-08-03 23:59:59,40.28891419157071,c
2021-08-04 00:00:00,28.047970151514164,
2021-08-04 10:00:00,19.219635544737343,
2021-08-04 10:30:00,19.38437773000976,
2021-08-04 12:00:00,7.028112834684066,
2021-08-04 13:30:00,6.9486430440344975,
2021-08-04 15:00:00,7.556570592403432,
2021-08-04 15:30:30,7.556570592403432,
2021-08-04 23:59:59,10.23225731531545,c
2021-08-05 00:00:00,12.458954012495155,
2021-08-05 10:00:00,16.897823306798045,
2021-08-05 10:30:00,22.47104801102671,
2021-08-05 12:00:00,39.69952830460943,
2021-08-05 13:30:00,38.29909917204236,
2021-08-05 15:00:00,47.80423600390384,
2021-08-05 15:30:30,47.80423600390384,
2021-08-05 23:59:59,42.170485635288514,c
2021-08-06 00:00:00,50.69716817990786,
2021-08-06 10:00:00,28.316114763885366,
2021-08-06 10:30:00,5.746027324834017,
2021-08-06 12:00:00,24.403283994811886,
2021-08-06 13:30:00,18.588979937929935,
2021-08-06 15:00:00,19.524071212325225,
2021-08-06 15:30:30,19.524071212325225,
2021-08-06 23:59:59,19.297678122145612,w
2021-08-09 00:00:00,23.12942548450951,
2021-08-09 10:00:00,48.54319537371816,
2021-08-09 10:30:00,62.87020056251231,
2021-08-09 12:00:00,58.28413103670471,
2021-08-09 13:30:00,69.87555647900274,
2021-08-09 15:00:00,74.1064361548705,
2021-08-09 15:30:30,74.1064361548705,
2021-08-09 23:59:59,73.51638914965883,c
2021-08-10 00:00:00,88.40874145166015,
2021-08-10 10:00:00,83.96286288486806,
2021-08-10 10:30:00,71.58230171380364,
2021-08-10 12:00:00,67.72066818336009,
2021-08-10 13:30:00,63.10804447422174,
2021-08-10 15:00:00,40.79185914166828,
2021-08-10 15:30:30,40.79185914166828,
2021-08-10 23:59:59,40.44493998033795,c
2021-08-11 00:00:00,37.56906532582934,
2021-08-11 10:00:00,12.56691576929461,
2021-08-11 10:30:00,10.25188952540907,
2021-08-11 12:00:00,-20.679862886226488,
2021-08-11 13:30:00,-10.968909962120051,
2021-08-11 15:00:00,-5.456664193720826,
2021-08-11 15:30:30,-5.456664193720826,
2021-08-11 23:59:59,0.0,a
2021-08-12 00:00:00,51.5047790677512,
2021-08-12 10:00:00,67.44687733863282,
2021-08-12 10:30:00,79.97899835937665,
2021-08-12 12:00:00,102.9194340116353,
2021-08-12 13:30:00,89.38075428463696,
2021-08-12 15:00:00,97.54990524550465,
2021-08-12 15:30:30,97.54990524550465,
2021-08-12 23:59:59,96.8235793357942,c
2021-08-13 00:00:00,86.25036852518917,
2021-08-13 10:00:00,87.03285777279893,
2021-08-13 10:30:00,96.3067593206066,
2021-08-13 12:00:00,104.84274355500395,
2021-08-13 13:30:00,114.51472549979712,
2021-08-13 15:00:00,115.5756841953347,
2021-08-13 15:30:30,115.5756841953347,
2021-08-13 23:59:59,119.90837483677478,w
2021-08-16 00:00:00,103.27548609641906,
2021-08-16 10:00:00,73.44897108151815,
2021-08-16 10:30:00,48.13882280818382,
2021-08-16 12:00:00,67.67422184071586,
2021-08-16 13:30:00,58.27680906205512,
2021-08-16 15:00:00,68.58640767856798,
2021-08-16 15:30:30,68.58640767856798,
2021-08-16 23:59:59,61.76136007555476,c
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
0,61.76136007555476,
2021-08-17 00:00:00,30.07173045983609,
2021-08-17 10:00:00,51.507371236463314,
2021-08-17 10:30:00,64.75895878504036,
2021-08-17 12:00:00,53.62073235637854,
2021-08-17 13:30:00,45.471903632907356,
2021-08-17 15:00:00,50.08014239026261,
2021-08-17 15:30:30,50.08014239026261,
2021-08-17 23:59:59,57.59725147169718,c
2021-08-18 00:00:00,67.38620633423193,
2021-08-18 10:00:00,58.58268676399484,
2021-08-18 10:30:00,61.94020490516323,
2021-08-18 12:00:00,95.91177557270555,
2021-08-18 13:30:00,113.61795202257349,
2021-08-18 15:00:00,122.2239610974973,
2021-08-18 15:30:30,122.2239610974973,
2021-08-18 23:59:59,108.32479304081926,c
2021-08-19 00:00:00,96.65016222815666,
2021-08-19 10:00:00,88.01001477261138,
2021-08-19 10:30:00,105.06317705519348,
2021-08-19 12:00:00,95.78574688102049,
2021-08-19 13:30:00,73.28701740372139,
2021-08-19 15:00:00,55.52632622484964,
2021-08-19 15:30:30,55.52632622484964,
2021-08-19 23:59:59,45.32468250849854,c
2021-08-20 00:00:00,21.394785191718938,
2021-08-20 10:00:00,-38.029331530526974,
2021-08-20 10:30:00,-42.28940776682515,
2021-08-20 12:00:00,-35.26670711912266,
2021-08-20 13:30:00,-18.145692615707844,
2021-08-20 15:00:00,-5.924433160407943,
2021-08-20 15:30:30,-5.924433160407943,
2021-08-20 23:59:59,0.7158939470091354,w
2021-08-23 00:00:00,6.422819340327578,
2021-08-23 10:00:00,32.10910855088639,
2021-08-23 10:30:00,43.45762458132026,
2021-08-23 12:00:00,56.595277185345026,
2021-08-23 13:30:00,68.27851226641769,
2021-08-23 15:00:00,67.55039386563283,
2021-08-23 15:30:30,67.55039386563283,
2021-08-23 23:59:59,62.006295859486386,c
2021-08-24 00:00:00,68.45825702028696,
2021-08-24 10:00:00,93.97495032349195,
2021-08-24 10:30:00,92.65494896369137,
2021-08-24 12:00:00,81.493161266882,
2021-08-24 13:30:00,94.14306985798612,
2021-08-24 15:00:00,138.43322992485832,
2021-08-24 15:30:30,138.43322992485832,
2021-08-24 23:59:59,136.45807845451645,c
2021-08-25 00:00:00,138.3154762522655,
2021-08-25 10:00:00,157.54480546272714,
2021-08-25 10:30:00,166.2426821987268,
2021-08-25 12:00:00,163.56786334562128,
2021-08-25 13:30:00,156.40264272742422,
2021-08-25 15:00:00,156.41100393209956,
2021-08-25 15:30:30,156.41100393209956,
2021-08-25 23:59:59,147.96002201726242,c
2021-08-26 00:00:00,174.11934050536775,
2021-08-26 10:00:00,207.10991145802416,
2021-08-26 10:30:00,179.94617911660987,
2021-08-26 12:00:00,202.75105720130637,
2021-08-26 13:30:00,196.70095036107853,
2021-08-26 15:00:00,187.33390072185887,
2021-08-26 15:30:30,187.33390072185887,
2021-08-26 23:59:59,188.80504149734315,c
2021-08-27 00:00:00,184.52352269803907,
2021-08-27 10:00:00,191.3216937859745,
2021-08-27 10:30:00,186.15729623159882,
2021-08-27 12:00:00,188.96127450760434,
2021-08-27 13:30:00,180.4387140069756,
2021-08-27 15:00:00,183.55734003620387,
2021-08-27 15:30:30,183.55734003620387,
2021-08-27 23:59:59,187.49050967770313,w
2021-08-30 00:00:00,177.76235448297007,
2021-08-30 10:00:00,192.55405573697465,
2021-08-30 10:30:00,208.18097260990965,
2021-08-30 12:00:00,221.21053265328874,
2021-08-30 13:30:00,224.1693313038428,
2021-08-30 15:00:00,220.024699468932,
2021-08-30 15:30:30,220.024699468932,
2021-08-30 23:59:59,213.3603196416508,c
2021-08-31 00:00:00,222.80595215813696,
2021-08-31 10:00:00,238.12598934403297,
2021-08-31 10:30:00,243.52826492533563,
2021-08-31 12:00:00,256.3267409161317,
2021-08-31 13:30:00,252.80446229889037,
