date,EU_LOCK_2022_Q2,meta
2022-05-20 00:00:00,26.70281538258905,
2022-05-20 03:30:00,10.301425742552738,
2022-05-20 04:00:00,-31.5245270184123,
2022-05-20 06:00:00,3.73624946065911,
2022-05-20 08:00:00,-27.69987151234477,
2022-05-20 10:30:00,-7.622294065512506,
2022-05-20 11:00:00,-9.505600835483165,
2022-05-20 23:59:59,15.829463878124898,w
2022-05-23 00:00:00,-10.359867336018397,
2022-05-23 03:30:00,39.56122608480041,
2022-05-23 04:00:00,36.71386961708572,
2022-05-23 06:00:00,68.34595052302734,
2022-05-23 08:00:00,22.079786539631414,
2022-05-23 10:30:00,-49.4791555355057,
2022-05-23 11:00:00,-42.51972419876506,
2022-05-23 23:59:59,-32.10415249968605,c
2022-05-24 00:00:00,19.729259718387084,
2022-05-24 03:30:00,7.845443913730151,
2022-05-24 04:00:00,2.169706358441317,
2022-05-24 06:00:00,-0.550439709709508,
2022-05-24 08:00:00,8.303860607136357,
2022-05-24 10:30:00,-27.920222014512547,
2022-05-24 11:00:00,-43.73524886547648,
2022-05-24 23:59:59,-32.00447223993865,c
2022-05-25 00:00:00,-45.42922171108353,
2022-05-25 03:30:00,-82.86146589386726,
2022-05-25 04:00:00,-67.92313713866315,
2022-05-25 06:00:00,6.5797822414667735,
2022-05-25 08:00:00,28.86855096159843,
2022-05-25 10:30:00,34.139237944140405,
2022-05-25 11:00:00,34.451862798304774,
2022-05-25 23:59:59,55.421383650537564,c
2022-05-26 00:00:00,67.75057655069008,
2022-05-26 03:30:00,72.51561874161371,
2022-05-26 04:00:00,71.65564494033742,
2022-05-26 06:00:00,84.884412018984,
2022-05-26 08:00:00,80.91886955534119,
2022-05-26 10:30:00,51.63950237631548,
2022-05-26 11:00:00,51.106144390095096,
2022-05-26 23:59:59,41.02401249852346,c
2022-05-27 00:00:00,2.397238710253532,
2022-05-27 03:30:00,-2.1252123917283825,
2022-05-27 04:00:00,3.937221252755762,
2022-05-27 06:00:00,-33.721301569305524,
2022-05-27 08:00:00,-53.577790491295445,
2022-05-27 10:30:00,-105.37618997449977,
2022-05-27 11:00:00,-109.2590162589197,
2022-05-27 23:59:59,-109.58751693617774,w
2022-05-30 00:00:00,-117.48624913368508,
2022-05-30 03:30:00,-86.30810594903483,
2022-05-30 04:00:00,-105.99811339294638,
2022-05-30 06:00:00,-132.4800832270123,
2022-05-30 08:00:00,-160.3098367699456,
2022-05-30 10:30:00,-131.06434525291706,
2022-05-30 11:00:00,-130.0283585302766,
2022-05-30 23:59:59,-97.67697097706991,c
2022-05-31 00:00:00,-69.54344845980654,
2022-05-31 03:30:00,-118.15224631546153,
2022-05-31 04:00:00,-114.61729165925362,
2022-05-31 06:00:00,-117.00379209929838,
2022-05-31 08:00:00,-141.55739738144916,
2022-05-31 10:30:00,-163.3502620476288,
2022-05-31 11:00:00,-154.89903843494267,
2022-05-31 23:59:59,-122.76851149688923,c
2022-06-01 00:00:00,-97.60934318483623,
2022-06-01 03:30:00,-107.83476020181092,
2022-06-01 04:00:00,-116.48673194997968,
2022-06-01 06:00:00,-128.6023466903955,
2022-06-01 08:00:00,-101.39871845791072,
2022-06-01 10:30:00,-73.499119334625,
2022-06-01 11:00:00,-72.28259690165987,
2022-06-01 23:59:59,-87.12757613604026,c
2022-06-02 00:00:00,-108.61319279678878,
2022-06-02 03:30:00,-128.0946547820888,
2022-06-02 04:00:00,-95.67638638509607,
2022-06-02 06:00:00,-68.21984415804673,
2022-06-02 08:00:00,-63.31129090475156,
2022-06-02 10:30:00,-75.23628473584904,
2022-06-02 11:00:00,-85.42579073396041,
2022-06-02 23:59:59,-86.46262924747316,c
2022-06-03 00:00:00,-117.65101426706974,
2022-06-03 03:30:00,-63.32712351403143,
2022-06-03 04:00:00,-51.3135885946358,
2022-06-03 06:00:00,-41.35237807192948,
2022-06-03 08:00:00,-5.074459604074718,
2022-06-03 10:30:00,21.761776670586414,
2022-06-03 11:00:00,27.45002957467682,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,5.684145909433937,
2022-06-06 03:30:00,-3.435448112572203,
2022-06-06 04:00:00,13.672242513912352,
2022-06-06 06:00:00,-4.732888806678602,
2022-06-06 08:00:00,-8.165208053898596,
2022-06-06 10:30:00,-2.142343038656918,
2022-06-06 11:00:00,7.234701784998606,
2022-06-06 23:59:59,11.668881421463766,c
2022-06-07 00:00:00,-15.463459983466237,
2022-06-07 03:30:00,-12.635694465670213,
2022-06-07 04:00:00,-24.636000284626334,
2022-06-07 06:00:00,-16.004550802727408,
2022-06-07 08:00:00,-3.050310684413944,
2022-06-07 10:30:00,-2.5446514448776725,
2022-06-07 11:00:00,-5.16403923313851,
2022-06-07 23:59:59,-10.911504260180891,c
2022-06-08 00:00:00,-17.43765260252735,
2022-06-08 03:30:00,-0.7188799585308061,
2022-06-08 04:00:00,-33.466126763536295,
2022-06-08 06:00:00,22.010932197404372,
2022-06-08 08:00:00,39.30061755751808,
2022-06-08 10:30:00,62.723677289551006,
2022-06-08 11:00:00,66.04730255313507,
2022-06-08 23:59:59,61.41581626424863,c
2022-06-09 00:00:00,65.58400614375932,
2022-06-09 03:30:00,8.382984285404746,
2022-06-09 04:00:00,3.883446661072867,
2022-06-09 06:00:00,-61.705171253966455,
2022-06-09 08:00:00,-74.04282567618543,
2022-06-09 10:30:00,-13.15329364937088,
2022-06-09 11:00:00,-12.496445247732709,
2022-06-09 23:59:59,-20.221762669090367,c
2022-06-10 00:00:00,17.493445295345055,
2022-06-10 03:30:00,-16.757689953438103,
2022-06-10 04:00:00,-33.21530742171444,
2022-06-10 06:00:00,-52.48454410418185,
2022-06-10 08:00:00,-73.98047973882899,
2022-06-10 10:30:00,-80.30702823689671,
2022-06-10 11:00:00,-103.4086023697937,
2022-06-10 23:59:59,-76.30478353862873,w
2022-06-13 00:00:00,26.417165656833504,
2022-06-13 03:30:00,14.421133630782379,
2022-06-13 04:00:00,14.856833282065509,
2022-06-13 06:00:00,36.72881753508136,
2022-06-13 08:00:00,91.76056796193097,
2022-06-13 10:30:00,85.26278516946218,
2022-06-13 11:00:00,93.39130736976381,
2022-06-13 23:59:59,78.63028606605735,c
2022-06-14 00:00:00,-12.039172646084353,
2022-06-14 03:30:00,55.13120960331571,
2022-06-14 04:00:00,57.46084833382565,
2022-06-14 06:00:00,141.28175718710963,
2022-06-14 08:00:00,160.97166456590503,
2022-06-14 10:30:00,119.73748310220276,
2022-06-14 11:00:00,101.14260882498343,
2022-06-14 23:59:59,103.59104904962692,c
2022-06-15 00:00:00,87.75037602040038,
2022-06-15 03:30:00,58.45413240683115,
2022-06-15 04:00:00,46.8026883507664,
2022-06-15 06:00:00,55.34288486401215,
2022-06-15 08:00:00,80.19533971022565,
2022-06-15 10:30:00,124.04678466703172,
2022-06-15 11:00:00,117.97378741880357,
2022-06-15 23:59:59,82.38553158708123,c
2022-06-16 00:00:00,81.6940858854939,
2022-06-16 03:30:00,192.64449798863484,
2022-06-16 04:00:00,198.89532764632986,
2022-06-16 06:00:00,216.89707612297457,
2022-06-16 08:00:00,210.37710630589186,
2022-06-16 10:30:00,196.8115546841559,
2022-06-16 11:00:00,203.40836069417333,
2022-06-16 23:59:59,213.60979953001947,c
2022-06-17 00:00:00,184.73223495838374,
2022-06-17 03:30:00,143.77669457371712,
2022-06-17 04:00:00,151.96696262306432,
2022-06-17 06:00:00,161.09956914728969,
2022-06-17 08:00:00,175.34005451576218,
2022-06-17 10:30:00,211.35344129664236,
2022-06-17 11:00:00,262.2193766013015,
2022-06-17 23:59:59,277.50774534697916,e
2022-06-20 00:00:00,239.43412423499672,
2022-06-20 03:30:00,275.1574046180003,
2022-06-20 04:00:00,264.83946177998905,
2022-06-20 06:00:00,245.6467342952858,
2022-06-20 08:00:00,217.8720884901902,
2022-06-20 10:30:00,202.06946696851878,
2022-06-20 11:00:00,203.84978495902146,
2022-06-20 23:59:59,217.9889553459293,c
2022-06-21 00:00:00,170.7892960165832,
2022-06-21 03:30:00,183.57093472641577,
2022-06-21 04:00:00,180.55240930350237,
2022-06-21 06:00:00,170.0196658857128,
2022-06-21 08:00:00,137.5777424396756,
2022-06-21 10:30:00,140.17995932705526,
2022-06-21 11:00:00,141.36642607185695,
2022-06-21 23:59:59,153.93875802936805,c
2022-06-22 00:00:00,187.84467631439588,
2022-06-22 03:30:00,159.32369373800316,
2022-06-22 04:00:00,178.19556974680108,
2022-06-22 06:00:00,177.5241153627128,
2022-06-22 08:00:00,169.07862090998833,
2022-06-22 10:30:00,143.85436424808518,
2022-06-22 11:00:00,148.23299512312133,
2022-06-22 23:59:59,165.41634288581372,c
2022-06-23 00:00:00,169.1627296856784,
2022-06-23 03:30:00,182.22251164784302,
2022-06-23 04:00:00,230.98744742110807,
2022-06-23 06:00:00,194.08196236593676,
2022-06-23 08:00:00,165.25207315065245,
2022-06-23 10:30:00,196.824274536968,
2022-06-23 11:00:00,189.94695404557342,
2022-06-23 23:59:59,197.45349654857046,c
2022-06-24 00:00:00,170.97058909224802,
2022-06-24 03:30:00,195.28318601169576,
2022-06-24 04:00:00,202.63405017302148,
2022-06-24 06:00:00,205.12268873277003,
2022-06-24 08:00:00,217.75279689743252,
2022-06-24 10:30:00,201.10736197417805,
2022-06-24 11:00:00,201.2108116461145,
2022-06-24 23:59:59,209.69950094066076,w
2022-06-27 00:00:00,148.29401034778903,
2022-06-27 03:30:00,181.14298710143657,
2022-06-27 04:00:00,147.62241286056155,
2022-06-27 06:00:00,174.67884403868834,
2022-06-27 08:00:00,150.12390132372025,
2022-06-27 10:30:00,181.73546969601375,
2022-06-27 11:00:00,166.7231835121761,
2022-06-27 23:59:59,161.20889127990858,c
2022-06-28 00:00:00,176.0746033930186,
2022-06-28 03:30:00,163.43820536184353,
2022-06-28 04:00:00,145.72577562543893,
2022-06-28 06:00:00,133.8095217698908,
2022-06-28 08:00:00,161.22290949920034,
2022-06-28 10:30:00,164.870853943954,
2022-06-28 11:00:00,183.97141721831986,
2022-06-28 23:59:59,189.76393796916432,c
2022-06-29 00:00:00,248.5982598485823,
2022-06-29 03:30:00,193.8303332535511,
2022-06-29 04:00:00,209.50651623133285,
2022-06-29 06:00:00,187.98411307683932,
2022-06-29 08:00:00,174.74921180652336,
2022-06-29 10:30:00,146.9612639098682,
2022-06-29 11:00:00,142.590100142452,
2022-06-29 23:59:59,151.7177137508279,c
2022-06-30 00:00:00,200.24359429786227,
2022-06-30 03:30:00,198.99600880332764,
2022-06-30 04:00:00,181.00526931304148,
2022-06-30 06:00:00,208.7053096889017,
2022-06-30 08:00:00,206.8759895511655,
2022-06-30 10:30:00,177.30652414778092,
2022-06-30 11:00:00,171.42516774591786,
2022-06-30 23:59:59,157.15888182326103,c
2022-07-01 00:00:00,173.14180621997048,
2022-07-01 03:30:00,205.30802466524688,
2022-07-01 04:00:00,191.81444581642722,
2022-07-01 06:00:00,166.77789540437107,
2022-07-01 08:00:00,184.74268558052518,
2022-07-01 10:30:00,198.3684907658801,
2022-07-01 11:00:00,204.30425181337569,
2022-07-01 23:59:59,182.76201860796277,w
