date,IBB_2022_Q2,meta
2022-05-20 00:00:00,222.9090575468174,
2022-05-20 10:00:00,222.84344059701812,
2022-05-20 10:30:00,191.51589547360686,
2022-05-20 12:00:00,92.50525575717859,
2022-05-20 13:30:00,65.00393160580995,
2022-05-20 15:00:00,107.14088661472988,
2022-05-20 15:30:30,107.14088661472988,
2022-05-20 23:59:59,157.9312584773271,w
2022-05-23 00:00:00,120.1270766511467,
2022-05-23 10:00:00,100.21239266225689,
2022-05-23 10:30:00,104.11598012635807,
2022-05-23 12:00:00,130.36717748929095,
2022-05-23 13:30:00,144.3625136009631,
2022-05-23 15:00:00,141.1538455914623,
2022-05-23 15:30:30,141.1538455914623,
2022-05-23 23:59:59,145.63196370324374,c
2022-05-24 00:00:00,97.87615681552757,
2022-05-24 10:00:00,-20.471317336596144,
2022-05-24 10:30:00,-5.3235588263044065,
2022-05-24 12:00:00,4.720271581821748,
2022-05-24 13:30:00,-2.5806364923681713,
2022-05-24 15:00:00,-21.13053100365073,
2022-05-24 15:30:30,-21.13053100365073,
2022-05-24 23:59:59,-26.793108987537266,c
2022-05-25 00:00:00,-52.48938358065766,
2022-05-25 10:00:00,-46.190338237165406,
2022-05-25 10:30:00,-31.60648724428131,
2022-05-25 12:00:00,-47.0591936163911,
2022-05-25 13:30:00,-12.082006849874915,
2022-05-25 15:00:00,-4.404053190402237,
2022-05-25 15:30:30,-4.404053190402237,
2022-05-25 23:59:59,-20.219367062226524,c
2022-05-26 00:00:00,-16.169651601927853,
2022-05-26 10:00:00,-3.215268783469128,
2022-05-26 10:30:00,-13.517582823916882,
2022-05-26 12:00:00,-5.701720839372911,
2022-05-26 13:30:00,-3.5420283265345915,
2022-05-26 15:00:00,-3.0647394360833005,
2022-05-26 15:30:30,-3.0647394360833005,
2022-05-26 23:59:59,4.399926499403932,c
2022-05-27 00:00:00,3.9940002439343516,
2022-05-27 10:00:00,12.712902565482864,
2022-05-27 10:30:00,48.072390998891706,
2022-05-27 12:00:00,48.22348034357901,
2022-05-27 13:30:00,71.67667521712883,
2022-05-27 15:00:00,81.44984369843803,
2022-05-27 15:30:30,81.44984369843803,
2022-05-27 23:59:59,101.86369971805891,w
2022-05-30 00:00:00,101.86369971805891,
2022-05-30 10:00:00,101.86369971805891,
2022-05-30 10:30:00,101.86369971805891,
2022-05-30 12:00:00,101.86369971805891,
2022-05-30 13:30:00,101.86369971805891,
2022-05-30 15:00:00,101.86369971805891,
2022-05-30 15:30:30,101.86369971805891,
2022-05-30 23:59:59,101.86369971805891,c
2022-05-31 00:00:00,84.68122155458775,
2022-05-31 10:00:00,36.83313453431629,
2022-05-31 10:30:00,6.033409643159189,
2022-05-31 12:00:00,-10.6655988719059,
2022-05-31 13:30:00,-53.37002453024297,
2022-05-31 15:00:00,-114.24131792204662,
2022-05-31 15:30:30,-114.24131792204662,s
2022-05-31 23:59:59,-133.53301059806972,c
2022-06-01 00:00:00,-131.88113635562695,
2022-06-01 10:00:00,-58.75458714731462,
2022-06-01 10:30:00,-77.62835285940434,
2022-06-01 12:00:00,-126.73222046954697,
2022-06-01 13:30:00,-126.06880938221286,
2022-06-01 15:00:00,-106.31188492323804,
2022-06-01 15:30:30,-106.31188492323804,
2022-06-01 23:59:59,-108.17430848207403,c
2022-06-02 00:00:00,-92.68903895299343,
2022-06-02 10:00:00,27.816671205678063,
2022-06-02 10:30:00,27.874329729952592,
2022-06-02 12:00:00,65.59625969758054,
2022-06-02 13:30:00,135.02577397843083,
2022-06-02 15:00:00,110.08599457968887,
2022-06-02 15:30:30,110.08599457968887,
2022-06-02 23:59:59,100.02086308485309,c
2022-06-03 00:00:00,-31.28835878314328,
2022-06-03 10:00:00,87.81091402148547,
2022-06-03 10:30:00,32.46311102383561,
2022-06-03 12:00:00,-14.064602320088511,
2022-06-03 13:30:00,3.4560267582784263,
2022-06-03 15:00:00,11.498574987986899,
2022-06-03 15:30:30,11.498574987986899,
2022-06-03 23:59:59,0.0,a
2022-06-06 00:00:00,63.793022143083476,
2022-06-06 10:00:00,27.097489420876173,
2022-06-06 10:30:00,20.31698128786104,
2022-06-06 12:00:00,14.819273063940841,
2022-06-06 13:30:00,1.5032909315734742,
2022-06-06 15:00:00,-33.80556479619736,
2022-06-06 15:30:30,-33.80556479619736,
2022-06-06 23:59:59,-31.187494285895127,c
2022-06-07 00:00:00,-44.006393524818805,
2022-06-07 10:00:00,-3.9892249311388923,
2022-06-07 10:30:00,39.87805449083396,
2022-06-07 12:00:00,61.3564293354309,
2022-06-07 13:30:00,37.241452045983124,
2022-06-07 15:00:00,107.3124314039751,
2022-06-07 15:30:30,107.3124314039751,u
2022-06-07 23:59:59,121.24631129234194,c
2022-06-08 00:00:00,137.75402434054558,
2022-06-08 10:00:00,221.25305051541727,
2022-06-08 10:30:00,207.5868114511975,
2022-06-08 12:00:00,219.50655395758827,
2022-06-08 13:30:00,220.9545901634583,
2022-06-08 15:00:00,197.77195210147875,
2022-06-08 15:30:30,197.77195210147875,
2022-06-08 23:59:59,186.62634888507966,c
2022-06-09 00:00:00,145.85739216066304,
2022-06-09 10:00:00,108.82090957862681,
2022-06-09 10:30:00,121.29589654306085,
2022-06-09 12:00:00,89.71860875558491,
2022-06-09 13:30:00,90.3368605144019,
2022-06-09 15:00:00,74.82915450461951,
2022-06-09 15:30:30,74.82915450461951,
2022-06-09 23:59:59,104.67891856442543,c
2022-06-10 00:00:00,50.72298903212959,
2022-06-10 10:00:00,-30.38560120103216,
2022-06-10 10:30:00,-84.49053868038959,
2022-06-10 12:00:00,-121.61250346444297,
2022-06-10 13:30:00,-125.31513605353132,
2022-06-10 15:00:00,-119.94373058074109,
2022-06-10 15:30:30,-119.94373058074109,
2022-06-10 23:59:59,-77.69400349282114,w
2022-06-13 00:00:00,-165.60618168724955,
2022-06-13 10:00:00,-188.17824006147578,
2022-06-13 10:30:00,-218.8766100395586,
2022-06-13 12:00:00,-232.62210028853656,
2022-06-13 13:30:00,-222.0031854561123,
2022-06-13 15:00:00,-202.41705303799176,
2022-06-13 15:30:30,-202.41705303799176,
2022-06-13 23:59:59,-219.27375411034564,c
2022-06-14 00:00:00,-217.84263718312548,
2022-06-14 10:00:00,-227.31690223944327,
2022-06-14 10:30:00,-284.5836515556299,
2022-06-14 12:00:00,-180.08662398928425,
2022-06-14 13:30:00,-219.78184692851687,
2022-06-14 15:00:00,-228.8180090365812,
2022-06-14 15:30:30,-228.8180090365812,
2022-06-14 23:59:59,-223.08013621999737,c
2022-06-15 00:00:00,-196.13586828496705,
2022-06-15 10:00:00,-177.1612389026718,
2022-06-15 10:30:00,-187.82237529249414,
2022-06-15 12:00:00,-141.99487783903965,
2022-06-15 13:30:00,-149.22373925947693,
2022-06-15 15:00:00,-150.8399238464773,
2022-06-15 15:30:30,-150.8399238464773,
2022-06-15 23:59:59,-123.07643416409303,c
2022-06-16 00:00:00,-186.94189171333085,
2022-06-16 10:00:00,-197.43085063121964,
2022-06-16 10:30:00,-184.2762903535238,
2022-06-16 12:00:00,-178.8073731754655,
2022-06-16 13:30:00,-162.08131737044687,
2022-06-16 15:00:00,-132.95678420489298,
2022-06-16 15:30:30,-132.95678420489298,
2022-06-16 23:59:59,-126.2995278454598,c
2022-06-17 00:00:00,-67.46511543414124,
2022-06-17 10:00:00,-67.37476339408875,
2022-06-17 10:30:00,-150.17235862319296,
2022-06-17 12:00:00,-74.70372873042493,
2022-06-17 13:30:00,-53.060831020666456,
2022-06-17 15:00:00,-70.57243990381846,
2022-06-17 15:30:30,-70.57243990381846,
2022-06-17 23:59:59,-116.13499340066664,e
2022-06-20 00:00:00,-116.13499340066664,
2022-06-20 10:00:00,-116.13499340066664,
2022-06-20 10:30:00,-116.13499340066664,
2022-06-20 12:00:00,-116.13499340066664,
2022-06-20 13:30:00,-116.13499340066664,
2022-06-20 15:00:00,-116.13499340066664,
2022-06-20 15:30:30,-116.13499340066664,
2022-06-20 23:59:59,-116.13499340066664,c
2022-06-21 00:00:00,-41.21840583442588,
2022-06-21 10:00:00,-43.136189136610255,
2022-06-21 10:30:00,-77.523473769676,
2022-06-21 12:00:00,-101.69403554702762,
2022-06-21 13:30:00,-95.31797613147012,
2022-06-21 15:00:00,-117.23540472576383,
2022-06-21 15:30:30,-117.23540472576383,
2022-06-21 23:59:59,-113.9330076945173,c
2022-06-22 00:00:00,-156.6973378272944,
2022-06-22 10:00:00,-75.78902314523441,
2022-06-22 10:30:00,-84.90286906448773,
2022-06-22 12:00:00,-159.69171452733087,
2022-06-22 13:30:00,-104.03734553033803,
2022-06-22 15:00:00,-124.63332367276985,
2022-06-22 15:30:30,-124.63332367276985,
2022-06-22 23:59:59,-137.07924006754365,c
2022-06-23 00:00:00,-163.8160602546028,
2022-06-23 10:00:00,-154.84347412069872,
2022-06-23 10:30:00,-152.74951961261274,
2022-06-23 12:00:00,-88.50659335057765,
2022-06-23 13:30:00,-77.92955120897454,
2022-06-23 15:00:00,-20.90556311121918,
2022-06-23 15:30:30,-20.90556311121918,
2022-06-23 23:59:59,-23.65697638659026,c
2022-06-24 00:00:00,13.936214096518597,
2022-06-24 10:00:00,40.43493052761073,
2022-06-24 10:30:00,-4.534677822348726,
2022-06-24 12:00:00,-18.194585044077144,
2022-06-24 13:30:00,-8.822397229983608,
2022-06-24 15:00:00,32.616134205408116,
2022-06-24 15:30:30,32.616134205408116,
2022-06-24 23:59:59,19.33314798695517,w
2022-06-27 00:00:00,47.72147775194094,
2022-06-27 10:00:00,26.233310110867706,
2022-06-27 10:30:00,-49.66255066878432,
2022-06-27 12:00:00,-19.47861030733793,
2022-06-27 13:30:00,2.7343023860987614,
2022-06-27 15:00:00,20.54672713953869,
2022-06-27 15:30:30,20.54672713953869,
2022-06-27 23:59:59,11.40677837340695,c
2022-06-28 00:00:00,-43.04384309379475,
2022-06-28 10:00:00,-64.9416166445643,
2022-06-28 10:30:00,-76.91235436040677,
2022-06-28 12:00:00,-106.79382387629676,
2022-06-28 13:30:00,-137.60041958510863,
2022-06-28 15:00:00,-103.2137659903807,
2022-06-28 15:30:30,-103.2137659903807,
2022-06-28 23:59:59,-99.10151750562363,c
2022-06-29 00:00:00,-163.60036478978373,
2022-06-29 10:00:00,-176.2602096672946,
2022-06-29 10:30:00,-181.10492171056376,
2022-06-29 12:00:00,-148.85577027588,
2022-06-29 13:30:00,-142.66616036884488,
2022-06-29 15:00:00,-147.17150375302606,
2022-06-29 15:30:30,-147.17150375302606,
2022-06-29 23:59:59,-141.60534870888762,c
2022-06-30 00:00:00,-146.9042789808915,
2022-06-30 10:00:00,-151.9355842773208,
2022-06-30 10:30:00,-149.37411794844093,
2022-06-30 12:00:00,-109.89965636320039,
2022-06-30 13:30:00,-101.86731343534927,
2022-06-30 15:00:00,-118.58606304389139,
2022-06-30 15:30:30,-118.58606304389139,
2022-06-30 23:59:59,-138.7217087771296,c
2022-07-01 00:00:00,-140.56596737106202,
2022-07-01 10:00:00,-51.18589338026743,
2022-07-01 10:30:00,-61.06754186738124,
2022-07-01 12:00:00,-95.69474383741886,
2022-07-01 13:30:00,-86.56067209201865,
2022-07-01 15:00:00,-99.27615435427799,
2022-07-01 15:30:30,-99.27615435427799,
2022-07-01 23:59:59,-84.31592395130497,w
