date,AS_HSI_2022_Q1,meta
2022-01-31 03:00:00,-55.302721140863014,
2022-01-31 18:30:00,-55.302721140863014,
2022-01-31 20:00:00,-55.302721140863014,
2022-01-31 23:00:00,-55.302721140863014,
2022-01-31 23:59:59,-51.341855813442635,c
2022-02-01 00:00:00,-73.6421487294424,
2022-02-01 01:00:00,-73.6421487294424,
2022-02-01 02:30:00,-73.6421487294424,
2022-02-01 03:00:00,-73.6421487294424,
2022-02-01 18:30:00,-73.6421487294424,
2022-02-01 20:00:00,-73.6421487294424,
2022-02-01 23:00:00,-73.6421487294424,
2022-02-01 23:59:59,-118.2427345614467,c
2022-02-02 00:00:00,-127.92022016650117,
2022-02-02 01:00:00,-127.92022016650117,
2022-02-02 02:30:00,-127.92022016650117,
2022-02-02 03:00:00,-127.92022016650117,
2022-02-02 18:30:00,-127.92022016650117,
2022-02-02 20:00:00,-127.92022016650117,
2022-02-02 23:00:00,-127.92022016650117,
2022-02-02 23:59:59,-130.44478162869382,c
2022-02-03 00:00:00,-130.44478162869382,
2022-02-03 01:00:00,-130.44478162869382,
2022-02-03 02:30:00,-130.44478162869382,
2022-02-03 03:00:00,-130.44478162869382,
2022-02-03 18:30:00,-130.44478162869382,
2022-02-03 20:00:00,-130.44478162869382,
2022-02-03 23:00:00,-183.70471210835444,
2022-02-03 23:59:59,-173.95620497964615,c
2022-02-04 00:00:00,-13.626453742103422,
2022-02-04 01:00:00,6.862173977345037,
2022-02-04 02:30:00,42.58227200382339,
2022-02-04 03:00:00,37.3051200903235,
2022-02-04 18:30:00,37.3051200903235,
2022-02-04 20:00:00,37.3051200903235,
2022-02-04 23:00:00,37.3051200903235,
2022-02-04 23:59:59,47.1073534156817,w
2022-02-07 00:00:00,-157.3126889615662,
2022-02-07 01:00:00,-144.41578109367424,
2022-02-07 02:30:00,-143.85456543846863,
2022-02-07 03:00:00,-128.5222380594862,
2022-02-07 18:30:00,-128.5222380594862,
2022-02-07 20:00:00,-128.5222380594862,
2022-02-07 23:00:00,-233.64670515715557,
2022-02-07 23:59:59,-233.0866755650702,c
2022-02-08 00:00:00,-281.99008588879497,
2022-02-08 01:00:00,-270.2014425496409,
2022-02-08 02:30:00,-275.7716048168097,
2022-02-08 03:00:00,-267.3105035985873,
2022-02-08 18:30:00,-267.3105035985873,
2022-02-08 20:00:00,-267.3105035985873,
2022-02-08 23:00:00,-243.40572772851215,
2022-02-08 23:59:59,-236.73210303219298,c
2022-02-09 00:00:00,-112.37265328098533,
2022-02-09 01:00:00,-107.13178943734306,
2022-02-09 02:30:00,-120.40245006474515,
2022-02-09 03:00:00,-103.80331502122408,
2022-02-09 18:30:00,-103.80331502122408,
2022-02-09 20:00:00,-103.80331502122408,
2022-02-09 23:00:00,-123.12576526794783,
2022-02-09 23:59:59,-123.70922335580781,c
2022-02-10 00:00:00,-30.706415372437505,
2022-02-10 01:00:00,-9.67337008871641,
2022-02-10 02:30:00,20.302475094754982,
2022-02-10 03:00:00,38.32674181012726,
2022-02-10 18:30:00,38.32674181012726,
2022-02-10 20:00:00,38.32674181012726,
2022-02-10 23:00:00,36.418209388546984,
2022-02-10 23:59:59,51.47553521237796,c
2022-02-11 00:00:00,-3.8187997846844155,
2022-02-11 01:00:00,-44.921814170732205,
2022-02-11 02:30:00,-8.200022585089073,
2022-02-11 03:00:00,-3.500223607900807,
2022-02-11 18:30:00,-3.500223607900807,
2022-02-11 20:00:00,-3.500223607900807,
2022-02-11 23:00:00,-3.500223607900807,
2022-02-11 23:59:59,-1.5072544913164165,w
2022-02-14 00:00:00,-60.630616436070795,
2022-02-14 01:00:00,-78.79771729574827,
2022-02-14 02:30:00,-63.26526777601089,
2022-02-14 03:00:00,-56.92507133358822,
2022-02-14 18:30:00,-56.92507133358822,
2022-02-14 20:00:00,-56.92507133358822,
2022-02-14 23:00:00,-42.19453432192404,
2022-02-14 23:59:59,-44.57842862830489,c
2022-02-15 00:00:00,-11.001095527245525,
2022-02-15 01:00:00,-16.109641698360292,
2022-02-15 02:30:00,12.171694180345185,
2022-02-15 03:00:00,5.798162648793095,
2022-02-15 18:30:00,5.798162648793095,
2022-02-15 20:00:00,5.798162648793095,
2022-02-15 23:00:00,-75.5729847096768,
2022-02-15 23:59:59,-74.9578540700386,c
2022-02-16 00:00:00,15.441490003316403,
2022-02-16 01:00:00,13.614859857515512,
2022-02-16 02:30:00,8.252061329961407,
2022-02-16 03:00:00,26.985772748736736,
2022-02-16 18:30:00,26.985772748736736,
2022-02-16 20:00:00,26.985772748736736,
2022-02-16 23:00:00,59.956264439793586,
2022-02-16 23:59:59,62.710200646237126,c
2022-02-17 00:00:00,33.24278710434169,
2022-02-17 01:00:00,46.25172856811491,
2022-02-17 02:30:00,62.02177043733491,
2022-02-17 03:00:00,78.3883746689853,
2022-02-17 18:30:00,78.3883746689853,
2022-02-17 20:00:00,78.3883746689853,
2022-02-17 23:00:00,132.67010258682808,
2022-02-17 23:59:59,136.92082572106824,c
2022-02-18 00:00:00,93.13474637368631,
2022-02-18 01:00:00,91.06509947383393,
2022-02-18 02:30:00,6.624250210924174,
2022-02-18 03:00:00,5.819973400153458,
2022-02-18 18:30:00,5.819973400153458,
2022-02-18 20:00:00,5.819973400153458,
2022-02-18 23:00:00,5.819973400153458,
2022-02-18 23:59:59,0.0,a
2022-02-21 00:00:00,13.698961115220072,
2022-02-21 01:00:00,-24.873022462939844,
2022-02-21 02:30:00,-40.81520971774535,
2022-02-21 03:00:00,-38.28618988476978,
2022-02-21 18:30:00,-38.28618988476978,
2022-02-21 20:00:00,-38.28618988476978,
2022-02-21 23:00:00,10.75910169139911,
2022-02-21 23:59:59,7.082137324787254,c
2022-02-22 00:00:00,-34.56303918187268,
2022-02-22 01:00:00,-0.7527247875289049,
2022-02-22 02:30:00,-21.274374563353376,
2022-02-22 03:00:00,5.5784535677512395,
2022-02-22 18:30:00,5.5784535677512395,
2022-02-22 20:00:00,5.5784535677512395,
2022-02-22 23:00:00,8.869331259705177,
2022-02-22 23:59:59,13.77469472227449,c
2022-02-23 00:00:00,-10.931618033157974,
2022-02-23 01:00:00,-47.51339740030289,
2022-02-23 02:30:00,-47.53450275051591,
2022-02-23 03:00:00,-39.08681276600964,
2022-02-23 18:30:00,-39.08681276600964,
2022-02-23 20:00:00,-39.08681276600964,
2022-02-23 23:00:00,-88.81220081953256,
2022-02-23 23:59:59,-97.2852201524206,c
2022-02-24 00:00:00,-148.22841255128742,
2022-02-24 01:00:00,-154.5256707243782,
2022-02-24 02:30:00,-137.93521171858333,
2022-02-24 03:00:00,-135.21164712311997,
2022-02-24 18:30:00,-135.21164712311997,
2022-02-24 20:00:00,-135.21164712311997,
2022-02-24 23:00:00,-10.914728090814378,
2022-02-24 23:59:59,-29.508043001995702,c
2022-02-25 00:00:00,3.284340936513672,
2022-02-25 01:00:00,1.6594727310698545,
2022-02-25 02:30:00,-18.002205315106494,
2022-02-25 03:00:00,-17.98985192614873,
2022-02-25 18:30:00,-17.98985192614873,
2022-02-25 20:00:00,-17.98985192614873,
2022-02-25 23:00:00,-17.98985192614873,
2022-02-25 23:59:59,-84.10110501886015,w
2022-02-28 00:00:00,-51.72559301995875,
2022-02-28 01:00:00,-29.101815931854162,
2022-02-28 02:30:00,-18.761282756605397,
2022-02-28 03:00:00,4.091370526452238,
2022-02-28 18:30:00,4.091370526452238,
2022-02-28 20:00:00,4.091370526452238,
2022-02-28 23:00:00,52.10283111933654,
2022-02-28 23:59:59,57.13232639820285,c
2022-03-01 00:00:00,47.75834034859167,
2022-03-01 01:00:00,52.16937020031423,
2022-03-01 02:30:00,75.81379412810134,
2022-03-01 03:00:00,76.20085359050358,
2022-03-01 18:30:00,76.20085359050358,
2022-03-01 20:00:00,76.20085359050358,
2022-03-01 23:00:00,124.0151898845586,
2022-03-01 23:59:59,111.00578696737375,c
2022-03-02 00:00:00,130.09510165139,
2022-03-02 01:00:00,91.59576377155304,
2022-03-02 02:30:00,26.032366838779808,
2022-03-02 03:00:00,14.142569489504922,
2022-03-02 18:30:00,14.142569489504922,
2022-03-02 20:00:00,14.142569489504922,
2022-03-02 23:00:00,-31.387364269492537,
2022-03-02 23:59:59,-22.825176749496904,c
2022-03-03 00:00:00,-1.5125889446044312,
2022-03-03 01:00:00,-38.89332606738071,
2022-03-03 02:30:00,-57.63508264379948,
2022-03-03 03:00:00,-53.090474627473895,
2022-03-03 18:30:00,-53.090474627473895,
2022-03-03 20:00:00,-53.090474627473895,
2022-03-03 23:00:00,19.221520876765453,
2022-03-03 23:59:59,11.061821521082265,c
2022-03-04 00:00:00,-186.85477014435423,
2022-03-04 01:00:00,-206.9581639545463,
2022-03-04 02:30:00,-263.42959671242716,
2022-03-04 03:00:00,-282.9376324605362,
2022-03-04 18:30:00,-282.9376324605362,
2022-03-04 20:00:00,-282.9376324605362,
2022-03-04 23:00:00,-282.9376324605362,
2022-03-04 23:59:59,-176.7766120103356,e
2022-03-07 00:00:00,-321.20535643861695,
2022-03-07 01:00:00,-313.13784062254445,
2022-03-07 02:30:00,-329.02615989220726,
2022-03-07 03:00:00,-349.11589232653637,
2022-03-07 18:30:00,-349.11589232653637,
2022-03-07 20:00:00,-349.11589232653637,
2022-03-07 23:00:00,-440.4544920837566,
2022-03-07 23:59:59,-452.4173261422584,c
2022-03-08 00:00:00,-463.3656471789129,
2022-03-08 01:00:00,-452.6934476317092,
2022-03-08 02:30:00,-497.9020401241877,
2022-03-08 03:00:00,-492.7408717146202,
2022-03-08 18:30:00,-492.7408717146202,
2022-03-08 20:00:00,-492.7408717146202,
2022-03-08 23:00:00,-603.859911027885,
2022-03-08 23:59:59,-600.9970557457837,c
2022-03-09 00:00:00,-636.9888355491203,
2022-03-09 01:00:00,-636.0959021446893,
2022-03-09 02:30:00,-555.6635402668978,
2022-03-09 03:00:00,-525.9709191259691,
2022-03-09 18:30:00,-525.9709191259691,
2022-03-09 20:00:00,-525.9709191259691,
2022-03-09 23:00:00,-688.7150082824952,
2022-03-09 23:59:59,-677.9651629034549,c
2022-03-10 00:00:00,-581.4512209943015,
2022-03-10 01:00:00,-616.5295968827079,
2022-03-10 02:30:00,-638.4987747656284,
2022-03-10 03:00:00,-626.3029957043055,
2022-03-10 18:30:00,-626.3029957043055,
2022-03-10 20:00:00,-626.3029957043055,
2022-03-10 23:00:00,-700.6462870590258,
2022-03-10 23:59:59,-713.2303569927,c
2022-03-11 00:00:00,-914.0429738548344,
2022-03-11 01:00:00,-841.6178214306697,
2022-03-11 02:30:00,-781.317150581741,
2022-03-11 03:00:00,-780.8691793929303,
2022-03-11 18:30:00,-780.8691793929303,
2022-03-11 20:00:00,-780.8691793929303,
2022-03-11 23:00:00,-780.8691793929303,
2022-03-11 23:59:59,-786.2320176486473,w
2022-03-14 00:00:00,-1117.2487721443044,
2022-03-14 01:00:00,-1117.2487721443044,
2022-03-14 02:30:00,-1106.20289228794,
2022-03-14 03:00:00,-1168.039924470675,
2022-03-14 18:30:00,-1168.039924470675,
2022-03-14 20:00:00,-1168.039924470675,
2022-03-14 23:00:00,-1020.1500296154352,
2022-03-14 23:59:59,-1031.3999082254309,c
2022-03-15 00:00:00,-1091.0395061199665,
2022-03-15 01:00:00,-1091.0395061199665,
2022-03-15 02:30:00,-1192.1182150995423,
2022-03-15 03:00:00,-1243.597981330233,
2022-03-15 18:30:00,-1243.597981330233,
2022-03-15 20:00:00,-1243.597981330233,
2022-03-15 23:00:00,-1274.06072930518,
2022-03-15 23:59:59,-1247.0263601086438,c
2022-03-16 00:00:00,-1170.6304824835167,
2022-03-16 01:00:00,-1170.6304824835167,
2022-03-16 02:30:00,-849.5163913415178,
2022-03-16 03:00:00,-799.0193493464957,
2022-03-16 18:30:00,-799.0193493464957,
2022-03-16 20:00:00,-799.0193493464957,
2022-03-16 23:00:00,-916.5830433254123,
2022-03-16 23:59:59,-907.9167460685843,c
2022-03-17 00:00:00,-746.8839728440398,
2022-03-17 01:00:00,-746.8839728440398,
2022-03-17 02:30:00,-731.408777840968,
2022-03-17 03:00:00,-729.67531026326,
2022-03-17 18:30:00,-729.67531026326,
2022-03-17 20:00:00,-729.67531026326,
2022-03-17 23:00:00,-676.7141229735095,
2022-03-17 23:59:59,-711.2894705374863,c
2022-03-18 00:00:00,-781.1858637352976,
2022-03-18 01:00:00,-781.1858637352976,
2022-03-18 02:30:00,-608.1914426771797,
2022-03-18 03:00:00,-639.7344475958381,
2022-03-18 18:30:00,-639.7344475958381,
2022-03-18 20:00:00,-639.7344475958381,
2022-03-18 23:00:00,-639.7344475958381,
2022-03-18 23:59:59,-662.6743628181009,w
2022-03-21 00:00:00,-710.1472017307693,
2022-03-21 01:00:00,-710.1472017307693,
2022-03-21 02:30:00,-723.9042393102075,
2022-03-21 03:00:00,-717.8773489147759,
2022-03-21 18:30:00,-717.8773489147759,
2022-03-21 20:00:00,-717.8773489147759,
2022-03-21 23:00:00,-688.2395794849574,
2022-03-21 23:59:59,-645.3199831660048,c
2022-03-22 00:00:00,-662.5181467173506,
2022-03-22 01:00:00,-662.5181467173506,
2022-03-22 02:30:00,-571.8211349657003,
2022-03-22 03:00:00,-512.8756181623228,
2022-03-22 18:30:00,-512.8756181623228,
2022-03-22 20:00:00,-512.8756181623228,
2022-03-22 23:00:00,-471.3188847837848,
2022-03-22 23:59:59,-478.87747003496315,c
2022-03-23 00:00:00,-433.96442626797364,
2022-03-23 01:00:00,-433.96442626797364,
2022-03-23 02:30:00,-434.0430611173356,
2022-03-23 03:00:00,-439.68182161512607,
2022-03-23 18:30:00,-439.68182161512607,
2022-03-23 20:00:00,-439.68182161512607,
2022-03-23 23:00:00,-433.5345161084135,
2022-03-23 23:59:59,-407.9140201807454,c
2022-03-24 00:00:00,-425.57945372042536,
2022-03-24 01:00:00,-425.57945372042536,
2022-03-24 02:30:00,-483.3274897649768,
2022-03-24 03:00:00,-522.8197635258185,
2022-03-24 18:30:00,-522.8197635258185,
2022-03-24 20:00:00,-522.8197635258185,
2022-03-24 23:00:00,-542.6336283131419,
2022-03-24 23:59:59,-626.2644723068947,c
2022-03-25 00:00:00,-641.1392303926287,
2022-03-25 01:00:00,-641.1392303926287,
2022-03-25 02:30:00,-740.3074375444507,
2022-03-25 03:00:00,-735.7908134476739,
2022-03-25 18:30:00,-735.7908134476739,
2022-03-25 20:00:00,-735.7908134476739,
2022-03-25 23:00:00,-735.7908134476739,
2022-03-25 23:59:59,-729.1524502585061,w
2022-03-28 00:00:00,-659.8343958058999,
2022-03-28 01:00:00,-659.8343958058999,
2022-03-28 02:30:00,-723.7599180896237,
2022-03-28 03:00:00,-712.2873202354018,
2022-03-28 18:30:00,-712.2873202354018,
2022-03-28 20:00:00,-712.2873202354018,
2022-03-28 23:00:00,-667.2003238941048,
2022-03-28 23:59:59,-691.6959040841249,c
2022-03-29 00:00:00,-656.6125119575955,
2022-03-29 01:00:00,-656.6125119575955,
2022-03-29 02:30:00,-624.8589314927052,
2022-03-29 03:00:00,-623.384536996815,
2022-03-29 18:30:00,-623.384536996815,
2022-03-29 20:00:00,-623.384536996815,
2022-03-29 23:00:00,-625.05105944183,
2022-03-29 23:59:59,-612.8633287791766,c
2022-03-30 00:00:00,-594.1516767336036,
2022-03-30 01:00:00,-594.1516767336036,
2022-03-30 02:30:00,-562.2815540144093,
2022-03-30 03:00:00,-542.5751115512429,
2022-03-30 18:30:00,-542.5751115512429,
2022-03-30 20:00:00,-542.5751115512429,
2022-03-30 23:00:00,-682.492748783348,
2022-03-30 23:59:59,-641.5586301534732,c
2022-03-31 00:00:00,-642.6299798741765,
2022-03-31 01:00:00,-642.6299798741765,
2022-03-31 02:30:00,-633.9867772138082,
2022-03-31 03:00:00,-634.6607397976444,
2022-03-31 18:30:00,-634.6607397976444,
2022-03-31 20:00:00,-634.6607397976444,
2022-03-31 23:00:00,-571.9394401786623,
2022-03-31 23:59:59,-567.7762732013535,c
2022-04-01 00:00:00,-626.2304288546954,
2022-04-01 01:00:00,-626.2304288546954,
2022-04-01 02:30:00,-583.134128207576,
2022-04-01 03:00:00,-573.5094209836835,
2022-04-01 18:30:00,-573.5094209836835,
2022-04-01 20:00:00,-573.5094209836835,
2022-04-01 23:00:00,-573.5094209836835,
2022-04-01 23:59:59,-567.7614870346699,w
