date,XIND_2021_Q4,meta
2021-11-19 00:00:00,751.1514503623208,
2021-11-19 10:00:00,751.3588723525548,
2021-11-19 10:30:00,744.8418053981394,
2021-11-19 12:00:00,690.1408611542978,
2021-11-19 13:30:00,662.0115278597879,
2021-11-19 15:00:00,653.9953935828172,
2021-11-19 15:30:30,653.9953935828172,
2021-11-19 23:59:59,655.283848385796,w
2021-11-22 00:00:00,754.5083436030853,
2021-11-22 10:00:00,675.5154027413045,
2021-11-22 10:30:00,672.7988146829877,
2021-11-22 12:00:00,554.3683621623285,
2021-11-22 13:30:00,549.4389074848435,
2021-11-22 15:00:00,549.1545476281364,
2021-11-22 15:30:30,549.1545476281364,u
2021-11-22 23:59:59,530.6190831006242,c
2021-11-23 00:00:00,552.1530208131984,
2021-11-23 10:00:00,548.4357339108873,
2021-11-23 10:30:00,499.97921947454927,
2021-11-23 12:00:00,456.0308087386961,
2021-11-23 13:30:00,452.07316890373227,
2021-11-23 15:00:00,413.9918471836977,
2021-11-23 15:30:30,413.9918471836977,
2021-11-23 23:59:59,440.32916747070897,c
2021-11-24 00:00:00,456.08957161499427,
2021-11-24 10:00:00,479.2285400684822,
2021-11-24 10:30:00,515.1336069425284,
2021-11-24 12:00:00,540.8997224985307,
2021-11-24 13:30:00,537.4129431530592,
2021-11-24 15:00:00,518.32519105925,
2021-11-24 15:30:30,518.32519105925,
2021-11-24 23:59:59,536.0807264868739,c
2021-11-25 00:00:00,536.0807264868739,
2021-11-25 10:00:00,536.0807264868739,
2021-11-25 10:30:00,536.0807264868739,
2021-11-25 12:00:00,536.0807264868739,
2021-11-25 13:30:00,536.0807264868739,
2021-11-25 15:00:00,536.0807264868739,
2021-11-25 15:30:30,536.0807264868739,
2021-11-25 23:59:59,536.0807264868739,c
2021-11-26 00:00:00,512.8604793657888,
2021-11-26 10:00:00,559.8057198746473,
2021-11-26 10:30:00,563.92761330783,
2021-11-26 12:00:00,594.6806156066494,
2021-11-26 13:30:00,594.6806156066494,
2021-11-26 15:00:00,594.6806156066494,
2021-11-26 15:30:30,594.6806156066494,
2021-11-26 23:59:59,601.9985638964991,w
2021-11-29 00:00:00,595.4350680700196,
2021-11-29 10:00:00,546.7886969789575,
2021-11-29 10:30:00,499.5084074598734,
2021-11-29 12:00:00,531.114837100845,
2021-11-29 13:30:00,561.9743347394129,
2021-11-29 15:00:00,567.9546583957368,
2021-11-29 15:30:30,567.9546583957368,
2021-11-29 23:59:59,569.6202138360371,c
2021-11-30 00:00:00,562.352163587689,
2021-11-30 10:00:00,571.3542068043538,
2021-11-30 10:30:00,529.5010228498071,
2021-11-30 12:00:00,466.42950978694887,
2021-11-30 13:30:00,461.5009629584247,
2021-11-30 15:00:00,496.03547576459425,
2021-11-30 15:30:30,496.03547576459425,s
2021-11-30 23:59:59,580.1343097110918,c
2021-12-01 00:00:00,562.8579601988857,
2021-12-01 10:00:00,515.9829549714215,
2021-12-01 10:30:00,506.47642854674734,
2021-12-01 12:00:00,485.6994589680845,
2021-12-01 13:30:00,438.76095358944974,
2021-12-01 15:00:00,386.6020325266637,
2021-12-01 15:30:30,386.6020325266637,
2021-12-01 23:59:59,356.4383867913564,c
2021-12-02 00:00:00,358.6128460258576,
2021-12-02 10:00:00,369.20879511187934,
2021-12-02 10:30:00,326.08718106578306,
2021-12-02 12:00:00,285.87359667734677,
2021-12-02 13:30:00,289.59048671902826,
2021-12-02 15:00:00,304.26537064775425,
2021-12-02 15:30:30,304.26537064775425,
2021-12-02 23:59:59,341.9448236329089,c
2021-12-03 00:00:00,327.57210045677925,
2021-12-03 10:00:00,211.8343963279849,
2021-12-03 10:30:00,213.31651691722516,
2021-12-03 12:00:00,135.49611869691364,
2021-12-03 13:30:00,161.40022959463965,
2021-12-03 15:00:00,140.70804242224506,
2021-12-03 15:30:30,140.70804242224506,
2021-12-03 23:59:59,155.1078351516163,w
2021-12-06 00:00:00,83.41942132387874,
2021-12-06 10:00:00,43.3565212152854,
2021-12-06 10:30:00,111.80161517498016,
2021-12-06 12:00:00,82.12710425730734,
2021-12-06 13:30:00,90.00386227814101,
2021-12-06 15:00:00,69.26585795192204,
2021-12-06 15:30:30,69.26585795192204,
2021-12-06 23:59:59,77.9223180031504,c
2021-12-07 00:00:00,119.26474624578748,
2021-12-07 10:00:00,151.87300355291086,
2021-12-07 10:30:00,175.02491606259753,
2021-12-07 12:00:00,181.25637589676433,
2021-12-07 13:30:00,203.26680718446482,
2021-12-07 15:00:00,224.27575140319038,
2021-12-07 15:30:30,224.27575140319038,
2021-12-07 23:59:59,201.81966795586834,c
2021-12-08 00:00:00,203.24717098515555,
2021-12-08 10:00:00,247.22423259877826,
2021-12-08 10:30:00,284.0186052203119,
2021-12-08 12:00:00,323.1424638078032,
2021-12-08 13:30:00,328.2222535845717,
2021-12-08 15:00:00,351.2818246147725,
2021-12-08 15:30:30,351.2818246147725,
2021-12-08 23:59:59,339.80308619970026,c
2021-12-09 00:00:00,356.14354296153044,
2021-12-09 10:00:00,348.7844760415005,
2021-12-09 10:30:00,294.1303333948964,
2021-12-09 12:00:00,262.862638563667,
2021-12-09 13:30:00,239.5924652161575,
2021-12-09 15:00:00,207.08526095732475,
2021-12-09 15:30:30,207.08526095732475,
2021-12-09 23:59:59,219.86879318206343,c
2021-12-10 00:00:00,139.1583032974745,
2021-12-10 10:00:00,76.54608860360372,
2021-12-10 10:30:00,73.42804403558569,
2021-12-10 12:00:00,23.29420172192465,
2021-12-10 13:30:00,20.252568292796127,
2021-12-10 15:00:00,13.77853558782681,
2021-12-10 15:30:30,13.77853558782681,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-2.027057611473765,
2021-12-13 10:00:00,175.03969740653497,
2021-12-13 10:30:00,91.52021308769451,
2021-12-13 12:00:00,10.070700319677826,
2021-12-13 13:30:00,25.2159479583936,
2021-12-13 15:00:00,13.392960966844043,
2021-12-13 15:30:30,13.392960966844043,
2021-12-13 23:59:59,14.45146237853396,c
2021-12-14 00:00:00,-21.708942291588528,
2021-12-14 10:00:00,-2.8500879464102127,
2021-12-14 10:30:00,33.19981608811247,
2021-12-14 12:00:00,-19.17228360537581,
2021-12-14 13:30:00,-13.289023024278663,
2021-12-14 15:00:00,-7.293246431600778,
2021-12-14 15:30:30,-7.293246431600778,
2021-12-14 23:59:59,-24.872418760240066,c
2021-12-15 00:00:00,-29.79123953144233,
2021-12-15 10:00:00,-58.89233260468927,
2021-12-15 10:30:00,-69.67841448943841,
2021-12-15 12:00:00,-64.71552761379405,
2021-12-15 13:30:00,-57.91651348994594,
2021-12-15 15:00:00,1.861032381965174,
2021-12-15 15:30:30,1.861032381965174,
2021-12-15 23:59:59,40.398676800427324,c
2021-12-16 00:00:00,77.33237094481854,
2021-12-16 10:00:00,147.46074625294148,
2021-12-16 10:30:00,156.17982885724018,
2021-12-16 12:00:00,84.30804973374984,
2021-12-16 13:30:00,89.98810163219628,
2021-12-16 15:00:00,46.9869652400065,
2021-12-16 15:30:30,46.9869652400065,
2021-12-16 23:59:59,51.36415330707905,c
2021-12-17 00:00:00,36.36378347911011,
2021-12-17 10:00:00,-2.5077760713525095,
2021-12-17 10:30:00,62.59663039529107,
2021-12-17 12:00:00,116.23920532911802,
2021-12-17 13:30:00,135.97958128666357,
2021-12-17 15:00:00,110.00261843952569,
2021-12-17 15:30:30,110.00261843952569,
2021-12-17 23:59:59,74.81488131260858,e
2021-12-20 00:00:00,38.553487631846565,
2021-12-20 10:00:00,10.477063752771528,
2021-12-20 10:30:00,11.95013105827752,
2021-12-20 12:00:00,18.779500246545126,
2021-12-20 13:30:00,6.100508644516253,
2021-12-20 15:00:00,15.378355339347536,
2021-12-20 15:30:30,15.378355339347536,
2021-12-20 23:59:59,17.74337222645204,c
2021-12-21 00:00:00,15.15752540802498,
2021-12-21 10:00:00,22.95250682359267,
2021-12-21 10:30:00,83.52551413206959,
2021-12-21 12:00:00,69.36911123086907,
2021-12-21 13:30:00,73.00611030099344,
2021-12-21 15:00:00,89.75034232165478,
2021-12-21 15:30:30,89.75034232165478,
2021-12-21 23:59:59,62.97445490005805,c
2021-12-22 00:00:00,75.36477605443076,
2021-12-22 10:00:00,56.727670254372356,
2021-12-22 10:30:00,60.62456353338632,
2021-12-22 12:00:00,73.8115222445224,
2021-12-22 13:30:00,47.621918240271384,
2021-12-22 15:00:00,49.75386143773858,
2021-12-22 15:30:30,49.75386143773858,
2021-12-22 23:59:59,47.42259646035359,c
2021-12-23 00:00:00,50.21520660255294,
2021-12-23 10:00:00,17.079421658888464,
2021-12-23 10:30:00,8.970644037168768,
2021-12-23 12:00:00,44.159848651670586,
2021-12-23 13:30:00,86.86445352848898,
2021-12-23 15:00:00,73.49474485961309,
2021-12-23 15:30:30,73.49474485961309,
2021-12-23 23:59:59,63.43443555526517,c
2021-12-24 00:00:00,63.43443555526517,
2021-12-24 10:00:00,63.43443555526517,
2021-12-24 10:30:00,63.43443555526517,
2021-12-24 12:00:00,63.43443555526517,
2021-12-24 13:30:00,63.43443555526517,
2021-12-24 15:00:00,63.43443555526517,
2021-12-24 15:30:30,63.43443555526517,
2021-12-24 23:59:59,63.43443555526517,w
2021-12-27 00:00:00,48.015145171664926,
2021-12-27 10:00:00,19.361982256488318,
2021-12-27 10:30:00,29.72955230655623,
2021-12-27 12:00:00,33.75265001343871,
2021-12-27 13:30:00,30.421784534061544,
2021-12-27 15:00:00,21.435546885476697,
2021-12-27 15:30:30,21.435546885476697,
2021-12-27 23:59:59,24.453552718586593,c
2021-12-28 00:00:00,29.53920875769836,
2021-12-28 10:00:00,7.431531987117978,
2021-12-28 10:30:00,26.214036846762042,
2021-12-28 12:00:00,0.2278130573662338,
2021-12-28 13:30:00,-7.3311173299499615,
2021-12-28 15:00:00,-5.802286091883957,
2021-12-28 15:30:30,-5.802286091883957,
2021-12-28 23:59:59,-14.19292184805704,c
2021-12-29 00:00:00,-31.322852353794417,
2021-12-29 10:00:00,-97.01961645807955,
2021-12-29 10:30:00,-92.9617900504287,
2021-12-29 12:00:00,-70.17939773686874,
2021-12-29 13:30:00,-69.30568412674722,
2021-12-29 15:00:00,-81.88106897891629,
2021-12-29 15:30:30,-81.88106897891629,
2021-12-29 23:59:59,-113.92169277373347,c
2021-12-30 00:00:00,-127.68375311249048,
2021-12-30 10:00:00,-83.49895328343041,
2021-12-30 10:30:00,-70.71606247444845,
2021-12-30 12:00:00,-40.76924273190912,
2021-12-30 13:30:00,-13.529231688990194,
2021-12-30 15:00:00,-19.821581358579238,
2021-12-30 15:30:30,-19.821581358579238,
2021-12-30 23:59:59,-29.246640214273384,c
2021-12-31 00:00:00,-28.409586923312304,
2021-12-31 10:00:00,-7.114690128997836,
2021-12-31 10:30:00,-34.728619186179856,
2021-12-31 12:00:00,-20.369558411681965,
2021-12-31 13:30:00,-59.43577821199784,
2021-12-31 15:00:00,-59.08597126159094,
2021-12-31 15:30:30,-59.08597126159094,
2021-12-31 23:59:59,-78.21226710129707,w
