date,XOP_WW_2022_Q1,meta
2022-02-24 23:59:59,1250.2344249532212,c
2022-02-25 00:00:00,1294.50673622317,
2022-02-25 10:00:00,1221.301498548072,
2022-02-25 10:30:00,1223.9743197322532,
2022-02-25 12:00:00,1237.122981636834,
2022-02-25 13:30:00,1229.1719773076518,
2022-02-25 15:00:00,1270.50467341262,
2022-02-25 15:30:30,1270.50467341262,
2022-02-25 23:59:59,1256.804668513404,w
2022-02-28 00:00:00,1008.9058278157054,
2022-02-28 10:00:00,1007.7209992105841,
2022-02-28 10:30:00,1015.8597307570622,
2022-02-28 12:00:00,993.2463523450883,
2022-02-28 13:30:00,1044.0370741541415,
2022-02-28 15:00:00,1042.3597386681683,
2022-02-28 15:30:30,1042.3597386681683,s
2022-02-28 23:59:59,1038.1283901645209,c
2022-03-01 00:00:00,991.1746527638134,
2022-03-01 10:00:00,969.6015726952892,
2022-03-01 10:30:00,978.3695728742669,
2022-03-01 12:00:00,1041.3363848727665,
2022-03-01 13:30:00,1062.746243641042,
2022-03-01 15:00:00,1057.2491930521962,
2022-03-01 15:30:30,1057.2491930521962,
2022-03-01 23:59:59,1055.3105570289465,c
2022-03-02 00:00:00,1015.4252763470831,
2022-03-02 10:00:00,1008.047013067046,
2022-03-02 10:30:00,1040.0627980852637,
2022-03-02 12:00:00,1046.8682173823688,
2022-03-02 13:30:00,1031.0664101217426,
2022-03-02 15:00:00,1020.070493610453,
2022-03-02 15:30:30,1020.070493610453,
2022-03-02 23:59:59,1025.0513959137554,c
2022-03-03 00:00:00,1071.2802758667715,
2022-03-03 10:00:00,1061.8866736214873,
2022-03-03 10:30:00,1003.3359827388649,
2022-03-03 12:00:00,1056.8196525140545,
2022-03-03 13:30:00,1003.4212992534472,
2022-03-03 15:00:00,1010.1871858309778,
2022-03-03 15:30:30,1010.1871858309778,
2022-03-03 23:59:59,990.0660059198522,c
2022-03-04 00:00:00,1001.2843033436138,
2022-03-04 10:00:00,898.4531443283504,
2022-03-04 10:30:00,770.5260567477048,
2022-03-04 12:00:00,776.5187344646852,
2022-03-04 13:30:00,724.7056846412374,
2022-03-04 15:00:00,720.0144708408416,
2022-03-04 15:30:30,720.0144708408416,
2022-03-04 23:59:59,688.334479957593,w
2022-03-07 00:00:00,635.1882689107101,
2022-03-07 10:00:00,587.3582306004087,
2022-03-07 10:30:00,601.8880493280849,
2022-03-07 12:00:00,644.5638520051584,
2022-03-07 13:30:00,658.5604469744994,
2022-03-07 15:00:00,675.4240631118873,
2022-03-07 15:30:30,675.4240631118873,
2022-03-07 23:59:59,652.7230415062204,c
2022-03-08 00:00:00,581.2874725624529,
2022-03-08 10:00:00,412.8470627317288,
2022-03-08 10:30:00,287.4218742511789,
2022-03-08 12:00:00,148.8188407503617,
2022-03-08 13:30:00,272.6499154131184,
2022-03-08 15:00:00,284.90908385953026,
2022-03-08 15:30:30,284.90908385953026,
2022-03-08 23:59:59,308.4867430988138,c
2022-03-09 00:00:00,458.360570755307,
2022-03-09 10:00:00,271.2770981558929,
2022-03-09 10:30:00,270.17963457316864,
2022-03-09 12:00:00,176.483107767996,
2022-03-09 13:30:00,270.13625006581333,
2022-03-09 15:00:00,268.75269322139184,
2022-03-09 15:30:30,268.75269322139184,
2022-03-09 23:59:59,255.69827850404454,c
2022-03-10 00:00:00,185.52852112817254,
2022-03-10 10:00:00,176.9552245182108,
2022-03-10 10:30:00,210.03072402234147,
2022-03-10 12:00:00,179.8306195857349,
2022-03-10 13:30:00,99.75297593433106,
2022-03-10 15:00:00,56.99843498696009,
2022-03-10 15:30:30,56.99843498696009,
2022-03-10 23:59:59,47.70444223381719,c
2022-03-11 00:00:00,129.929876734162,
2022-03-11 10:00:00,66.77666431540774,
2022-03-11 10:30:00,87.03903948448215,
2022-03-11 12:00:00,117.70505769956571,
2022-03-11 13:30:00,34.61566450357668,
2022-03-11 15:00:00,50.804114070894684,
2022-03-11 15:30:30,50.804114070894684,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,96.1637008189864,
2022-03-14 10:00:00,231.5876862493369,
2022-03-14 10:30:00,264.046133660514,
2022-03-14 12:00:00,255.84023229053673,
2022-03-14 13:30:00,278.45106859594216,
2022-03-14 15:00:00,253.22432851077656,
2022-03-14 15:30:30,253.22432851077656,
2022-03-14 23:59:59,249.64110591877989,c
2022-03-15 00:00:00,387.0662171045701,
2022-03-15 10:00:00,472.40386835753225,
2022-03-15 10:30:00,443.3535345715354,
2022-03-15 12:00:00,437.68938245351046,
2022-03-15 13:30:00,467.59487611317763,
2022-03-15 15:00:00,508.9964018450928,
2022-03-15 15:30:30,508.9964018450928,
2022-03-15 23:59:59,473.885154596931,c
2022-03-16 00:00:00,470.0788757524324,
2022-03-16 10:00:00,494.98944669405546,
2022-03-16 10:30:00,509.90341918358627,
2022-03-16 12:00:00,500.9504544975962,
2022-03-16 13:30:00,523.314023819396,
2022-03-16 15:00:00,539.284414706593,
2022-03-16 15:30:30,539.284414706593,
2022-03-16 23:59:59,520.8074965515507,c
2022-03-17 00:00:00,394.11201552783405,
2022-03-17 10:00:00,410.6226481604299,
2022-03-17 10:30:00,403.10909912339366,
2022-03-17 12:00:00,323.3705578678123,
2022-03-17 13:30:00,381.21432827431954,
2022-03-17 15:00:00,343.27446020974276,
2022-03-17 15:30:30,343.27446020974276,
2022-03-17 23:59:59,356.2098283402579,c
2022-03-18 00:00:00,370.2382242663184,
2022-03-18 10:00:00,468.26737200899606,
2022-03-18 10:30:00,409.42990946572763,
2022-03-18 12:00:00,409.94887587545236,
2022-03-18 13:30:00,395.3125586552651,
2022-03-18 15:00:00,465.46052438056813,
2022-03-18 15:30:30,465.46052438056813,
2022-03-18 23:59:59,487.52005453552056,e
2022-03-21 00:00:00,411.7064735803492,
2022-03-21 10:00:00,162.22322643521102,
2022-03-21 10:30:00,147.16052972962098,
2022-03-21 12:00:00,195.60567184310594,
2022-03-21 13:30:00,218.78804462758762,
2022-03-21 15:00:00,188.82113271165417,
2022-03-21 15:30:30,188.82113271165417,
2022-03-21 23:59:59,171.82176521719748,c
2022-03-22 00:00:00,170.4627082929319,
2022-03-22 10:00:00,173.1108635138271,
2022-03-22 10:30:00,234.2841829550598,
2022-03-22 12:00:00,279.4713932921386,
2022-03-22 13:30:00,163.41655619753192,
2022-03-22 15:00:00,159.49702313355556,
2022-03-22 15:30:30,159.49702313355556,
2022-03-22 23:59:59,141.36202549068548,c
2022-03-23 00:00:00,70.72446947844082,
2022-03-23 10:00:00,130.73788596552413,
2022-03-23 10:30:00,133.47170051550165,
2022-03-23 12:00:00,74.84896684556907,
2022-03-23 13:30:00,87.52984369186561,
2022-03-23 15:00:00,61.35283792460723,
2022-03-23 15:30:30,61.35283792460723,
2022-03-23 23:59:59,53.803620685000624,c
2022-03-24 00:00:00,38.98706376920882,
2022-03-24 10:00:00,-1.6513886623192775,
2022-03-24 10:30:00,3.870575705513147,
2022-03-24 12:00:00,28.480058734079194,
2022-03-24 13:30:00,-7.951559077930597,
2022-03-24 15:00:00,5.547833940498094,
2022-03-24 15:30:30,5.547833940498094,
2022-03-24 23:59:59,22.848000253533428,c
2022-03-25 00:00:00,35.10135600745798,
2022-03-25 10:00:00,-74.04171594422269,
2022-03-25 10:30:00,-64.55331374797879,
2022-03-25 12:00:00,-121.98718711750644,
2022-03-25 13:30:00,-123.2423911502824,
2022-03-25 15:00:00,-133.04510165630745,
2022-03-25 15:30:30,-133.04510165630745,
2022-03-25 23:59:59,-136.26046805168062,w
2022-03-28 00:00:00,-69.9748325225928,
2022-03-28 10:00:00,-23.661815410598138,
2022-03-28 10:30:00,-114.98185069342026,
2022-03-28 12:00:00,-108.5104359786319,
2022-03-28 13:30:00,-72.65785817070491,
2022-03-28 15:00:00,-86.92433871912044,
2022-03-28 15:30:30,-86.92433871912044,
2022-03-28 23:59:59,-91.36278157458946,c
2022-03-29 00:00:00,97.87220581856673,
2022-03-29 10:00:00,87.03700099991192,
2022-03-29 10:30:00,95.79735072712856,
2022-03-29 12:00:00,71.32717742501336,
2022-03-29 13:30:00,35.99491270534918,
2022-03-29 15:00:00,-0.9831781630982732,
2022-03-29 15:30:30,-0.9831781630982732,
2022-03-29 23:59:59,-26.36310629838863,c
2022-03-30 00:00:00,-129.3302379444508,
2022-03-30 10:00:00,-166.06061478811898,
2022-03-30 10:30:00,-188.28004566936534,
2022-03-30 12:00:00,-159.1867647672093,
2022-03-30 13:30:00,-139.4618990758695,
2022-03-30 15:00:00,-152.21963052284082,
2022-03-30 15:30:30,-152.21963052284082,
2022-03-30 23:59:59,-200.6078198062387,c
2022-03-31 00:00:00,-157.153144986818,
2022-03-31 10:00:00,-330.04853264245594,
2022-03-31 10:30:00,-316.6271983470888,
2022-03-31 12:00:00,-360.06458356787743,
2022-03-31 13:30:00,-360.89994142177784,
2022-03-31 15:00:00,-304.1664270811598,
2022-03-31 15:30:30,-304.1664270811598,
2022-03-31 23:59:59,-259.5014079342459,c
2022-04-01 00:00:00,-302.0796429985562,
2022-04-01 10:00:00,-317.7010631647222,
2022-04-01 10:30:00,-294.2905884608949,
2022-04-01 12:00:00,-352.1418445540917,
2022-04-01 13:30:00,-343.2782880022214,
2022-04-01 15:00:00,-376.058777780946,
2022-04-01 15:30:30,-376.058777780946,
2022-04-01 23:59:59,-337.69720395376,w
