date,ISPY_2022_Q3,meta
2022-06-24 00:00:00,-195.59428040463297,
2022-06-24 10:00:00,-136.42744272031416,
2022-06-24 10:30:00,-169.7745693610326,
2022-06-24 12:00:00,-209.63405057502962,
2022-06-24 13:30:00,-172.13868810418364,
2022-06-24 15:00:00,-150.23922820757923,
2022-06-24 15:30:30,-150.23922820757923,
2022-06-24 23:59:59,-170.12087348745592,w
2022-06-27 00:00:00,-173.77886840892313,
2022-06-27 10:00:00,-230.31101770458133,
2022-06-27 10:30:00,-303.5601938457163,
2022-06-27 12:00:00,-325.47269663372856,
2022-06-27 13:30:00,-301.16050816336985,
2022-06-27 15:00:00,-334.860453050553,
2022-06-27 15:30:30,-334.860453050553,
2022-06-27 23:59:59,-318.64303079172,c
2022-06-28 00:00:00,-329.9563528714949,
2022-06-28 10:00:00,-347.0433063357615,
2022-06-28 10:30:00,-349.6466304881154,
2022-06-28 12:00:00,-361.35878824648637,
2022-06-28 13:30:00,-326.58016521161255,
2022-06-28 15:00:00,-333.72694703940454,
2022-06-28 15:30:30,-333.72694703940454,
2022-06-28 23:59:59,-312.6858911931978,c
2022-06-29 00:00:00,-332.47753634819753,
2022-06-29 10:00:00,-304.152478438874,
2022-06-29 10:30:00,-308.3809347496393,
2022-06-29 12:00:00,-293.58899506285377,
2022-06-29 13:30:00,-322.97428508369296,
2022-06-29 15:00:00,-321.14475611973046,
2022-06-29 15:30:30,-321.14475611973046,
2022-06-29 23:59:59,-299.0835414409554,c
2022-06-30 00:00:00,-328.7534719784968,
2022-06-30 10:00:00,-382.4776688862304,
2022-06-30 10:30:00,-416.9939966385201,
2022-06-30 12:00:00,-333.16494163732625,
2022-06-30 13:30:00,-339.0970512331704,
2022-06-30 15:00:00,-370.17215595399523,
2022-06-30 15:30:30,-370.17215595399523,
2022-06-30 23:59:59,-376.83645658091984,c
2022-07-01 00:00:00,-354.49726938396395,
2022-07-01 10:00:00,-311.99364545555034,
2022-07-01 10:30:00,-313.44546794245946,
2022-07-01 12:00:00,-312.6075669298267,
2022-07-01 13:30:00,-319.09933618049683,
2022-07-01 15:00:00,-323.43917184541704,
2022-07-01 15:30:30,-323.43917184541704,
2022-07-01 23:59:59,-311.98570840667924,w
2022-07-04 00:00:00,-311.9584389821888,
2022-07-04 10:00:00,-312.1286261727947,
2022-07-04 10:30:00,-312.22129793690226,
2022-07-04 12:00:00,-312.0831539752654,
2022-07-04 13:30:00,-312.00856968745927,
2022-07-04 15:00:00,-312.000483176232,
2022-07-04 15:30:30,-312.000483176232,
2022-07-04 23:59:59,-311.8766307087177,c
2022-07-05 00:00:00,-338.9390692982705,
2022-07-05 10:00:00,-253.33758965071559,
2022-07-05 10:30:00,-189.1019277148922,
2022-07-05 12:00:00,-189.37671258226953,
2022-07-05 13:30:00,-162.40219721395522,
2022-07-05 15:00:00,-162.00798767130016,
2022-07-05 15:30:30,-162.00798767130016,
2022-07-05 23:59:59,-121.78787621542995,c
2022-07-06 00:00:00,-99.31376473846547,
2022-07-06 10:00:00,-59.59997535776017,
2022-07-06 10:30:00,-153.3266116110334,
2022-07-06 12:00:00,-147.65184293591471,
2022-07-06 13:30:00,-84.78896137413074,
2022-07-06 15:00:00,-87.68192611960205,
2022-07-06 15:30:30,-87.68192611960205,
2022-07-06 23:59:59,-94.19492965440816,c
2022-07-07 00:00:00,-101.54372690332491,
2022-07-07 10:00:00,-77.0028838410384,
2022-07-07 10:30:00,-111.77475826820921,
2022-07-07 12:00:00,-42.549720985716135,
2022-07-07 13:30:00,-47.67184591796797,
2022-07-07 15:00:00,-27.575993964074655,
2022-07-07 15:30:30,-27.575993964074655,
2022-07-07 23:59:59,-47.911337701979505,c
2022-07-08 00:00:00,-82.85776369480311,
2022-07-08 10:00:00,-78.39677127250422,
2022-07-08 10:30:00,-4.045400677626276,
2022-07-08 12:00:00,19.089138645636922,
2022-07-08 13:30:00,6.970470255693726,
2022-07-08 15:00:00,7.882321965285996,
2022-07-08 15:30:30,7.882321965285996,
2022-07-08 23:59:59,0.0,a
