date,ICLN_HEDGED_2022_Q2,meta
2022-04-27 23:59:59,-190.3735232246275,c
2022-04-28 00:00:00,-95.71689498158295,
2022-04-28 10:00:00,-137.57754735324383,
2022-04-28 10:30:00,-147.43377660837223,
2022-04-28 12:00:00,-151.40794351308446,
2022-04-28 13:30:00,-129.6949436924855,
2022-04-28 15:00:00,-121.40387524606386,
2022-04-28 15:30:30,-121.40387524606386,
2022-04-28 23:59:59,-117.43221290495099,c
2022-04-29 00:00:00,-98.48429507244627,
2022-04-29 10:00:00,-102.26328656637568,
2022-04-29 10:30:00,-107.85527560870945,
2022-04-29 12:00:00,-113.33952427270512,
2022-04-29 13:30:00,-125.36092269894283,
2022-04-29 15:00:00,-136.59927812446207,
2022-04-29 15:30:30,-136.59927812446207,
2022-04-29 23:59:59,-141.3472531471789,w
2022-05-02 00:00:00,-148.6959987329493,
2022-05-02 10:00:00,-172.65178210567086,
2022-05-02 10:30:00,-162.24395276144347,
2022-05-02 12:00:00,-160.07077378986875,
2022-05-02 13:30:00,-196.10451650879634,
2022-05-02 15:00:00,-197.88492848501306,
2022-05-02 15:30:30,-197.88492848501306,
2022-05-02 23:59:59,-165.1997162476485,c
2022-05-03 00:00:00,-177.84384862924117,
2022-05-03 10:00:00,-151.0157175556282,
2022-05-03 10:30:00,-105.5945775243312,
2022-05-03 12:00:00,-77.1266566841056,
2022-05-03 13:30:00,-85.12517536046009,
2022-05-03 15:00:00,-91.63819698840976,
2022-05-03 15:30:30,-91.63819698840976,
2022-05-03 23:59:59,-101.34112953111828,c
2022-05-04 00:00:00,-85.1440804893881,
2022-05-04 10:00:00,-52.8182608457913,
2022-05-04 10:30:00,-43.96353054568072,
2022-05-04 12:00:00,-3.5465896824618177,
2022-05-04 13:30:00,-3.22548404246668,
2022-05-04 15:00:00,12.443409159433841,
2022-05-04 15:30:30,12.443409159433841,
2022-05-04 23:59:59,30.95725095465879,c
2022-05-05 00:00:00,42.1562827217261,
2022-05-05 10:00:00,8.020285403140386,
2022-05-05 10:30:00,-2.8847034197111925,
2022-05-05 12:00:00,-40.622340657345454,
2022-05-05 13:30:00,-0.33635403289993604,
2022-05-05 15:00:00,-8.189568507861098,
2022-05-05 15:30:30,-8.189568507861098,
2022-05-05 23:59:59,-1.2985790623803932,c
2022-05-06 00:00:00,-30.603348534778753,
2022-05-06 10:00:00,-103.33569382345179,
2022-05-06 10:30:00,-83.54891570563466,
2022-05-06 12:00:00,-76.51702256346692,
2022-05-06 13:30:00,-71.58544704151899,
2022-05-06 15:00:00,-92.19240832148394,
2022-05-06 15:30:30,-92.19240832148394,
2022-05-06 23:59:59,-74.00737748627463,w
2022-05-09 00:00:00,-110.54230906882883,
2022-05-09 10:00:00,-152.061357269451,
2022-05-09 10:30:00,-174.37773164301512,
2022-05-09 12:00:00,-183.14654132462493,
2022-05-09 13:30:00,-199.219028630581,
2022-05-09 15:00:00,-223.49707643170058,
2022-05-09 15:30:30,-223.49707643170058,
2022-05-09 23:59:59,-216.67493251659423,c
2022-05-10 00:00:00,-182.38408610793303,
2022-05-10 10:00:00,-218.89331655188104,
2022-05-10 10:30:00,-186.79099781785607,
2022-05-10 12:00:00,-242.601879845419,
2022-05-10 13:30:00,-248.54812611053586,
2022-05-10 15:00:00,-232.20221173771915,
2022-05-10 15:30:30,-232.20221173771915,u
2022-05-10 23:59:59,-224.22493862331112,c
2022-05-11 00:00:00,-225.64526217600505,
2022-05-11 10:00:00,-239.25202624552,
2022-05-11 10:30:00,-214.07786991006682,
2022-05-11 12:00:00,-250.0045385300666,
2022-05-11 13:30:00,-293.7914596055716,
2022-05-11 15:00:00,-301.2681990062212,
2022-05-11 15:30:30,-301.2681990062212,
2022-05-11 23:59:59,-319.8231685621475,c
2022-05-12 00:00:00,-330.81795321849086,
2022-05-12 10:00:00,-352.49452256394227,
2022-05-12 10:30:00,-328.8714118771121,
2022-05-12 12:00:00,-370.2552897712663,
2022-05-12 13:30:00,-378.6847494371112,
2022-05-12 15:00:00,-404.33605757822545,
2022-05-12 15:30:30,-404.33605757822545,
2022-05-12 23:59:59,-382.8913121800338,c
2022-05-13 00:00:00,-330.47575319141646,
2022-05-13 10:00:00,-304.99853923661954,
2022-05-13 10:30:00,-298.5883404573023,
2022-05-13 12:00:00,-287.2677919108803,
2022-05-13 13:30:00,-286.8146210436498,
2022-05-13 15:00:00,-296.4436376155332,
2022-05-13 15:30:30,-296.4436376155332,
2022-05-13 23:59:59,-298.34841078948233,w
