date,QDF_2022_Q4,meta
2022-11-08 00:00:00,-28.52696859752365,
2022-11-08 10:00:00,-42.83654308807135,
2022-11-08 10:30:00,-32.52648730662074,
2022-11-08 12:00:00,-32.472984626420725,
2022-11-08 13:30:00,-29.219750744706317,
2022-11-08 15:00:00,-32.86629537564545,
2022-11-08 15:30:30,-32.86629537564545,
2022-11-08 23:59:59,-31.665492120483066,c
2022-11-09 00:00:00,-48.387461574084654,
2022-11-09 10:00:00,-53.94985718094679,
2022-11-09 10:30:00,-48.02429960309311,
2022-11-09 12:00:00,-53.284920958758875,
2022-11-09 13:30:00,-52.03145481334539,
2022-11-09 15:00:00,-51.610053457285204,
2022-11-09 15:30:30,-51.610053457285204,
2022-11-09 23:59:59,-49.891617742222735,c
2022-11-10 00:00:00,-24.451173939732882,
2022-11-10 10:00:00,-9.69898725338939,
2022-11-10 10:30:00,-11.850301802074398,
2022-11-10 12:00:00,-7.486149949595585,
2022-11-10 13:30:00,-19.035603158889188,
2022-11-10 15:00:00,-13.291028141806521,
2022-11-10 15:30:30,-13.291028141806521,
2022-11-10 23:59:59,0.01710996274516674,c
2022-11-11 00:00:00,14.883482003907062,
2022-11-11 10:00:00,12.08963925513163,
2022-11-11 10:30:00,40.33607501135279,
2022-11-11 12:00:00,29.065990547679746,
2022-11-11 13:30:00,23.18625205280526,
2022-11-11 15:00:00,11.904660260427931,
2022-11-11 15:30:30,11.904660260427931,u
2022-11-11 23:59:59,17.552207070910328,w
2022-11-14 00:00:00,17.66203638538218,
2022-11-14 10:00:00,11.809409217829199,
2022-11-14 10:30:00,26.23467794602132,
2022-11-14 12:00:00,17.69493446435365,
2022-11-14 13:30:00,12.792744506004055,
2022-11-14 15:00:00,19.217575252303305,
2022-11-14 15:30:30,19.217575252303305,
2022-11-14 23:59:59,13.790436798555533,c
2022-11-15 00:00:00,47.056663066899745,
2022-11-15 10:00:00,35.80390558288053,
2022-11-15 10:30:00,43.87612805514189,
2022-11-15 12:00:00,55.148588085179625,
2022-11-15 13:30:00,71.21276317978612,
2022-11-15 15:00:00,65.17150965500113,
2022-11-15 15:30:30,65.17150965500113,
2022-11-15 23:59:59,71.26037990643997,c
2022-11-16 00:00:00,74.40204304521507,
2022-11-16 10:00:00,63.10681390985087,
2022-11-16 10:30:00,65.47458136577052,
2022-11-16 12:00:00,57.052353814030056,
2022-11-16 13:30:00,54.47070392184702,
2022-11-16 15:00:00,54.837192191669345,
2022-11-16 15:30:30,54.837192191669345,
2022-11-16 23:59:59,55.071254031768774,c
2022-11-17 00:00:00,37.84586136254313,
2022-11-17 10:00:00,26.234191516063333,
2022-11-17 10:30:00,40.60022773236716,
2022-11-17 12:00:00,33.722022472252235,
2022-11-17 13:30:00,31.922105324179512,
2022-11-17 15:00:00,18.582176764014463,
2022-11-17 15:30:30,18.582176764014463,
2022-11-17 23:59:59,26.896352436030384,c
2022-11-18 00:00:00,13.235664215916074,
2022-11-18 10:00:00,8.671774202344096,
2022-11-18 10:30:00,6.457820435220384,
2022-11-18 12:00:00,13.153375271715134,
2022-11-18 13:30:00,17.5769654627303,
2022-11-18 15:00:00,8.581338398127713,
2022-11-18 15:30:30,8.581338398127713,s
2022-11-18 23:59:59,13.75262365813731,w
2022-11-21 00:00:00,6.43547497589222,
2022-11-21 10:00:00,6.648715566390365,
2022-11-21 10:30:00,3.7644409526349705,
2022-11-21 12:00:00,-3.7227737858457317,
2022-11-21 13:30:00,-2.7063284023643632,
2022-11-21 15:00:00,3.293929551812141,
2022-11-21 15:30:30,3.293929551812141,
2022-11-21 23:59:59,8.264706718049325,c
2022-11-22 00:00:00,10.047186569760186,
2022-11-22 10:00:00,7.104579929583252,
2022-11-22 10:30:00,-2.238951570958278,
2022-11-22 12:00:00,-10.94604832273879,
2022-11-22 13:30:00,4.385833370358483,
2022-11-22 15:00:00,-5.121992584959457,
2022-11-22 15:30:30,-5.121992584959457,
2022-11-22 23:59:59,0.0,a
2022-11-23 00:00:00,5.481280394342292,
2022-11-23 10:00:00,19.9322574417302,
2022-11-23 10:30:00,19.943688260940604,
2022-11-23 12:00:00,1.1437370504178546,
2022-11-23 13:30:00,3.8763061412699074,
2022-11-23 15:00:00,0.5456761439549496,
2022-11-23 15:30:30,0.5456761439549496,
2022-11-23 23:59:59,1.5895980606998705,c
2022-11-24 00:00:00,1.5895980606998705,
2022-11-24 10:00:00,1.5895980606998705,
2022-11-24 10:30:00,1.5895980606998705,
2022-11-24 12:00:00,1.5895980606998705,
2022-11-24 13:30:00,1.5895980606998705,
2022-11-24 15:00:00,1.5895980606998705,
2022-11-24 15:30:30,1.5895980606998705,
2022-11-24 23:59:59,1.5895980606998705,c
2022-11-25 00:00:00,2.7622026178824512,
2022-11-25 10:00:00,8.323641377029958,
2022-11-25 10:30:00,8.1080247106064,
2022-11-25 12:00:00,7.2814510203441785,
2022-11-25 13:30:00,7.2814510203441785,
2022-11-25 15:00:00,7.2814510203441785,
2022-11-25 15:30:30,7.2814510203441785,
2022-11-25 23:59:59,2.159567659071456,w
2022-11-28 00:00:00,6.904105643014304,
2022-11-28 10:00:00,3.190585255319803,
2022-11-28 10:30:00,-0.21288170997260636,
2022-11-28 12:00:00,0.2949768359677023,
2022-11-28 13:30:00,0.935184751816422,
2022-11-28 15:00:00,-6.84946464762325,
2022-11-28 15:30:30,-6.84946464762325,
2022-11-28 23:59:59,-21.135991560718708,c
2022-11-29 00:00:00,-17.808490280606804,
2022-11-29 10:00:00,-16.36796687587514,
2022-11-29 10:30:00,-11.856923223724579,
2022-11-29 12:00:00,-17.941260616920033,
2022-11-29 13:30:00,-27.38357544431372,
2022-11-29 15:00:00,-28.665811991586963,
2022-11-29 15:30:30,-28.665811991586963,
2022-11-29 23:59:59,-37.11210003272117,c
2022-11-30 00:00:00,-26.431045949041618,
2022-11-30 10:00:00,-20.99731928668595,
2022-11-30 10:30:00,-12.219554087508783,
2022-11-30 12:00:00,-22.660831098377344,
2022-11-30 13:30:00,-23.84850770030721,
2022-11-30 15:00:00,-1.1199362340449,
2022-11-30 15:30:30,-1.1199362340449,
2022-11-30 23:59:59,-0.6876200258716949,e
2022-12-01 00:00:00,15.107218810579212,
2022-12-01 10:00:00,15.60837664248021,
2022-12-01 10:30:00,23.609336987245314,
2022-12-01 12:00:00,17.306061162238933,
2022-12-01 13:30:00,11.654451968072351,
2022-12-01 15:00:00,7.0465437092686045,
2022-12-01 15:30:30,7.0465437092686045,
2022-12-01 23:59:59,9.036792518896078,c
2022-12-02 00:00:00,0.5360325074728394,
2022-12-02 10:00:00,-6.14561910583339,
2022-12-02 10:30:00,-2.0323752228524086,
2022-12-02 12:00:00,-5.928062657639259,
2022-12-02 13:30:00,-2.8074065368186325,
2022-12-02 15:00:00,-4.071950187311302,
2022-12-02 15:30:30,-4.071950187311302,
2022-12-02 23:59:59,-14.20043134023021,w
2022-12-05 00:00:00,-1.9854756487578697,
2022-12-05 10:00:00,-0.3540700543367734,
2022-12-05 10:30:00,-7.699853975215035,
2022-12-05 12:00:00,-4.108738861134185,
2022-12-05 13:30:00,-7.86790011151939,
2022-12-05 15:00:00,-6.956322910391009,
2022-12-05 15:30:30,-6.956322910391009,
2022-12-05 23:59:59,-5.830234710759555,c
2022-12-06 00:00:00,-24.921064075916036,
2022-12-06 10:00:00,-25.939013367189347,
2022-12-06 10:30:00,-25.393163797000057,
2022-12-06 12:00:00,-37.99207670312259,
2022-12-06 13:30:00,-45.97835838241511,
2022-12-06 15:00:00,-50.160686549173164,
2022-12-06 15:30:30,-50.160686549173164,
2022-12-06 23:59:59,-62.99424421193899,c
2022-12-07 00:00:00,-65.24078632946228,
2022-12-07 10:00:00,-70.97156028202815,
2022-12-07 10:30:00,-71.45356470175054,
2022-12-07 12:00:00,-75.84110402118543,
2022-12-07 13:30:00,-73.51145516881465,
2022-12-07 15:00:00,-73.26834649741662,
2022-12-07 15:30:30,-73.26834649741662,
2022-12-07 23:59:59,-77.47607039713003,c
2022-12-08 00:00:00,-76.20195090195713,
2022-12-08 10:00:00,-81.15353930469044,
2022-12-08 10:30:00,-76.85824639003309,
2022-12-08 12:00:00,-70.02411778498569,
2022-12-08 13:30:00,-62.96209100369012,
2022-12-08 15:00:00,-74.2514317137861,
2022-12-08 15:30:30,-74.2514317137861,
2022-12-08 23:59:59,-72.28824873186059,c
2022-12-09 00:00:00,-59.50135669656609,
2022-12-09 10:00:00,-70.01687355228435,
2022-12-09 10:30:00,-68.37151826642676,
2022-12-09 12:00:00,-61.94570270334535,
