date,SOXX_2021_Q4,meta
2021-11-19 00:00:00,-4.0451272933974,
2021-11-19 10:00:00,-51.75663693884144,
2021-11-19 10:30:00,-40.232057562059026,
2021-11-19 12:00:00,-75.4726320869488,
2021-11-19 13:30:00,-72.93114572522995,
2021-11-19 15:00:00,-91.56779164285263,
2021-11-19 15:30:30,-91.56779164285263,
2021-11-19 23:59:59,-103.44219674384885,w
2021-11-22 00:00:00,-184.23436065198666,
2021-11-22 10:00:00,-250.46162060653546,
2021-11-22 10:30:00,-248.35507579362775,
2021-11-22 12:00:00,-89.93084012180702,
2021-11-22 13:30:00,-117.19210673253247,
2021-11-22 15:00:00,-62.52945823052505,
2021-11-22 15:30:30,-62.52945823052505,u
2021-11-22 23:59:59,-28.980104324793956,c
2021-11-23 00:00:00,-10.5552598151462,
2021-11-23 10:00:00,-79.71235328857506,
2021-11-23 10:30:00,-51.44391301663677,
2021-11-23 12:00:00,-1.1685795000310009,
2021-11-23 13:30:00,-6.931180313921686,
2021-11-23 15:00:00,-54.61959658290925,
2021-11-23 15:30:30,-54.61959658290925,
2021-11-23 23:59:59,-70.31643449379294,c
2021-11-24 00:00:00,-91.62988455224763,
2021-11-24 10:00:00,-126.34196654659513,
2021-11-24 10:30:00,-161.51959615645137,
2021-11-24 12:00:00,-208.03479421029488,
2021-11-24 13:30:00,-206.08590886914953,
2021-11-24 15:00:00,-209.8274131113617,
2021-11-24 15:30:30,-209.8274131113617,
2021-11-24 23:59:59,-220.5272508311332,c
2021-11-25 00:00:00,-220.5272508311332,
2021-11-25 10:00:00,-220.5272508311332,
2021-11-25 10:30:00,-220.5272508311332,
2021-11-25 12:00:00,-220.5272508311332,
2021-11-25 13:30:00,-220.5272508311332,
2021-11-25 15:00:00,-220.5272508311332,
2021-11-25 15:30:30,-220.5272508311332,
2021-11-25 23:59:59,-220.5272508311332,c
2021-11-26 00:00:00,-272.7887566548152,
2021-11-26 10:00:00,-237.45934575895603,
2021-11-26 10:30:00,-214.16202857012877,
2021-11-26 12:00:00,-175.89191263146927,
2021-11-26 13:30:00,-175.89191263146927,
2021-11-26 15:00:00,-175.89191263146927,
2021-11-26 15:30:30,-175.89191263146927,
2021-11-26 23:59:59,-165.94185201395203,w
2021-11-29 00:00:00,-213.6822981791995,
2021-11-29 10:00:00,-230.60426418603265,
2021-11-29 10:30:00,-204.6485234455422,
2021-11-29 12:00:00,-248.75235521728996,
2021-11-29 13:30:00,-230.14645876495752,
2021-11-29 15:00:00,-249.29669704395997,
2021-11-29 15:30:30,-249.29669704395997,
2021-11-29 23:59:59,-275.1130896505622,c
2021-11-30 00:00:00,-279.79657013737096,
2021-11-30 10:00:00,-227.03115757201,
2021-11-30 10:30:00,-267.9637484405898,
2021-11-30 12:00:00,-193.63010201539942,
2021-11-30 13:30:00,-195.68560205590666,
2021-11-30 15:00:00,-188.77455749216597,
2021-11-30 15:30:30,-188.77455749216597,s
2021-11-30 23:59:59,-209.37014323254994,c
2021-12-01 00:00:00,-229.1810825439959,
2021-12-01 10:00:00,-172.4472327340702,
2021-12-01 10:30:00,-123.63075732927996,
2021-12-01 12:00:00,-109.16138953657992,
2021-12-01 13:30:00,-61.05766208364048,
2021-12-01 15:00:00,-46.36141555382369,
2021-12-01 15:30:30,-46.36141555382369,
2021-12-01 23:59:59,-11.164374320322167,c
2021-12-02 00:00:00,-45.86504757102011,
2021-12-02 10:00:00,-118.02478096217578,
2021-12-02 10:30:00,-94.24367632422877,
2021-12-02 12:00:00,-121.01734671385384,
2021-12-02 13:30:00,-85.42252305552597,
2021-12-02 15:00:00,-93.57504436526278,
2021-12-02 15:30:30,-93.57504436526278,
2021-12-02 23:59:59,-91.92345091931793,c
2021-12-03 00:00:00,-161.56665579163155,
2021-12-03 10:00:00,-65.06850720545435,
2021-12-03 10:30:00,-15.78771949216366,
2021-12-03 12:00:00,37.34083432892294,
2021-12-03 13:30:00,-0.46682024999336136,
2021-12-03 15:00:00,15.103866111140405,
2021-12-03 15:30:30,15.103866111140405,
2021-12-03 23:59:59,0.0,a
2021-12-06 00:00:00,60.87129135468081,
2021-12-06 10:00:00,169.33144548406062,
2021-12-06 10:30:00,129.15892587880194,
2021-12-06 12:00:00,113.70114722123003,
2021-12-06 13:30:00,52.3921763367523,
2021-12-06 15:00:00,46.10681134441643,
2021-12-06 15:30:30,46.10681134441643,
2021-12-06 23:59:59,36.05186799386365,c
2021-12-07 00:00:00,-3.4971584618963334,
2021-12-07 10:00:00,44.20263937607001,
2021-12-07 10:30:00,-0.5260056846937005,
2021-12-07 12:00:00,-16.595089420148952,
2021-12-07 13:30:00,-53.71018879839471,
2021-12-07 15:00:00,-62.15246181577345,
2021-12-07 15:30:30,-62.15246181577345,
2021-12-07 23:59:59,-99.48166096463933,c
2021-12-08 00:00:00,-121.31948905705917,
2021-12-08 10:00:00,-141.6452968414128,
2021-12-08 10:30:00,-157.87195916700375,
2021-12-08 12:00:00,-181.23034998868457,
2021-12-08 13:30:00,-163.14331932694836,
2021-12-08 15:00:00,-137.97640084638851,
2021-12-08 15:30:30,-137.97640084638851,
2021-12-08 23:59:59,-131.77404398395697,c
2021-12-09 00:00:00,-160.06463096536845,
2021-12-09 10:00:00,-137.39126348905006,
2021-12-09 10:30:00,-100.6557299771614,
2021-12-09 12:00:00,-103.76588011639546,
2021-12-09 13:30:00,-71.62716403439026,
2021-12-09 15:00:00,-33.36023374805609,
2021-12-09 15:30:30,-33.36023374805609,
2021-12-09 23:59:59,-0.2929324184037796,c
2021-12-10 00:00:00,-55.56163405330835,
