date,AS_MSCI_EM_HK_AD_2022_Q2,meta
2022-04-07 20:00:00,-588.2128945502973,
2022-04-07 23:00:00,-632.4822103050501,
2022-04-07 23:59:59,-584.9859867618609,c
2022-04-08 00:00:00,-567.3749144974106,
2022-04-08 01:00:00,-567.3749144974106,
2022-04-08 02:30:00,-471.99455696767524,
2022-04-08 03:00:00,-492.6945817386073,
2022-04-08 18:30:00,-492.6945817386073,
2022-04-08 20:00:00,-492.6945817386073,
2022-04-08 23:00:00,-492.6945817386073,
2022-04-08 23:59:59,-506.2597644873083,w
2022-04-11 00:00:00,-592.3484707691402,
2022-04-11 01:00:00,-592.3484707691402,
2022-04-11 02:30:00,-640.789649458528,
2022-04-11 03:00:00,-639.7926648886798,
2022-04-11 18:30:00,-639.7926648886798,
2022-04-11 20:00:00,-639.7926648886798,
2022-04-11 23:00:00,-655.5936702140918,
2022-04-11 23:59:59,-696.625382673846,c
2022-04-12 00:00:00,-708.2228053045071,
2022-04-12 01:00:00,-708.2228053045071,
2022-04-12 02:30:00,-575.9181697922781,
2022-04-12 03:00:00,-533.9768455395588,
2022-04-12 18:30:00,-533.9768455395588,
2022-04-12 20:00:00,-533.9768455395588,
2022-04-12 23:00:00,-588.2731420788571,
2022-04-12 23:59:59,-544.802640286217,c
2022-04-13 00:00:00,-557.5638419406266,
2022-04-13 01:00:00,-557.5638419406266,
2022-04-13 02:30:00,-527.277704200812,
2022-04-13 03:00:00,-516.8281501921639,
2022-04-13 18:30:00,-516.8281501921639,
2022-04-13 20:00:00,-516.8281501921639,
2022-04-13 23:00:00,-448.4033716075316,
2022-04-13 23:59:59,-435.4695298878137,c
2022-04-14 00:00:00,-411.8094352741378,
2022-04-14 01:00:00,-411.8094352741378,
2022-04-14 02:30:00,-395.6040784649153,
2022-04-14 03:00:00,-376.27412957859883,
2022-04-14 18:30:00,-376.27412957859883,
2022-04-14 20:00:00,-376.27412957859883,
2022-04-14 23:00:00,-376.27412957859883,
2022-04-14 23:59:59,-358.5086707317676,c
2022-04-15 00:00:00,-358.5086707317676,
2022-04-15 01:00:00,-358.5086707317676,
2022-04-15 02:30:00,-358.5086707317676,
2022-04-15 03:00:00,-358.5086707317676,
2022-04-15 18:30:00,-358.5086707317676,
2022-04-15 20:00:00,-358.5086707317676,
2022-04-15 23:00:00,-358.5086707317676,
2022-04-15 23:59:59,-358.5086707317676,w
2022-04-18 00:00:00,-358.5086707317676,
2022-04-18 01:00:00,-358.5086707317676,
2022-04-18 02:30:00,-358.5086707317676,
2022-04-18 03:00:00,-358.5086707317676,
2022-04-18 18:30:00,-358.5086707317676,
2022-04-18 20:00:00,-358.5086707317676,
2022-04-18 23:00:00,-254.75108482012823,
2022-04-18 23:59:59,-254.75108482012823,c
2022-04-19 00:00:00,-272.77115746982025,
2022-04-19 01:00:00,-272.77115746982025,
2022-04-19 02:30:00,-291.1175805936433,
2022-04-19 03:00:00,-298.2949368752533,
2022-04-19 18:30:00,-298.2949368752533,
2022-04-19 20:00:00,-298.2949368752533,
2022-04-19 23:00:00,-235.2426070257106,
2022-04-19 23:59:59,-217.33627991597433,c
2022-04-20 00:00:00,-186.11520015629748,
2022-04-20 01:00:00,-186.11520015629748,
2022-04-20 02:30:00,-284.84620370308926,
2022-04-20 03:00:00,-291.67098527669356,
2022-04-20 18:30:00,-291.67098527669356,
2022-04-20 20:00:00,-291.67098527669356,
2022-04-20 23:00:00,-335.63905248977363,
2022-04-20 23:59:59,-405.6072473594394,c
2022-04-21 00:00:00,-400.1595517843343,
2022-04-21 01:00:00,-400.1595517843343,
2022-04-21 02:30:00,-377.8568184696859,
2022-04-21 03:00:00,-399.2650344366564,
2022-04-21 18:30:00,-399.2650344366564,
2022-04-21 20:00:00,-399.2650344366564,
2022-04-21 23:00:00,-357.2363132167029,
2022-04-21 23:59:59,-336.9433039244119,c
2022-04-22 00:00:00,-341.6017122240266,
2022-04-22 01:00:00,-341.6017122240266,
2022-04-22 02:30:00,-345.65205221803774,
2022-04-22 03:00:00,-338.9659087205457,
2022-04-22 18:30:00,-338.9659087205457,
2022-04-22 20:00:00,-338.9659087205457,
2022-04-22 23:00:00,-338.9659087205457,
2022-04-22 23:59:59,-344.60233129817493,w
2022-04-25 00:00:00,-401.9033412239503,
2022-04-25 01:00:00,-401.9033412239503,
2022-04-25 02:30:00,-437.532577442822,
2022-04-25 03:00:00,-440.886037899375,
2022-04-25 18:30:00,-440.886037899375,
2022-04-25 20:00:00,-440.886037899375,
2022-04-25 23:00:00,-331.23298825384586,
2022-04-25 23:59:59,-337.14888129513787,c
2022-04-26 00:00:00,-315.9926689804711,
2022-04-26 01:00:00,-315.9926689804711,
2022-04-26 02:30:00,-290.87381530459163,
2022-04-26 03:00:00,-281.16696366945905,
2022-04-26 18:30:00,-281.16696366945905,
2022-04-26 20:00:00,-281.16696366945905,
2022-04-26 23:00:00,-175.4599582239661,
2022-04-26 23:59:59,-171.1420215822832,c
2022-04-27 00:00:00,-182.85699342054153,
2022-04-27 01:00:00,-182.85699342054153,
2022-04-27 02:30:00,-39.73125503342595,
2022-04-27 03:00:00,-18.363979187137943,
2022-04-27 18:30:00,-18.363979187137943,
2022-04-27 20:00:00,-18.363979187137943,
2022-04-27 23:00:00,-68.19390101996234,
2022-04-27 23:59:59,-73.95754921608614,c
2022-04-28 00:00:00,-61.673926226669835,
2022-04-28 01:00:00,-61.673926226669835,
2022-04-28 02:30:00,-12.649821241291363,
2022-04-28 03:00:00,-13.622980637705211,
2022-04-28 18:30:00,-13.622980637705211,
2022-04-28 20:00:00,-13.622980637705211,
2022-04-28 23:00:00,65.79651451794183,
2022-04-28 23:59:59,63.63966399435202,c
2022-04-29 00:00:00,50.422069417024034,
2022-04-29 01:00:00,50.422069417024034,
2022-04-29 02:30:00,-17.861604013623094,
2022-04-29 03:00:00,-43.36617677948544,
2022-04-29 18:30:00,-43.36617677948544,
2022-04-29 20:00:00,-43.36617677948544,
2022-04-29 23:00:00,-43.36617677948544,
2022-04-29 23:59:59,-22.547525089258556,w
2022-05-02 00:00:00,-22.547525089258556,
2022-05-02 01:00:00,-22.547525089258556,
2022-05-02 02:30:00,-22.547525089258556,
2022-05-02 03:00:00,-22.547525089258556,
2022-05-02 18:30:00,-22.547525089258556,
2022-05-02 20:00:00,-22.547525089258556,
2022-05-02 23:00:00,-36.21294743537777,
2022-05-02 23:59:59,-36.21294743537777,c
2022-05-03 00:00:00,9.346947867199049,
2022-05-03 01:00:00,9.346947867199049,
2022-05-03 02:30:00,-11.137717829680753,
2022-05-03 03:00:00,-36.87733742554042,
2022-05-03 18:30:00,-36.87733742554042,
2022-05-03 20:00:00,-36.87733742554042,
2022-05-03 23:00:00,94.1502874069734,
2022-05-03 23:59:59,103.63204788545067,c
2022-05-04 00:00:00,48.544263926352926,
2022-05-04 01:00:00,48.544263926352926,
2022-05-04 02:30:00,13.602929393707768,
2022-05-04 03:00:00,21.034366539660198,
2022-05-04 18:30:00,21.034366539660198,
2022-05-04 20:00:00,21.034366539660198,
2022-05-04 23:00:00,-22.124142861363964,
2022-05-04 23:59:59,27.024386793382234,c
2022-05-05 00:00:00,14.583769824420756,
2022-05-05 01:00:00,14.583769824420756,
2022-05-05 02:30:00,-9.136683496438593,
2022-05-05 03:00:00,7.48008642047472,
2022-05-05 18:30:00,7.48008642047472,
2022-05-05 20:00:00,7.48008642047472,
2022-05-05 23:00:00,54.46441022638612,
2022-05-05 23:59:59,56.66895009188943,c
2022-05-06 00:00:00,19.88166567226807,
2022-05-06 01:00:00,19.88166567226807,
2022-05-06 02:30:00,23.940053350430276,
2022-05-06 03:00:00,35.70491700596017,
2022-05-06 18:30:00,35.70491700596017,
2022-05-06 20:00:00,35.70491700596017,
2022-05-06 23:00:00,35.70491700596017,
2022-05-06 23:59:59,51.36829284377751,w
2022-05-09 00:00:00,51.36829284377751,
2022-05-09 01:00:00,51.36829284377751,
2022-05-09 02:30:00,51.36829284377751,
2022-05-09 03:00:00,51.36829284377751,
2022-05-09 18:30:00,51.36829284377751,
2022-05-09 20:00:00,51.36829284377751,
2022-05-09 23:00:00,-11.902940749582115,
2022-05-09 23:59:59,-11.902940749582115,c
2022-05-10 00:00:00,-103.25233441213001,
2022-05-10 01:00:00,-103.25233441213001,
2022-05-10 02:30:00,-77.23699116379976,
2022-05-10 03:00:00,-47.32711847435485,
2022-05-10 18:30:00,-47.32711847435485,
2022-05-10 20:00:00,-47.32711847435485,
2022-05-10 23:00:00,-55.45810659577768,
2022-05-10 23:59:59,-54.06252567325885,c
2022-05-11 00:00:00,-62.29178066404958,
2022-05-11 01:00:00,-62.29178066404958,
2022-05-11 02:30:00,-76.85041361497514,
2022-05-11 03:00:00,-88.00069342331801,
2022-05-11 18:30:00,-88.00069342331801,
2022-05-11 20:00:00,-88.00069342331801,
2022-05-11 23:00:00,-162.32549550854495,
2022-05-11 23:59:59,-164.65174361044382,c
2022-05-12 00:00:00,-164.97495895103108,
2022-05-12 01:00:00,-164.97495895103108,
2022-05-12 02:30:00,-218.8736718246102,
2022-05-12 03:00:00,-203.29779388863892,
2022-05-12 18:30:00,-203.29779388863892,
2022-05-12 20:00:00,-203.29779388863892,
2022-05-12 23:00:00,-22.079114631989626,
2022-05-12 23:59:59,0.0,a
2022-05-13 00:00:00,27.44343549257627,
2022-05-13 01:00:00,27.44343549257627,
2022-05-13 02:30:00,72.1502666653144,
2022-05-13 03:00:00,59.63700185269499,
2022-05-13 18:30:00,59.63700185269499,
2022-05-13 20:00:00,59.63700185269499,
2022-05-13 23:00:00,59.63700185269499,
2022-05-13 23:59:59,33.471738712946205,w
2022-05-16 00:00:00,150.03099783710297,
2022-05-16 01:00:00,150.03099783710297,
2022-05-16 02:30:00,189.66757784661223,
2022-05-16 03:00:00,178.10783609664242,
2022-05-16 18:30:00,178.10783609664242,
2022-05-16 20:00:00,178.10783609664242,
2022-05-16 23:00:00,297.7497431946771,
2022-05-16 23:59:59,268.5313514957618,c
2022-05-17 00:00:00,273.27502414265905,
2022-05-17 01:00:00,273.27502414265905,
2022-05-17 02:30:00,257.212248424678,
2022-05-17 03:00:00,263.49379947812986,
2022-05-17 18:30:00,263.49379947812986,
2022-05-17 20:00:00,263.49379947812986,
2022-05-17 23:00:00,358.5364942781923,
2022-05-17 23:59:59,324.0024117816256,c
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
0,324.0024117816256,
2022-05-18 00:00:00,336.57986676107726,
2022-05-18 01:00:00,336.57986676107726,
2022-05-18 02:30:00,382.1770019470092,
2022-05-18 03:00:00,367.37668107637705,
2022-05-18 18:30:00,367.37668107637705,
2022-05-18 20:00:00,367.37668107637705,
2022-05-18 23:00:00,399.16604319004296,
2022-05-18 23:59:59,411.03837147387947,c
2022-05-19 00:00:00,373.4285847773634,
2022-05-19 01:00:00,373.4285847773634,
2022-05-19 02:30:00,393.28405051597724,
2022-05-19 03:00:00,363.82990617720975,
2022-05-19 18:30:00,363.82990617720975,
2022-05-19 20:00:00,363.82990617720975,
2022-05-19 23:00:00,375.17250347703714,
2022-05-19 23:59:59,370.1659297830347,c
2022-05-20 00:00:00,342.1177993265892,
2022-05-20 01:00:00,342.1177993265892,
2022-05-20 02:30:00,320.4576880315906,
2022-05-20 03:00:00,305.46051737676567,
2022-05-20 18:30:00,305.46051737676567,
2022-05-20 20:00:00,305.46051737676567,
2022-05-20 23:00:00,305.46051737676567,
2022-05-20 23:59:59,308.85739134307505,w
2022-05-23 00:00:00,473.8047002267905,
2022-05-23 01:00:00,473.8047002267905,
2022-05-23 02:30:00,492.5925617104119,
2022-05-23 03:00:00,464.7743073910632,
2022-05-23 18:30:00,464.7743073910632,
2022-05-23 20:00:00,464.7743073910632,
2022-05-23 23:00:00,525.9082874333545,
2022-05-23 23:59:59,542.132368028131,c
2022-05-24 00:00:00,553.3924803610922,
2022-05-24 01:00:00,553.3924803610922,
2022-05-24 02:30:00,556.7942181340309,
2022-05-24 03:00:00,539.9497967549521,
2022-05-24 18:30:00,539.9497967549521,
2022-05-24 20:00:00,539.9497967549521,
2022-05-24 23:00:00,485.6301337769373,
2022-05-24 23:59:59,512.8107176090674,c
2022-05-25 00:00:00,507.6528974052778,
2022-05-25 01:00:00,507.6528974052778,
2022-05-25 02:30:00,399.027993622812,
2022-05-25 03:00:00,425.60825778936635,
2022-05-25 18:30:00,425.60825778936635,
2022-05-25 20:00:00,425.60825778936635,
2022-05-25 23:00:00,432.0703915428787,
2022-05-25 23:59:59,460.0569519323975,c
2022-05-26 00:00:00,496.22085383677177,
2022-05-26 01:00:00,496.22085383677177,
2022-05-26 02:30:00,506.5388745452666,
2022-05-26 03:00:00,441.25091233774015,
2022-05-26 18:30:00,441.25091233774015,
2022-05-26 20:00:00,441.25091233774015,
2022-05-26 23:00:00,293.89539847882065,
2022-05-26 23:59:59,337.4017827178667,c
2022-05-27 00:00:00,330.33664024138864,
2022-05-27 01:00:00,330.33664024138864,
2022-05-27 02:30:00,366.5158546330332,
2022-05-27 03:00:00,351.5546168303041,
2022-05-27 18:30:00,351.5546168303041,
2022-05-27 20:00:00,351.5546168303041,
2022-05-27 23:00:00,351.5546168303041,
2022-05-27 23:59:59,370.5156780130344,w
2022-05-30 00:00:00,453.13750914465584,
2022-05-30 01:00:00,453.13750914465584,
2022-05-30 02:30:00,431.2317864758096,
2022-05-30 03:00:00,448.2272205312246,
2022-05-30 18:30:00,448.2272205312246,
2022-05-30 20:00:00,448.2272205312246,
2022-05-30 23:00:00,497.28998667990675,
2022-05-30 23:59:59,467.7332077276694,c
2022-05-31 00:00:00,484.9754160284415,
2022-05-31 01:00:00,484.9754160284415,
2022-05-31 02:30:00,325.2187797202945,
2022-05-31 03:00:00,304.18809719703984,
2022-05-31 18:30:00,304.18809719703984,
2022-05-31 20:00:00,304.18809719703984,
2022-05-31 23:00:00,509.92782531323815,
2022-05-31 23:59:59,544.6332804682334,e
2022-06-01 00:00:00,571.4621885888298,
2022-06-01 01:00:00,571.4621885888298,
2022-06-01 02:30:00,568.2112586915975,
2022-06-01 03:00:00,588.3958156021977,
2022-06-01 18:30:00,588.3958156021977,
2022-06-01 20:00:00,588.3958156021977,
2022-06-01 23:00:00,798.125777887814,
2022-06-01 23:59:59,677.7137044287864,c
2022-06-02 00:00:00,729.285168505727,
2022-06-02 01:00:00,729.285168505727,
2022-06-02 02:30:00,733.545043776843,
2022-06-02 03:00:00,743.3365229511345,
2022-06-02 18:30:00,743.3365229511345,
2022-06-02 20:00:00,743.3365229511345,
2022-06-02 23:00:00,743.3365229511345,
2022-06-02 23:59:59,718.0805484781072,c
2022-06-03 00:00:00,718.0805484781072,
2022-06-03 01:00:00,718.0805484781072,
2022-06-03 02:30:00,718.0805484781072,
2022-06-03 03:00:00,718.0805484781072,
2022-06-03 18:30:00,718.0805484781072,
2022-06-03 20:00:00,718.0805484781072,
2022-06-03 23:00:00,718.0805484781072,
2022-06-03 23:59:59,718.0805484781072,w
2022-06-06 00:00:00,753.5350946603227,
2022-06-06 01:00:00,753.5350946603227,
2022-06-06 02:30:00,781.7356506377522,
2022-06-06 03:00:00,806.0759429371288,
2022-06-06 18:30:00,806.0759429371288,
2022-06-06 20:00:00,806.0759429371288,
2022-06-06 23:00:00,973.2476462001686,
2022-06-06 23:59:59,937.7490248620155,c
2022-06-07 00:00:00,943.5990082305922,
2022-06-07 01:00:00,943.5990082305922,
2022-06-07 02:30:00,968.2779148065362,
2022-06-07 03:00:00,983.3470811549558,
2022-06-07 18:30:00,983.3470811549558,
2022-06-07 20:00:00,983.3470811549558,
2022-06-07 23:00:00,931.9514882144641,
2022-06-07 23:59:59,913.0050784454612,c
2022-06-08 00:00:00,936.1160784544894,
2022-06-08 01:00:00,936.1160784544894,
2022-06-08 02:30:00,912.2648448133142,
2022-06-08 03:00:00,922.1318212311913,
2022-06-08 18:30:00,922.1318212311913,
2022-06-08 20:00:00,922.1318212311913,
2022-06-08 23:00:00,589.3891505933714,
2022-06-08 23:59:59,560.5227989124012,c
2022-06-09 00:00:00,492.718193130332,
2022-06-09 01:00:00,492.718193130332,
2022-06-09 02:30:00,410.573467224596,
2022-06-09 03:00:00,394.95741164564276,
2022-06-09 18:30:00,394.95741164564276,
2022-06-09 20:00:00,394.95741164564276,
2022-06-09 23:00:00,405.252732462311,
2022-06-09 23:59:59,419.87486544516014,c
2022-06-10 00:00:00,371.51883412945824,
2022-06-10 01:00:00,371.51883412945824,
2022-06-10 02:30:00,362.255575403467,
2022-06-10 03:00:00,372.1973210041522,
2022-06-10 18:30:00,372.1973210041522,
2022-06-10 20:00:00,372.1973210041522,
2022-06-10 23:00:00,372.1973210041522,
2022-06-10 23:59:59,361.7109850679831,w
2022-06-13 00:00:00,301.88208503492376,
2022-06-13 01:00:00,301.88208503492376,
2022-06-13 02:30:00,367.77406012110487,
2022-06-13 03:00:00,400.5796068855608,
2022-06-13 18:30:00,400.5796068855608,
2022-06-13 20:00:00,400.5796068855608,
2022-06-13 23:00:00,623.841980034432,
2022-06-13 23:59:59,538.3979073736018,c
2022-06-14 00:00:00,514.8885279079735,
2022-06-14 01:00:00,514.8885279079735,
2022-06-14 02:30:00,554.4741271676783,
2022-06-14 03:00:00,598.5641306294398,
2022-06-14 18:30:00,598.5641306294398,
2022-06-14 20:00:00,598.5641306294398,
2022-06-14 23:00:00,493.84766176216044,
2022-06-14 23:59:59,463.9771791079561,c
2022-06-15 00:00:00,516.6546407823844,
2022-06-15 01:00:00,516.6546407823844,
2022-06-15 02:30:00,547.1887831080836,
2022-06-15 03:00:00,524.78349831096,
2022-06-15 18:30:00,524.78349831096,
2022-06-15 20:00:00,524.78349831096,
2022-06-15 23:00:00,383.3949716365123,
2022-06-15 23:59:59,333.04394166991165,c
2022-06-16 00:00:00,313.63625550020697,
2022-06-16 01:00:00,313.63625550020697,
2022-06-16 02:30:00,305.50260609858583,
2022-06-16 03:00:00,299.28188613358645,
2022-06-16 18:30:00,299.28188613358645,
2022-06-16 20:00:00,299.28188613358645,
2022-06-16 23:00:00,384.0865697905932,
2022-06-16 23:59:59,364.99173645168116,c
2022-06-17 00:00:00,326.4173017879823,
2022-06-17 01:00:00,326.4173017879823,
2022-06-17 02:30:00,452.73194963546587,
2022-06-17 03:00:00,452.34819941220235,
2022-06-17 18:30:00,452.34819941220235,
2022-06-17 20:00:00,452.34819941220235,
2022-06-17 23:00:00,452.34819941220235,
2022-06-17 23:59:59,391.8346995930849,w
2022-06-20 00:00:00,390.0922015318607,
2022-06-20 01:00:00,390.0922015318607,
2022-06-20 02:30:00,459.16802965014597,
2022-06-20 03:00:00,437.6305052027715,
2022-06-20 18:30:00,437.6305052027715,
2022-06-20 20:00:00,437.6305052027715,
2022-06-20 23:00:00,452.9990897278367,
2022-06-20 23:59:59,476.81728732927957,c
2022-06-21 00:00:00,497.501174022786,
2022-06-21 01:00:00,497.501174022786,
2022-06-21 02:30:00,458.0017780634379,
2022-06-21 03:00:00,418.2914274776017,
2022-06-21 18:30:00,418.2914274776017,
2022-06-21 20:00:00,418.2914274776017,
2022-06-21 23:00:00,369.89376143763513,
2022-06-21 23:59:59,345.16266172070493,c
2022-06-22 00:00:00,370.87758024777827,
2022-06-22 01:00:00,370.87758024777827,
2022-06-22 02:30:00,298.81482470384515,
2022-06-22 03:00:00,313.8581884752505,
2022-06-22 18:30:00,313.8581884752505,
2022-06-22 20:00:00,313.8581884752505,
2022-06-22 23:00:00,131.82141223955438,
2022-06-22 23:59:59,116.74558196697137,c
2022-06-23 00:00:00,87.50051470429423,
2022-06-23 01:00:00,87.50051470429423,
2022-06-23 02:30:00,115.30549121280956,
2022-06-23 03:00:00,118.34187282738719,
2022-06-23 18:30:00,118.34187282738719,
2022-06-23 20:00:00,118.34187282738719,
2022-06-23 23:00:00,75.4667578171148,
2022-06-23 23:59:59,73.9007054035335,c
2022-06-24 00:00:00,79.01237988974424,
2022-06-24 01:00:00,79.01237988974424,
2022-06-24 02:30:00,73.68191547079999,
2022-06-24 03:00:00,95.1451986749791,
2022-06-24 18:30:00,95.1451986749791,
2022-06-24 20:00:00,95.1451986749791,
2022-06-24 23:00:00,95.1451986749791,
2022-06-24 23:59:59,147.75776449307142,w
2022-06-27 00:00:00,143.69118091143037,
2022-06-27 01:00:00,143.69118091143037,
2022-06-27 02:30:00,237.31242894579543,
2022-06-27 03:00:00,187.21114790276096,
2022-06-27 18:30:00,187.21114790276096,
2022-06-27 20:00:00,187.21114790276096,
2022-06-27 23:00:00,344.942463584876,
2022-06-27 23:59:59,311.93496887574645,c
2022-06-28 00:00:00,282.6079424307478,
2022-06-28 01:00:00,282.6079424307478,
2022-06-28 02:30:00,220.11610952958324,
2022-06-28 03:00:00,196.78304072462737,
2022-06-28 18:30:00,196.78304072462737,
2022-06-28 20:00:00,196.78304072462737,
2022-06-28 23:00:00,196.78304072462737,
2022-06-28 23:59:59,237.27970219904842,c
