date,COPX_2022_Q2,meta
2022-04-27 15:30:30,-24.440903480142183,
2022-04-27 23:59:59,-22.3839458421902,c
2022-04-28 00:00:00,-24.13475287565454,
2022-04-28 10:00:00,-17.349256738563383,
2022-04-28 10:30:00,-69.7576729750489,
2022-04-28 12:00:00,-83.33930963555429,
2022-04-28 13:30:00,-24.455577909378007,
2022-04-28 15:00:00,-15.644610618455673,
2022-04-28 15:30:30,-15.644610618455673,
2022-04-28 23:59:59,32.048278429845055,e
2022-04-29 00:00:00,-6.21801495993337,
2022-04-29 10:00:00,27.510363540467907,
2022-04-29 10:30:00,13.76949516216925,
2022-04-29 12:00:00,-38.675927231395946,
2022-04-29 13:30:00,-65.32127593307922,
2022-04-29 15:00:00,-89.65290912876264,
2022-04-29 15:30:30,-89.65290912876264,
2022-04-29 23:59:59,-166.04534083995745,w
2022-05-02 00:00:00,-182.01931261787237,
2022-05-02 10:00:00,-232.0399417754883,
2022-05-02 10:30:00,-213.45124145642959,
2022-05-02 12:00:00,-207.02062095570497,
2022-05-02 13:30:00,-240.90576396117868,
2022-05-02 15:00:00,-248.6548935833887,
2022-05-02 15:30:30,-248.6548935833887,
2022-05-02 23:59:59,-218.1862223834017,c
2022-05-03 00:00:00,-183.5711453834829,
2022-05-03 10:00:00,-180.26815100380608,
2022-05-03 10:30:00,-178.16730498154604,
2022-05-03 12:00:00,-129.68227493302453,
2022-05-03 13:30:00,-142.06081123343017,
2022-05-03 15:00:00,-142.55870955028698,
2022-05-03 15:30:30,-142.55870955028698,
2022-05-03 23:59:59,-139.67756433469802,c
2022-05-04 00:00:00,-142.75273877175368,
2022-05-04 10:00:00,-231.3341183463215,
2022-05-04 10:30:00,-229.58093620562371,
2022-05-04 12:00:00,-263.99229412947113,
2022-05-04 13:30:00,-247.3558800594752,
2022-05-04 15:00:00,-177.75937161226327,
2022-05-04 15:30:30,-177.75937161226327,
2022-05-04 23:59:59,-177.47597805319546,c
2022-05-05 00:00:00,-144.88010816831704,
2022-05-05 10:00:00,-220.40958054053144,
2022-05-05 10:30:00,-237.5866126990721,
2022-05-05 12:00:00,-311.33187076795707,
2022-05-05 13:30:00,-274.9503842519872,
2022-05-05 15:00:00,-261.238638328427,
2022-05-05 15:30:30,-261.238638328427,
2022-05-05 23:59:59,-259.78084232908543,c
2022-05-06 00:00:00,-304.3174353660447,
2022-05-06 10:00:00,-307.4276803177462,
2022-05-06 10:30:00,-263.95962488590214,
2022-05-06 12:00:00,-259.2665899557693,
2022-05-06 13:30:00,-213.86619456704366,
2022-05-06 15:00:00,-212.90187064805204,
2022-05-06 15:30:30,-212.90187064805204,
2022-05-06 23:59:59,-227.23306187237446,w
2022-05-09 00:00:00,-280.41023928658126,
2022-05-09 10:00:00,-260.5608810078195,
2022-05-09 10:30:00,-299.00813511461877,
2022-05-09 12:00:00,-304.29918190396086,
2022-05-09 13:30:00,-342.72775047976177,
2022-05-09 15:00:00,-390.0288720566998,
2022-05-09 15:30:30,-390.0288720566998,
2022-05-09 23:59:59,-435.19640174983226,c
2022-05-10 00:00:00,-447.77501793944975,
2022-05-10 10:00:00,-413.72747825992565,
2022-05-10 10:30:00,-440.4930576024856,
2022-05-10 12:00:00,-445.73923943336956,
2022-05-10 13:30:00,-444.9871741006557,
2022-05-10 15:00:00,-401.07730238027193,
2022-05-10 15:30:30,-401.07730238027193,u
2022-05-10 23:59:59,-416.02362041520087,c
2022-05-11 00:00:00,-447.6715765497863,
2022-05-11 10:00:00,-418.4439726848251,
2022-05-11 10:30:00,-436.6637306663963,
2022-05-11 12:00:00,-426.87806642120745,
2022-05-11 13:30:00,-479.6891268507426,
2022-05-11 15:00:00,-461.56690977761843,
2022-05-11 15:30:30,-461.56690977761843,
2022-05-11 23:59:59,-480.1234653847298,c
2022-05-12 00:00:00,-492.8585516007977,
2022-05-12 10:00:00,-555.5827900708867,
2022-05-12 10:30:00,-527.3278812358316,
2022-05-12 12:00:00,-553.3517626349412,
2022-05-12 13:30:00,-548.6956239820128,
2022-05-12 15:00:00,-554.018323315998,
2022-05-12 15:30:30,-554.018323315998,
2022-05-12 23:59:59,-556.433495109311,c
