date,EU_FTSE_DM_MIG_2023_Q1,meta
2023-01-19 08:00:00,-153.20075989730566,
2023-01-19 10:30:00,-160.79257339171207,
2023-01-19 11:00:00,-154.12775280680933,
2023-01-19 23:59:59,-156.9015200772584,c
2023-01-20 00:00:00,-142.61658716092253,
2023-01-20 03:30:00,-135.01108267608677,
2023-01-20 04:00:00,-152.14924735611334,
2023-01-20 06:00:00,-132.83234025520568,
2023-01-20 08:00:00,-128.18334837695733,
2023-01-20 10:30:00,-135.94165117715113,
2023-01-20 11:00:00,-124.6304160893251,
2023-01-20 23:59:59,-121.38253047043004,w
2023-01-23 00:00:00,-129.6394565613852,
2023-01-23 03:30:00,-118.24886474675316,
2023-01-23 04:00:00,-148.29312764199406,
2023-01-23 06:00:00,-114.89234674458359,
2023-01-23 08:00:00,-107.58417668074577,
2023-01-23 10:30:00,-137.24369920997205,
2023-01-23 11:00:00,-134.89802782050333,
2023-01-23 23:59:59,-131.27277626992543,c
2023-01-24 00:00:00,-142.0292011536453,
2023-01-24 03:30:00,-128.13327622456606,
2023-01-24 04:00:00,-138.24074986340364,
2023-01-24 06:00:00,-126.03857656631166,
2023-01-24 08:00:00,-132.25347704259286,
2023-01-24 10:30:00,-110.71046422412385,
2023-01-24 11:00:00,-102.4852093161998,
2023-01-24 23:59:59,-91.50771904062574,c
2023-01-25 00:00:00,-97.21795552343704,
2023-01-25 03:30:00,-108.47897779632513,
2023-01-25 04:00:00,-105.1594378781054,
2023-01-25 06:00:00,-101.53639939711664,
2023-01-25 08:00:00,-101.7268806127839,
2023-01-25 10:30:00,-112.28511899405301,
2023-01-25 11:00:00,-113.99944942309234,
2023-01-25 23:59:59,-107.22976446814388,c
2023-01-26 00:00:00,-122.76951022785678,
2023-01-26 03:30:00,-129.72994543436383,
2023-01-26 04:00:00,-118.59355794246275,
2023-01-26 06:00:00,-128.76259760825423,
2023-01-26 08:00:00,-133.46493544027942,
2023-01-26 10:30:00,-152.91559274231088,
2023-01-26 11:00:00,-140.72845712808774,
2023-01-26 23:59:59,-129.01438981269627,c
2023-01-27 00:00:00,-117.41697588887718,
2023-01-27 03:30:00,-75.49135661793318,
2023-01-27 04:00:00,-73.62443918103465,
2023-01-27 06:00:00,-71.1393730757796,
2023-01-27 08:00:00,-88.1144805492235,
2023-01-27 10:30:00,-86.9377026640622,
2023-01-27 11:00:00,-91.77060483878715,
2023-01-27 23:59:59,-85.34504174972174,w
2023-01-30 00:00:00,-86.74103832434696,
2023-01-30 03:30:00,-37.95295940699441,
2023-01-30 04:00:00,-24.673614716227092,
2023-01-30 06:00:00,-23.707798798769517,
2023-01-30 08:00:00,-17.238696414949516,
2023-01-30 10:30:00,-4.082626360770263,
2023-01-30 11:00:00,3.575270259498552,
2023-01-30 23:59:59,0.6430405840995377,c
2023-01-31 00:00:00,22.11530108001628,
2023-01-31 03:30:00,23.605781191770745,
2023-01-31 04:00:00,13.707609764162157,
2023-01-31 06:00:00,26.375561342828433,
2023-01-31 08:00:00,24.609416368150903,
2023-01-31 10:30:00,32.8441025713681,
2023-01-31 11:00:00,29.775730136566978,
2023-01-31 23:59:59,34.03330590925006,c
2023-02-01 00:00:00,21.123725640082995,
2023-02-01 03:30:00,8.996130094589319,
2023-02-01 04:00:00,0.02800368213212323,
2023-02-01 06:00:00,3.6989996710451862,
2023-02-01 08:00:00,-1.4902766993507726,
2023-02-01 10:30:00,-3.5371385597645144,
2023-02-01 11:00:00,9.968975366751692,
2023-02-01 23:59:59,13.044618785910131,c
2023-02-02 00:00:00,-12.979645766765174,
2023-02-02 03:30:00,-68.32013546598596,
2023-02-02 04:00:00,-59.76609230194438,
2023-02-02 06:00:00,-84.28086197735058,
2023-02-02 08:00:00,-74.47081459905395,
2023-02-02 10:30:00,-99.35607744418277,
2023-02-02 11:00:00,-104.13397591295458,
2023-02-02 23:59:59,-110.24387969920315,c
2023-02-03 00:00:00,-88.98232995148857,
2023-02-03 03:30:00,-80.32939719597786,
2023-02-03 04:00:00,-86.23902615295088,
2023-02-03 06:00:00,-86.46952755927191,
2023-02-03 08:00:00,-111.21748544840673,
2023-02-03 10:30:00,-75.3457793748795,
2023-02-03 11:00:00,-76.08526267422917,
2023-02-03 23:59:59,-69.35156108136756,w
2023-02-06 00:00:00,-63.407415797508776,
2023-02-06 03:30:00,-41.37741552290929,
2023-02-06 04:00:00,-38.477774991798654,
2023-02-06 06:00:00,-43.61362287279613,
2023-02-06 08:00:00,-63.399761787090725,
2023-02-06 10:30:00,-47.94009964958937,
2023-02-06 11:00:00,-50.216296325021005,
2023-02-06 23:59:59,-50.05330923229188,c
2023-02-07 00:00:00,-63.90198680674311,
2023-02-07 03:30:00,-61.883401819961236,
2023-02-07 04:00:00,-61.68588682769605,
2023-02-07 06:00:00,-53.73177050610265,
2023-02-07 08:00:00,-37.268388271083154,
2023-02-07 10:30:00,-37.141709375334045,
2023-02-07 11:00:00,-46.09979561879965,
2023-02-07 23:59:59,-39.968987975383655,c
2023-02-08 00:00:00,-37.504147537514,
2023-02-08 03:30:00,-84.03818876526002,
2023-02-08 04:00:00,-86.35775503877443,
2023-02-08 06:00:00,-108.97282320018934,
2023-02-08 08:00:00,-103.68409109292392,
2023-02-08 10:30:00,-91.41850017420893,
2023-02-08 11:00:00,-76.90212563269375,
2023-02-08 23:59:59,-77.07127705814878,c
2023-02-09 00:00:00,-30.674227839193463,
2023-02-09 03:30:00,-33.7168100781702,
2023-02-09 04:00:00,-25.004640686725537,
2023-02-09 06:00:00,-20.213105540760665,
2023-02-09 08:00:00,5.084027185255337,
2023-02-09 10:30:00,-26.744904232267146,
2023-02-09 11:00:00,-27.862044271015122,
2023-02-09 23:59:59,-50.044206544941844,c
2023-02-10 00:00:00,-46.545445447210994,
2023-02-10 03:30:00,-55.79205443311682,
2023-02-10 04:00:00,-63.45938053239507,
2023-02-10 06:00:00,-58.95405820015276,
2023-02-10 08:00:00,-67.91533408811395,
2023-02-10 10:30:00,-75.20423547978298,
2023-02-10 11:00:00,-71.91957543196682,
2023-02-10 23:59:59,-59.97687629133064,w
2023-02-13 00:00:00,-54.557070254100864,
2023-02-13 03:30:00,-43.678873935027326,
2023-02-13 04:00:00,-39.5050743843193,
2023-02-13 06:00:00,-28.394658441809554,
2023-02-13 08:00:00,-16.393551322203166,
2023-02-13 10:30:00,-4.183524490896673,
2023-02-13 11:00:00,-2.184864315995327,
2023-02-13 23:59:59,-16.10064975932349,c
2023-02-14 00:00:00,-43.007963224220916,
2023-02-14 03:30:00,-25.13297330288242,
2023-02-14 04:00:00,-42.738170168197215,
2023-02-14 06:00:00,-36.072444182878854,
2023-02-14 08:00:00,-33.307759215294624,
2023-02-14 10:30:00,-21.616276606121517,
2023-02-14 11:00:00,-26.652940045193873,
2023-02-14 23:59:59,-16.082291568481452,c
2023-02-15 00:00:00,-17.077097534616627,
2023-02-15 03:30:00,-3.6803010593658882,
2023-02-15 04:00:00,-11.040864432464303,
2023-02-15 06:00:00,-13.913418153255918,
2023-02-15 08:00:00,-3.078796408213009,
2023-02-15 10:30:00,-5.96666872292522,
2023-02-15 11:00:00,2.553656660907194,
2023-02-15 23:59:59,-5.5893093393677304,c
2023-02-16 00:00:00,-37.320077773992864,
2023-02-16 03:30:00,-16.27484519681073,
2023-02-16 04:00:00,-23.055100265907384,
2023-02-16 06:00:00,-41.69021908307013,
2023-02-16 08:00:00,-35.15609065624048,
2023-02-16 10:30:00,-20.708250133966516,
2023-02-16 11:00:00,-19.617354530797087,
2023-02-16 23:59:59,-12.167187872175191,c
2023-02-17 00:00:00,3.2910297470449166,
2023-02-17 03:30:00,-11.780322393562898,
2023-02-17 04:00:00,-19.571862208336427,
2023-02-17 06:00:00,-4.842711775848102,
2023-02-17 08:00:00,-7.030254627070207,
2023-02-17 10:30:00,-2.737951777552496,
2023-02-17 11:00:00,-2.5306813865352638,
2023-02-17 23:59:59,0.0,a
2023-02-20 00:00:00,-0.9281766002317795,
2023-02-20 03:30:00,-24.47981705103652,
2023-02-20 04:00:00,-21.810456864680077,
2023-02-20 06:00:00,-50.80325397694362,
2023-02-20 08:00:00,-57.3625134986458,
2023-02-20 10:30:00,-69.048928911601,
2023-02-20 11:00:00,-70.02973557557237,
2023-02-20 23:59:59,-80.69839218934975,c
2023-02-21 00:00:00,-68.90271631397378,
2023-02-21 03:30:00,-65.84394314197203,
2023-02-21 04:00:00,-64.23826254851393,
2023-02-21 06:00:00,-59.79858098227935,
2023-02-21 08:00:00,-52.87448394665529,
2023-02-21 10:30:00,-60.11026794201152,
2023-02-21 11:00:00,-56.20637112614797,
2023-02-21 23:59:59,-51.81316268218126,c
2023-02-22 00:00:00,-45.265158952145114,
2023-02-22 03:30:00,-9.760310185279849,
2023-02-22 04:00:00,-17.785185728038414,
2023-02-22 06:00:00,-31.95594493823316,
2023-02-22 08:00:00,-48.58956391515028,
2023-02-22 10:30:00,-40.33665790538208,
2023-02-22 11:00:00,-33.48735059939344,
2023-02-22 23:59:59,-32.94286955959555,c
2023-02-23 00:00:00,-28.31839731710707,
2023-02-23 03:30:00,-30.794188601087853,
2023-02-23 04:00:00,-39.6692318510684,
2023-02-23 06:00:00,-14.582387633123886,
2023-02-23 08:00:00,-4.854129188002389,
2023-02-23 10:30:00,0.9549553248506015,
2023-02-23 11:00:00,6.538374897541161,
2023-02-23 23:59:59,1.0653673399503703,c
2023-02-24 00:00:00,15.846392761491416,
2023-02-24 03:30:00,24.202939146762162,
2023-02-24 04:00:00,35.60517599576761,
2023-02-24 06:00:00,17.52938788225353,
2023-02-24 08:00:00,32.40384412828254,
2023-02-24 10:30:00,35.62865048759289,
2023-02-24 11:00:00,31.589014586864124,
2023-02-24 23:59:59,30.720352988415698,w
2023-02-27 00:00:00,59.891646954087236,
2023-02-27 03:30:00,56.41499379985092,
2023-02-27 04:00:00,53.79208469727914,
2023-02-27 06:00:00,53.75660711454694,
2023-02-27 08:00:00,39.99062546437693,
2023-02-27 10:30:00,22.50201932479561,
2023-02-27 11:00:00,20.05353973593762,
2023-02-27 23:59:59,11.645567881480645,c
2023-02-28 00:00:00,10.476300156265069,
2023-02-28 03:30:00,35.48024520012183,
2023-02-28 04:00:00,35.454771268359025,
2023-02-28 06:00:00,51.10355604611175,
2023-02-28 08:00:00,42.51481359727464,
2023-02-28 10:30:00,31.87141880766623,
2023-02-28 11:00:00,29.766582674289737,
2023-02-28 23:59:59,39.52274241637471,c
2023-03-01 00:00:00,58.106653769935974,
2023-03-01 03:30:00,61.523796850795975,
2023-03-01 04:00:00,77.07876924108368,
2023-03-01 06:00:00,86.90737230246853,
2023-03-01 08:00:00,81.72102013054334,
2023-03-01 10:30:00,81.97641014082049,
2023-03-01 11:00:00,78.80352383739185,
2023-03-01 23:59:59,78.45265880461824,c
2023-03-02 00:00:00,79.03951585758836,
2023-03-02 03:30:00,48.69894159606238,
2023-03-02 04:00:00,25.538310941445076,
2023-03-02 06:00:00,9.449128178364106,
2023-03-02 08:00:00,29.07365196632898,
2023-03-02 10:30:00,60.74954543522111,
2023-03-02 11:00:00,59.56931244857978,
2023-03-02 23:59:59,58.76078211714352,c
2023-03-03 00:00:00,43.303575539829495,
2023-03-03 03:30:00,43.24646255956915,
2023-03-03 04:00:00,45.154399936775974,
2023-03-03 06:00:00,33.422670600572104,
2023-03-03 08:00:00,27.28077596927804,
2023-03-03 10:30:00,-9.0444220188933,
2023-03-03 11:00:00,-17.697800974740943,
2023-03-03 23:59:59,-29.920066563494686,w
2023-03-06 00:00:00,-28.01402982015736,
2023-03-06 03:30:00,-22.887658091270396,
2023-03-06 04:00:00,-50.41332054021238,
2023-03-06 06:00:00,-30.230145315490972,
2023-03-06 08:00:00,-48.89551120290271,
2023-03-06 10:30:00,-67.45149285586433,
2023-03-06 11:00:00,-77.85909998369328,
2023-03-06 23:59:59,-70.67750518598864,c
2023-03-07 00:00:00,-55.102248547173446,
2023-03-07 03:30:00,-45.82817704984667,
2023-03-07 04:00:00,-63.64444970032352,
2023-03-07 06:00:00,-57.61887229250257,
2023-03-07 08:00:00,-48.843707283165216,
2023-03-07 10:30:00,-50.4087771325586,
2023-03-07 11:00:00,-52.45935512086619,
2023-03-07 23:59:59,-42.00104663329566,c
2023-03-08 00:00:00,-42.00150124401135,
2023-03-08 03:30:00,-31.238565349500533,
2023-03-08 04:00:00,-27.17838716734022,
2023-03-08 06:00:00,-0.40652058805864044,
2023-03-08 08:00:00,-3.731336920687511,
2023-03-08 10:30:00,0.07230807615502499,
2023-03-08 11:00:00,1.492057829107381,
2023-03-08 23:59:59,-1.3660556966531772,c
2023-03-09 00:00:00,8.265608993877748,
2023-03-09 03:30:00,4.350852535391141,
2023-03-09 04:00:00,1.9473842387862987,
2023-03-09 06:00:00,-3.0719771164253586,
2023-03-09 08:00:00,-17.820899982452488,
2023-03-09 10:30:00,-18.345296288169123,
2023-03-09 11:00:00,-25.565163422494635,
2023-03-09 23:59:59,-21.441112633051887,c
2023-03-10 00:00:00,-21.441112633051887,
2023-03-10 03:30:00,-21.441112633051887,
2023-03-10 04:00:00,-21.441112633051887,
2023-03-10 06:00:00,-21.441112633051887,
2023-03-10 08:00:00,-21.441112633051887,
2023-03-10 10:30:00,-21.441112633051887,
2023-03-10 11:00:00,-21.441112633051887,
2023-03-10 23:59:59,-21.441112633051887,w
2023-03-13 00:00:00,-21.441112633051887,
2023-03-13 03:30:00,-21.441112633051887,
2023-03-13 04:00:00,-21.441112633051887,
2023-03-13 06:00:00,-21.441112633051887,
2023-03-13 08:00:00,-21.441112633051887,
2023-03-13 10:30:00,-21.441112633051887,
2023-03-13 11:00:00,-21.441112633051887,
2023-03-13 23:59:59,-21.441112633051887,c
2023-03-14 00:00:00,-21.441112633051887,
2023-03-14 03:30:00,-21.441112633051887,
2023-03-14 04:00:00,-21.441112633051887,
2023-03-14 06:00:00,-21.441112633051887,
2023-03-14 08:00:00,-21.441112633051887,
2023-03-14 10:30:00,-21.441112633051887,
2023-03-14 11:00:00,-21.441112633051887,
2023-03-14 23:59:59,-21.441112633051887,c
2023-03-15 00:00:00,-21.441112633051887,
2023-03-15 03:30:00,-21.441112633051887,
2023-03-15 04:00:00,-21.441112633051887,
2023-03-15 06:00:00,-21.441112633051887,
2023-03-15 08:00:00,-21.441112633051887,
2023-03-15 10:30:00,-21.441112633051887,
2023-03-15 11:00:00,-21.441112633051887,
2023-03-15 23:59:59,-21.441112633051887,c
2023-03-16 00:00:00,-21.441112633051887,
2023-03-16 03:30:00,-21.441112633051887,
2023-03-16 04:00:00,-21.441112633051887,
2023-03-16 06:00:00,-21.441112633051887,
2023-03-16 08:00:00,-21.441112633051887,
2023-03-16 10:30:00,-21.441112633051887,
2023-03-16 11:00:00,-21.441112633051887,
2023-03-16 23:59:59,-21.441112633051887,c
2023-03-17 00:00:00,-21.441112633051887,
2023-03-17 03:30:00,-21.441112633051887,
2023-03-17 04:00:00,-21.441112633051887,
2023-03-17 06:00:00,-21.441112633051887,
2023-03-17 08:00:00,-21.441112633051887,
2023-03-17 10:30:00,-21.441112633051887,
2023-03-17 11:00:00,-21.441112633051887,
2023-03-17 23:59:59,-21.441112633051887,e
2023-03-20 00:00:00,-21.441112633051887,
2023-03-20 03:30:00,-21.441112633051887,
2023-03-20 04:00:00,-21.441112633051887,
2023-03-20 06:00:00,-21.441112633051887,
2023-03-20 08:00:00,-21.441112633051887,
2023-03-20 10:30:00,-21.441112633051887,
2023-03-20 11:00:00,-21.441112633051887,
2023-03-20 23:59:59,-21.441112633051887,c
2023-03-21 00:00:00,-21.441112633051887,
2023-03-21 03:30:00,-21.441112633051887,
2023-03-21 04:00:00,-21.441112633051887,
2023-03-21 06:00:00,-21.441112633051887,
2023-03-21 08:00:00,-21.441112633051887,
2023-03-21 10:30:00,-21.441112633051887,
2023-03-21 11:00:00,-21.441112633051887,
2023-03-21 23:59:59,-21.441112633051887,c
2023-03-22 00:00:00,-21.441112633051887,
2023-03-22 03:30:00,-21.441112633051887,
2023-03-22 04:00:00,-21.441112633051887,
2023-03-22 06:00:00,-21.441112633051887,
2023-03-22 08:00:00,-21.441112633051887,
2023-03-22 10:30:00,-21.441112633051887,
2023-03-22 11:00:00,-21.441112633051887,
2023-03-22 23:59:59,-21.441112633051887,c
2023-03-23 00:00:00,-21.441112633051887,
2023-03-23 03:30:00,-21.441112633051887,
2023-03-23 04:00:00,-21.441112633051887,
2023-03-23 06:00:00,-21.441112633051887,
2023-03-23 08:00:00,-21.441112633051887,
2023-03-23 10:30:00,-21.441112633051887,
2023-03-23 11:00:00,-21.441112633051887,
2023-03-23 23:59:59,-21.441112633051887,c
2023-03-24 00:00:00,-21.441112633051887,
2023-03-24 03:30:00,-21.441112633051887,
2023-03-24 04:00:00,-21.441112633051887,
2023-03-24 06:00:00,-21.441112633051887,
2023-03-24 08:00:00,-21.441112633051887,
2023-03-24 10:30:00,-21.441112633051887,
2023-03-24 11:00:00,-21.441112633051887,
2023-03-24 23:59:59,-21.441112633051887,w
2023-03-27 00:00:00,-21.441112633051887,
2023-03-27 03:30:00,-21.441112633051887,
2023-03-27 04:00:00,-21.441112633051887,
2023-03-27 06:00:00,-21.441112633051887,
2023-03-27 08:00:00,-21.441112633051887,
2023-03-27 10:30:00,-21.441112633051887,
2023-03-27 11:00:00,-21.441112633051887,
2023-03-27 23:59:59,-21.441112633051887,c
2023-03-28 00:00:00,-21.441112633051887,
2023-03-28 03:30:00,-21.441112633051887,
2023-03-28 04:00:00,-21.441112633051887,
2023-03-28 06:00:00,-21.441112633051887,
2023-03-28 08:00:00,-21.441112633051887,
2023-03-28 10:30:00,-21.441112633051887,
2023-03-28 11:00:00,-21.441112633051887,
2023-03-28 23:59:59,-21.441112633051887,c
2023-03-29 00:00:00,-21.441112633051887,
2023-03-29 03:30:00,-21.441112633051887,
2023-03-29 04:00:00,-21.441112633051887,
2023-03-29 06:00:00,-21.441112633051887,
2023-03-29 08:00:00,-21.441112633051887,
2023-03-29 10:30:00,-21.441112633051887,
2023-03-29 11:00:00,-21.441112633051887,
2023-03-29 23:59:59,-21.441112633051887,c
2023-03-30 00:00:00,-21.441112633051887,
2023-03-30 03:30:00,-21.441112633051887,
2023-03-30 04:00:00,-21.441112633051887,
2023-03-30 06:00:00,-21.441112633051887,
2023-03-30 08:00:00,-21.441112633051887,
2023-03-30 10:30:00,-21.441112633051887,
2023-03-30 11:00:00,-21.441112633051887,
2023-03-30 23:59:59,-21.441112633051887,c
2023-03-31 00:00:00,-21.441112633051887,
2023-03-31 03:30:00,-21.441112633051887,
2023-03-31 04:00:00,-21.441112633051887,
2023-03-31 06:00:00,-21.441112633051887,
2023-03-31 08:00:00,-21.441112633051887,
2023-03-31 10:30:00,-21.441112633051887,
2023-03-31 11:00:00,-21.441112633051887,
2023-03-31 23:59:59,-21.441112633051887,w
2023-04-03 00:00:00,-21.441112633051887,
2023-04-03 03:30:00,-21.441112633051887,
2023-04-03 04:00:00,-21.441112633051887,
2023-04-03 06:00:00,-21.441112633051887,
2023-04-03 08:00:00,-21.441112633051887,
2023-04-03 10:30:00,-21.441112633051887,
2023-04-03 11:00:00,-21.441112633051887,
2023-04-03 23:59:59,-21.441112633051887,c
2023-04-04 00:00:00,-21.441112633051887,
2023-04-04 03:30:00,-21.441112633051887,
2023-04-04 04:00:00,-21.441112633051887,
2023-04-04 06:00:00,-21.441112633051887,
2023-04-04 08:00:00,-21.441112633051887,
2023-04-04 10:30:00,-21.441112633051887,
2023-04-04 11:00:00,-21.441112633051887,
2023-04-04 23:59:59,-21.441112633051887,c
2023-04-05 00:00:00,-21.441112633051887,
2023-04-05 03:30:00,-21.441112633051887,
2023-04-05 04:00:00,-21.441112633051887,
2023-04-05 06:00:00,-21.441112633051887,
2023-04-05 08:00:00,-21.441112633051887,
2023-04-05 10:30:00,-21.441112633051887,
2023-04-05 11:00:00,-21.441112633051887,
2023-04-05 23:59:59,-21.441112633051887,c
2023-04-06 00:00:00,-21.441112633051887,
2023-04-06 03:30:00,-21.441112633051887,
2023-04-06 04:00:00,-21.441112633051887,
2023-04-06 06:00:00,-21.441112633051887,
2023-04-06 08:00:00,-21.441112633051887,
2023-04-06 10:30:00,-21.441112633051887,
2023-04-06 11:00:00,-21.441112633051887,
2023-04-06 23:59:59,-21.441112633051887,c
2023-04-07 00:00:00,-21.441112633051887,
2023-04-07 03:30:00,-21.441112633051887,
2023-04-07 04:00:00,-21.441112633051887,
2023-04-07 06:00:00,-21.441112633051887,
2023-04-07 08:00:00,-21.441112633051887,
2023-04-07 10:30:00,-21.441112633051887,
2023-04-07 11:00:00,-21.441112633051887,
2023-04-07 23:59:59,-21.441112633051887,w
