date,SOXX_2021_Q1,meta
2021-03-24 13:30:00,-139.95336885673896,
2021-03-24 15:00:00,-112.88027225919132,
2021-03-24 15:30:30,-112.88027225919132,
2021-03-24 23:59:59,-72.38233401348816,c
2021-03-25 00:00:00,-4.756781175689412,
2021-03-25 10:00:00,-49.10367175592319,
2021-03-25 10:30:00,-47.613913241483715,
2021-03-25 12:00:00,-53.95867057136002,
2021-03-25 13:30:00,-75.06445283074027,
2021-03-25 15:00:00,-88.91021966448352,
2021-03-25 15:30:30,-88.91021966448352,
2021-03-25 23:59:59,-88.65636881520459,c
2021-03-26 00:00:00,-94.48176828093938,
2021-03-26 10:00:00,-182.62931173446896,
2021-03-26 10:30:00,-242.52187912463614,
2021-03-26 12:00:00,-278.31448819299703,
2021-03-26 13:30:00,-311.59032441581485,
2021-03-26 15:00:00,-309.4664005686391,
2021-03-26 15:30:30,-309.4664005686391,
2021-03-26 23:59:59,-341.8810388416291,w
2021-03-29 00:00:00,-323.4987738770478,
2021-03-29 10:00:00,-249.5105289650628,
2021-03-29 10:30:00,-254.07724846136898,
2021-03-29 12:00:00,-248.7790464009954,
2021-03-29 13:30:00,-241.24816286130454,
2021-03-29 15:00:00,-202.50370363341926,
2021-03-29 15:30:30,-202.50370363341926,
2021-03-29 23:59:59,-242.25577250287506,c
2021-03-30 00:00:00,-214.17658693025624,
2021-03-30 10:00:00,-296.6491808327205,
2021-03-30 10:30:00,-254.93282754929987,
2021-03-30 12:00:00,-254.33219933742384,
2021-03-30 13:30:00,-273.325372009318,
2021-03-30 15:00:00,-273.5764580352429,
2021-03-30 15:30:30,-273.5764580352429,
2021-03-30 23:59:59,-278.1731087575763,c
2021-03-31 00:00:00,-339.701607205297,
2021-03-31 10:00:00,-356.0815639841976,
2021-03-31 10:30:00,-367.0636105790509,
2021-03-31 12:00:00,-348.55775090692305,
2021-03-31 13:30:00,-373.540561892406,
2021-03-31 15:00:00,-381.9310191955983,
2021-03-31 15:30:30,-381.9310191955983,
2021-03-31 23:59:59,-367.5347963088543,c
2021-04-01 00:00:00,-517.8909408824261,
2021-04-01 10:00:00,-581.3495454651206,
2021-04-01 10:30:00,-540.2177785276435,
2021-04-01 12:00:00,-521.561064871426,
2021-04-01 13:30:00,-491.60333946139644,
