date,EU_NAREIT_2022_Q4,meta
2022-11-09 00:00:00,246.47509771777595,
2022-11-09 03:30:00,224.80209707595714,
2022-11-09 04:00:00,216.17311403038457,
2022-11-09 06:00:00,200.47380187177396,
2022-11-09 08:00:00,189.81602666860908,
2022-11-09 10:30:00,140.44415706006612,
2022-11-09 11:00:00,127.92029255591024,
2022-11-09 23:59:59,96.62024509583216,c
2022-11-10 00:00:00,249.48352264221785,
2022-11-10 03:30:00,293.4308245348275,
2022-11-10 04:00:00,285.0812229603075,
2022-11-10 06:00:00,276.16773100942237,
2022-11-10 08:00:00,287.4836250844123,
2022-11-10 10:30:00,-272.0909040042052,
2022-11-10 11:00:00,-238.9129931253483,
2022-11-10 23:59:59,-170.69484573796035,c
2022-11-11 00:00:00,-193.49047169852292,
2022-11-11 03:30:00,-318.0244940591115,
2022-11-11 04:00:00,-406.347854647448,
2022-11-11 06:00:00,-420.22354276608803,
2022-11-11 08:00:00,-414.6116908499116,
2022-11-11 10:30:00,-450.2521704374167,
2022-11-11 11:00:00,-472.80216129913515,
2022-11-11 23:59:59,-439.6826471941795,w
2022-11-14 00:00:00,-474.0909399987095,
2022-11-14 03:30:00,-367.97012293547095,
2022-11-14 04:00:00,-375.22353815873294,
2022-11-14 06:00:00,-390.62453307912074,
2022-11-14 08:00:00,-366.2756779176434,
2022-11-14 10:30:00,-409.21103519812823,
2022-11-14 11:00:00,-402.1479576608999,
2022-11-14 23:59:59,-436.395090225652,c
2022-11-15 00:00:00,-457.13436158816967,
2022-11-15 03:30:00,-449.1451393411653,
2022-11-15 04:00:00,-426.2714914967846,
2022-11-15 06:00:00,-396.37812168658775,
2022-11-15 08:00:00,-338.69731362674065,
2022-11-15 10:30:00,-444.76004100305545,
2022-11-15 11:00:00,-411.6311377633692,
2022-11-15 23:59:59,-405.0186845122789,c
2022-11-16 00:00:00,-378.4272735795157,
2022-11-16 03:30:00,-340.54432750496244,
2022-11-16 04:00:00,-226.05500442520133,
2022-11-16 06:00:00,-273.5143627955322,
2022-11-16 08:00:00,-289.8817936485898,
2022-11-16 10:30:00,-248.42375114353172,
2022-11-16 11:00:00,-244.01603178877212,
2022-11-16 23:59:59,-266.4728804384413,c
2022-11-17 00:00:00,-316.0029955866471,
2022-11-17 03:30:00,-276.6260030035264,
2022-11-17 04:00:00,-296.51439105459303,
2022-11-17 06:00:00,-277.5859964129104,
2022-11-17 08:00:00,-213.16115066392604,
2022-11-17 10:30:00,-196.5520043757533,
2022-11-17 11:00:00,-193.344999459649,
2022-11-17 23:59:59,-227.26409324557653,c
2022-11-18 00:00:00,-250.8810338293806,
2022-11-18 03:30:00,-219.2091488896731,
2022-11-18 04:00:00,-245.76582366094635,
2022-11-18 06:00:00,-294.6771949610329,
2022-11-18 08:00:00,-295.78668775432334,
2022-11-18 10:30:00,-283.3220268695404,
2022-11-18 11:00:00,-274.7677398914875,
2022-11-18 23:59:59,-285.81645696568285,w
2022-11-21 00:00:00,-240.2828411814976,
2022-11-21 03:30:00,-175.25616443337913,
2022-11-21 04:00:00,-88.62543775948643,
2022-11-21 06:00:00,-29.03199080495233,
2022-11-21 08:00:00,-53.626188788759464,
2022-11-21 10:30:00,-88.63170621836161,
2022-11-21 11:00:00,-67.71819706066071,
2022-11-21 23:59:59,-52.1187742628631,c
2022-11-22 00:00:00,-46.07080035485296,
2022-11-22 03:30:00,-71.09388948382275,
2022-11-22 04:00:00,-71.12027734223511,
2022-11-22 06:00:00,-119.25158854654273,
2022-11-22 08:00:00,-111.07593073617682,
2022-11-22 10:30:00,-83.00649418990952,
2022-11-22 11:00:00,-94.76254088671067,
2022-11-22 23:59:59,-79.51969541409608,c
2022-11-23 00:00:00,-113.54125456072597,
2022-11-23 03:30:00,-45.57578550368498,
2022-11-23 04:00:00,-46.23774241833598,
2022-11-23 06:00:00,-38.5309159218441,
2022-11-23 08:00:00,-27.811156896219472,
2022-11-23 10:30:00,-55.62200303480358,
2022-11-23 11:00:00,-91.45762663370442,
2022-11-23 23:59:59,-48.1399483632772,c
2022-11-24 00:00:00,-47.6558728508935,
2022-11-24 03:30:00,-143.09039874288146,
2022-11-24 04:00:00,-290.82899796549964,
2022-11-24 06:00:00,-247.69810090985266,
2022-11-24 08:00:00,-281.2043761709033,
2022-11-24 10:30:00,-322.986113788701,
2022-11-24 11:00:00,-314.0955508806428,
2022-11-24 23:59:59,-300.9030122286126,c
2022-11-25 00:00:00,-279.73328850655935,
2022-11-25 03:30:00,-219.049456884532,
2022-11-25 04:00:00,-189.18809308315622,
2022-11-25 06:00:00,-267.4524384875758,
2022-11-25 08:00:00,-225.25119855396315,
2022-11-25 10:30:00,-201.32209357709417,
2022-11-25 11:00:00,-226.28083324247473,
2022-11-25 23:59:59,-237.45586573626133,w
2022-11-28 00:00:00,-230.65080153025792,
2022-11-28 03:30:00,-216.88040875949036,
2022-11-28 04:00:00,-230.3313767247255,
2022-11-28 06:00:00,-216.14519044276176,
2022-11-28 08:00:00,-214.4976097165386,
2022-11-28 10:30:00,-216.58237713201606,
2022-11-28 11:00:00,-201.8729048576588,
2022-11-28 23:59:59,-167.01037406696696,c
2022-11-29 00:00:00,-206.1416095731215,
2022-11-29 03:30:00,-180.5781352882559,
2022-11-29 04:00:00,-175.85199118685614,
2022-11-29 06:00:00,-174.02906058213375,
2022-11-29 08:00:00,-111.32998031979469,
2022-11-29 10:30:00,-66.20907236060657,
2022-11-29 11:00:00,-67.2067172255388,
2022-11-29 23:59:59,-38.2222617409484,c
2022-11-30 00:00:00,-83.01088339457237,
2022-11-30 03:30:00,-85.69741712809082,
2022-11-30 04:00:00,-87.94342840216223,
2022-11-30 06:00:00,4.451344459268967,
2022-11-30 08:00:00,6.9645563083108755,
2022-11-30 10:30:00,-36.5586173742613,
2022-11-30 11:00:00,-3.6536156929714707,
2022-11-30 23:59:59,0.0,a
2022-12-01 00:00:00,-109.49774473185653,
2022-12-01 03:30:00,-161.85942006243204,
2022-12-01 04:00:00,-171.97874141917646,
2022-12-01 06:00:00,-121.14983560327346,
2022-12-01 08:00:00,-57.07786888297869,
2022-12-01 10:30:00,-14.572202906855182,
2022-12-01 11:00:00,-13.38413234045629,
2022-12-01 23:59:59,30.26844400080381,c
2022-12-02 00:00:00,44.82398536014034,
2022-12-02 03:30:00,44.25266534559432,
2022-12-02 04:00:00,-67.79133996336395,
2022-12-02 06:00:00,-181.02630567228198,
2022-12-02 08:00:00,-238.77134992409674,
2022-12-02 10:30:00,-111.2542763728693,
2022-12-02 11:00:00,-122.38827127699142,
2022-12-02 23:59:59,-135.44128798525844,w
2022-12-05 00:00:00,-140.953155889159,
2022-12-05 03:30:00,-170.6345110167972,
2022-12-05 04:00:00,-163.2745302859953,
2022-12-05 06:00:00,-178.31506820321465,
2022-12-05 08:00:00,-118.36748880476625,
2022-12-05 10:30:00,-14.005589476597834,
2022-12-05 11:00:00,-17.18746572725422,
2022-12-05 23:59:59,-17.489045223796893,c
2022-12-06 00:00:00,38.30100292649922,
2022-12-06 03:30:00,29.966508586070177,
2022-12-06 04:00:00,15.297543615481118,
2022-12-06 06:00:00,-53.58488637860319,
2022-12-06 08:00:00,-51.75282886812511,
2022-12-06 10:30:00,60.6485204319074,
2022-12-06 11:00:00,76.1012601436164,
2022-12-06 23:59:59,62.86958765751979,c
2022-12-07 00:00:00,86.90750632708932,
2022-12-07 03:30:00,167.650634147235,
2022-12-07 04:00:00,123.59159259465378,
2022-12-07 06:00:00,159.95957657134068,
2022-12-07 08:00:00,140.34083290748322,
2022-12-07 10:30:00,95.4657508582327,
