date,AS_MSCI_MOM_2022_Q4,meta
2022-11-29 23:59:59,-41.273200188244004,c
2022-11-30 00:00:00,-37.48530615154402,
2022-11-30 01:00:00,-26.87235274895255,
2022-11-30 02:30:00,-26.87235274895255,
2022-11-30 03:00:00,-26.87235274895255,
2022-11-30 18:30:00,-32.59212295723114,
2022-11-30 20:00:00,-32.66109336380697,
2022-11-30 23:00:00,-31.155398007346207,
2022-11-30 23:59:59,-34.911475868584944,e
2022-12-01 00:00:00,-42.51497670618227,
2022-12-01 01:00:00,-42.81689080614683,
2022-12-01 02:30:00,-42.81689080614683,
2022-12-01 03:00:00,-42.81689080614683,
2022-12-01 18:30:00,-42.58727234838102,
2022-12-01 20:00:00,-57.32194574777145,
2022-12-01 23:00:00,-55.42815680361849,
2022-12-01 23:59:59,-61.91437787390254,c
2022-12-02 00:00:00,-64.50878314116369,
2022-12-02 01:00:00,-61.85599729943402,
2022-12-02 02:30:00,-61.85599729943402,
2022-12-02 03:00:00,-61.85599729943402,
2022-12-02 18:30:00,-61.85599729943402,
2022-12-02 20:00:00,-61.85599729943402,
2022-12-02 23:00:00,-61.85599729943402,
2022-12-02 23:59:59,-61.76674469149248,w
2022-12-05 00:00:00,-84.32162685607659,
2022-12-05 01:00:00,-80.81137772655723,
2022-12-05 02:30:00,-80.81137772655723,
2022-12-05 03:00:00,-80.81137772655723,
2022-12-05 18:30:00,-80.36589701025474,
2022-12-05 20:00:00,-79.07331092373744,
2022-12-05 23:00:00,-70.9707794665419,
2022-12-05 23:59:59,-67.29820549046042,c
2022-12-06 00:00:00,-62.63176643230241,
2022-12-06 01:00:00,-58.21781068831194,
2022-12-06 02:30:00,-58.21781068831194,
2022-12-06 03:00:00,-58.21781068831194,
2022-12-06 18:30:00,-59.03503368727797,
2022-12-06 20:00:00,-62.31115171256852,
2022-12-06 23:00:00,-55.353974389841085,
2022-12-06 23:59:59,-50.57936706027584,c
2022-12-07 00:00:00,-53.14295139846587,
2022-12-07 01:00:00,-56.68168790390939,
2022-12-07 02:30:00,-56.68168790390939,
2022-12-07 03:00:00,-56.68168790390939,
2022-12-07 18:30:00,-62.14763332976986,
2022-12-07 20:00:00,-61.18472623531875,
2022-12-07 23:00:00,-67.08617153803567,
2022-12-07 23:59:59,-63.512165530656716,c
2022-12-08 00:00:00,-60.744462428965505,
2022-12-08 01:00:00,-54.89672269735223,
2022-12-08 02:30:00,-54.89672269735223,
2022-12-08 03:00:00,-54.89672269735223,
2022-12-08 18:30:00,-58.00365645180398,
2022-12-08 20:00:00,-45.08209554073886,
2022-12-08 23:00:00,-51.229527004847455,
2022-12-08 23:59:59,-52.10763181433697,c
2022-12-09 00:00:00,-62.70569318598075,
2022-12-09 01:00:00,-66.46498301246271,
2022-12-09 02:30:00,-66.46498301246271,
