date,SPX_EW_2021_Q4,meta
2021-10-29 00:00:00,1089.4197043830325,
2021-10-29 10:00:00,1082.2279905651606,
2021-10-29 10:30:00,1076.040137603877,
2021-10-29 12:00:00,1064.944512047571,
2021-10-29 13:30:00,1062.8227667311182,
2021-10-29 15:00:00,1050.0596701230104,
2021-10-29 15:30:30,1050.0596701230104,
2021-10-29 23:59:59,1053.877472888483,w
2021-11-01 00:00:00,1041.037174872605,
2021-11-01 10:00:00,1057.7109823723888,
2021-11-01 10:30:00,1078.2800842027207,
2021-11-01 12:00:00,1070.313782353064,
2021-11-01 13:30:00,1087.9067226578647,
2021-11-01 15:00:00,1093.9271003636206,
2021-11-01 15:30:30,1093.9271003636206,
2021-11-01 23:59:59,1095.289650573318,c
2021-11-02 00:00:00,1081.960985027805,
2021-11-02 10:00:00,1041.2719145981557,
2021-11-02 10:30:00,1041.2385350227971,
2021-11-02 12:00:00,1036.9618954205373,
2021-11-02 13:30:00,1030.7989159043825,
2021-11-02 15:00:00,1051.6712008009292,
2021-11-02 15:30:30,1051.6712008009292,
2021-11-02 23:59:59,1057.6050450233722,c
2021-11-03 00:00:00,1024.8677488149672,
2021-11-03 10:00:00,999.4510059969837,
2021-11-03 10:30:00,989.0055341614041,
2021-11-03 12:00:00,1000.3904607656043,
2021-11-03 13:30:00,993.5353124076139,
2021-11-03 15:00:00,1012.0217599529403,
2021-11-03 15:30:30,1012.0217599529403,
2021-11-03 23:59:59,1011.8721799645007,c
2021-11-04 00:00:00,925.6243232408576,
2021-11-04 10:00:00,893.063331088131,
2021-11-04 10:30:00,877.5963440929065,
2021-11-04 12:00:00,829.3446659277326,
2021-11-04 13:30:00,772.6738467860898,
2021-11-04 15:00:00,793.3397667232632,
2021-11-04 15:30:30,793.3397667232632,
2021-11-04 23:59:59,790.2950955249983,c
2021-11-05 00:00:00,798.1337859475832,
2021-11-05 10:00:00,813.5013499057961,
2021-11-05 10:30:00,803.608230648055,
2021-11-05 12:00:00,797.3764697026402,
2021-11-05 13:30:00,780.1949138334624,
2021-11-05 15:00:00,799.7504140147983,
2021-11-05 15:30:30,799.7504140147983,
2021-11-05 23:59:59,811.3137695180214,w
2021-11-08 00:00:00,825.318052211953,
2021-11-08 10:00:00,814.2564971303289,
2021-11-08 10:30:00,802.7381557949873,
2021-11-08 12:00:00,782.1641419309456,
2021-11-08 13:30:00,772.7011691221612,
2021-11-08 15:00:00,776.3655795058155,
2021-11-08 15:30:30,776.3655795058155,
2021-11-08 23:59:59,778.5914646220288,c
2021-11-09 00:00:00,764.9346712910449,
2021-11-09 10:00:00,732.0898768652312,
2021-11-09 10:30:00,728.0487615484815,
2021-11-09 12:00:00,716.1872895111098,
2021-11-09 13:30:00,720.7722600826194,
2021-11-09 15:00:00,719.1980607036778,
2021-11-09 15:30:30,719.1980607036778,
2021-11-09 23:59:59,717.4523637188352,c
2021-11-10 00:00:00,706.3204143988767,
2021-11-10 10:00:00,730.6451177113395,
2021-11-10 10:30:00,722.1740765886477,
2021-11-10 12:00:00,732.4741681708615,
2021-11-10 13:30:00,721.0496076927159,
2021-11-10 15:00:00,699.7228149844684,
2021-11-10 15:30:30,699.7228149844684,
2021-11-10 23:59:59,706.2535507973171,c
2021-11-11 00:00:00,702.806593855636,
2021-11-11 10:00:00,671.0357867729672,
2021-11-11 10:30:00,658.2653563911713,
2021-11-11 12:00:00,645.6005344618513,
2021-11-11 13:30:00,646.8831406049846,
2021-11-11 15:00:00,649.9687231803721,
2021-11-11 15:30:30,649.9687231803721,
2021-11-11 23:59:59,640.0987144737703,c
2021-11-12 00:00:00,652.6560792990488,
2021-11-12 10:00:00,631.5947521584624,
2021-11-12 10:30:00,621.8517548117902,
2021-11-12 12:00:00,610.7809278354653,
2021-11-12 13:30:00,611.476419419635,
2021-11-12 15:00:00,619.1775514969115,
2021-11-12 15:30:30,619.1775514969115,
2021-11-12 23:59:59,617.6098100551349,w
2021-11-15 00:00:00,612.0840831742128,
2021-11-15 10:00:00,613.9707248135305,
2021-11-15 10:30:00,588.6268488449739,
2021-11-15 12:00:00,578.818884756698,
2021-11-15 13:30:00,569.1588738408936,
2021-11-15 15:00:00,568.2222252788802,
2021-11-15 15:30:30,568.2222252788802,
2021-11-15 23:59:59,578.1932425512159,c
2021-11-16 00:00:00,578.176503615178,
2021-11-16 10:00:00,547.3860727014933,
2021-11-16 10:30:00,545.0303976423704,
2021-11-16 12:00:00,525.374937988898,
2021-11-16 13:30:00,534.3983427077919,
