date,R1_STAY_HEDGED_2021_Q4,meta
2021-10-08 00:00:00,-38.546347702219265,
2021-10-08 10:00:00,-52.566869383931945,
2021-10-08 10:30:00,-48.4738482246737,
2021-10-08 12:00:00,-50.42736665369395,
2021-10-08 13:30:00,-48.901986455094345,
2021-10-08 15:00:00,-52.55045403157047,
2021-10-08 15:30:30,-52.55045403157047,
2021-10-08 23:59:59,-54.25349568516279,w
2021-10-11 00:00:00,-52.978550740537656,
2021-10-11 10:00:00,-71.04907613500065,
2021-10-11 10:30:00,-75.24524088506469,
2021-10-11 12:00:00,-77.9954309250661,
2021-10-11 13:30:00,-77.04060355379947,
2021-10-11 15:00:00,-77.23682924362734,
2021-10-11 15:30:30,-77.23682924362734,
2021-10-11 23:59:59,-86.94878815110287,c
2021-10-12 00:00:00,-87.11732390599666,
2021-10-12 10:00:00,-73.13525794779359,
2021-10-12 10:30:00,-59.20134094285714,
2021-10-12 12:00:00,-63.592780033051966,
2021-10-12 13:30:00,-58.06579287102548,
2021-10-12 15:00:00,-56.65612866501672,
2021-10-12 15:30:30,-56.65612866501672,
2021-10-12 23:59:59,-56.20033389317476,c
2021-10-13 00:00:00,-45.50829334684292,
2021-10-13 10:00:00,-37.63105142134836,
2021-10-13 10:30:00,-42.76436908376664,
2021-10-13 12:00:00,-32.37360732640258,
2021-10-13 13:30:00,-26.795440194609416,
2021-10-13 15:00:00,-29.877262234689123,
2021-10-13 15:30:30,-29.877262234689123,
2021-10-13 23:59:59,-30.61648971677747,c
2021-10-14 00:00:00,-32.887556891597924,
2021-10-14 10:00:00,-13.956504555899837,
2021-10-14 10:30:00,-34.87480171416637,
2021-10-14 12:00:00,-34.5112396819781,
2021-10-14 13:30:00,-42.526565530511974,
2021-10-14 15:00:00,-37.5427948012652,
2021-10-14 15:30:30,-37.5427948012652,
2021-10-14 23:59:59,-43.0741217003516,c
2021-10-15 00:00:00,-45.22112387734401,
2021-10-15 10:00:00,-59.01515106255316,
2021-10-15 10:30:00,-64.61047023729311,
2021-10-15 12:00:00,-62.51396336437456,
2021-10-15 13:30:00,-65.70042762287406,
2021-10-15 15:00:00,-64.20616870732957,
2021-10-15 15:30:30,-64.20616870732957,
2021-10-15 23:59:59,-65.97689214421028,w
2021-10-18 00:00:00,-51.11076553352227,
2021-10-18 10:00:00,-74.09901435900274,
2021-10-18 10:30:00,-79.00386335207729,
2021-10-18 12:00:00,-84.61081670719398,
2021-10-18 13:30:00,-85.98001042045767,
2021-10-18 15:00:00,-74.0722731077546,
2021-10-18 15:30:30,-74.0722731077546,
2021-10-18 23:59:59,-75.37124655553245,c
2021-10-19 00:00:00,-60.762790851785766,
2021-10-19 10:00:00,-69.84602813512416,
2021-10-19 10:30:00,-69.84588093567959,
2021-10-19 12:00:00,-49.517578023857624,
2021-10-19 13:30:00,-43.02700178127415,
2021-10-19 15:00:00,-50.319850162387425,
2021-10-19 15:30:30,-50.319850162387425,
2021-10-19 23:59:59,-48.02576032875389,c
2021-10-20 00:00:00,-41.17869337848349,
2021-10-20 10:00:00,-48.89220816049749,
2021-10-20 10:30:00,-53.143768903754534,
2021-10-20 12:00:00,-69.31671409965614,
2021-10-20 13:30:00,-60.46915452486763,
2021-10-20 15:00:00,-56.774983550231184,
2021-10-20 15:30:30,-56.774983550231184,
2021-10-20 23:59:59,-59.10486800242272,c
2021-10-21 00:00:00,-56.15309011037314,
2021-10-21 10:00:00,-55.51368272978672,
2021-10-21 10:30:00,-46.20985627697989,
2021-10-21 12:00:00,-38.86126993846486,
2021-10-21 13:30:00,-27.114180073434813,
2021-10-21 15:00:00,-26.722481822505696,
2021-10-21 15:30:30,-26.722481822505696,
2021-10-21 23:59:59,-26.294825991355953,c
2021-10-22 00:00:00,-27.17558352485069,
2021-10-22 10:00:00,-38.658805425723,
2021-10-22 10:30:00,-33.88335081731904,
2021-10-22 12:00:00,-42.64866877623675,
2021-10-22 13:30:00,-47.769606365946345,
2021-10-22 15:00:00,-47.571967899075005,
2021-10-22 15:30:30,-47.571967899075005,
2021-10-22 23:59:59,-47.460837318113036,w
2021-10-25 00:00:00,-49.39668783324444,
2021-10-25 10:00:00,-52.27364933759566,
2021-10-25 10:30:00,-42.91151287417867,
2021-10-25 12:00:00,-51.617427812769975,
2021-10-25 13:30:00,-57.740504646276264,
2021-10-25 15:00:00,-57.089950881472745,
2021-10-25 15:30:30,-57.089950881472745,
2021-10-25 23:59:59,-61.84245524599852,c
2021-10-26 00:00:00,-48.38396805853243,
2021-10-26 10:00:00,-57.940262796922894,
2021-10-26 10:30:00,-49.84296662681281,
2021-10-26 12:00:00,-54.9081190665905,
2021-10-26 13:30:00,-58.64370412530225,
2021-10-26 15:00:00,-61.99442038979093,
2021-10-26 15:30:30,-61.99442038979093,
2021-10-26 23:59:59,-64.1971210652445,c
2021-10-27 00:00:00,-48.86494010815359,
2021-10-27 10:00:00,-58.43912733811548,
2021-10-27 10:30:00,-68.52796707889759,
2021-10-27 12:00:00,-55.872198129881156,
2021-10-27 13:30:00,-51.83008309480107,
