date,PHO_PIO_2021_Q4,meta
2021-11-05 00:00:00,158.45737672743581,
2021-11-05 10:00:00,123.18879951707348,
2021-11-05 10:30:00,96.29644125385745,
2021-11-05 12:00:00,64.43116319104031,
2021-11-05 13:30:00,71.20679101057006,
2021-11-05 15:00:00,96.75858630674863,
2021-11-05 15:30:30,96.75858630674863,
2021-11-05 23:59:59,105.41153765978815,w
2021-11-08 00:00:00,157.51615982334678,
2021-11-08 10:00:00,133.24509793538306,
2021-11-08 10:30:00,139.55404624252307,
2021-11-08 12:00:00,101.65279537685403,
2021-11-08 13:30:00,105.50292611482422,
2021-11-08 15:00:00,109.59155619261156,
2021-11-08 15:30:30,109.59155619261156,
2021-11-08 23:59:59,117.82389042033722,c
2021-11-09 00:00:00,46.34338004899118,
2021-11-09 10:00:00,52.89985195462329,
2021-11-09 10:30:00,33.8580634084781,
2021-11-09 12:00:00,39.73973270413771,
2021-11-09 13:30:00,38.109390301666906,
2021-11-09 15:00:00,34.328049296426286,
2021-11-09 15:30:30,34.328049296426286,
2021-11-09 23:59:59,55.65101551039962,c
2021-11-10 00:00:00,68.24512750299822,
2021-11-10 10:00:00,30.013373106916077,
2021-11-10 10:30:00,47.41824653452147,
2021-11-10 12:00:00,39.070732377837146,
2021-11-10 13:30:00,35.55069556706053,
2021-11-10 15:00:00,32.26833822884467,
2021-11-10 15:30:30,32.26833822884467,
2021-11-10 23:59:59,34.28646846503767,c
2021-11-11 00:00:00,55.65438890383952,
2021-11-11 10:00:00,53.71873024906026,
2021-11-11 10:30:00,56.973266487577845,
2021-11-11 12:00:00,-3.9085024994712683,
2021-11-11 13:30:00,-35.40505500885601,
2021-11-11 15:00:00,-33.95514983534025,
2021-11-11 15:30:30,-33.95514983534025,
2021-11-11 23:59:59,-34.77698059632954,c
2021-11-12 00:00:00,-82.87812476544735,
2021-11-12 10:00:00,-74.1668661990469,
2021-11-12 10:30:00,-66.55771355903474,
2021-11-12 12:00:00,-44.94242674908236,
2021-11-12 13:30:00,-65.55745943315694,
2021-11-12 15:00:00,-51.46929970515555,
2021-11-12 15:30:30,-51.46929970515555,
2021-11-12 23:59:59,-61.91234643368037,w
2021-11-15 00:00:00,-114.53199256278666,
2021-11-15 10:00:00,-48.61306006156727,
2021-11-15 10:30:00,-57.66443204366189,
2021-11-15 12:00:00,-55.77213603611361,
2021-11-15 13:30:00,-103.37615737827517,
2021-11-15 15:00:00,-97.14272168236258,
2021-11-15 15:30:30,-97.14272168236258,
2021-11-15 23:59:59,-97.88240640843159,c
2021-11-16 00:00:00,-120.81626010873376,
2021-11-16 10:00:00,-94.86352547586793,
2021-11-16 10:30:00,-100.24614496140802,
2021-11-16 12:00:00,-123.51897174759452,
2021-11-16 13:30:00,-135.5216731344884,
2021-11-16 15:00:00,-149.0401581771798,
2021-11-16 15:30:30,-149.0401581771798,
2021-11-16 23:59:59,-153.39847364623856,c
2021-11-17 00:00:00,-156.10834116923238,
2021-11-17 10:00:00,-172.50337338944323,
2021-11-17 10:30:00,-174.17848047418292,
2021-11-17 12:00:00,-186.64645890027495,
2021-11-17 13:30:00,-210.12325224049457,
2021-11-17 15:00:00,-201.57139368004854,
2021-11-17 15:30:30,-201.57139368004854,
2021-11-17 23:59:59,-215.7823035243637,c
2021-11-18 00:00:00,-221.13010035257915,
2021-11-18 10:00:00,-211.47047083242947,
2021-11-18 10:30:00,-219.5906747636569,
2021-11-18 12:00:00,-238.46622116860206,
2021-11-18 13:30:00,-246.38522558598729,
2021-11-18 15:00:00,-242.6692639962378,
2021-11-18 15:30:30,-242.6692639962378,
2021-11-18 23:59:59,-268.1791909868283,c
2021-11-19 00:00:00,-254.46624721701588,
2021-11-19 10:00:00,-258.7788573063302,
2021-11-19 10:30:00,-272.3667676153434,
2021-11-19 12:00:00,-282.81594161010514,
2021-11-19 13:30:00,-308.2745821627328,
2021-11-19 15:00:00,-303.2232892543109,
2021-11-19 15:30:30,-303.2232892543109,
2021-11-19 23:59:59,-277.30135601763516,w
2021-11-22 00:00:00,-278.45373096956166,
2021-11-22 10:00:00,-276.2194769674444,
2021-11-22 10:30:00,-284.00825512675794,
2021-11-22 12:00:00,-326.28048750699804,
2021-11-22 13:30:00,-335.16702436517767,
2021-11-22 15:00:00,-347.424689163517,
2021-11-22 15:30:30,-347.424689163517,u
2021-11-22 23:59:59,-294.4989984251587,c
2021-11-23 00:00:00,-228.94640590120176,
2021-11-23 10:00:00,-331.66255133881,
2021-11-23 10:30:00,-319.69112935431167,
2021-11-23 12:00:00,-343.45850681170134,
2021-11-23 13:30:00,-335.80604255415824,
2021-11-23 15:00:00,-327.3546718374822,
2021-11-23 15:30:30,-327.3546718374822,
2021-11-23 23:59:59,-321.3393655084052,c
2021-11-24 00:00:00,-300.0570920036529,
2021-11-24 10:00:00,-321.36143466423096,
2021-11-24 10:30:00,-326.06141013198805,
2021-11-24 12:00:00,-291.87183677572466,
2021-11-24 13:30:00,-290.3004155652452,
2021-11-24 15:00:00,-280.52621174535807,
2021-11-24 15:30:30,-280.52621174535807,
2021-11-24 23:59:59,-263.0154538030787,c
2021-11-25 00:00:00,-263.0154538030787,
2021-11-25 10:00:00,-263.0154538030787,
2021-11-25 10:30:00,-263.0154538030787,
2021-11-25 12:00:00,-263.0154538030787,
2021-11-25 13:30:00,-263.0154538030787,
2021-11-25 15:00:00,-263.0154538030787,
2021-11-25 15:30:30,-263.0154538030787,
2021-11-25 23:59:59,-263.0154538030787,c
2021-11-26 00:00:00,-230.3044438306383,
2021-11-26 10:00:00,-188.38111691560013,
2021-11-26 10:30:00,-175.55915261126452,
2021-11-26 12:00:00,-129.74379924463935,
2021-11-26 13:30:00,-129.74379924463935,
2021-11-26 15:00:00,-129.74379924463935,
2021-11-26 15:30:30,-129.74379924463935,
2021-11-26 23:59:59,-210.440202407692,w
2021-11-29 00:00:00,-345.74837572158265,
2021-11-29 10:00:00,-217.4501750352728,
2021-11-29 10:30:00,-253.669446985679,
2021-11-29 12:00:00,-209.40469708183386,
2021-11-29 13:30:00,-220.78432603082908,
2021-11-29 15:00:00,-214.30512784302968,
2021-11-29 15:30:30,-214.30512784302968,
2021-11-29 23:59:59,-229.18651633088106,c
2021-11-30 00:00:00,-255.601088128309,
2021-11-30 10:00:00,-216.6289431999035,
2021-11-30 10:30:00,-219.383344755693,
2021-11-30 12:00:00,-245.6929664299752,
2021-11-30 13:30:00,-250.54124524358392,
2021-11-30 15:00:00,-245.45829372168558,
2021-11-30 15:30:30,-245.45829372168558,s
2021-11-30 23:59:59,-235.11563307215525,c
2021-12-01 00:00:00,-270.4936861425299,
2021-12-01 10:00:00,-299.3076762231534,
2021-12-01 10:30:00,-276.47841171771825,
2021-12-01 12:00:00,-257.3550164898545,
2021-12-01 13:30:00,-224.23930242839774,
2021-12-01 15:00:00,-178.7454977768571,
2021-12-01 15:30:30,-178.7454977768571,
2021-12-01 23:59:59,-165.4694947561849,c
2021-12-02 00:00:00,-178.95671633953944,
2021-12-02 10:00:00,-130.47981262823637,
2021-12-02 10:30:00,-191.08549226400234,
2021-12-02 12:00:00,-160.26122284040136,
2021-12-02 13:30:00,-187.69371112639428,
2021-12-02 15:00:00,-199.55125939341596,
2021-12-02 15:30:30,-199.55125939341596,
2021-12-02 23:59:59,-186.22115635627276,c
2021-12-03 00:00:00,-307.43917274096793,
2021-12-03 10:00:00,-194.70759815467918,
2021-12-03 10:30:00,-164.99821608154085,
2021-12-03 12:00:00,-176.1663150324827,
2021-12-03 13:30:00,-161.11098881628564,
2021-12-03 15:00:00,-172.6174280444072,
2021-12-03 15:30:30,-172.6174280444072,
2021-12-03 23:59:59,-168.10682258901423,w
2021-12-06 00:00:00,-212.453957253188,
2021-12-06 10:00:00,-142.60720666524927,
2021-12-06 10:30:00,-145.7278356845238,
2021-12-06 12:00:00,-140.93541580498143,
2021-12-06 13:30:00,-129.3443094633649,
2021-12-06 15:00:00,-121.69481072451552,
2021-12-06 15:30:30,-121.69481072451552,
2021-12-06 23:59:59,-134.103985825928,c
2021-12-07 00:00:00,-114.5812736358956,
2021-12-07 10:00:00,-135.81667053206937,
2021-12-07 10:30:00,-124.63599767117731,
2021-12-07 12:00:00,-121.19175258226304,
2021-12-07 13:30:00,-122.8890335727834,
2021-12-07 15:00:00,-118.35652869294015,
2021-12-07 15:30:30,-118.35652869294015,
2021-12-07 23:59:59,-120.12544005944468,c
2021-12-08 00:00:00,-97.07484224836062,
2021-12-08 10:00:00,-95.60357774970711,
2021-12-08 10:30:00,-93.0662135185955,
2021-12-08 12:00:00,-90.04851199412744,
2021-12-08 13:30:00,-77.85833941773024,
2021-12-08 15:00:00,-81.07589854899678,
2021-12-08 15:30:30,-81.07589854899678,
2021-12-08 23:59:59,-83.69128774149894,c
2021-12-09 00:00:00,-92.84791193574333,
2021-12-09 10:00:00,-85.30086797318953,
2021-12-09 10:30:00,-57.37854707433422,
2021-12-09 12:00:00,-42.52650543087569,
2021-12-09 13:30:00,-17.21991632421927,
2021-12-09 15:00:00,0.2310295471961581,
2021-12-09 15:30:30,0.2310295471961581,
2021-12-09 23:59:59,3.3851723724525016,c
2021-12-10 00:00:00,-41.1673193264005,
2021-12-10 10:00:00,30.672018334776084,
2021-12-10 10:30:00,-8.787572259080036,
2021-12-10 12:00:00,14.809515785805331,
2021-12-10 13:30:00,17.412593320477242,
2021-12-10 15:00:00,11.249819610076429,
2021-12-10 15:30:30,11.249819610076429,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,7.552542589579559,
2021-12-13 10:00:00,92.45400597096285,
2021-12-13 10:30:00,57.6553411762179,
2021-12-13 12:00:00,50.29696864601523,
2021-12-13 13:30:00,32.12969080248607,
2021-12-13 15:00:00,37.45710134845385,
2021-12-13 15:30:30,37.45710134845385,
2021-12-13 23:59:59,50.8122631576266,c
2021-12-14 00:00:00,52.07266038987123,
2021-12-14 10:00:00,82.14037690019809,
2021-12-14 10:30:00,100.17997386644944,
2021-12-14 12:00:00,66.69284676800277,
2021-12-14 13:30:00,50.08133470425618,
2021-12-14 15:00:00,53.918080376212444,
2021-12-14 15:30:30,53.918080376212444,
2021-12-14 23:59:59,58.992307285604014,c
2021-12-15 00:00:00,69.35991764215731,
2021-12-15 10:00:00,86.8713979674096,
