date,PKW_2022_Q2,meta
2022-04-08 23:59:59,275.8469724226802,w
2022-04-11 00:00:00,281.8369961009637,
2022-04-11 10:00:00,263.1171616720825,
2022-04-11 10:30:00,254.89980999298209,
2022-04-11 12:00:00,274.03808313422627,
2022-04-11 13:30:00,272.8588338510147,
2022-04-11 15:00:00,252.34404145709593,
2022-04-11 15:30:30,252.34404145709593,
2022-04-11 23:59:59,270.6920703391931,c
2022-04-12 00:00:00,305.24435225469824,
2022-04-12 10:00:00,256.97542631443855,
2022-04-12 10:30:00,262.08368304231135,
2022-04-12 12:00:00,225.86962553951383,
2022-04-12 13:30:00,236.1997865561612,
2022-04-12 15:00:00,221.87783910292876,
2022-04-12 15:30:30,221.87783910292876,
2022-04-12 23:59:59,200.79266985577792,c
2022-04-13 00:00:00,193.02824714605205,
2022-04-13 10:00:00,180.74005210747126,
2022-04-13 10:30:00,199.64434490936583,
2022-04-13 12:00:00,193.05171605255094,
2022-04-13 13:30:00,189.4739385367101,
2022-04-13 15:00:00,187.71101737627862,
2022-04-13 15:30:30,187.71101737627862,
2022-04-13 23:59:59,180.83059684615756,c
2022-04-14 00:00:00,193.18500256188878,
2022-04-14 10:00:00,119.2847333094006,
2022-04-14 10:30:00,136.0476693897748,
2022-04-14 12:00:00,133.27145914448806,
2022-04-14 13:30:00,114.2821253072637,
2022-04-14 15:00:00,98.96011651918509,
2022-04-14 15:30:30,98.96011651918509,
2022-04-14 23:59:59,95.10900316026954,c
2022-04-15 00:00:00,95.10900316026954,
2022-04-15 10:00:00,95.10900316026954,
2022-04-15 10:30:00,95.10900316026954,
2022-04-15 12:00:00,95.10900316026954,
2022-04-15 13:30:00,95.10900316026954,
2022-04-15 15:00:00,95.10900316026954,
2022-04-15 15:30:30,95.10900316026954,
2022-04-15 23:59:59,95.10900316026954,w
2022-04-18 00:00:00,90.65546694452246,
2022-04-18 10:00:00,34.74008345104849,
2022-04-18 10:30:00,29.988121596313306,
2022-04-18 12:00:00,-6.60796375492666,
2022-04-18 13:30:00,-49.95262548435435,
2022-04-18 15:00:00,-71.50872379017817,
2022-04-18 15:30:30,-71.50872379017817,
2022-04-18 23:59:59,-66.54920666779508,c
2022-04-19 00:00:00,-41.013453105336765,
2022-04-19 10:00:00,-24.38574921744496,
2022-04-19 10:30:00,-7.736258836262234,
2022-04-19 12:00:00,29.87201062748548,
2022-04-19 13:30:00,20.939161446279336,
2022-04-19 15:00:00,16.388952659806193,
2022-04-19 15:30:30,16.388952659806193,
2022-04-19 23:59:59,18.415009890051287,c
2022-04-20 00:00:00,26.191724260675265,
2022-04-20 10:00:00,20.575540656729792,
2022-04-20 10:30:00,-28.89785907728843,
2022-04-20 12:00:00,4.918567392371104,
2022-04-20 13:30:00,-0.06384939339713114,
2022-04-20 15:00:00,-16.170466903362644,
2022-04-20 15:30:30,-16.170466903362644,
2022-04-20 23:59:59,-31.163670589203655,c
2022-04-21 00:00:00,-47.80463524614439,
2022-04-21 10:00:00,-93.49378577149157,
2022-04-21 10:30:00,-125.4499786447837,
2022-04-21 12:00:00,-135.1100256102903,
2022-04-21 13:30:00,-110.81514516014163,
2022-04-21 15:00:00,-92.8083491046037,
2022-04-21 15:30:30,-92.8083491046037,
2022-04-21 23:59:59,-81.95106434269202,c
2022-04-22 00:00:00,-42.71367204683215,
2022-04-22 10:00:00,-75.14398301891416,
2022-04-22 10:30:00,-53.04033012188806,
2022-04-22 12:00:00,-17.509810476503404,
2022-04-22 13:30:00,-22.613281628511835,
2022-04-22 15:00:00,-32.631758201911964,
2022-04-22 15:30:30,-32.631758201911964,
2022-04-22 23:59:59,0.0,a
2022-04-25 00:00:00,56.5109530720076,
2022-04-25 10:00:00,14.082128934601284,
2022-04-25 10:30:00,7.598740485242269,
2022-04-25 12:00:00,35.90199285849027,
2022-04-25 13:30:00,-1.4412062452165042,
2022-04-25 15:00:00,21.108743371013894,
2022-04-25 15:30:30,21.108743371013894,
2022-04-25 23:59:59,12.33181035018245,c
2022-04-26 00:00:00,26.7362137927879,
2022-04-26 10:00:00,32.79169652926815,
2022-04-26 10:30:00,41.592921651000964,
2022-04-26 12:00:00,17.572289434650827,
2022-04-26 13:30:00,12.110465914203305,
2022-04-26 15:00:00,-8.775301373203348,
2022-04-26 15:30:30,-8.775301373203348,
2022-04-26 23:59:59,2.307457240254763,c
2022-04-27 00:00:00,28.092383994476542,
2022-04-27 10:00:00,38.34744609730375,
2022-04-27 10:30:00,33.2660697374405,
2022-04-27 12:00:00,22.26181057847188,
2022-04-27 13:30:00,14.380841657242174,
2022-04-27 15:00:00,-0.9180117885525156,
2022-04-27 15:30:30,-0.9180117885525156,
2022-04-27 23:59:59,-4.923055360170379,c
2022-04-28 00:00:00,1.021297383787445,
2022-04-28 10:00:00,-39.83492133858145,
2022-04-28 10:30:00,-69.3956827116721,
2022-04-28 12:00:00,-48.19861774241663,
2022-04-28 13:30:00,-46.30346579201264,
2022-04-28 15:00:00,-49.639853282234235,
2022-04-28 15:30:30,-49.639853282234235,
2022-04-28 23:59:59,-76.64390622999123,c
2022-04-29 00:00:00,-112.95890714871062,
2022-04-29 10:00:00,-144.30561827807213,
2022-04-29 10:30:00,-198.25688296837467,
2022-04-29 12:00:00,-214.6679494197462,
2022-04-29 13:30:00,-221.74685942062942,
2022-04-29 15:00:00,-184.000425622899,
2022-04-29 15:30:30,-184.000425622899,
2022-04-29 23:59:59,-163.59278266235083,e
2022-05-02 00:00:00,-150.42468652379637,
2022-05-02 10:00:00,-140.61985682186142,
2022-05-02 10:30:00,-102.34706157613856,
2022-05-02 12:00:00,-118.27938745578795,
2022-05-02 13:30:00,-112.1764124288013,
2022-05-02 15:00:00,-112.72513073879038,
2022-05-02 15:30:30,-112.72513073879038,
2022-05-02 23:59:59,-120.35099094427768,c
2022-05-03 00:00:00,-148.42143968831655,
2022-05-03 10:00:00,-221.04724888050472,
2022-05-03 10:30:00,-229.27215622832878,
2022-05-03 12:00:00,-227.34100596744906,
2022-05-03 13:30:00,-220.48905192732897,
2022-05-03 15:00:00,-218.26014950305526,
2022-05-03 15:30:30,-218.26014950305526,
2022-05-03 23:59:59,-224.24675205899254,c
2022-05-04 00:00:00,-232.71026531346553,
2022-05-04 10:00:00,-215.43973513625485,
2022-05-04 10:30:00,-227.7705693980597,
2022-05-04 12:00:00,-204.11220237243631,
2022-05-04 13:30:00,-207.8687026112911,
2022-05-04 15:00:00,-198.41057557930824,
2022-05-04 15:30:30,-198.41057557930824,
2022-05-04 23:59:59,-215.18236147903815,c
2022-05-05 00:00:00,-211.70793146882164,
2022-05-05 10:00:00,-199.01858602155812,
2022-05-05 10:30:00,-184.10426021792364,
2022-05-05 12:00:00,-147.36800699987185,
2022-05-05 13:30:00,-143.23458498429414,
2022-05-05 15:00:00,-153.16440116275857,
2022-05-05 15:30:30,-153.16440116275857,
2022-05-05 23:59:59,-161.63488165172356,c
2022-05-06 00:00:00,-189.876910902733,
2022-05-06 10:00:00,-130.76362042529428,
2022-05-06 10:30:00,-136.29270231223677,
2022-05-06 12:00:00,-143.80842685974918,
2022-05-06 13:30:00,-154.14706217813205,
2022-05-06 15:00:00,-171.17429046025524,
2022-05-06 15:30:30,-171.17429046025524,
2022-05-06 23:59:59,-181.36962725820248,w
2022-05-09 00:00:00,-157.4873248599352,
2022-05-09 10:00:00,-54.37698276358592,
2022-05-09 10:30:00,-46.87846963676977,
2022-05-09 12:00:00,-29.9977581143188,
2022-05-09 13:30:00,-12.501183278446964,
2022-05-09 15:00:00,-5.962361994256611,
2022-05-09 15:30:30,-5.962361994256611,
2022-05-09 23:59:59,6.251544653381755,c
2022-05-10 00:00:00,19.59612844446564,
2022-05-10 10:00:00,-67.71147782258215,
2022-05-10 10:30:00,-45.9654909799844,
2022-05-10 12:00:00,16.73861343426224,
2022-05-10 13:30:00,21.967229793707773,
2022-05-10 15:00:00,-4.537477341039057,
2022-05-10 15:30:30,-4.537477341039057,u
2022-05-10 23:59:59,-15.89257018284172,c
2022-05-11 00:00:00,-38.0336163988613,
2022-05-11 10:00:00,-6.902831072751001,
2022-05-11 10:30:00,-50.58081659901946,
2022-05-11 12:00:00,-87.66121839993824,
2022-05-11 13:30:00,-76.97104164508391,
2022-05-11 15:00:00,-62.21694514090268,
2022-05-11 15:30:30,-62.21694514090268,
2022-05-11 23:59:59,-49.112104564537084,c
2022-05-12 00:00:00,-24.848187454312352,
2022-05-12 10:00:00,8.662683750013064,
2022-05-12 10:30:00,16.060437743874537,
2022-05-12 12:00:00,20.913749594857222,
2022-05-12 13:30:00,50.14765599424889,
2022-05-12 15:00:00,72.45562413067746,
2022-05-12 15:30:30,72.45562413067746,
2022-05-12 23:59:59,57.221488669032716,c
2022-05-13 00:00:00,-5.581691677509689,
2022-05-13 10:00:00,60.69674415879046,
2022-05-13 10:30:00,43.9201666407654,
2022-05-13 12:00:00,14.359836333663486,
2022-05-13 13:30:00,14.318421937818941,
2022-05-13 15:00:00,22.478241346255658,
2022-05-13 15:30:30,22.478241346255658,
2022-05-13 23:59:59,36.385530696523915,w
