date,SCHWAB_2021_Q1,meta
2021-01-29 00:00:00,729.3684170210826,
2021-01-29 10:00:00,739.228155979462,
2021-01-29 10:30:00,765.4418429631902,
2021-01-29 12:00:00,754.9971003119825,
2021-01-29 13:30:00,706.9580915436076,
2021-01-29 15:00:00,723.9927153995467,
2021-01-29 15:30:30,723.9927153995467,
2021-01-29 23:59:59,746.9830838955448,w
2021-02-01 00:00:00,774.2289096379483,
2021-02-01 10:00:00,690.858456145812,
2021-02-01 10:30:00,737.1174511708158,
2021-02-01 12:00:00,756.4590345978919,
2021-02-01 13:30:00,770.2238136695634,
2021-02-01 15:00:00,769.7243961412358,
2021-02-01 15:30:30,769.7243961412358,
2021-02-01 23:59:59,785.3403531725475,c
2021-02-02 00:00:00,858.4226113503372,
2021-02-02 10:00:00,905.958281666255,
2021-02-02 10:30:00,901.0920118378368,
2021-02-02 12:00:00,916.1137404289633,
2021-02-02 13:30:00,894.5191050332579,
2021-02-02 15:00:00,881.631901232506,
2021-02-02 15:30:30,881.631901232506,
2021-02-02 23:59:59,878.8136204198316,c
2021-02-03 00:00:00,922.3384357247238,
2021-02-03 10:00:00,947.5198745454444,
2021-02-03 10:30:00,934.9549983695841,
2021-02-03 12:00:00,974.0030390191802,
2021-02-03 13:30:00,938.7999059849177,
2021-02-03 15:00:00,932.3515746233248,
2021-02-03 15:30:30,932.3515746233248,
2021-02-03 23:59:59,941.3067081216324,c
2021-02-04 00:00:00,1021.3197116697305,
2021-02-04 10:00:00,1024.727114846256,
2021-02-04 10:30:00,1006.9481597219441,
2021-02-04 12:00:00,1048.2803453144465,
2021-02-04 13:30:00,1053.00513404893,
2021-02-04 15:00:00,1041.655126775982,
2021-02-04 15:30:30,1041.655126775982,
2021-02-04 23:59:59,1036.323784908599,c
2021-02-05 00:00:00,1039.5654794685838,
2021-02-05 10:00:00,1035.6460337715753,
2021-02-05 10:30:00,1043.8159701303784,
2021-02-05 12:00:00,1092.2294302153855,
2021-02-05 13:30:00,1127.8738149720452,
2021-02-05 15:00:00,1121.5785211329385,
2021-02-05 15:30:30,1121.5785211329385,
2021-02-05 23:59:59,1154.436943841777,w
2021-02-08 00:00:00,1203.2057724428514,
2021-02-08 10:00:00,1214.8647753437704,
2021-02-08 10:30:00,1200.3093612074194,
2021-02-08 12:00:00,1161.365835693815,
2021-02-08 13:30:00,1159.5583973791372,
2021-02-08 15:00:00,1144.8681669683979,
2021-02-08 15:30:30,1144.8681669683979,
2021-02-08 23:59:59,1141.656940873058,c
2021-02-09 00:00:00,1128.8097251810036,
2021-02-09 10:00:00,1147.024182300458,
2021-02-09 10:30:00,1180.8263121802015,
2021-02-09 12:00:00,1169.2363186440443,
2021-02-09 13:30:00,1190.751989305213,
2021-02-09 15:00:00,1232.6669848314068,
2021-02-09 15:30:30,1232.6669848314068,
2021-02-09 23:59:59,1239.9718520042416,c
2021-02-10 00:00:00,1302.6025766358048,
2021-02-10 10:00:00,1308.450196823073,
2021-02-10 10:30:00,1211.9252182666287,
2021-02-10 12:00:00,1219.2576692863504,
2021-02-10 13:30:00,1235.0687963131631,
2021-02-10 15:00:00,1250.0419930348235,
2021-02-10 15:30:30,1250.0419930348235,
2021-02-10 23:59:59,1248.9134895964553,c
2021-02-11 00:00:00,1253.2643412421212,
2021-02-11 10:00:00,1264.1992939185993,
2021-02-11 10:30:00,1273.481764373049,
2021-02-11 12:00:00,1259.635614313669,
2021-02-11 13:30:00,1266.1479089405211,
2021-02-11 15:00:00,1247.821815333662,
2021-02-11 15:30:30,1247.821815333662,
2021-02-11 23:59:59,1248.451469967913,c
2021-02-12 00:00:00,1276.1963497292463,
2021-02-12 10:00:00,1278.7053595638736,
2021-02-12 10:30:00,1275.0449302773409,
2021-02-12 12:00:00,1312.9418061657757,
2021-02-12 13:30:00,1303.5831920782011,
2021-02-12 15:00:00,1304.6819148276568,
2021-02-12 15:30:30,1304.6819148276568,s
2021-02-12 23:59:59,1321.0073687036047,w
2021-02-15 00:00:00,1321.0073687036047,
2021-02-15 10:00:00,1321.0073687036047,
2021-02-15 10:30:00,1321.0073687036047,
2021-02-15 12:00:00,1321.0073687036047,
2021-02-15 13:30:00,1321.0073687036047,
2021-02-15 15:00:00,1321.0073687036047,
2021-02-15 15:30:30,1321.0073687036047,
2021-02-15 23:59:59,1321.0073687036047,c
2021-02-16 00:00:00,1399.506372416292,
2021-02-16 10:00:00,1337.3161973137903,
2021-02-16 10:30:00,1316.0670112959979,
