date,PPA_2021_Q1,meta
2021-03-23 23:59:59,0.0,a
2021-03-24 00:00:00,-5.1810519159741375,
2021-03-24 10:00:00,33.264803633098694,
2021-03-24 10:30:00,31.915289814423566,
2021-03-24 12:00:00,42.3015174059818,
2021-03-24 13:30:00,33.18942337128963,
2021-03-24 15:00:00,29.262996158858726,
2021-03-24 15:30:30,29.262996158858726,
2021-03-24 23:59:59,8.064790786089006,c
2021-03-25 00:00:00,14.074271031260409,
2021-03-25 10:00:00,9.256058381322205,
2021-03-25 10:30:00,-9.300184605812802,
2021-03-25 12:00:00,-67.68339801598728,
2021-03-25 13:30:00,-62.80949474408942,
2021-03-25 15:00:00,-76.68417942287138,
2021-03-25 15:30:30,-76.68417942287138,
2021-03-25 23:59:59,-89.60675027499053,c
2021-03-26 00:00:00,37.19164709766612,
2021-03-26 10:00:00,80.55909127332038,
2021-03-26 10:30:00,72.04222508040915,
2021-03-26 12:00:00,67.71244292200366,
2021-03-26 13:30:00,63.051035401035435,
2021-03-26 15:00:00,86.65275334692599,
2021-03-26 15:30:30,86.65275334692599,
2021-03-26 23:59:59,86.25834414053851,w
0,86.25834414053851,
0,86.25834414053851,
0,86.25834414053851,
0,86.25834414053851,
0,86.25834414053851,
0,86.25834414053851,
0,86.25834414053851,
0,86.25834414053851,
2021-03-29 00:00:00,76.0442667993852,
2021-03-29 10:00:00,70.93816375022118,
2021-03-29 10:30:00,86.0158616323193,
2021-03-29 12:00:00,114.089226432822,
2021-03-29 13:30:00,103.24046205096447,
2021-03-29 15:00:00,89.9452042919254,
2021-03-29 15:30:30,89.9452042919254,
2021-03-29 23:59:59,71.44360848776076,c
2021-03-30 00:00:00,64.43213866151439,
2021-03-30 10:00:00,68.27988315962122,
2021-03-30 10:30:00,30.636375444989298,
2021-03-30 12:00:00,29.90494966268838,
2021-03-30 13:30:00,6.164009772850918,
2021-03-30 15:00:00,3.2516896583966997,
2021-03-30 15:30:30,3.2516896583966997,
2021-03-30 23:59:59,0.7560703814722984,e
2021-03-31 00:00:00,-31.04877109550368,
2021-03-31 10:00:00,-52.73616790564677,
2021-03-31 10:30:00,-46.69923525378857,
2021-03-31 12:00:00,-45.73043599384769,
2021-03-31 13:30:00,-32.91514023932504,
2021-03-31 15:00:00,-54.25525828533745,
2021-03-31 15:30:30,-54.25525828533745,
2021-03-31 23:59:59,-31.403598133934295,c
2021-04-01 00:00:00,-103.81370606250093,
2021-04-01 10:00:00,-51.527800489353496,
2021-04-01 10:30:00,-28.768430559194513,
2021-04-01 12:00:00,-63.639601073580764,
2021-04-01 13:30:00,-67.45197113488652,
2021-04-01 15:00:00,-73.64852543868403,
2021-04-01 15:30:30,-73.64852543868403,
2021-04-01 23:59:59,-91.11090411419599,c
2021-04-02 00:00:00,-91.11090411419599,
2021-04-02 10:00:00,-91.11090411419599,
2021-04-02 10:30:00,-91.11090411419599,
2021-04-02 12:00:00,-91.11090411419599,
2021-04-02 13:30:00,-91.11090411419599,
2021-04-02 15:00:00,-91.11090411419599,
2021-04-02 15:30:30,-91.11090411419599,
2021-04-02 23:59:59,-91.11090411419599,w
2021-04-05 00:00:00,-58.82222454705354,
2021-04-05 10:00:00,-92.00684141843095,
2021-04-05 10:30:00,-97.07409931004736,
2021-04-05 12:00:00,-78.9052829347201,
2021-04-05 13:30:00,-79.08105080284167,
2021-04-05 15:00:00,-61.167840439971116,
2021-04-05 15:30:30,-61.167840439971116,
2021-04-05 23:59:59,-54.372471162418464,c
2021-04-06 00:00:00,-40.211244659885466,
2021-04-06 10:00:00,-81.40739456638849,
2021-04-06 10:30:00,-88.44006898101085,
2021-04-06 12:00:00,-98.03652873095487,
2021-04-06 13:30:00,-116.67337058984256,
2021-04-06 15:00:00,-113.08811160428093,
2021-04-06 15:30:30,-113.08811160428093,
2021-04-06 23:59:59,-116.96157918474483,c
2021-04-07 00:00:00,-112.58980352477928,
2021-04-07 10:00:00,-128.20759284787903,
2021-04-07 10:30:00,-128.64197084217722,
2021-04-07 12:00:00,-165.3793566151758,
2021-04-07 13:30:00,-189.17648109527133,
2021-04-07 15:00:00,-205.85123738630685,
2021-04-07 15:30:30,-205.85123738630685,
2021-04-07 23:59:59,-192.81446100773982,c
2021-04-08 00:00:00,-240.30718455799538,
2021-04-08 10:00:00,-229.0005813950098,
2021-04-08 10:30:00,-218.02316286400654,
2021-04-08 12:00:00,-235.80770706196873,
2021-04-08 13:30:00,-247.7610909714207,
2021-04-08 15:00:00,-219.70644572490292,
2021-04-08 15:30:30,-219.70644572490292,
2021-04-08 23:59:59,-228.375525803243,c
2021-04-09 00:00:00,-203.39858441192618,
2021-04-09 10:00:00,-193.08950856798455,
2021-04-09 10:30:00,-193.49587301517752,
2021-04-09 12:00:00,-178.8792650887323,
2021-04-09 13:30:00,-190.3274501607103,
2021-04-09 15:00:00,-193.24281668982277,
2021-04-09 15:30:30,-193.24281668982277,
2021-04-09 23:59:59,-229.95539794692584,w
2021-04-12 00:00:00,-214.42787703457972,
2021-04-12 10:00:00,-199.8304292534775,
2021-04-12 10:30:00,-207.73275509719613,
2021-04-12 12:00:00,-191.11255765540264,
2021-04-12 13:30:00,-200.6518043961452,
2021-04-12 15:00:00,-207.52264685323595,
2021-04-12 15:30:30,-207.52264685323595,
2021-04-12 23:59:59,-226.82984287306934,c
2021-04-13 00:00:00,-220.85171804508914,
2021-04-13 10:00:00,-222.76073507709245,
2021-04-13 10:30:00,-219.87030943299348,
2021-04-13 12:00:00,-231.28874300505404,
2021-04-13 13:30:00,-245.97000873473266,
2021-04-13 15:00:00,-218.420678492529,
2021-04-13 15:30:30,-218.420678492529,
2021-04-13 23:59:59,-222.66550486182624,c
