date,SDOG_2021_Q1,meta
2021-02-19 00:00:00,618.5028467751229,
2021-02-19 10:00:00,561.2870101474928,
2021-02-19 10:30:00,553.8861058425437,
2021-02-19 12:00:00,554.7317874142677,
2021-02-19 13:30:00,531.8878460046817,
2021-02-19 15:00:00,497.63955293141277,
2021-02-19 15:30:30,497.63955293141277,
2021-02-19 23:59:59,487.79120662007585,w
2021-02-22 00:00:00,444.39865051960885,
2021-02-22 10:00:00,378.74875695116043,
2021-02-22 10:30:00,354.4475274358778,
2021-02-22 12:00:00,333.63074230919983,
2021-02-22 13:30:00,335.081591789933,
2021-02-22 15:00:00,329.59504874717976,
2021-02-22 15:30:30,329.59504874717976,
2021-02-22 23:59:59,367.64448260705194,c
2021-02-23 00:00:00,376.6223547791514,
2021-02-23 10:00:00,393.22330899682527,
2021-02-23 10:30:00,347.381083674075,
2021-02-23 12:00:00,385.646954050688,
2021-02-23 13:30:00,371.09757684250803,
2021-02-23 15:00:00,359.73501053066605,
2021-02-23 15:30:30,359.73501053066605,
2021-02-23 23:59:59,327.06776060820846,c
2021-02-24 00:00:00,316.52545180634246,
2021-02-24 10:00:00,252.67389765962517,
2021-02-24 10:30:00,267.8220370404925,
2021-02-24 12:00:00,238.60866189009627,
2021-02-24 13:30:00,236.8524404180113,
2021-02-24 15:00:00,228.75020912610253,
2021-02-24 15:30:30,228.75020912610253,
2021-02-24 23:59:59,217.3101174576212,c
2021-02-25 00:00:00,182.25545410647797,
2021-02-25 10:00:00,206.49229488576654,
2021-02-25 10:30:00,220.76331763115078,
2021-02-25 12:00:00,247.53052410592187,
2021-02-25 13:30:00,264.0687251085902,
2021-02-25 15:00:00,254.6929567685218,
2021-02-25 15:30:30,254.6929567685218,
2021-02-25 23:59:59,293.9524990300876,c
2021-02-26 00:00:00,342.78409461535296,
2021-02-26 10:00:00,344.66395668805444,
2021-02-26 10:30:00,383.41783564224966,
2021-02-26 12:00:00,296.6095624520952,
2021-02-26 13:30:00,269.66710391192703,
2021-02-26 15:00:00,254.76005769046068,
2021-02-26 15:30:30,254.76005769046068,s
2021-02-26 23:59:59,248.47664754072375,w
2021-03-01 00:00:00,198.44785608024415,
2021-03-01 10:00:00,209.35690784526048,
2021-03-01 10:30:00,200.87478333677734,
2021-03-01 12:00:00,210.6613317646189,
2021-03-01 13:30:00,201.906920156709,
2021-03-01 15:00:00,185.33187633462478,
2021-03-01 15:30:30,185.33187633462478,
2021-03-01 23:59:59,190.58583013979407,c
2021-03-02 00:00:00,200.90399777084005,
2021-03-02 10:00:00,178.52315397630176,
2021-03-02 10:30:00,171.51817139686548,
2021-03-02 12:00:00,207.1257451394355,
2021-03-02 13:30:00,196.44520085863485,
2021-03-02 15:00:00,200.40980344621238,
2021-03-02 15:30:30,200.40980344621238,
2021-03-02 23:59:59,204.3205868505371,c
2021-03-03 00:00:00,152.42177912560118,
2021-03-03 10:00:00,141.44796377191344,
2021-03-03 10:30:00,133.66380309120808,
2021-03-03 12:00:00,107.28052036722255,
2021-03-03 13:30:00,85.06992524710624,
2021-03-03 15:00:00,125.14668127677467,
2021-03-03 15:30:30,125.14668127677467,
2021-03-03 23:59:59,155.47929166891862,c
2021-03-04 00:00:00,150.97280257383395,
2021-03-04 10:00:00,189.62556198715583,
2021-03-04 10:30:00,205.06515791828727,
