date,GDX_2022_Q1,meta
2022-02-18 00:00:00,-38.198860744614876,
2022-02-18 10:00:00,-50.60726906291484,
2022-02-18 10:30:00,-70.67580781835068,
2022-02-18 12:00:00,-51.00587929960125,
2022-02-18 13:30:00,-57.90225157294981,
2022-02-18 15:00:00,-42.93398592975336,
2022-02-18 15:30:30,-42.93398592975336,
2022-02-18 23:59:59,-48.06601839544328,w
2022-02-21 00:00:00,-48.06601839544328,
2022-02-21 10:00:00,-48.06601839544328,
2022-02-21 10:30:00,-48.06601839544328,
2022-02-21 12:00:00,-48.06601839544328,
2022-02-21 13:30:00,-48.06601839544328,
2022-02-21 15:00:00,-48.06601839544328,
2022-02-21 15:30:30,-48.06601839544328,
2022-02-21 23:59:59,-48.06601839544328,c
2022-02-22 00:00:00,-53.14511274260917,
2022-02-22 10:00:00,-29.112054503510308,
2022-02-22 10:30:00,-50.561360834369,
2022-02-22 12:00:00,-33.014199624571575,
2022-02-22 13:30:00,-21.939848183446202,
2022-02-22 15:00:00,-19.405269624973926,
2022-02-22 15:30:30,-19.405269624973926,
2022-02-22 23:59:59,-32.29648934692523,c
2022-02-23 00:00:00,-28.8897089239631,
2022-02-23 10:00:00,-21.57170804303132,
2022-02-23 10:30:00,-12.969679098252982,
2022-02-23 12:00:00,5.190542931605023,
2022-02-23 13:30:00,2.582189728894946,
2022-02-23 15:00:00,9.24364726239719,
2022-02-23 15:30:30,9.24364726239719,
2022-02-23 23:59:59,6.839618407720991,c
2022-02-24 00:00:00,24.630286234774985,
2022-02-24 10:00:00,-8.329481502171802,
2022-02-24 10:30:00,-10.349841748168728,
2022-02-24 12:00:00,-2.054256938886965,
2022-02-24 13:30:00,10.8916335680276,
2022-02-24 15:00:00,34.82837743371533,
2022-02-24 15:30:30,34.82837743371533,
2022-02-24 23:59:59,25.151398832162386,c
2022-02-25 00:00:00,25.268007247754213,
2022-02-25 10:00:00,15.521124095711457,
2022-02-25 10:30:00,1.818784352024295,
2022-02-25 12:00:00,10.273524067777316,
2022-02-25 13:30:00,22.694226181016575,
2022-02-25 15:00:00,17.76818624663406,
2022-02-25 15:30:30,17.76818624663406,
2022-02-25 23:59:59,15.787607574627145,w
2022-02-28 00:00:00,27.929225796181754,
2022-02-28 10:00:00,89.0707680040473,
2022-02-28 10:30:00,81.14904583272028,
2022-02-28 12:00:00,76.62454977798575,
2022-02-28 13:30:00,97.22340870594235,
2022-02-28 15:00:00,87.83168750013306,
2022-02-28 15:30:30,87.83168750013306,m
2022-02-28 23:59:59,89.12688079346071,c
2022-03-01 00:00:00,95.05764082030942,
2022-03-01 10:00:00,82.22480678402098,
2022-03-01 10:30:00,94.19691257758086,
2022-03-01 12:00:00,106.95113033946427,
2022-03-01 13:30:00,101.73433710522647,
2022-03-01 15:00:00,126.92879729006347,
2022-03-01 15:30:30,126.92879729006347,
2022-03-01 23:59:59,116.25052257182085,c
2022-03-02 00:00:00,143.28451478502404,
2022-03-02 10:00:00,130.91467097630493,
2022-03-02 10:30:00,115.87348252612355,
2022-03-02 12:00:00,103.63578780120247,
2022-03-02 13:30:00,95.88352578321746,
2022-03-02 15:00:00,105.55782045416868,
2022-03-02 15:30:30,105.55782045416868,
2022-03-02 23:59:59,103.97691041062114,c
2022-03-03 00:00:00,79.36313062586464,
2022-03-03 10:00:00,64.9616756088592,
2022-03-03 10:30:00,67.75739393056028,
2022-03-03 12:00:00,56.22156063292027,
2022-03-03 13:30:00,56.520807018561754,
2022-03-03 15:00:00,51.05254496663383,
2022-03-03 15:30:30,51.05254496663383,
2022-03-03 23:59:59,64.42741750841196,c
2022-03-04 00:00:00,62.084226555220084,
2022-03-04 10:00:00,62.24147405656254,
2022-03-04 10:30:00,58.46150232501054,
2022-03-04 12:00:00,56.184828412697925,
2022-03-04 13:30:00,23.55244437789156,
2022-03-04 15:00:00,-4.460755263507281,
2022-03-04 15:30:30,-4.460755263507281,
2022-03-04 23:59:59,-13.069604094637953,w
2022-03-07 00:00:00,11.469381236763866,
2022-03-07 10:00:00,-41.45107074859493,
2022-03-07 10:30:00,-89.38384701882387,
2022-03-07 12:00:00,-110.72727458336726,
2022-03-07 13:30:00,-118.39582038249773,
2022-03-07 15:00:00,-136.0479946821588,
2022-03-07 15:30:30,-136.0479946821588,
2022-03-07 23:59:59,-126.96170154493939,c
2022-03-08 00:00:00,-101.08308615825194,
2022-03-08 10:00:00,-105.52866861706343,
2022-03-08 10:30:00,-129.79966705025163,
2022-03-08 12:00:00,-134.77070170050115,
2022-03-08 13:30:00,-113.58682722406161,
2022-03-08 15:00:00,-137.55775082605533,
2022-03-08 15:30:30,-137.55775082605533,
2022-03-08 23:59:59,-125.8003135006561,c
2022-03-09 00:00:00,-69.64465191177896,
2022-03-09 10:00:00,-86.22057449805038,
2022-03-09 10:30:00,-100.11776108555068,
2022-03-09 12:00:00,-99.72684076213295,
2022-03-09 13:30:00,-87.45267842306976,
2022-03-09 15:00:00,-68.46581004767313,
2022-03-09 15:30:30,-68.46581004767313,
2022-03-09 23:59:59,-92.67255996226072,c
2022-03-10 00:00:00,-107.11073118687591,
2022-03-10 10:00:00,-100.07968295465253,
2022-03-10 10:30:00,-67.57559970761235,
2022-03-10 12:00:00,-16.825201404520385,
2022-03-10 13:30:00,-11.877521687255921,
2022-03-10 15:00:00,-17.644937163592658,
2022-03-10 15:30:30,-17.644937163592658,
2022-03-10 23:59:59,-18.036746762769326,c
2022-03-11 00:00:00,12.667167123743411,
2022-03-11 10:00:00,-29.63166632578759,
2022-03-11 10:30:00,-31.102276450873887,
2022-03-11 12:00:00,9.79736562174071,
2022-03-11 13:30:00,1.850290288872884,
2022-03-11 15:00:00,-1.4661417437798718,
2022-03-11 15:30:30,-1.4661417437798718,s
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,50.983819478824216,
2022-03-14 10:00:00,-40.78100957543779,
2022-03-14 10:30:00,-0.3607774980398517,
2022-03-14 12:00:00,-0.2858509260961455,
2022-03-14 13:30:00,-19.795199180417285,
2022-03-14 15:00:00,-26.816466191975678,
2022-03-14 15:30:30,-26.816466191975678,
2022-03-14 23:59:59,-43.05011983236545,c
2022-03-15 00:00:00,-44.0730982806806,
2022-03-15 10:00:00,-24.4582485772803,
2022-03-15 10:30:00,-25.348433424318046,
2022-03-15 12:00:00,-20.872004045849962,
2022-03-15 13:30:00,8.057412721205083,
2022-03-15 15:00:00,-5.30784237087164,
2022-03-15 15:30:30,-5.30784237087164,
2022-03-15 23:59:59,-14.285997332362967,c
2022-03-16 00:00:00,-6.294131549420854,
2022-03-16 10:00:00,-19.55105143519313,
2022-03-16 10:30:00,-11.493027313631956,
2022-03-16 12:00:00,-22.185561757273035,
2022-03-16 13:30:00,-21.92215306329399,
2022-03-16 15:00:00,-4.443118048227916,
2022-03-16 15:30:30,-4.443118048227916,
2022-03-16 23:59:59,-20.90826102524352,c
2022-03-17 00:00:00,-26.906125071631095,
2022-03-17 10:00:00,32.284773777615555,
2022-03-17 10:30:00,51.36221749277411,
2022-03-17 12:00:00,42.57051323325459,
2022-03-17 13:30:00,15.900284798595067,
2022-03-17 15:00:00,22.65048166208703,
2022-03-17 15:30:30,22.65048166208703,
2022-03-17 23:59:59,13.63476928924706,c
2022-03-18 00:00:00,-3.691791571618978,
2022-03-18 10:00:00,-22.019969993703853,
2022-03-18 10:30:00,-44.903685187253586,
2022-03-18 12:00:00,-45.184461684809094,
2022-03-18 13:30:00,-32.50673136877231,
2022-03-18 15:00:00,-2.8518303058142465,
2022-03-18 15:30:30,-2.8518303058142465,
2022-03-18 23:59:59,-17.94739352705028,e
2022-03-21 00:00:00,-58.67690770193121,
2022-03-21 10:00:00,-71.52921241836293,
2022-03-21 10:30:00,-57.19606829315967,
2022-03-21 12:00:00,-57.865827726597445,
2022-03-21 13:30:00,-64.533354294432,
2022-03-21 15:00:00,-67.26743045966214,
2022-03-21 15:30:30,-67.26743045966214,
2022-03-21 23:59:59,-76.5637559540794,c
2022-03-22 00:00:00,-86.32421094922665,
2022-03-22 10:00:00,-79.97852668542919,
2022-03-22 10:30:00,-88.41048822174321,
2022-03-22 12:00:00,-96.02142205504174,
2022-03-22 13:30:00,-89.36004763419214,
2022-03-22 15:00:00,-86.20860391393012,
2022-03-22 15:30:30,-86.20860391393012,
2022-03-22 23:59:59,-93.0895543362958,c
2022-03-23 00:00:00,-85.16579402579237,
2022-03-23 10:00:00,-102.96813609144647,
2022-03-23 10:30:00,-100.20001464572738,
