date,ROBO_2022_Q2,meta
2022-06-02 00:00:00,132.67475690638094,
2022-06-02 10:00:00,45.04183738228858,
2022-06-02 10:30:00,39.33952905952128,
2022-06-02 12:00:00,147.84560553869392,
2022-06-02 13:30:00,195.7950763136173,
2022-06-02 15:00:00,161.7041849939801,
2022-06-02 15:30:30,161.7041849939801,
2022-06-02 23:59:59,194.23276031300725,c
2022-06-03 00:00:00,113.00393927449045,
2022-06-03 10:00:00,-12.463551724267063,
2022-06-03 10:30:00,-98.72404427357651,
2022-06-03 12:00:00,43.091760341668305,
2022-06-03 13:30:00,102.25256885474278,
2022-06-03 15:00:00,124.56109342379136,
2022-06-03 15:30:30,124.56109342379136,s
2022-06-03 23:59:59,56.42695053826537,w
2022-06-06 00:00:00,107.41824217553176,
2022-06-06 10:00:00,164.78247027591374,
2022-06-06 10:30:00,180.2675091292765,
2022-06-06 12:00:00,207.4397957022427,
2022-06-06 13:30:00,-54.566693249725404,
2022-06-06 15:00:00,-142.20874931302797,
2022-06-06 15:30:30,-142.20874931302797,
2022-06-06 23:59:59,-139.62492417134717,c
2022-06-07 00:00:00,-189.19686400455385,
2022-06-07 10:00:00,-16.75581507602692,
2022-06-07 10:30:00,109.37146561809936,
2022-06-07 12:00:00,108.3065866622103,
2022-06-07 13:30:00,20.172161852065756,
2022-06-07 15:00:00,108.66198467768663,
2022-06-07 15:30:30,108.66198467768663,u
2022-06-07 23:59:59,125.18519657047477,c
2022-06-08 00:00:00,96.0903413963913,
2022-06-08 10:00:00,132.4318066166379,
2022-06-08 10:30:00,39.12905910962036,
2022-06-08 12:00:00,88.68831216950662,
2022-06-08 13:30:00,119.52587757121955,
2022-06-08 15:00:00,132.83911820938965,
2022-06-08 15:30:30,132.83911820938965,
2022-06-08 23:59:59,98.09957625056632,c
2022-06-09 00:00:00,91.78846033863215,
2022-06-09 10:00:00,87.2038423533404,
2022-06-09 10:30:00,202.86140042120905,
2022-06-09 12:00:00,201.872106075205,
2022-06-09 13:30:00,249.20829042960827,
2022-06-09 15:00:00,236.00242813902946,
2022-06-09 15:30:30,236.00242813902946,
2022-06-09 23:59:59,182.25186420142109,c
2022-06-10 00:00:00,102.33066659285328,
2022-06-10 10:00:00,-11.851146291376608,
2022-06-10 10:30:00,-23.328576861484862,
2022-06-10 12:00:00,13.017499619199725,
2022-06-10 13:30:00,-37.4994448944276,
2022-06-10 15:00:00,-28.078931282887197,
2022-06-10 15:30:30,-28.078931282887197,
