date,GDX_2021_Q3,meta
2021-08-20 00:00:00,81.4787258047918,
2021-08-20 10:00:00,178.94407059088394,
2021-08-20 10:30:00,137.9735622033677,
2021-08-20 12:00:00,136.56352040847628,
2021-08-20 13:30:00,128.34501787129102,
2021-08-20 15:00:00,121.9945029202886,
2021-08-20 15:30:30,121.9945029202886,
2021-08-20 23:59:59,113.99709579515593,w
2021-08-23 00:00:00,120.78526333184413,
2021-08-23 10:00:00,175.7413553155916,
2021-08-23 10:30:00,188.1808708497124,
2021-08-23 12:00:00,125.72736786531391,
2021-08-23 13:30:00,97.17008468620884,
2021-08-23 15:00:00,98.35843382141229,
2021-08-23 15:30:30,98.35843382141229,
2021-08-23 23:59:59,133.5371481822915,c
2021-08-24 00:00:00,-3.210344257314091,
2021-08-24 10:00:00,10.764237532823245,
2021-08-24 10:30:00,7.74540773235708,
2021-08-24 12:00:00,13.091374040244318,
2021-08-24 13:30:00,20.37163845179498,
2021-08-24 15:00:00,37.088295322987506,
2021-08-24 15:30:30,37.088295322987506,
2021-08-24 23:59:59,32.20526144232281,c
2021-08-25 00:00:00,36.853810693934975,
2021-08-25 10:00:00,59.82648655997127,
2021-08-25 10:30:00,56.87675410810334,
2021-08-25 12:00:00,43.77779981161643,
2021-08-25 13:30:00,43.640581182002734,
2021-08-25 15:00:00,36.49095315187128,
2021-08-25 15:30:30,36.49095315187128,
2021-08-25 23:59:59,28.93039840597885,c
2021-08-26 00:00:00,53.27915168445247,
2021-08-26 10:00:00,68.26545284566646,
2021-08-26 10:30:00,59.3485249181565,
2021-08-26 12:00:00,43.37829539269137,
2021-08-26 13:30:00,53.88758351192337,
2021-08-26 15:00:00,39.621937017353275,
2021-08-26 15:30:30,39.621937017353275,
2021-08-26 23:59:59,47.81132023785608,c
2021-08-27 00:00:00,47.57498113813517,
2021-08-27 10:00:00,50.88020893329326,
2021-08-27 10:30:00,58.94968634334373,
2021-08-27 12:00:00,42.93463378839715,
2021-08-27 13:30:00,52.06592868010466,
2021-08-27 15:00:00,62.20099295969999,
2021-08-27 15:30:30,62.20099295969999,
2021-08-27 23:59:59,38.167935953544884,w
2021-08-30 00:00:00,25.59398811437063,
2021-08-30 10:00:00,30.604019437652823,
2021-08-30 10:30:00,35.24891198550904,
2021-08-30 12:00:00,32.33163240527665,
2021-08-30 13:30:00,31.37599497714291,
2021-08-30 15:00:00,33.967423486651796,
2021-08-30 15:30:30,33.967423486651796,
2021-08-30 23:59:59,42.00905042752311,c
2021-08-31 00:00:00,28.421079340340384,
2021-08-31 10:00:00,29.24016149533145,
2021-08-31 10:30:00,26.247652253854994,
2021-08-31 12:00:00,9.762801821603261,
2021-08-31 13:30:00,24.222295377399178,
2021-08-31 15:00:00,20.44935963437638,
2021-08-31 15:30:30,20.44935963437638,m
2021-08-31 23:59:59,25.800602722812528,c
2021-09-01 00:00:00,12.625614020195144,
2021-09-01 10:00:00,35.48219962110261,
2021-09-01 10:30:00,32.69425013686964,
2021-09-01 12:00:00,30.92666238619904,
2021-09-01 13:30:00,25.652409396319854,
2021-09-01 15:00:00,42.24377788386664,
2021-09-01 15:30:30,42.24377788386664,
2021-09-01 23:59:59,39.34886732639757,c
2021-09-02 00:00:00,31.081499000396207,
2021-09-02 10:00:00,27.49482917037676,
