date,PPP_2021_Q4,meta
2021-11-05 00:00:00,171.35369679739284,
2021-11-05 10:00:00,186.22780914902427,
2021-11-05 10:30:00,169.31571642086158,
2021-11-05 12:00:00,164.72498506859398,
2021-11-05 13:30:00,146.0934140560842,
2021-11-05 15:00:00,149.06233943237606,
2021-11-05 15:30:30,149.06233943237606,
2021-11-05 23:59:59,156.2573879556013,w
2021-11-08 00:00:00,148.58443551857687,
2021-11-08 10:00:00,120.87540722435483,
2021-11-08 10:30:00,124.90955015051202,
2021-11-08 12:00:00,101.57538342693675,
2021-11-08 13:30:00,113.5368858991697,
2021-11-08 15:00:00,119.60280194084345,
2021-11-08 15:30:30,119.60280194084345,
2021-11-08 23:59:59,116.16768607470652,c
2021-11-09 00:00:00,123.81509020620598,
2021-11-09 10:00:00,124.53592844750727,
2021-11-09 10:30:00,107.63764256707321,
2021-11-09 12:00:00,99.85390875871548,
2021-11-09 13:30:00,100.70612663588116,
2021-11-09 15:00:00,83.32212850594584,
2021-11-09 15:30:30,83.32212850594584,
2021-11-09 23:59:59,85.96747968929373,c
2021-11-10 00:00:00,105.45869472509457,
2021-11-10 10:00:00,112.8212415685586,
2021-11-10 10:30:00,115.2823297917609,
2021-11-10 12:00:00,138.55071294991342,
2021-11-10 13:30:00,139.31575452558553,
2021-11-10 15:00:00,146.79928148926973,
2021-11-10 15:30:30,146.79928148926973,
2021-11-10 23:59:59,138.3539632777032,c
2021-11-11 00:00:00,147.20388250067612,
2021-11-11 10:00:00,132.68157424914926,
2021-11-11 10:30:00,141.7031474175467,
2021-11-11 12:00:00,143.66704947942372,
2021-11-11 13:30:00,147.20570820412752,
2021-11-11 15:00:00,148.9605550034966,
2021-11-11 15:30:30,148.9605550034966,
2021-11-11 23:59:59,157.16602338960382,c
2021-11-12 00:00:00,160.5929788532576,
2021-11-12 10:00:00,139.02566632217219,
2021-11-12 10:30:00,153.2339662754083,
2021-11-12 12:00:00,153.47310492435184,
2021-11-12 13:30:00,156.20222800785206,
2021-11-12 15:00:00,146.6557860028401,
2021-11-12 15:30:30,146.6557860028401,
2021-11-12 23:59:59,141.0585473394953,w
2021-11-15 00:00:00,146.31562173537696,
2021-11-15 10:00:00,142.43198540382548,
2021-11-15 10:30:00,140.4433083902092,
2021-11-15 12:00:00,121.94772635594376,
2021-11-15 13:30:00,104.60594229782873,
2021-11-15 15:00:00,100.72625594753191,
2021-11-15 15:30:30,100.72625594753191,
2021-11-15 23:59:59,114.102584708096,c
2021-11-16 00:00:00,99.387295312275,
2021-11-16 10:00:00,91.13097637111099,
2021-11-16 10:30:00,99.17413436668522,
2021-11-16 12:00:00,67.44917685326328,
2021-11-16 13:30:00,58.4349587438827,
2021-11-16 15:00:00,60.1200548492464,
2021-11-16 15:30:30,60.1200548492464,
2021-11-16 23:59:59,72.67900100590333,c
2021-11-17 00:00:00,84.33439447703086,
2021-11-17 10:00:00,72.09599383784143,
2021-11-17 10:30:00,59.711585212533464,
2021-11-17 12:00:00,74.436110203093,
2021-11-17 13:30:00,85.33167110147588,
2021-11-17 15:00:00,81.66570331862113,
2021-11-17 15:30:30,81.66570331862113,
2021-11-17 23:59:59,79.68666142639034,c
2021-11-18 00:00:00,74.83693306444093,
2021-11-18 10:00:00,71.13356195106104,
2021-11-18 10:30:00,76.57523004974189,
2021-11-18 12:00:00,44.877386868684994,
2021-11-18 13:30:00,35.68857791883988,
2021-11-18 15:00:00,38.06802578076906,
2021-11-18 15:30:30,38.06802578076906,
2021-11-18 23:59:59,44.19628508912058,c
2021-11-19 00:00:00,86.91186964225096,
2021-11-19 10:00:00,110.09119007511816,
2021-11-19 10:30:00,118.27288562149499,
2021-11-19 12:00:00,107.52891041789621,
2021-11-19 13:30:00,97.01260696764774,
2021-11-19 15:00:00,98.651704060072,
2021-11-19 15:30:30,98.651704060072,
2021-11-19 23:59:59,97.31105154547072,w
2021-11-22 00:00:00,99.695487584663,
