date,SDY_HEDGED_2021_Q4,meta
2021-09-17 00:00:00,124.92349210857867,
2021-09-17 10:00:00,130.70581631395032,
2021-09-17 10:30:00,126.94891434974448,
2021-09-17 12:00:00,127.69386785407761,
2021-09-17 13:30:00,136.6062787018559,
2021-09-17 15:00:00,142.75408894758408,
2021-09-17 15:30:30,142.75408894758408,q
2021-09-17 23:59:59,131.8127326559549,w
2021-09-20 00:00:00,137.4279177862208,
2021-09-20 10:00:00,141.6941087014432,
2021-09-20 10:30:00,147.9271448306368,
2021-09-20 12:00:00,146.0514043254429,
2021-09-20 13:30:00,145.43170023881714,
2021-09-20 15:00:00,140.4541353250446,
2021-09-20 15:30:30,140.4541353250446,
2021-09-20 23:59:59,139.36406821196687,c
2021-09-21 00:00:00,133.44167656850215,
2021-09-21 10:00:00,139.64876483168774,
2021-09-21 10:30:00,133.11594200189427,
2021-09-21 12:00:00,131.38775608048707,
2021-09-21 13:30:00,128.75416582854012,
2021-09-21 15:00:00,124.84673372305173,
2021-09-21 15:30:30,124.84673372305173,
2021-09-21 23:59:59,127.12652462607093,c
2021-09-22 00:00:00,125.0176995683272,
2021-09-22 10:00:00,116.45790149680471,
2021-09-22 10:30:00,114.84528271872034,
2021-09-22 12:00:00,116.56798339875996,
2021-09-22 13:30:00,113.45277312814449,
2021-09-22 15:00:00,109.37948808807289,
2021-09-22 15:30:30,109.37948808807289,
2021-09-22 23:59:59,110.68355002372186,c
2021-09-23 00:00:00,112.1968273482612,
2021-09-23 10:00:00,103.97411083386305,
2021-09-23 10:30:00,102.07211951815856,
2021-09-23 12:00:00,89.99199475854203,
2021-09-23 13:30:00,89.53060371760449,
2021-09-23 15:00:00,94.84322539504751,
2021-09-23 15:30:30,94.84322539504751,
2021-09-23 23:59:59,97.32727046385071,c
2021-09-24 00:00:00,93.78891257073172,
2021-09-24 10:00:00,102.0293355363981,
2021-09-24 10:30:00,98.8504507541985,
2021-09-24 12:00:00,102.58530510252251,
2021-09-24 13:30:00,100.98527260032387,
2021-09-24 15:00:00,105.122632978588,
2021-09-24 15:30:30,105.122632978588,
2021-09-24 23:59:59,106.15602111054824,w
2021-09-27 00:00:00,101.67058964588705,
2021-09-27 10:00:00,111.54858673789226,
2021-09-27 10:30:00,110.89999807375324,
2021-09-27 12:00:00,106.39791529845246,
2021-09-27 13:30:00,106.65406337127007,
2021-09-27 15:00:00,102.42751659323477,
2021-09-27 15:30:30,102.42751659323477,
2021-09-27 23:59:59,99.88410055744703,c
2021-09-28 00:00:00,92.16468180934999,
2021-09-28 10:00:00,106.18490678339833,
2021-09-28 10:30:00,115.71363461286978,
2021-09-28 12:00:00,112.30955701935926,
2021-09-28 13:30:00,108.40348741801336,
2021-09-28 15:00:00,109.44021292195669,
2021-09-28 15:30:30,109.44021292195669,
2021-09-28 23:59:59,111.7171081756095,c
2021-09-29 00:00:00,110.34489744060136,
2021-09-29 10:00:00,111.87448948290563,
2021-09-29 10:30:00,116.59518151603072,
2021-09-29 12:00:00,115.57694022080403,
2021-09-29 13:30:00,111.77819228641238,
2021-09-29 15:00:00,111.90899843118973,
2021-09-29 15:30:30,111.90899843118973,
2021-09-29 23:59:59,110.84825475990868,c
2021-09-30 00:00:00,106.39756416034783,
2021-09-30 10:00:00,100.18674503871011,
2021-09-30 10:30:00,104.70448321987459,
