date,EU_SXXEP6_STAY_2022_Q3,meta
2022-09-07 23:59:59,-0.2844391889145754,c
2022-09-08 00:00:00,17.30518841334674,
2022-09-08 03:30:00,6.872897136394158,
2022-09-08 04:00:00,7.059590988277591,
2022-09-08 06:00:00,-7.631540981569856,
2022-09-08 08:00:00,-5.616280759636311,
2022-09-08 10:30:00,-34.13872025057458,
2022-09-08 11:00:00,-42.571297227470495,
2022-09-08 23:59:59,-30.794778260314956,c
2022-09-09 00:00:00,-35.037180769866836,
2022-09-09 03:30:00,-29.88790457886637,
2022-09-09 04:00:00,-36.002644831065254,
2022-09-09 06:00:00,-44.70618681330029,
2022-09-09 08:00:00,-33.935832808329906,
2022-09-09 10:30:00,-31.235412950453565,
2022-09-09 11:00:00,-30.104125726171446,
2022-09-09 23:59:59,-36.86916390930514,w
2022-09-12 00:00:00,-36.24264238177261,
2022-09-12 03:30:00,-40.91209011590115,
2022-09-12 04:00:00,-50.787566629310504,
2022-09-12 06:00:00,-51.35822697628885,
2022-09-12 08:00:00,-49.1197377596518,
2022-09-12 10:30:00,-62.11760557286914,
2022-09-12 11:00:00,-53.59897985132716,
2022-09-12 23:59:59,-52.002370365656134,c
2022-09-13 00:00:00,-58.75535760480807,
2022-09-13 03:30:00,-41.03611631722242,
2022-09-13 04:00:00,-54.57217304685014,
2022-09-13 06:00:00,-67.12098981947543,
2022-09-13 08:00:00,-81.88022185648629,
2022-09-13 10:30:00,-69.60469845524426,
2022-09-13 11:00:00,-68.89824427649285,
2022-09-13 23:59:59,-72.40453993529934,c
2022-09-14 00:00:00,-39.6122993709771,
2022-09-14 03:30:00,-53.157997947762965,
2022-09-14 04:00:00,-64.49111940600028,
2022-09-14 06:00:00,-58.01774851526875,
2022-09-14 08:00:00,-39.056563613452,
2022-09-14 10:30:00,-41.18499568775667,
2022-09-14 11:00:00,-40.870511108906726,
2022-09-14 23:59:59,-36.12800521086217,c
2022-09-15 00:00:00,-34.62052330103029,
2022-09-15 03:30:00,-76.74818434663143,
2022-09-15 04:00:00,-78.54973302478197,
2022-09-15 06:00:00,-78.77558345456214,
2022-09-15 08:00:00,-88.19908223499658,
2022-09-15 10:30:00,-66.63907522162867,
2022-09-15 11:00:00,-67.08270457732647,
2022-09-15 23:59:59,-87.52013640541111,c
2022-09-16 00:00:00,-65.40109925414538,
2022-09-16 03:30:00,-72.5375549573804,
2022-09-16 04:00:00,-85.32366842013323,
2022-09-16 06:00:00,-116.07859914795586,
2022-09-16 08:00:00,-110.8118508310638,
2022-09-16 10:30:00,-96.56528250062684,
2022-09-16 11:00:00,-92.31514817596087,
2022-09-16 23:59:59,-120.9995629154813,e
2022-09-19 00:00:00,-128.8829101140076,
2022-09-19 03:30:00,-134.9433977940854,
2022-09-19 04:00:00,-140.86395368730382,
2022-09-19 06:00:00,-124.3123446641647,
2022-09-19 08:00:00,-119.51271176349746,
2022-09-19 10:30:00,-114.30491366395506,
2022-09-19 11:00:00,-124.47893482994732,
2022-09-19 23:59:59,-118.82725090685278,c
2022-09-20 00:00:00,-113.93810843815425,
2022-09-20 03:30:00,-135.80631356860272,
2022-09-20 04:00:00,-136.09399647844953,
2022-09-20 06:00:00,-140.38045949904904,
2022-09-20 08:00:00,-132.39732947594916,
2022-09-20 10:30:00,-110.54537214876063,
2022-09-20 11:00:00,-109.779391198898,
2022-09-20 23:59:59,-114.30402018712266,c
2022-09-21 00:00:00,-101.95241059161242,
2022-09-21 03:30:00,-120.71813088729948,
2022-09-21 04:00:00,-103.76478547643467,
2022-09-21 06:00:00,-126.69833925637738,
2022-09-21 08:00:00,-109.25963171490628,
2022-09-21 10:30:00,-92.54029515282707,
2022-09-21 11:00:00,-91.14174967990482,
2022-09-21 23:59:59,-96.26860487699514,c
2022-09-22 00:00:00,-83.79654324713886,
2022-09-22 03:30:00,-101.77192024283374,
2022-09-22 04:00:00,-100.18325601940353,
2022-09-22 06:00:00,-126.90863764511732,
2022-09-22 08:00:00,-115.37275106685911,
2022-09-22 10:30:00,-111.76984827177967,
2022-09-22 11:00:00,-101.382607338512,
2022-09-22 23:59:59,-123.19849620920138,c
2022-09-23 00:00:00,-123.20097077949197,
2022-09-23 03:30:00,-129.32553777920623,
2022-09-23 04:00:00,-128.47148191445365,
2022-09-23 06:00:00,-129.06209266117673,
2022-09-23 08:00:00,-117.54092326580167,
2022-09-23 10:30:00,-104.46663646515276,
2022-09-23 11:00:00,-83.14767147153373,
2022-09-23 23:59:59,-104.21303580067126,w
2022-09-26 00:00:00,-82.74558386403749,
2022-09-26 03:30:00,-108.40845491770472,
2022-09-26 04:00:00,-113.47367086024144,
2022-09-26 06:00:00,-105.20269107301147,
2022-09-26 08:00:00,-109.2787859196361,
2022-09-26 10:30:00,-117.58308360921308,
2022-09-26 11:00:00,-125.41352679108206,
2022-09-26 23:59:59,-115.21027012874708,c
2022-09-27 00:00:00,-119.44713048335336,
2022-09-27 03:30:00,-105.31282218801584,
2022-09-27 04:00:00,-89.31652748376905,
2022-09-27 06:00:00,-107.68253110862861,
2022-09-27 08:00:00,-100.8045834851523,
2022-09-27 10:30:00,-102.9769545531966,
2022-09-27 11:00:00,-101.22090504594348,
2022-09-27 23:59:59,-103.73158845101693,c
2022-09-28 00:00:00,-105.61197823539737,
2022-09-28 03:30:00,-110.30901406455712,
2022-09-28 04:00:00,-95.55137456808973,
2022-09-28 06:00:00,-98.72817721632487,
2022-09-28 08:00:00,-106.01718250334045,
2022-09-28 10:30:00,-94.90280959502593,
2022-09-28 11:00:00,-80.76828961904914,
2022-09-28 23:59:59,-72.10371240310826,c
2022-09-29 00:00:00,-72.94686510308202,
2022-09-29 03:30:00,-94.8464627767786,
2022-09-29 04:00:00,-96.75522323102291,
2022-09-29 06:00:00,-85.6896674768999,
2022-09-29 08:00:00,-94.75922005208747,
2022-09-29 10:30:00,-111.53387399754115,
2022-09-29 11:00:00,-104.86833742963711,
2022-09-29 23:59:59,-112.31393902906291,c
2022-09-30 00:00:00,-107.13949530235732,
2022-09-30 03:30:00,-108.10457759964561,
2022-09-30 04:00:00,-103.9197431655009,
2022-09-30 06:00:00,-123.79501366913075,
2022-09-30 08:00:00,-122.07093834022328,
2022-09-30 10:30:00,-119.60986665250016,
2022-09-30 11:00:00,-112.36691858225402,
2022-09-30 23:59:59,-109.10904263374584,w
