date,AS_MSCI_DM_STAY_2022_Q4,meta
2022-10-07 23:59:59,-135.78803599498815,w
2022-10-10 00:00:00,-115.34416764068374,
2022-10-10 01:00:00,-113.2298821712709,
2022-10-10 02:30:00,-110.23701921667794,
2022-10-10 03:00:00,-110.85980947070402,
2022-10-10 18:30:00,-110.85980947070402,
2022-10-10 20:00:00,-104.65466813326157,
2022-10-10 23:00:00,-93.31221712781849,
2022-10-10 23:59:59,-103.94053540844175,c
2022-10-11 00:00:00,-121.31541027593585,
2022-10-11 01:00:00,-126.45212533007384,
2022-10-11 02:30:00,-115.25754850869816,
2022-10-11 03:00:00,-115.08973309195471,
2022-10-11 18:30:00,-115.08973309195471,
2022-10-11 20:00:00,-124.5268946786448,
2022-10-11 23:00:00,-104.41138676662126,
2022-10-11 23:59:59,-116.135811790675,c
2022-10-12 00:00:00,-120.02612873918406,
2022-10-12 01:00:00,-112.9423857878719,
2022-10-12 02:30:00,-122.41807228032667,
2022-10-12 03:00:00,-125.21821918179853,
2022-10-12 18:30:00,-125.21821918179853,
2022-10-12 20:00:00,-133.97704304686863,
2022-10-12 23:00:00,-125.57419113695619,
2022-10-12 23:59:59,-121.49903461870122,c
2022-10-13 00:00:00,-137.59897787627733,
2022-10-13 01:00:00,-136.08435192295565,
2022-10-13 02:30:00,-137.76382051779774,
2022-10-13 03:00:00,-136.972000255088,
2022-10-13 18:30:00,-136.972000255088,
2022-10-13 20:00:00,-137.33552842796166,
2022-10-13 23:00:00,-130.40060141266235,
2022-10-13 23:59:59,-122.97511885793165,c
2022-10-14 00:00:00,-109.6582243692526,
2022-10-14 01:00:00,-115.73881704352266,
2022-10-14 02:30:00,-120.99033758557835,
2022-10-14 03:00:00,-118.97219611124433,
2022-10-14 18:30:00,-118.97219611124433,
2022-10-14 20:00:00,-118.97219611124433,
2022-10-14 23:00:00,-118.97219611124433,
2022-10-14 23:59:59,-104.99896626938903,w
2022-10-17 00:00:00,-140.09199243115972,
2022-10-17 01:00:00,-142.45925248835306,
2022-10-17 02:30:00,-142.06959968215097,
2022-10-17 03:00:00,-141.15166010145367,
2022-10-17 18:30:00,-141.15166010145367,
2022-10-17 20:00:00,-125.33425827789961,
2022-10-17 23:00:00,-152.17735230443805,
2022-10-17 23:59:59,-146.03963726279358,c
2022-10-18 00:00:00,-134.41657821036097,
2022-10-18 01:00:00,-127.78193995413176,
2022-10-18 02:30:00,-128.77128780161775,
2022-10-18 03:00:00,-129.0409527249967,
2022-10-18 18:30:00,-129.0409527249967,
2022-10-18 20:00:00,-134.42920800516868,
2022-10-18 23:00:00,-128.80976945503653,
2022-10-18 23:59:59,-133.56002784035513,c
2022-10-19 00:00:00,-135.14052018734833,
2022-10-19 01:00:00,-129.74214171877998,
2022-10-19 02:30:00,-132.1581627953592,
2022-10-19 03:00:00,-130.18577599056334,
2022-10-19 18:30:00,-130.18577599056334,
2022-10-19 20:00:00,-135.51896133424543,
2022-10-19 23:00:00,-121.94791472354746,
2022-10-19 23:59:59,-128.67996064641193,c
2022-10-20 00:00:00,-134.77680926354788,
2022-10-20 01:00:00,-130.4528602379362,
2022-10-20 02:30:00,-129.38946786017505,
2022-10-20 03:00:00,-129.5891084367372,
2022-10-20 18:30:00,-129.5891084367372,
2022-10-20 20:00:00,-118.32299616358318,
2022-10-20 23:00:00,-121.27544483876841,
2022-10-20 23:59:59,-126.82957583289749,c
2022-10-21 00:00:00,-126.05873623951061,
2022-10-21 01:00:00,-126.63945805026106,
2022-10-21 02:30:00,-129.81948705652667,
2022-10-21 03:00:00,-133.05886778644367,
2022-10-21 18:30:00,-133.05886778644367,
2022-10-21 20:00:00,-133.05886778644367,
2022-10-21 23:00:00,-133.05886778644367,
2022-10-21 23:59:59,-131.151913588227,w
2022-10-24 00:00:00,-120.19832489952705,
2022-10-24 01:00:00,-120.51276904486508,
2022-10-24 02:30:00,-122.44455655508546,
2022-10-24 03:00:00,-120.94540262438659,
2022-10-24 18:30:00,-120.94540262438659,
2022-10-24 20:00:00,-111.87612063127904,
2022-10-24 23:00:00,-85.54239798173353,
2022-10-24 23:59:59,-56.95085111304479,c
2022-10-25 00:00:00,-45.77973456188579,
2022-10-25 01:00:00,-48.93393962435948,
2022-10-25 02:30:00,-49.44090242595644,
2022-10-25 03:00:00,-46.67100997793136,
2022-10-25 18:30:00,-46.67100997793136,
2022-10-25 20:00:00,-52.270445989813425,
2022-10-25 23:00:00,-52.92887737839692,
2022-10-25 23:59:59,-52.617875990703624,c
2022-10-26 00:00:00,-46.12211965638198,
2022-10-26 01:00:00,-52.25884036161983,
2022-10-26 02:30:00,-47.52990971125382,
2022-10-26 03:00:00,-46.6978972848151,
2022-10-26 18:30:00,-46.6978972848151,
2022-10-26 20:00:00,-44.47582849118362,
2022-10-26 23:00:00,-89.54404078324,
2022-10-26 23:59:59,-78.07707896098555,c
2022-10-27 00:00:00,-85.02398242236586,
2022-10-27 01:00:00,-78.73607247520181,
2022-10-27 02:30:00,-71.00389583086167,
2022-10-27 03:00:00,-69.29858276473055,
2022-10-27 18:30:00,-69.29858276473055,
2022-10-27 20:00:00,-65.12913242697414,
2022-10-27 23:00:00,-68.83956409941857,
2022-10-27 23:59:59,-79.53876185562694,c
2022-10-28 00:00:00,-77.60861119814263,
2022-10-28 01:00:00,-75.72374439523082,
2022-10-28 02:30:00,-80.64219813446903,
2022-10-28 03:00:00,-78.94891834748955,
2022-10-28 18:30:00,-78.94891834748955,
2022-10-28 20:00:00,-78.94891834748955,
2022-10-28 23:00:00,-78.94891834748955,
2022-10-28 23:59:59,-74.4887489459702,w
2022-10-31 00:00:00,-77.02762179146089,
2022-10-31 01:00:00,-77.64513206826086,
2022-10-31 02:30:00,-71.33086596904786,
2022-10-31 03:00:00,-66.69660645129215,
2022-10-31 18:30:00,-66.69660645129215,
2022-10-31 20:00:00,-60.57656539687969,
2022-10-31 23:00:00,-63.29375229077414,
2022-10-31 23:59:59,-53.02554323942218,c
2022-11-01 00:00:00,-32.288068942842756,
2022-11-01 01:00:00,-48.27686256594325,
2022-11-01 02:30:00,-24.726635999332757,
2022-11-01 03:00:00,-25.408408220082265,
2022-11-01 18:30:00,-25.408408220082265,
2022-11-01 20:00:00,-34.28841219694118,
2022-11-01 23:00:00,-22.327002960179016,
2022-11-01 23:59:59,-40.356555455354965,c
2022-11-02 00:00:00,-29.28790117508288,
2022-11-02 01:00:00,-31.756239748641292,
2022-11-02 02:30:00,-16.717761071738323,
2022-11-02 03:00:00,-17.83901047066206,
2022-11-02 18:30:00,-17.83901047066206,
2022-11-02 20:00:00,-1.3315362266225748,
2022-11-02 23:00:00,-2.4715866291935527,
2022-11-02 23:59:59,-7.615853581529336,c
2022-11-03 00:00:00,-2.1834840580445416,
2022-11-03 01:00:00,-5.650436202635547,
2022-11-03 02:30:00,-7.3960217103358445,
2022-11-03 03:00:00,-5.664391412689156,
2022-11-03 18:30:00,-5.664391412689156,
2022-11-03 20:00:00,6.693657131202599,
2022-11-03 23:00:00,-44.66250040626528,
2022-11-03 23:59:59,-43.16276504417874,c
2022-11-04 00:00:00,-40.216773818073534,
2022-11-04 01:00:00,-46.52519941893797,
2022-11-04 02:30:00,-36.40639667669825,
2022-11-04 03:00:00,-37.10335280607046,
2022-11-04 18:30:00,-37.10335280607046,
2022-11-04 20:00:00,-37.10335280607046,
2022-11-04 23:00:00,-37.10335280607046,
2022-11-04 23:59:59,-32.89554524187611,w
2022-11-07 00:00:00,-32.28799827393459,
2022-11-07 01:00:00,-28.96253396039765,
2022-11-07 02:30:00,-32.94302346222321,
2022-11-07 03:00:00,-32.72186760941895,
2022-11-07 18:30:00,-30.963408143124752,
2022-11-07 20:00:00,-26.180807831178072,
2022-11-07 23:00:00,-5.834628230577664,
2022-11-07 23:59:59,-3.0123903663725287,c
2022-11-08 00:00:00,5.204854543322199,
2022-11-08 01:00:00,12.09793819748893,
2022-11-08 02:30:00,8.898791547532028,
2022-11-08 03:00:00,7.65841596457949,
2022-11-08 18:30:00,-11.4351254676817,
2022-11-08 20:00:00,-13.414904827603323,
2022-11-08 23:00:00,-10.724382339873955,
2022-11-08 23:59:59,-12.094296773706674,c
2022-11-09 00:00:00,9.367553086357248,
2022-11-09 01:00:00,11.373453183663969,
2022-11-09 02:30:00,8.44201915572171,
2022-11-09 03:00:00,8.748586254015663,
2022-11-09 18:30:00,16.745494454570007,
2022-11-09 20:00:00,26.258133449801335,
2022-11-09 23:00:00,50.76297855434541,
2022-11-09 23:59:59,66.73072517887067,c
2022-11-10 00:00:00,20.638937553219648,
2022-11-10 01:00:00,23.987788151777522,
2022-11-10 02:30:00,21.916151892544804,
2022-11-10 03:00:00,21.422857754185316,
2022-11-10 18:30:00,25.186384543217628,
2022-11-10 20:00:00,1.926189071202316,
2022-11-10 23:00:00,-1.6598442914848874,
2022-11-10 23:59:59,0.0,a
2022-11-11 00:00:00,7.746101190854006,
2022-11-11 01:00:00,12.148503292944724,
2022-11-11 02:30:00,9.385673447696263,
2022-11-11 03:00:00,9.753376707692041,
2022-11-11 18:30:00,9.753376707692041,
2022-11-11 20:00:00,9.753376707692041,
2022-11-11 23:00:00,9.753376707692041,
2022-11-11 23:59:59,11.58349424826065,w
2022-11-14 00:00:00,-23.81175430567305,
2022-11-14 01:00:00,-37.43261084640699,
2022-11-14 02:30:00,-39.280389468109206,
2022-11-14 03:00:00,-39.47890904485371,
2022-11-14 18:30:00,-43.62100501190844,
2022-11-14 20:00:00,-46.04567011727795,
2022-11-14 23:00:00,-32.59145279296786,
2022-11-14 23:59:59,-31.273538162947034,c
2022-11-15 00:00:00,-41.3977755377025,
2022-11-15 01:00:00,-42.509174880386354,
2022-11-15 02:30:00,-44.87661332244147,
2022-11-15 03:00:00,-44.27179859508078,
2022-11-15 18:30:00,-37.83893607906407,
2022-11-15 20:00:00,-51.82477361098381,
2022-11-15 23:00:00,-47.71786237254241,
2022-11-15 23:59:59,-42.40905820342937,c
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
0,-42.40905820342937,
2022-11-16 00:00:00,-27.076785345104327,
2022-11-16 01:00:00,-17.435864313528327,
2022-11-16 02:30:00,-22.441843405869577,
2022-11-16 03:00:00,-20.774602910707017,
2022-11-16 18:30:00,-27.902285975191944,
2022-11-16 20:00:00,-29.675550452250263,
2022-11-16 23:00:00,-16.253062580417463,
2022-11-16 23:59:59,2.8422777762125406,c
2022-11-17 00:00:00,-9.354503851157688,
2022-11-17 01:00:00,-11.101274022895723,
2022-11-17 02:30:00,-18.74728344280129,
2022-11-17 03:00:00,-16.96326083002191,
2022-11-17 18:30:00,-24.61221252355176,
2022-11-17 20:00:00,-9.27549328392729,
2022-11-17 23:00:00,-7.680555636468853,
2022-11-17 23:59:59,-16.078780382551713,c
2022-11-18 00:00:00,-9.725218997487445,
2022-11-18 01:00:00,-12.45191748304319,
2022-11-18 02:30:00,-9.201793585390988,
2022-11-18 03:00:00,-9.68077626577633,
2022-11-18 18:30:00,-9.68077626577633,
2022-11-18 20:00:00,-9.68077626577633,
2022-11-18 23:00:00,-9.68077626577633,
2022-11-18 23:59:59,-20.380980955657606,w
2022-11-21 00:00:00,0.12853410833099588,
2022-11-21 01:00:00,-0.38723450745033006,
2022-11-21 02:30:00,-2.622184424295938,
2022-11-21 03:00:00,-2.625450597146255,
2022-11-21 18:30:00,-10.72365241139687,
2022-11-21 20:00:00,18.597495361311758,
2022-11-21 23:00:00,31.92898760480375,
2022-11-21 23:59:59,25.055847729523293,c
2022-11-22 00:00:00,30.672778402022004,
2022-11-22 01:00:00,30.03490659271688,
2022-11-22 02:30:00,30.6339874320538,
2022-11-22 03:00:00,31.95942482338046,
2022-11-22 18:30:00,32.330610564263,
2022-11-22 20:00:00,29.344781743959174,
2022-11-22 23:00:00,29.499474356071232,
2022-11-22 23:59:59,25.912361935585523,c
2022-11-23 00:00:00,20.400854576187157,
2022-11-23 01:00:00,16.664664961069093,
2022-11-23 02:30:00,18.984437864270376,
2022-11-23 03:00:00,19.224194963538366,
2022-11-23 18:30:00,15.823286690194436,
2022-11-23 20:00:00,36.11554081950089,
2022-11-23 23:00:00,49.14278222255621,
2022-11-23 23:59:59,45.91654500850177,c
2022-11-24 00:00:00,59.46926231704401,
2022-11-24 01:00:00,54.76688052467489,
2022-11-24 02:30:00,53.75383916693295,
2022-11-24 03:00:00,55.10945269237709,
2022-11-24 18:30:00,54.44247888102859,
2022-11-24 20:00:00,33.376824321159575,
2022-11-24 23:00:00,49.8030218483791,
2022-11-24 23:59:59,46.90672187623318,c
2022-11-25 00:00:00,44.87160645089057,
2022-11-25 01:00:00,43.180641432955554,
2022-11-25 02:30:00,45.19004020716602,
2022-11-25 03:00:00,46.50543317857796,
2022-11-25 18:30:00,46.50543317857796,
2022-11-25 20:00:00,46.50543317857796,
2022-11-25 23:00:00,46.50543317857796,
2022-11-25 23:59:59,51.87057801764604,w
2022-11-28 00:00:00,55.64986471623433,
2022-11-28 01:00:00,57.54129942745885,
2022-11-28 02:30:00,54.27185083081349,
2022-11-28 03:00:00,56.51013641044756,
2022-11-28 18:30:00,58.1226064313862,
2022-11-28 20:00:00,35.36717182661323,
2022-11-28 23:00:00,27.324790519908447,
2022-11-28 23:59:59,1.3801595201023247,c
2022-11-29 00:00:00,-8.70853055536486,
2022-11-29 01:00:00,-13.71223715424071,
2022-11-29 02:30:00,-11.964593788770117,
2022-11-29 03:00:00,-17.238892711122844,
2022-11-29 18:30:00,-2.6017756007408934,
2022-11-29 20:00:00,-13.269618299555987,
2022-11-29 23:00:00,-20.26874229038708,
2022-11-29 23:59:59,-9.694456733286415,c
2022-11-30 00:00:00,-20.690665827334215,
2022-11-30 01:00:00,-8.247809375592169,
2022-11-30 02:30:00,-12.463009732955015,
2022-11-30 03:00:00,-12.073844230542363,
2022-11-30 18:30:00,-19.54453851020321,
2022-11-30 20:00:00,-34.78587634492942,
2022-11-30 23:00:00,-36.97376165413448,
2022-11-30 23:59:59,-44.147182501295674,e
2022-12-01 00:00:00,-43.99387077168171,
2022-12-01 01:00:00,-44.92209314708339,
2022-12-01 02:30:00,-48.94016885543169,
2022-12-01 03:00:00,-45.08538370433166,
2022-12-01 18:30:00,-44.001707906069214,
2022-12-01 20:00:00,-89.62890630293168,
2022-12-01 23:00:00,-71.20423398710886,
2022-12-01 23:59:59,-97.08094237836417,c
2022-12-02 00:00:00,-108.55995609149409,
2022-12-02 01:00:00,-115.24302760788214,
2022-12-02 02:30:00,-115.99553901271429,
2022-12-02 03:00:00,-112.77005090322427,
2022-12-02 18:30:00,-112.77005090322427,
2022-12-02 20:00:00,-112.77005090322427,
2022-12-02 23:00:00,-112.77005090322427,
2022-12-02 23:59:59,-112.92062741340897,w
2022-12-05 00:00:00,-156.26513089314494,
2022-12-05 01:00:00,-158.53997531959976,
2022-12-05 02:30:00,-161.36126396610211,
2022-12-05 03:00:00,-160.14403666316707,
2022-12-05 18:30:00,-175.36907892153818,
2022-12-05 20:00:00,-151.54703847595033,
2022-12-05 23:00:00,-163.5726084238595,
2022-12-05 23:59:59,-149.42862800293938,c
2022-12-06 00:00:00,-138.48602480429008,
2022-12-06 01:00:00,-145.09937307019823,
2022-12-06 02:30:00,-145.73233515319657,
2022-12-06 03:00:00,-149.08979210329812,
2022-12-06 18:30:00,-136.70326833165018,
2022-12-06 20:00:00,-137.08883048104713,
2022-12-06 23:00:00,-132.47107010721038,
2022-12-06 23:59:59,-123.32542423941072,c
2022-12-07 00:00:00,-124.6762549733553,
2022-12-07 01:00:00,-122.91140148846512,
2022-12-07 02:30:00,-105.68973077851479,
2022-12-07 03:00:00,-106.22626515793104,
2022-12-07 18:30:00,-96.23357482741335,
2022-12-07 20:00:00,-111.91166749396552,
2022-12-07 23:00:00,-118.52188641973862,
2022-12-07 23:59:59,-108.29853209751536,c
2022-12-08 00:00:00,-110.82402988897593,
2022-12-08 01:00:00,-123.88235884911,
2022-12-08 02:30:00,-125.18965041846332,
2022-12-08 03:00:00,-123.16193279982713,
2022-12-08 18:30:00,-126.90990779480967,
2022-12-08 20:00:00,-104.08394986781241,
2022-12-08 23:00:00,-100.8282110297987,
2022-12-08 23:59:59,-90.7024898849113,c
2022-12-09 00:00:00,-89.60659491107526,
2022-12-09 01:00:00,-102.8825088866322,
2022-12-09 02:30:00,-101.92307310517845,
2022-12-09 03:00:00,-99.88766443789632,
2022-12-09 18:30:00,-99.88766443789632,
2022-12-09 20:00:00,-99.88766443789632,
2022-12-09 23:00:00,-99.88766443789632,
2022-12-09 23:59:59,-110.07145559167566,w
2022-12-12 00:00:00,-104.46234518972892,
2022-12-12 01:00:00,-111.39588152652163,
2022-12-12 02:30:00,-111.63495398012992,
2022-12-12 03:00:00,-108.86724710621684,
2022-12-12 18:30:00,-110.87654578204206,
2022-12-12 20:00:00,-140.10073780991593,
2022-12-12 23:00:00,-146.43079074681236,
2022-12-12 23:59:59,-137.53361357898234,c
2022-12-13 00:00:00,-123.80336973434214,
2022-12-13 01:00:00,-127.30851025181414,
2022-12-13 02:30:00,-131.70488824813174,
2022-12-13 03:00:00,-130.16014660237738,
2022-12-13 18:30:00,-122.69098882855974,
2022-12-13 20:00:00,-104.20155893081869,
2022-12-13 23:00:00,-92.78657896983168,
2022-12-13 23:59:59,-97.93745104810796,c
2022-12-14 00:00:00,-93.37080069023091,
2022-12-14 01:00:00,-82.44611317590898,
2022-12-14 02:30:00,-83.1800675090808,
2022-12-14 03:00:00,-80.50048444843833,
2022-12-14 18:30:00,-80.61934845875408,
2022-12-14 20:00:00,-51.80147539224481,
2022-12-14 23:00:00,-70.20704448699962,
2022-12-14 23:59:59,-87.57497526360817,c
2022-12-15 00:00:00,-94.66593978345168,
2022-12-15 01:00:00,-89.92837315380211,
2022-12-15 02:30:00,-89.32329125253932,
2022-12-15 03:00:00,-87.45051585693363,
2022-12-15 18:30:00,-79.34340740425478,
2022-12-15 20:00:00,-80.26028266031517,
2022-12-15 23:00:00,-65.7346215158093,
2022-12-15 23:59:59,-69.37535216236347,c
2022-12-16 00:00:00,-84.97490922561815,
2022-12-16 01:00:00,-101.3181420411479,
2022-12-16 02:30:00,-104.32398145783691,
2022-12-16 03:00:00,-102.21601243976215,
2022-12-16 18:30:00,-102.21601243976215,
2022-12-16 20:00:00,-102.21601243976215,
2022-12-16 23:00:00,-102.21601243976215,
2022-12-16 23:59:59,-112.59473873917796,w
2022-12-19 00:00:00,-92.78971896647249,
2022-12-19 01:00:00,-97.47949858706238,
2022-12-19 02:30:00,-97.11050069238581,
2022-12-19 03:00:00,-97.3880465875468,
2022-12-19 18:30:00,-96.02379133936233,
2022-12-19 20:00:00,-87.12405971579346,
2022-12-19 23:00:00,-38.73535512180342,
2022-12-19 23:59:59,-52.266738043165105,c
2022-12-20 00:00:00,-46.635953659865436,
2022-12-20 01:00:00,-34.248788659040656,
2022-12-20 02:30:00,-39.497790024568985,
2022-12-20 03:00:00,-39.419744837685585,
2022-12-20 18:30:00,-36.51364600510465,
2022-12-20 20:00:00,-77.35291180732065,
2022-12-20 23:00:00,-59.54909817075145,
2022-12-20 23:59:59,-180.21283390745384,c
2022-12-21 00:00:00,-179.60473818947594,
2022-12-21 01:00:00,-183.12737585814898,
2022-12-21 02:30:00,-184.0493679886215,
2022-12-21 03:00:00,-181.6577878878993,
2022-12-21 18:30:00,-187.83375285962052,
2022-12-21 20:00:00,-191.052668457683,
2022-12-21 23:00:00,-174.45288699028401,
2022-12-21 23:59:59,-170.97299453577398,c
2022-12-22 00:00:00,-173.15319463259175,
2022-12-22 01:00:00,-167.63022284677936,
2022-12-22 02:30:00,-166.0099470193677,
2022-12-22 03:00:00,-166.26994766972166,
2022-12-22 18:30:00,-161.85083629657174,
2022-12-22 20:00:00,-167.0616429508209,
2022-12-22 23:00:00,-180.71770068948103,
2022-12-22 23:59:59,-177.71495461062,c
2022-12-23 00:00:00,-190.23358964053023,
2022-12-23 01:00:00,-193.547400000655,
2022-12-23 02:30:00,-194.80699006195255,
2022-12-23 03:00:00,-193.76519245135273,
2022-12-23 18:30:00,-193.76519245135273,
2022-12-23 20:00:00,-193.76519245135273,
2022-12-23 23:00:00,-193.76519245135273,
2022-12-23 23:59:59,-181.6093390354872,w
2022-12-26 00:00:00,-154.73817047252874,
2022-12-26 01:00:00,-158.86632852988419,
2022-12-26 02:30:00,-158.86632852988419,
2022-12-26 03:00:00,-158.86632852988419,
2022-12-26 18:30:00,-158.86632852988419,
2022-12-26 20:00:00,-181.24711691826496,
2022-12-26 23:00:00,-173.621523883583,
2022-12-26 23:59:59,-177.04355972284884,c
2022-12-27 00:00:00,-163.50275278760978,
2022-12-27 01:00:00,-165.8438100713372,
2022-12-27 02:30:00,-165.73012181028912,
2022-12-27 03:00:00,-165.71591501527178,
2022-12-27 18:30:00,-164.84746437832177,
2022-12-27 20:00:00,-166.8467740340884,
2022-12-27 23:00:00,-186.12755163691645,
2022-12-27 23:59:59,-175.79966957704687,c
2022-12-28 00:00:00,-183.86301839863495,
2022-12-28 01:00:00,-177.91109935986037,
2022-12-28 02:30:00,-176.09281682738697,
2022-12-28 03:00:00,-176.66624975224659,
2022-12-28 18:30:00,-176.66624975224659,
2022-12-28 20:00:00,-176.66624975224659,
2022-12-28 23:00:00,-176.66624975224659,
2022-12-28 23:59:59,-156.7632332251983,c
