date,EU_NAREIT_2022_Q3,meta
2022-08-10 00:00:00,-30.701144048351352,
2022-08-10 03:30:00,-31.83265702964684,
2022-08-10 04:00:00,-36.99899861273292,
2022-08-10 06:00:00,-21.872578885458097,
2022-08-10 08:00:00,-14.875050471792747,
2022-08-10 10:30:00,5.3012305204765084,
2022-08-10 11:00:00,2.211627753841185,
2022-08-10 23:59:59,-11.661505049161008,c
2022-08-11 00:00:00,10.746966024197036,
2022-08-11 03:30:00,15.222387491567815,
2022-08-11 04:00:00,22.882969507600933,
2022-08-11 06:00:00,6.356933770094656,
2022-08-11 08:00:00,-2.6549885063160445,
2022-08-11 10:30:00,17.038793698919164,
2022-08-11 11:00:00,23.731312910365716,
2022-08-11 23:59:59,19.405021251338894,c
2022-08-12 00:00:00,14.65487090296341,
2022-08-12 03:30:00,29.34614358694921,
2022-08-12 04:00:00,28.000840144960478,
2022-08-12 06:00:00,41.81520469142282,
2022-08-12 08:00:00,38.361459808606924,
2022-08-12 10:30:00,15.329336667833843,
2022-08-12 11:00:00,21.113760545268804,
2022-08-12 23:59:59,22.17829885125434,w
2022-08-15 00:00:00,50.74230885399561,
2022-08-15 03:30:00,40.13274766272417,
2022-08-15 04:00:00,38.38350764354112,
2022-08-15 06:00:00,37.146781260473574,
2022-08-15 08:00:00,42.01555696786403,
2022-08-15 10:30:00,49.383502569121106,
2022-08-15 11:00:00,47.03802992586526,
2022-08-15 23:59:59,49.3272938300679,c
2022-08-16 00:00:00,23.43018869300414,
2022-08-16 03:30:00,50.21852749090215,
2022-08-16 04:00:00,40.11618778091406,
2022-08-16 06:00:00,49.10774831900022,
2022-08-16 08:00:00,46.12731222616367,
2022-08-16 10:30:00,34.440710162194875,
2022-08-16 11:00:00,33.08425949009177,
2022-08-16 23:59:59,21.680830975024435,c
2022-08-17 00:00:00,35.444440952656294,
2022-08-17 03:30:00,21.949418355157377,
2022-08-17 04:00:00,32.175741389673476,
2022-08-17 06:00:00,39.77979247387333,
2022-08-17 08:00:00,31.610400927975945,
2022-08-17 10:30:00,31.02847684439672,
2022-08-17 11:00:00,23.42475578812963,
2022-08-17 23:59:59,17.91704003385695,c
2022-08-18 00:00:00,17.362353687025745,
2022-08-18 03:30:00,-0.6054377024472046,
2022-08-18 04:00:00,14.491656369458099,
2022-08-18 06:00:00,16.19546694223112,
2022-08-18 08:00:00,32.4571746103519,
2022-08-18 10:30:00,21.726462390065933,
2022-08-18 11:00:00,13.242194460652968,
2022-08-18 23:59:59,23.867229010926053,c
2022-08-19 00:00:00,24.441315257443193,
2022-08-19 03:30:00,8.861058822520022,
2022-08-19 04:00:00,10.007817530556451,
2022-08-19 06:00:00,-4.439074387520122,
2022-08-19 08:00:00,-9.173014907622644,
2022-08-19 10:30:00,-24.728001133907128,
2022-08-19 11:00:00,-19.58296408587222,
2022-08-19 23:59:59,-7.289825094723426,w
2022-08-22 00:00:00,8.284371828364954,
2022-08-22 03:30:00,-16.812610753571562,
2022-08-22 04:00:00,-10.60420804056912,
2022-08-22 06:00:00,10.013963301352817,
2022-08-22 08:00:00,18.36672465106443,
2022-08-22 10:30:00,5.278627879609701,
2022-08-22 11:00:00,13.55754786092615,
2022-08-22 23:59:59,22.691537167277716,c
2022-08-23 00:00:00,20.169714217226783,
2022-08-23 03:30:00,15.215840471657316,
2022-08-23 04:00:00,6.140440440087502,
2022-08-23 06:00:00,20.387784371921896,
2022-08-23 08:00:00,20.380297308451475,
2022-08-23 10:30:00,3.098297312383238,
2022-08-23 11:00:00,4.421406025350279,
2022-08-23 23:59:59,-10.052578151200976,c
2022-08-24 00:00:00,-1.1834311749262838,
2022-08-24 03:30:00,-9.109113254565614,
2022-08-24 04:00:00,-21.663054340370934,
2022-08-24 06:00:00,-23.40806700118833,
2022-08-24 08:00:00,-29.606885218549962,
2022-08-24 10:30:00,-27.878679456497423,
2022-08-24 11:00:00,-26.345829523220516,
2022-08-24 23:59:59,-21.605612138983417,c
2022-08-25 00:00:00,-21.329555164372607,
2022-08-25 03:30:00,3.734687961721704,
2022-08-25 04:00:00,-3.5301942106682986,
2022-08-25 06:00:00,7.641677505168332,
2022-08-25 08:00:00,13.671194158352762,
2022-08-25 10:30:00,38.698074326429435,
2022-08-25 11:00:00,52.111274229968956,
2022-08-25 23:59:59,59.0304965073945,c
2022-08-26 00:00:00,44.896632362237256,
2022-08-26 03:30:00,-0.7916544643987891,
2022-08-26 04:00:00,7.512406405637478,
2022-08-26 06:00:00,17.728684340094787,
2022-08-26 08:00:00,14.91951907102532,
2022-08-26 10:30:00,28.69622832909147,
2022-08-26 11:00:00,27.001177350150385,
2022-08-26 23:59:59,27.820783775870666,w
2022-08-29 00:00:00,27.298121157426692,
2022-08-29 03:30:00,13.152587583215734,
2022-08-29 04:00:00,22.533977073363246,
2022-08-29 06:00:00,12.62455200710167,
2022-08-29 08:00:00,20.12062412040399,
2022-08-29 10:30:00,22.62517842741704,
2022-08-29 11:00:00,24.06231693181786,
2022-08-29 23:59:59,30.402950111933535,c
2022-08-30 00:00:00,30.965225816767145,
2022-08-30 03:30:00,35.844135426061655,
2022-08-30 04:00:00,39.57943901521628,
2022-08-30 06:00:00,31.12467833609844,
2022-08-30 08:00:00,34.94615481977138,
2022-08-30 10:30:00,26.0834641285835,
2022-08-30 11:00:00,28.003182101840196,
2022-08-30 23:59:59,28.030317734729806,c
2022-08-31 00:00:00,30.863863579508234,
2022-08-31 03:30:00,37.018574893840935,
2022-08-31 04:00:00,31.41667416086807,
2022-08-31 06:00:00,27.216082518627445,
2022-08-31 08:00:00,17.8395349405003,
2022-08-31 10:30:00,6.023711180099895,
2022-08-31 11:00:00,8.743255280010203,
2022-08-31 23:59:59,0.0,a
2022-09-01 00:00:00,45.80365778063185,
2022-09-01 03:30:00,24.22086688744298,
2022-09-01 04:00:00,27.21366124463549,
2022-09-01 06:00:00,14.368726733344374,
2022-09-01 08:00:00,-1.3395284692326186,
2022-09-01 10:30:00,-3.087813491961697,
2022-09-01 11:00:00,-10.610706874829418,
2022-09-01 23:59:59,-9.767625056139025,c
2022-09-02 00:00:00,-11.191532699354866,
2022-09-02 03:30:00,-5.124733313565287,
2022-09-02 04:00:00,-1.3249585024479984,
2022-09-02 06:00:00,10.027577261340753,
2022-09-02 08:00:00,21.69324710828107,
2022-09-02 10:30:00,34.71649513357761,
2022-09-02 11:00:00,34.627782712351575,
2022-09-02 23:59:59,33.17066684135261,w
2022-09-05 00:00:00,12.008651664715671,
2022-09-05 03:30:00,2.6408347130869743,
2022-09-05 04:00:00,-0.657227415365071,
2022-09-05 06:00:00,-4.710153734936114,
2022-09-05 08:00:00,-7.276195234604927,
2022-09-05 10:30:00,7.082741796314735,
2022-09-05 11:00:00,9.720465713072201,
2022-09-05 23:59:59,20.2794067251545,c
2022-09-06 00:00:00,17.971534097025938,
2022-09-06 03:30:00,17.210183378343686,
2022-09-06 04:00:00,30.816712243357642,
2022-09-06 06:00:00,39.89461417667201,
2022-09-06 08:00:00,42.462540947476896,
2022-09-06 10:30:00,31.79796971515458,
2022-09-06 11:00:00,37.6398672671898,
2022-09-06 23:59:59,34.95688061822341,c
2022-09-07 00:00:00,36.635862226213135,
2022-09-07 03:30:00,48.219621785065385,
2022-09-07 04:00:00,57.45191855014673,
2022-09-07 06:00:00,79.69852785229085,
2022-09-07 08:00:00,77.81949369124845,
2022-09-07 10:30:00,90.88582204219085,
2022-09-07 11:00:00,99.1785500597365,
2022-09-07 23:59:59,91.50298122137895,c
2022-09-08 00:00:00,96.1932543531139,
2022-09-08 03:30:00,115.00282070072944,
2022-09-08 04:00:00,121.39978277706462,
2022-09-08 06:00:00,118.5033696043048,
2022-09-08 08:00:00,120.87081273259253,
2022-09-08 10:30:00,113.22749278668107,
2022-09-08 11:00:00,122.09230041676597,
2022-09-08 23:59:59,122.17485083370548,c
2022-09-09 00:00:00,129.22099207691736,
2022-09-09 03:30:00,122.64339552423178,
2022-09-09 04:00:00,127.4279275121877,
2022-09-09 06:00:00,132.9990799882553,
2022-09-09 08:00:00,129.01809128558705,
2022-09-09 10:30:00,141.47823284085348,
2022-09-09 11:00:00,147.32993049284335,
2022-09-09 23:59:59,151.11581385055592,w
2022-09-12 00:00:00,147.37133522366855,
2022-09-12 03:30:00,176.63902960517714,
2022-09-12 04:00:00,177.57663273736898,
2022-09-12 06:00:00,154.56493404074774,
2022-09-12 08:00:00,146.24509735192373,
2022-09-12 10:30:00,156.95985122573222,
2022-09-12 11:00:00,165.8140738992338,
2022-09-12 23:59:59,160.3206098337655,c
2022-09-13 00:00:00,155.3219125404321,
2022-09-13 03:30:00,170.416202940797,
2022-09-13 04:00:00,171.91461860409788,
2022-09-13 06:00:00,147.3414326423815,
