date,FT_STYLE_2021_Q4,meta
2021-09-17 00:00:00,-107.04849000887634,
2021-09-17 10:00:00,-106.84652380677657,
2021-09-17 10:30:00,-112.22525228657106,
2021-09-17 12:00:00,-113.0322317285693,
2021-09-17 13:30:00,-112.3901630483457,
2021-09-17 15:00:00,-112.29458231462975,
2021-09-17 15:30:30,-112.29458231462975,q
2021-09-17 23:59:59,-112.9156373828389,w
2021-09-20 00:00:00,-120.20772914768564,
2021-09-20 10:00:00,-118.82647528521251,
2021-09-20 10:30:00,-120.72124648138227,
2021-09-20 12:00:00,-115.7062595186255,
2021-09-20 13:30:00,-117.27615426705626,
2021-09-20 15:00:00,-116.05003769595417,
2021-09-20 15:30:30,-116.05003769595417,
2021-09-20 23:59:59,-115.24355665244359,c
2021-09-21 00:00:00,-113.3145624733443,
2021-09-21 10:00:00,-118.67480069072839,
2021-09-21 10:30:00,-113.74140221639021,
2021-09-21 12:00:00,-113.8974916232427,
2021-09-21 13:30:00,-112.71156408530757,
2021-09-21 15:00:00,-115.59995967802311,
2021-09-21 15:30:30,-115.59995967802311,
2021-09-21 23:59:59,-113.67033782035621,c
2021-09-22 00:00:00,-104.52164833986389,
2021-09-22 10:00:00,-90.42260200455058,
2021-09-22 10:30:00,-93.99015853299386,
2021-09-22 12:00:00,-95.68488518150653,
2021-09-22 13:30:00,-96.14435355728156,
2021-09-22 15:00:00,-95.3063000194707,
2021-09-22 15:30:30,-95.3063000194707,
2021-09-22 23:59:59,-97.24167169992184,c
2021-09-23 00:00:00,-98.539105392389,
2021-09-23 10:00:00,-88.58389842711196,
2021-09-23 10:30:00,-86.88098108787061,
2021-09-23 12:00:00,-82.08557266869418,
2021-09-23 13:30:00,-79.75254255890958,
2021-09-23 15:00:00,-76.45813994484085,
2021-09-23 15:30:30,-76.45813994484085,
2021-09-23 23:59:59,-74.08453882087076,c
2021-09-24 00:00:00,-74.39675692204321,
2021-09-24 10:00:00,-55.396510996272255,
2021-09-24 10:30:00,-54.87610412813516,
2021-09-24 12:00:00,-53.1839433803989,
2021-09-24 13:30:00,-52.09570490172439,
2021-09-24 15:00:00,-52.407193780583654,
2021-09-24 15:30:30,-52.407193780583654,
2021-09-24 23:59:59,-53.34968010145099,w
2021-09-27 00:00:00,-44.337396112550486,
2021-09-27 10:00:00,-35.938530221587214,
2021-09-27 10:30:00,-38.77520954622293,
2021-09-27 12:00:00,-36.71632141523027,
2021-09-27 13:30:00,-36.597840618388936,
2021-09-27 15:00:00,-38.440419601682514,
2021-09-27 15:30:30,-38.440419601682514,
2021-09-27 23:59:59,-38.829957727950955,c
2021-09-28 00:00:00,-31.95265881635011,
2021-09-28 10:00:00,-26.357512965922425,
2021-09-28 10:30:00,-25.834988758472427,
2021-09-28 12:00:00,-15.973769346767355,
2021-09-28 13:30:00,-15.55678181313191,
2021-09-28 15:00:00,-19.774822934331524,
2021-09-28 15:30:30,-19.774822934331524,
2021-09-28 23:59:59,-20.223972369947745,c
2021-09-29 00:00:00,-18.622526201087357,
2021-09-29 10:00:00,-23.113789135228174,
2021-09-29 10:30:00,-22.43056442076221,
2021-09-29 12:00:00,-18.352668815134543,
2021-09-29 13:30:00,-17.06287846628564,
2021-09-29 15:00:00,-15.533859091462787,
2021-09-29 15:30:30,-15.533859091462787,
2021-09-29 23:59:59,-15.18662161189466,c
2021-09-30 00:00:00,-14.38287549212777,
2021-09-30 10:00:00,-13.364278152272014,
2021-09-30 10:30:00,-14.749724231836586,
2021-09-30 12:00:00,-7.973459182252948,
2021-09-30 13:30:00,-12.489225334019554,
2021-09-30 15:00:00,-13.018493781574037,
2021-09-30 15:30:30,-13.018493781574037,
2021-09-30 23:59:59,-17.104382428418965,c
2021-10-01 00:00:00,-13.746834484290135,
2021-10-01 10:00:00,-7.642646541768851,
2021-10-01 10:30:00,-2.981279359503957,
2021-10-01 12:00:00,-5.949732708706224,
2021-10-01 13:30:00,-1.302306119722017,
2021-10-01 15:00:00,-0.7111210032317334,
2021-10-01 15:30:30,-0.7111210032317334,s
2021-10-01 23:59:59,0.0,a
2021-10-04 00:00:00,14.95963170045559,
2021-10-04 10:00:00,36.36523045721009,
2021-10-04 10:30:00,33.70872987078938,
2021-10-04 12:00:00,34.567762309397644,
2021-10-04 13:30:00,33.06704604812009,
2021-10-04 15:00:00,28.553780237304125,
2021-10-04 15:30:30,28.553780237304125,
2021-10-04 23:59:59,27.943923792610505,c
2021-10-05 00:00:00,29.869300898313917,
2021-10-05 10:00:00,34.18587800877907,
2021-10-05 10:30:00,42.4864722857198,
2021-10-05 12:00:00,41.275237463751246,
2021-10-05 13:30:00,41.276398226376095,
2021-10-05 15:00:00,39.42832060615466,
2021-10-05 15:30:30,39.42832060615466,
2021-10-05 23:59:59,40.45406406287144,c
2021-10-06 00:00:00,37.63519924111229,
2021-10-06 10:00:00,35.27067596794721,
2021-10-06 10:30:00,27.670259327267757,
2021-10-06 12:00:00,30.18122932482089,
2021-10-06 13:30:00,28.29271608824262,
2021-10-06 15:00:00,28.982982656159912,
2021-10-06 15:30:30,28.982982656159912,
2021-10-06 23:59:59,29.826900536379355,c
2021-10-07 00:00:00,28.48523523215767,
2021-10-07 10:00:00,29.5575871078956,
2021-10-07 10:30:00,31.17651264058449,
2021-10-07 12:00:00,30.008948079548134,
2021-10-07 13:30:00,29.314762761846005,
2021-10-07 15:00:00,31.888903680173748,
2021-10-07 15:30:30,31.888903680173748,
2021-10-07 23:59:59,30.68202032301312,e
2021-10-08 00:00:00,32.79467353912599,
2021-10-08 10:00:00,31.370366513328285,
2021-10-08 10:30:00,33.15924244345028,
2021-10-08 12:00:00,31.918767002447268,
2021-10-08 13:30:00,28.23868912645331,
2021-10-08 15:00:00,30.320536072092523,
2021-10-08 15:30:30,30.320536072092523,
2021-10-08 23:59:59,29.891602640934963,w
2021-10-11 00:00:00,34.941423034295475,
2021-10-11 10:00:00,28.142640978842593,
2021-10-11 10:30:00,26.517553649815987,
2021-10-11 12:00:00,26.530427168249282,
2021-10-11 13:30:00,18.019984541960277,
2021-10-11 15:00:00,19.558045763249012,
2021-10-11 15:30:30,19.558045763249012,
2021-10-11 23:59:59,20.924840341825735,c
2021-10-12 00:00:00,20.804032017541772,
2021-10-12 10:00:00,23.654233618299784,
2021-10-12 10:30:00,23.318634851167616,
2021-10-12 12:00:00,22.43320682628577,
2021-10-12 13:30:00,24.95769739518908,
2021-10-12 15:00:00,27.24910330675631,
2021-10-12 15:30:30,27.24910330675631,
2021-10-12 23:59:59,25.95511014214884,c
2021-10-13 00:00:00,23.171017447574634,
2021-10-13 10:00:00,24.498916282373393,
2021-10-13 10:30:00,20.670689106723046,
2021-10-13 12:00:00,17.454861688732343,
2021-10-13 13:30:00,16.864488822908953,
2021-10-13 15:00:00,16.086387925484026,
2021-10-13 15:30:30,16.086387925484026,
2021-10-13 23:59:59,17.478116349076764,c
2021-10-14 00:00:00,19.56136692822193,
2021-10-14 10:00:00,15.97196318856808,
2021-10-14 10:30:00,14.088089855161572,
2021-10-14 12:00:00,14.979487243078855,
2021-10-14 13:30:00,13.979067868448608,
2021-10-14 15:00:00,18.169018663539553,
2021-10-14 15:30:30,18.169018663539553,
2021-10-14 23:59:59,17.58159541732128,c
2021-10-15 00:00:00,21.29698852005984,
2021-10-15 10:00:00,25.41125114407525,
2021-10-15 10:30:00,25.589659602637127,
2021-10-15 12:00:00,29.950499853643016,
2021-10-15 13:30:00,30.648455355388116,
2021-10-15 15:00:00,32.446522334142855,
2021-10-15 15:30:30,32.446522334142855,
2021-10-15 23:59:59,24.240846634771422,w
2021-10-18 00:00:00,27.949315178652142,
2021-10-18 10:00:00,24.018923089499324,
2021-10-18 10:30:00,22.703057415950923,
2021-10-18 12:00:00,15.470951442421251,
2021-10-18 13:30:00,13.092164966817142,
2021-10-18 15:00:00,9.082017227064886,
2021-10-18 15:30:30,9.082017227064886,
2021-10-18 23:59:59,12.280881378173264,c
2021-10-19 00:00:00,16.246847303321438,
2021-10-19 10:00:00,6.027116544852715,
2021-10-19 10:30:00,7.534541335174994,
2021-10-19 12:00:00,8.467775209290794,
2021-10-19 13:30:00,4.697236472441249,
2021-10-19 15:00:00,-2.9723638161528267,
2021-10-19 15:30:30,-2.9723638161528267,
2021-10-19 23:59:59,-2.8218744800470335,c
2021-10-20 00:00:00,-3.6226850463150786,
2021-10-20 10:00:00,-3.3340935562687593,
2021-10-20 10:30:00,0.5089627437996729,
2021-10-20 12:00:00,-4.049128636099144,
2021-10-20 13:30:00,-2.0540964412975278,
2021-10-20 15:00:00,-0.9419442324892806,
2021-10-20 15:30:30,-0.9419442324892806,
2021-10-20 23:59:59,-0.13761897578329574,c
2021-10-21 00:00:00,-4.1842246406117605,
2021-10-21 10:00:00,5.322403545827941,
2021-10-21 10:30:00,8.182786206986956,
2021-10-21 12:00:00,6.189658762033163,
2021-10-21 13:30:00,3.7587780367016066,
2021-10-21 15:00:00,6.620912925343147,
2021-10-21 15:30:30,6.620912925343147,
2021-10-21 23:59:59,8.029600724536175,c
