date,SCHWAB_2021_Q3,meta
2021-08-16 00:00:00,-248.20445547309834,
2021-08-16 10:00:00,-291.4731547203806,
2021-08-16 10:30:00,-327.11820357480593,
2021-08-16 12:00:00,-300.13384279142264,
2021-08-16 13:30:00,-309.4143376392462,
2021-08-16 15:00:00,-308.1971822876283,
2021-08-16 15:30:30,-308.1971822876283,
2021-08-16 23:59:59,-323.8053056545845,c
2021-08-17 00:00:00,-332.9896905496502,
2021-08-17 10:00:00,-318.8545212635932,
2021-08-17 10:30:00,-312.0046210399715,
2021-08-17 12:00:00,-328.6050462677412,
2021-08-17 13:30:00,-326.3200554686144,
2021-08-17 15:00:00,-326.3465427953452,
2021-08-17 15:30:30,-326.3465427953452,
2021-08-17 23:59:59,-328.2450887395175,c
2021-08-18 00:00:00,-307.3119520009811,
2021-08-18 10:00:00,-341.56088190437396,
2021-08-18 10:30:00,-341.99102398470046,
2021-08-18 12:00:00,-303.1848855083413,
2021-08-18 13:30:00,-285.3757075826455,
2021-08-18 15:00:00,-282.9500386073136,
2021-08-18 15:30:30,-282.9500386073136,
2021-08-18 23:59:59,-287.0369519347784,c
2021-08-19 00:00:00,-290.64455440149374,
2021-08-19 10:00:00,-323.53457464731963,
2021-08-19 10:30:00,-310.1543965122733,
2021-08-19 12:00:00,-312.28479938771665,
2021-08-19 13:30:00,-316.6403280427831,
2021-08-19 15:00:00,-332.98600626638273,
2021-08-19 15:30:30,-332.98600626638273,
2021-08-19 23:59:59,-344.1751931034027,c
2021-08-20 00:00:00,-349.81419547466925,
2021-08-20 10:00:00,-353.7035368683551,
2021-08-20 10:30:00,-347.10266993283295,
2021-08-20 12:00:00,-353.7960035884219,
2021-08-20 13:30:00,-344.6929058931922,
2021-08-20 15:00:00,-337.62407660572984,
2021-08-20 15:30:30,-337.62407660572984,
2021-08-20 23:59:59,-340.47310179952484,w
2021-08-23 00:00:00,-326.54373912582156,
2021-08-23 10:00:00,-302.6466701622749,
2021-08-23 10:30:00,-291.1641572894858,
2021-08-23 12:00:00,-286.4890918181289,
2021-08-23 13:30:00,-269.8629858422882,
2021-08-23 15:00:00,-270.649232459094,
2021-08-23 15:30:30,-270.649232459094,
2021-08-23 23:59:59,-266.3643553102534,c
2021-08-24 00:00:00,-256.99180409993977,
2021-08-24 10:00:00,-234.93157556276998,
2021-08-24 10:30:00,-231.43125961099162,
2021-08-24 12:00:00,-237.44419413322413,
2021-08-24 13:30:00,-222.72314369798443,
2021-08-24 15:00:00,-194.47303022782575,
2021-08-24 15:30:30,-194.47303022782575,
2021-08-24 23:59:59,-188.91989662852183,c
2021-08-25 00:00:00,-195.99185470067056,
2021-08-25 10:00:00,-198.49110048210008,
2021-08-25 10:30:00,-193.3397254726753,
2021-08-25 12:00:00,-198.6965257727963,
2021-08-25 13:30:00,-200.47854896466987,
2021-08-25 15:00:00,-201.15561100977237,
2021-08-25 15:30:30,-201.15561100977237,
2021-08-25 23:59:59,-204.72416416507696,c
2021-08-26 00:00:00,-204.93398364328988,
2021-08-26 10:00:00,-165.4536738176028,
2021-08-26 10:30:00,-185.52691440878806,
2021-08-26 12:00:00,-171.40656415330733,
2021-08-26 13:30:00,-182.01435434461058,
2021-08-26 15:00:00,-190.3961169587272,
2021-08-26 15:30:30,-190.3961169587272,
2021-08-26 23:59:59,-190.83083345331016,c
2021-08-27 00:00:00,-194.6933238486709,
2021-08-27 10:00:00,-194.93072936346897,
2021-08-27 10:30:00,-188.69980068702097,
2021-08-27 12:00:00,-178.6222765869024,
2021-08-27 13:30:00,-183.9794982193544,
2021-08-27 15:00:00,-183.87548818924773,
2021-08-27 15:30:30,-183.87548818924773,
2021-08-27 23:59:59,-188.02306068416357,w
2021-08-30 00:00:00,-172.82371847266444,
2021-08-30 10:00:00,-181.67057203127393,
2021-08-30 10:30:00,-175.0333758356399,
2021-08-30 12:00:00,-159.61223544964497,
2021-08-30 13:30:00,-157.3740712430636,
2021-08-30 15:00:00,-159.79350541450623,
2021-08-30 15:30:30,-159.79350541450623,
2021-08-30 23:59:59,-157.8757717130514,c
2021-08-31 00:00:00,-155.85248449205477,
2021-08-31 10:00:00,-148.365322195543,
2021-08-31 10:30:00,-144.21632189052337,
2021-08-31 12:00:00,-143.61979103488414,
2021-08-31 13:30:00,-126.48593515132603,
2021-08-31 15:00:00,-117.13641845809872,
2021-08-31 15:30:30,-117.13641845809872,m
2021-08-31 23:59:59,-111.48710372516308,c
2021-09-01 00:00:00,-120.36130979894398,
2021-09-01 10:00:00,-96.23397686392701,
2021-09-01 10:30:00,-88.91117777649657,
2021-09-01 12:00:00,-79.63912521935532,
2021-09-01 13:30:00,-88.94028651028208,
2021-09-01 15:00:00,-98.2840504050343,
2021-09-01 15:30:30,-98.2840504050343,
2021-09-01 23:59:59,-93.61201661522199,c
2021-09-02 00:00:00,-87.20421629474055,
2021-09-02 10:00:00,-75.43595825410199,
2021-09-02 10:30:00,-70.16460962802086,
2021-09-02 12:00:00,-49.373038032669854,
2021-09-02 13:30:00,-37.327408151908514,
2021-09-02 15:00:00,-45.32860992834782,
2021-09-02 15:30:30,-45.32860992834782,
2021-09-02 23:59:59,-41.18523022580479,c
2021-09-03 00:00:00,-39.612198768278006,
2021-09-03 10:00:00,-2.696651112927384,
2021-09-03 10:30:00,-4.186398158110023,
2021-09-03 12:00:00,-11.85227884432669,
2021-09-03 13:30:00,-19.65126276789516,
2021-09-03 15:00:00,-10.578138161081199,
2021-09-03 15:30:30,-10.578138161081199,
2021-09-03 23:59:59,0.0,a
2021-09-06 00:00:00,0.0,
2021-09-06 10:00:00,0.0,
2021-09-06 10:30:00,0.0,
2021-09-06 12:00:00,0.0,
2021-09-06 13:30:00,0.0,
2021-09-06 15:00:00,0.0,
2021-09-06 15:30:30,0.0,
2021-09-06 23:59:59,0.0,c
2021-09-07 00:00:00,20.557917545022917,
2021-09-07 10:00:00,62.706735488800064,
2021-09-07 10:30:00,72.11538128152756,
2021-09-07 12:00:00,70.20201123733546,
2021-09-07 13:30:00,77.71309675021251,
2021-09-07 15:00:00,83.71054530760983,
2021-09-07 15:30:30,83.71054530760983,
2021-09-07 23:59:59,80.03405309531684,c
2021-09-08 00:00:00,86.44964537777446,
2021-09-08 10:00:00,81.14962435646356,
2021-09-08 10:30:00,49.40772592173761,
2021-09-08 12:00:00,29.66364023174691,
2021-09-08 13:30:00,53.743966735937136,
2021-09-08 15:00:00,49.10027038883112,
2021-09-08 15:30:30,49.10027038883112,
2021-09-08 23:59:59,37.06956506102847,c
2021-09-09 00:00:00,23.724626290944627,
2021-09-09 10:00:00,69.88250036707018,
2021-09-09 10:30:00,64.59666386155368,
2021-09-09 12:00:00,92.77780702878681,
2021-09-09 13:30:00,100.59066979624839,
2021-09-09 15:00:00,107.11853600103507,
2021-09-09 15:30:30,107.11853600103507,
2021-09-09 23:59:59,111.09469119991667,c
2021-09-10 00:00:00,119.12364965255273,
2021-09-10 10:00:00,141.81107992276367,
2021-09-10 10:30:00,134.32528414570703,
2021-09-10 12:00:00,152.45718352317868,
2021-09-10 13:30:00,152.21548456075533,
2021-09-10 15:00:00,156.2790523098135,
2021-09-10 15:30:30,156.2790523098135,
2021-09-10 23:59:59,147.46802602455205,w
2021-09-13 00:00:00,126.10542324430469,
2021-09-13 10:00:00,57.45898767653199,
2021-09-13 10:30:00,76.59296047689367,
2021-09-13 12:00:00,115.5218298385659,
2021-09-13 13:30:00,126.84041126465252,
2021-09-13 15:00:00,119.63344686304993,
2021-09-13 15:30:30,119.63344686304993,
2021-09-13 23:59:59,94.34601990178021,c
2021-09-14 00:00:00,79.12241337581537,
2021-09-14 10:00:00,123.11638373611208,
2021-09-14 10:30:00,126.26702908258176,
2021-09-14 12:00:00,139.15249993139082,
2021-09-14 13:30:00,124.2329102536624,
2021-09-14 15:00:00,104.4598783453871,
2021-09-14 15:30:30,104.4598783453871,
2021-09-14 23:59:59,104.99583111800791,c
2021-09-15 00:00:00,107.36333067037287,
2021-09-15 10:00:00,109.49569638060728,
2021-09-15 10:30:00,144.82111238278276,
2021-09-15 12:00:00,127.152490487948,
2021-09-15 13:30:00,117.32218949595074,
2021-09-15 15:00:00,134.3609026213008,
2021-09-15 15:30:30,134.3609026213008,
2021-09-15 23:59:59,133.8645625072432,c
2021-09-16 00:00:00,125.05745798243481,
2021-09-16 10:00:00,158.0717672450803,
2021-09-16 10:30:00,174.37421175620744,
2021-09-16 12:00:00,175.0850396119372,
2021-09-16 13:30:00,178.43507400349586,
2021-09-16 15:00:00,175.09217224542664,
2021-09-16 15:30:30,175.09217224542664,
2021-09-16 23:59:59,179.04442879165765,c
2021-09-17 00:00:00,192.32041110234178,
2021-09-17 10:00:00,204.93388404607998,
2021-09-17 10:30:00,208.2241849072763,
2021-09-17 12:00:00,164.04600904247116,
2021-09-17 13:30:00,225.03081727420755,
2021-09-17 15:00:00,225.5713306855787,
2021-09-17 15:30:30,225.5713306855787,
2021-09-17 23:59:59,186.6271382311129,e
2021-09-20 00:00:00,132.90381379392448,
2021-09-20 10:00:00,163.8297558687027,
2021-09-20 10:30:00,147.26417767531308,
2021-09-20 12:00:00,143.35046425707702,
2021-09-20 13:30:00,140.3737243849189,
2021-09-20 15:00:00,106.02834688080071,
2021-09-20 15:30:30,106.02834688080071,
2021-09-20 23:59:59,105.13369346072108,c
2021-09-21 00:00:00,116.39478216827047,
2021-09-21 10:00:00,121.55749046374194,
2021-09-21 10:30:00,129.55158111136546,
2021-09-21 12:00:00,144.75878546477338,
2021-09-21 13:30:00,153.27239446965592,
2021-09-21 15:00:00,166.3952934114928,
2021-09-21 15:30:30,166.3952934114928,
2021-09-21 23:59:59,155.54717553378322,c
2021-09-22 00:00:00,154.37126394603456,
2021-09-22 10:00:00,143.54588049303044,
2021-09-22 10:30:00,148.7143510864335,
2021-09-22 12:00:00,150.92028277998912,
2021-09-22 13:30:00,143.48892213872142,
2021-09-22 15:00:00,149.6600191952877,
2021-09-22 15:30:30,149.6600191952877,
2021-09-22 23:59:59,160.42521563636603,c
2021-09-23 00:00:00,173.62754955659557,
2021-09-23 10:00:00,145.67714993784608,
2021-09-23 10:30:00,144.8062897306782,
2021-09-23 12:00:00,151.3039178582236,
2021-09-23 13:30:00,157.43393534852243,
2021-09-23 15:00:00,164.4260621188871,
2021-09-23 15:30:30,164.4260621188871,
2021-09-23 23:59:59,183.75947469223303,c
2021-09-24 00:00:00,171.8234667679854,
2021-09-24 10:00:00,135.23338123247856,
2021-09-24 10:30:00,148.83702325345763,
2021-09-24 12:00:00,144.2595111096229,
2021-09-24 13:30:00,149.92300040421566,
2021-09-24 15:00:00,131.33397123739758,
2021-09-24 15:30:30,131.33397123739758,
2021-09-24 23:59:59,137.4443034603546,w
2021-09-27 00:00:00,125.71397852118378,
2021-09-27 10:00:00,87.7347677899213,
2021-09-27 10:30:00,105.44114712535298,
2021-09-27 12:00:00,113.82277741725994,
2021-09-27 13:30:00,105.91663909689856,
2021-09-27 15:00:00,100.30183502731796,
2021-09-27 15:30:30,100.30183502731796,
2021-09-27 23:59:59,109.60723854669322,c
2021-09-28 00:00:00,88.42368733565019,
2021-09-28 10:00:00,45.943084223658104,
2021-09-28 10:30:00,38.42817789707908,
2021-09-28 12:00:00,25.54197774078,
2021-09-28 13:30:00,34.87339961831793,
2021-09-28 15:00:00,35.31006051461867,
2021-09-28 15:30:30,35.31006051461867,
2021-09-28 23:59:59,24.04390367622699,c
2021-09-29 00:00:00,41.55047415766728,
2021-09-29 10:00:00,38.49056562665862,
2021-09-29 10:30:00,25.263309479788973,
2021-09-29 12:00:00,-10.187700677492955,
2021-09-29 13:30:00,-27.824328862890013,
2021-09-29 15:00:00,-21.39484355631322,
2021-09-29 15:30:30,-21.39484355631322,
2021-09-29 23:59:59,-38.48390817622732,c
2021-09-30 00:00:00,-27.465251446737,
2021-09-30 10:00:00,-38.47620682428686,
2021-09-30 10:30:00,-30.964215292963388,
2021-09-30 12:00:00,-6.410962787511551,
2021-09-30 13:30:00,14.981126443065932,
2021-09-30 15:00:00,32.3609956548824,
2021-09-30 15:30:30,32.3609956548824,
2021-09-30 23:59:59,44.33263649072853,c
2021-10-01 00:00:00,45.35700791615358,
2021-10-01 10:00:00,4.278398562222321,
2021-10-01 10:30:00,-5.489409696346684,
2021-10-01 12:00:00,-0.577464027530425,
2021-10-01 13:30:00,-15.503827305036396,
2021-10-01 15:00:00,-20.243418584439894,
2021-10-01 15:30:30,-20.243418584439894,
2021-10-01 23:59:59,-0.685252749117069,w
2021-10-04 00:00:00,-7.2392248220385795,
2021-10-04 10:00:00,-55.798851475990034,
2021-10-04 10:30:00,-79.25276259697529,
2021-10-04 12:00:00,-75.95498060681865,
2021-10-04 13:30:00,-71.28760758032541,
2021-10-04 15:00:00,-60.13848905448975,
2021-10-04 15:30:30,-60.13848905448975,
2021-10-04 23:59:59,-72.34274432610908,c
2021-10-05 00:00:00,-65.01418511640026,
2021-10-05 10:00:00,-29.679294311004867,
2021-10-05 10:30:00,-51.27801273385404,
2021-10-05 12:00:00,-74.02494283967195,
2021-10-05 13:30:00,-76.01808129029558,
2021-10-05 15:00:00,-65.56787967605038,
2021-10-05 15:30:30,-65.56787967605038,
2021-10-05 23:59:59,-57.98182521204939,c
2021-10-06 00:00:00,-60.29894821376189,
2021-10-06 10:00:00,-45.3200662333025,
2021-10-06 10:30:00,-30.443321288208892,
2021-10-06 12:00:00,6.422132814033944,
2021-10-06 13:30:00,-19.844206793175715,
2021-10-06 15:00:00,-3.6100293618428623,
2021-10-06 15:30:30,-3.6100293618428623,
2021-10-06 23:59:59,-20.87965298321643,c
2021-10-07 00:00:00,-24.88074876526008,
2021-10-07 10:00:00,-20.70648838604785,
2021-10-07 10:30:00,-19.894293371001083,
2021-10-07 12:00:00,-12.191086018913381,
2021-10-07 13:30:00,-15.482025354477344,
2021-10-07 15:00:00,-11.988576005254515,
2021-10-07 15:30:30,-11.988576005254515,
2021-10-07 23:59:59,-21.243089463385047,c
2021-10-08 00:00:00,-7.747497472634166,
2021-10-08 10:00:00,-25.972831817517374,
2021-10-08 10:30:00,-6.649198869484792,
2021-10-08 12:00:00,-42.34277544643743,
2021-10-08 13:30:00,-36.72336267276131,
2021-10-08 15:00:00,-37.564001036346156,
2021-10-08 15:30:30,-37.564001036346156,
2021-10-08 23:59:59,-42.924571697154704,w
