date,MSCI_FACT_INTL_2021_Q2,meta
2021-04-12 00:00:00,-161.90863223341387,
2021-04-12 10:00:00,-170.32797615429172,
2021-04-12 10:30:00,-171.12597130848724,
2021-04-12 12:00:00,-179.61561976977055,
2021-04-12 13:30:00,-191.3847073230304,
2021-04-12 15:00:00,-189.4761970410708,
2021-04-12 15:30:30,-189.4761970410708,
2021-04-12 23:59:59,-188.71600016586535,c
2021-04-13 00:00:00,-196.32984468274992,
2021-04-13 10:00:00,-229.42036197848165,
2021-04-13 10:30:00,-222.25593674500647,
2021-04-13 12:00:00,-215.0898403231663,
2021-04-13 13:30:00,-229.73947226664689,
2021-04-13 15:00:00,-228.75258034524552,
2021-04-13 15:30:30,-228.75258034524552,
2021-04-13 23:59:59,-231.1872730753554,c
2021-04-14 00:00:00,-234.56343753133126,
2021-04-14 10:00:00,-215.26985371827584,
2021-04-14 10:30:00,-199.07351087760037,
2021-04-14 12:00:00,-185.28723878541814,
2021-04-14 13:30:00,-191.07058612162746,
2021-04-14 15:00:00,-184.43134379567584,
2021-04-14 15:30:30,-184.43134379567584,
2021-04-14 23:59:59,-182.84991367880673,c
2021-04-15 00:00:00,-196.8864910018723,
2021-04-15 10:00:00,-226.7904516162647,
2021-04-15 10:30:00,-238.19616168640016,
2021-04-15 12:00:00,-230.74163954834353,
2021-04-15 13:30:00,-248.18933508773694,
2021-04-15 15:00:00,-242.2902428410796,
2021-04-15 15:30:30,-242.2902428410796,
2021-04-15 23:59:59,-239.49874754918494,c
2021-04-16 00:00:00,-230.36840156993378,
2021-04-16 10:00:00,-215.64274611700125,
2021-04-16 10:30:00,-217.22277371851806,
2021-04-16 12:00:00,-224.1371542982729,
2021-04-16 13:30:00,-221.96487417902858,
2021-04-16 15:00:00,-219.2143000047106,
2021-04-16 15:30:30,-219.2143000047106,
2021-04-16 23:59:59,-219.75669809180954,w
2021-04-19 00:00:00,-213.01666892918036,
2021-04-19 10:00:00,-209.18267202144523,
2021-04-19 10:30:00,-199.8825824588074,
2021-04-19 12:00:00,-199.69399468336167,
2021-04-19 13:30:00,-193.64887956625523,
2021-04-19 15:00:00,-195.07885521951505,
2021-04-19 15:30:30,-195.07885521951505,
2021-04-19 23:59:59,-196.5194540727881,c
2021-04-20 00:00:00,-197.91670717904276,
2021-04-20 10:00:00,-224.6921419450863,
2021-04-20 10:30:00,-221.53689854853292,
2021-04-20 12:00:00,-217.88197354051943,
2021-04-20 13:30:00,-226.92821832900904,
2021-04-20 15:00:00,-227.47242316575228,
2021-04-20 15:30:30,-227.47242316575228,
2021-04-20 23:59:59,-230.09665597121477,c
2021-04-21 00:00:00,-231.56828637832825,
2021-04-21 10:00:00,-237.24581358161493,
2021-04-21 10:30:00,-232.52953304279902,
2021-04-21 12:00:00,-232.55815701210656,
2021-04-21 13:30:00,-229.6595410769097,
2021-04-21 15:00:00,-220.20347285875766,
2021-04-21 15:30:30,-220.20347285875766,
2021-04-21 23:59:59,-225.2321684583568,c
2021-04-22 00:00:00,-224.08561533373472,
2021-04-22 10:00:00,-238.02370021817296,
2021-04-22 10:30:00,-245.8798316861447,
2021-04-22 12:00:00,-227.33751674890766,
2021-04-22 13:30:00,-221.6704433306694,
2021-04-22 15:00:00,-217.8441957407315,
2021-04-22 15:30:30,-217.8441957407315,
2021-04-22 23:59:59,-217.371968480929,c
2021-04-23 00:00:00,-220.67186076728967,
2021-04-23 10:00:00,-215.76629156869694,
2021-04-23 10:30:00,-207.14471508758675,
2021-04-23 12:00:00,-220.06762115333356,
2021-04-23 13:30:00,-218.45824949993903,
2021-04-23 15:00:00,-216.25135267863243,
2021-04-23 15:30:30,-216.25135267863243,
2021-04-23 23:59:59,-216.57124574436534,w
2021-04-26 00:00:00,-216.64365524140294,
2021-04-26 10:00:00,-199.38144586008104,
2021-04-26 10:30:00,-200.895261164266,
2021-04-26 12:00:00,-203.02092168517845,
2021-04-26 13:30:00,-208.06430726747385,
2021-04-26 15:00:00,-217.71701801298832,
2021-04-26 15:30:30,-217.71701801298832,
2021-04-26 23:59:59,-220.80450020553292,c
2021-04-27 00:00:00,-222.10093535117255,
2021-04-27 10:00:00,-205.55020969701468,
2021-04-27 10:30:00,-207.82498179722222,
2021-04-27 12:00:00,-207.0765137150471,
2021-04-27 13:30:00,-213.8873437635018,
2021-04-27 15:00:00,-205.02056444719358,
2021-04-27 15:30:30,-205.02056444719358,
2021-04-27 23:59:59,-199.1923323336879,c
2021-04-28 00:00:00,-189.39852117665941,
2021-04-28 10:00:00,-201.88626482364532,
2021-04-28 10:30:00,-191.4907987078857,
2021-04-28 12:00:00,-186.08155242325256,
2021-04-28 13:30:00,-193.62859622154804,
