date,BRL_FTSE_2021_Q1,meta
2021-01-08 00:00:00,884.1130009294648,
2021-01-08 10:00:00,559.129811406392,
2021-01-08 10:30:00,550.9188668612569,
2021-01-08 12:00:00,666.3397892469184,
2021-01-08 13:30:00,659.4106443533183,
2021-01-08 15:00:00,665.509253830869,
2021-01-08 15:30:30,665.509253830869,
2021-01-08 23:59:59,814.7459075652478,w
2021-01-11 00:00:00,648.4176866843463,
2021-01-11 10:00:00,741.3267771315404,
2021-01-11 10:30:00,701.4603397411047,
2021-01-11 12:00:00,748.4910112365469,
2021-01-11 13:30:00,718.1731260408415,
2021-01-11 15:00:00,708.8739800191688,
2021-01-11 15:30:30,708.8739800191688,
2021-01-11 23:59:59,750.9455153566851,c
2021-01-12 00:00:00,808.8007520776537,
2021-01-12 10:00:00,688.5320957178246,
2021-01-12 10:30:00,759.9099703976826,
2021-01-12 12:00:00,808.8433271349713,
2021-01-12 13:30:00,764.2403927660653,
2021-01-12 15:00:00,843.0600651593668,
2021-01-12 15:30:30,843.0600651593668,
2021-01-12 23:59:59,526.6921308550045,c
2021-01-13 00:00:00,504.537863208594,
2021-01-13 10:00:00,330.69038373242074,
2021-01-13 10:30:00,420.362320814751,
2021-01-13 12:00:00,340.32896375932614,
2021-01-13 13:30:00,327.6372362129223,
2021-01-13 15:00:00,264.43545755352534,
2021-01-13 15:30:30,264.43545755352534,
2021-01-13 23:59:59,245.84043253839263,c
2021-01-14 00:00:00,331.14098711607585,
2021-01-14 10:00:00,326.9355897601272,
2021-01-14 10:30:00,368.9365993488682,
2021-01-14 12:00:00,443.2108738146653,
2021-01-14 13:30:00,488.24366959055624,
2021-01-14 15:00:00,498.6960985505393,
2021-01-14 15:30:30,498.6960985505393,
2021-01-14 23:59:59,389.04469642321055,c
2021-01-15 00:00:00,272.09210179598267,
2021-01-15 10:00:00,145.30359153938844,
2021-01-15 10:30:00,6.670238638391311,
2021-01-15 12:00:00,81.46952406387936,
2021-01-15 13:30:00,49.30275460206758,
2021-01-15 15:00:00,-57.849630546403205,
2021-01-15 15:30:30,-57.849630546403205,
2021-01-15 23:59:59,7.805046948631571,w
2021-01-18 00:00:00,44.770736980870424,
2021-01-18 10:00:00,154.71067589822997,
2021-01-18 10:30:00,181.58361316404807,
2021-01-18 12:00:00,144.3995466271026,
2021-01-18 13:30:00,226.51514741225765,
2021-01-18 15:00:00,89.44690144094966,
2021-01-18 15:30:30,89.44690144094966,
2021-01-18 23:59:59,47.22463005192549,c
2021-01-19 00:00:00,88.25511474326049,
2021-01-19 10:00:00,-232.42252548174656,
2021-01-19 10:30:00,-207.1908030899267,
2021-01-19 12:00:00,-200.2364524955483,
2021-01-19 13:30:00,-187.27058829171438,
2021-01-19 15:00:00,-119.02393018438488,
2021-01-19 15:30:30,-119.02393018438488,
2021-01-19 23:59:59,46.675732977520966,c
2021-01-20 00:00:00,139.7134398319613,
2021-01-20 10:00:00,-5.373633656625316,
2021-01-20 10:30:00,-45.11091421603123,
2021-01-20 12:00:00,-127.05741787722764,
2021-01-20 13:30:00,-66.171292465031,
2021-01-20 15:00:00,-88.90860975909709,
2021-01-20 15:30:30,-88.90860975909709,
2021-01-20 23:59:59,-136.43041031123175,c
