date,DJSECT_2021_Q1,meta
2021-03-18 10:00:00,11.865082585896971,
2021-03-18 10:30:00,8.642890122751396,
2021-03-18 12:00:00,10.944205003074558,
2021-03-18 13:30:00,9.811713486962276,
2021-03-18 15:00:00,-10.866777894194684,
2021-03-18 15:30:30,-10.866777894194684,
2021-03-18 23:59:59,-18.429855420242575,c
2021-03-19 00:00:00,0.7669492812322005,
2021-03-19 10:00:00,14.156925043364936,
2021-03-19 10:30:00,11.326438464701482,
2021-03-19 12:00:00,3.503875266263094,
2021-03-19 13:30:00,7.934901114396325,
2021-03-19 15:00:00,-1.558276408591155,
2021-03-19 15:30:30,-1.558276408591155,
2021-03-19 23:59:59,21.98956106336766,e
2021-03-22 00:00:00,30.033114665194375,
2021-03-22 10:00:00,46.74305580303849,
2021-03-22 10:30:00,63.34125256394168,
2021-03-22 12:00:00,60.59105382340476,
2021-03-22 13:30:00,57.76233721311678,
2021-03-22 15:00:00,62.13968288075273,
2021-03-22 15:30:30,62.13968288075273,
2021-03-22 23:59:59,47.930906346995016,c
2021-03-23 00:00:00,55.61891153987062,
2021-03-23 10:00:00,39.641490900505346,
2021-03-23 10:30:00,50.067116690144985,
2021-03-23 12:00:00,42.97601945778547,
2021-03-23 13:30:00,37.03982799156495,
2021-03-23 15:00:00,52.73523317279796,
2021-03-23 15:30:30,52.73523317279796,
2021-03-23 23:59:59,48.05268396727831,c
2021-03-24 00:00:00,26.42772221372229,
2021-03-24 10:00:00,-5.652805330506908,
2021-03-24 10:30:00,-24.05444745462887,
2021-03-24 12:00:00,-33.27760338362509,
2021-03-24 13:30:00,-31.29043855204054,
2021-03-24 15:00:00,-37.86217147613115,
2021-03-24 15:30:30,-37.86217147613115,
2021-03-24 23:59:59,-33.90657708648655,c
2021-03-25 00:00:00,-59.8680138538723,
2021-03-25 10:00:00,-38.29690167789613,
2021-03-25 10:30:00,-28.091548443586134,
2021-03-25 12:00:00,-53.9592573406394,
2021-03-25 13:30:00,-64.34377009297168,
2021-03-25 15:00:00,-76.89029274138784,
2021-03-25 15:30:30,-76.89029274138784,
2021-03-25 23:59:59,-94.93995660157839,c
2021-03-26 00:00:00,-93.26603756850022,
2021-03-26 10:00:00,-72.9845865094228,
2021-03-26 10:30:00,-79.64400905749653,
2021-03-26 12:00:00,-95.0245321887503,
2021-03-26 13:30:00,-99.21189001643916,
2021-03-26 15:00:00,-118.90406807907266,
2021-03-26 15:30:30,-118.90406807907266,
2021-03-26 23:59:59,-111.07932488012898,w
2021-03-29 00:00:00,-87.72830692937782,
2021-03-29 10:00:00,-105.35848463768616,
2021-03-29 10:30:00,-113.76858845234142,
2021-03-29 12:00:00,-98.2191015197186,
2021-03-29 13:30:00,-86.45892368104,
2021-03-29 15:00:00,-88.98894843147082,
2021-03-29 15:30:30,-88.98894843147082,
2021-03-29 23:59:59,-77.6546800266965,c
2021-03-30 00:00:00,-84.39156609059364,
2021-03-30 10:00:00,-96.51470354478238,
2021-03-30 10:30:00,-83.24593740074488,
2021-03-30 12:00:00,-80.65185853853859,
2021-03-30 13:30:00,-74.56361368722764,
2021-03-30 15:00:00,-79.61817199475013,
2021-03-30 15:30:30,-79.61817199475013,
2021-03-30 23:59:59,-72.93218280190717,c
2021-03-31 00:00:00,-53.046251310527396,
2021-03-31 10:00:00,-32.977450191878006,
2021-03-31 10:30:00,-13.881281899098667,
2021-03-31 12:00:00,-15.193981989977829,
2021-03-31 13:30:00,-26.54256425860831,
2021-03-31 15:00:00,-23.627110614609137,
2021-03-31 15:30:30,-23.627110614609137,
2021-03-31 23:59:59,-11.544734084433685,c
2021-04-01 00:00:00,1.6266277374697893,
2021-04-01 10:00:00,21.58055223644692,
2021-04-01 10:30:00,5.363755024275179,
2021-04-01 12:00:00,-12.791156590569017,
2021-04-01 13:30:00,-20.175480128699974,
2021-04-01 15:00:00,-4.27454832779199,
2021-04-01 15:30:30,-4.27454832779199,
2021-04-01 23:59:59,-8.260059007976679,c
2021-04-02 00:00:00,-8.260059007976679,
2021-04-02 10:00:00,-8.260059007976679,
2021-04-02 10:30:00,-8.260059007976679,
2021-04-02 12:00:00,-8.260059007976679,
2021-04-02 13:30:00,-8.260059007976679,
2021-04-02 15:00:00,-8.260059007976679,
2021-04-02 15:30:30,-8.260059007976679,
2021-04-02 23:59:59,-8.260059007976679,w
