date,EU_FTSE_DM_SC_2022_Q3,meta
2022-07-22 10:30:00,-68.59027876452404,
2022-07-22 11:00:00,-68.28083191597484,
2022-07-22 23:59:59,-62.06390576129421,w
2022-07-25 00:00:00,-77.34353678802985,
2022-07-25 03:30:00,-68.05518917575316,
2022-07-25 04:00:00,-69.55349189362343,
2022-07-25 06:00:00,-114.68619438892823,
2022-07-25 08:00:00,-119.96634951916009,
2022-07-25 10:30:00,-94.43150898712075,
2022-07-25 11:00:00,-78.11209038588709,
2022-07-25 23:59:59,-93.87398996406475,c
2022-07-26 00:00:00,-81.99921695022805,
2022-07-26 03:30:00,-81.41541865807955,
2022-07-26 04:00:00,-78.9448552901042,
2022-07-26 06:00:00,-72.11327949718988,
2022-07-26 08:00:00,-59.58636606258872,
2022-07-26 10:30:00,-70.43923226446233,
2022-07-26 11:00:00,-76.37397371959025,
2022-07-26 23:59:59,-77.01055942472564,c
2022-07-27 00:00:00,-85.6080872092675,
2022-07-27 03:30:00,-78.6674114548775,
2022-07-27 04:00:00,-78.06333525336989,
2022-07-27 06:00:00,-86.50515595892372,
2022-07-27 08:00:00,-87.485972102955,
2022-07-27 10:30:00,-94.87535639639671,
2022-07-27 11:00:00,-97.38201241692789,
2022-07-27 23:59:59,-92.88322735526955,c
2022-07-28 00:00:00,-77.50117342456959,
2022-07-28 03:30:00,-61.931069629894694,
2022-07-28 04:00:00,-58.63916660287536,
2022-07-28 06:00:00,-35.11848614345291,
2022-07-28 08:00:00,-35.17848972834395,
2022-07-28 10:30:00,-50.388767285633435,
2022-07-28 11:00:00,-52.44416502649854,
2022-07-28 23:59:59,-54.72889925187566,c
2022-07-29 00:00:00,-69.11230337197155,
2022-07-29 03:30:00,-63.58878543886881,
2022-07-29 04:00:00,-51.40000218335756,
2022-07-29 06:00:00,-69.86153206868572,
2022-07-29 08:00:00,-88.02872504223689,
2022-07-29 10:30:00,-99.72962729402943,
2022-07-29 11:00:00,-92.96513006477412,
2022-07-29 23:59:59,-93.32534564111127,w
2022-08-01 00:00:00,-90.63378588075892,
2022-08-01 03:30:00,-94.99895017420937,
2022-08-01 04:00:00,-103.38543958358133,
2022-08-01 06:00:00,-128.21458987920235,
2022-08-01 08:00:00,-132.86373769985312,
2022-08-01 10:30:00,-139.48244043342785,
2022-08-01 11:00:00,-130.77704399962144,
2022-08-01 23:59:59,-123.28083812905896,c
2022-08-02 00:00:00,-120.80871718033,
2022-08-02 03:30:00,-103.97441388190404,
2022-08-02 04:00:00,-97.22226886636994,
2022-08-02 06:00:00,-93.51519848458241,
2022-08-02 08:00:00,-88.72185511424786,
2022-08-02 10:30:00,-90.78194955746143,
2022-08-02 11:00:00,-95.55202574985287,
2022-08-02 23:59:59,-86.65530068690327,c
2022-08-03 00:00:00,-77.92810849456329,
2022-08-03 03:30:00,-75.77779510546944,
2022-08-03 04:00:00,-70.93075406412203,
2022-08-03 06:00:00,-75.78912974793347,
2022-08-03 08:00:00,-67.52450653168736,
2022-08-03 10:30:00,-84.72573668941862,
2022-08-03 11:00:00,-85.4820978315001,
2022-08-03 23:59:59,-94.28239776402208,c
2022-08-04 00:00:00,-109.35791833198621,
2022-08-04 03:30:00,-143.7008833037886,
2022-08-04 04:00:00,-138.95834738402786,
2022-08-04 06:00:00,-142.00441015565622,
2022-08-04 08:00:00,-163.5425786840101,
2022-08-04 10:30:00,-169.30336690741896,
2022-08-04 11:00:00,-172.0662080058463,
2022-08-04 23:59:59,-143.78838016307037,c
2022-08-05 00:00:00,-145.8953113318874,
2022-08-05 03:30:00,-152.01871392588808,
2022-08-05 04:00:00,-148.02897357002595,
2022-08-05 06:00:00,-156.22517180484482,
2022-08-05 08:00:00,-151.29877120793216,
2022-08-05 10:30:00,-131.3084598309476,
2022-08-05 11:00:00,-125.70265062971612,
2022-08-05 23:59:59,-115.53532366642314,w
2022-08-08 00:00:00,-127.08946817758161,
2022-08-08 03:30:00,-109.47175598391168,
2022-08-08 04:00:00,-114.5936417985331,
2022-08-08 06:00:00,-106.49577153135851,
2022-08-08 08:00:00,-117.03555947928609,
2022-08-08 10:30:00,-110.444298763544,
2022-08-08 11:00:00,-122.73715110889839,
2022-08-08 23:59:59,-113.6680128607902,c
2022-08-09 00:00:00,-112.39611778116563,
2022-08-09 03:30:00,-119.92235568972305,
2022-08-09 04:00:00,-118.802181287454,
2022-08-09 06:00:00,-135.77530106016857,
2022-08-09 08:00:00,-120.75095508838771,
2022-08-09 10:30:00,-110.2351677849129,
2022-08-09 11:00:00,-101.36671232893096,
2022-08-09 23:59:59,-104.49915819789257,c
2022-08-10 00:00:00,-101.5201791115922,
2022-08-10 03:30:00,-123.09559736013871,
2022-08-10 04:00:00,-117.02243549796809,
2022-08-10 06:00:00,-103.59460288549135,
2022-08-10 08:00:00,-110.19634639375235,
2022-08-10 10:30:00,-141.35589767063527,
2022-08-10 11:00:00,-135.94558856613887,
2022-08-10 23:59:59,-152.50170253775687,c
2022-08-11 00:00:00,-135.06170407056305,
2022-08-11 03:30:00,-101.22475659040322,
2022-08-11 04:00:00,-97.62389931682551,
2022-08-11 06:00:00,-108.6024570169521,
2022-08-11 08:00:00,-123.98593833990428,
2022-08-11 10:30:00,-120.87139713411085,
2022-08-11 11:00:00,-115.99765669200283,
2022-08-11 23:59:59,-113.13949459079919,c
2022-08-12 00:00:00,-81.73795706974157,
2022-08-12 03:30:00,-113.93728607140996,
2022-08-12 04:00:00,-140.4346115788922,
2022-08-12 06:00:00,-157.85761617724927,
2022-08-12 08:00:00,-147.80508295983586,
2022-08-12 10:30:00,-143.18889182350583,
2022-08-12 11:00:00,-131.87062677716307,
2022-08-12 23:59:59,-127.08992455055481,w
2022-08-15 00:00:00,-116.84564221295415,
2022-08-15 03:30:00,-102.32927429372484,
2022-08-15 04:00:00,-84.03003122943953,
2022-08-15 06:00:00,-98.00806654820238,
2022-08-15 08:00:00,-100.3184594898525,
2022-08-15 10:30:00,-101.21112860956367,
2022-08-15 11:00:00,-101.78153175774204,
2022-08-15 23:59:59,-99.7577051842301,c
2022-08-16 00:00:00,-117.97854497064615,
2022-08-16 03:30:00,-108.4788483337658,
2022-08-16 04:00:00,-109.7616093675796,
2022-08-16 06:00:00,-102.22954270799335,
2022-08-16 08:00:00,-92.19963862951779,
2022-08-16 10:30:00,-52.47562521541022,
2022-08-16 11:00:00,-61.423878667316046,
2022-08-16 23:59:59,-66.18097353506363,c
2022-08-17 00:00:00,-84.73890510533121,
2022-08-17 03:30:00,-100.44346489222991,
2022-08-17 04:00:00,-96.3298793884457,
2022-08-17 06:00:00,-75.22938740467009,
2022-08-17 08:00:00,-58.96212822576443,
2022-08-17 10:30:00,-35.74580625949315,
2022-08-17 11:00:00,-28.682211139029263,
2022-08-17 23:59:59,-18.362239483877758,c
2022-08-18 00:00:00,-9.647407530394645,
2022-08-18 03:30:00,14.54214358623554,
2022-08-18 04:00:00,14.070470111988413,
2022-08-18 06:00:00,-5.805831084494457,
2022-08-18 08:00:00,11.834772285761403,
2022-08-18 10:30:00,17.135933254800307,
2022-08-18 11:00:00,6.487808177876815,
2022-08-18 23:59:59,-13.219618400258128,c
2022-08-19 00:00:00,1.806169198554187,
2022-08-19 03:30:00,-18.10905378350256,
2022-08-19 04:00:00,-1.1346992836369338,
2022-08-19 06:00:00,-24.218900061070002,
2022-08-19 08:00:00,-32.49592903135145,
2022-08-19 10:30:00,-7.656602054570385,
2022-08-19 11:00:00,2.304310762773497,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,52.39921943201463,
2022-08-22 03:30:00,152.95531564852985,
2022-08-22 04:00:00,162.95327704016853,
2022-08-22 06:00:00,180.5485770101438,
2022-08-22 08:00:00,200.21084182060463,
2022-08-22 10:30:00,192.5302917728414,
2022-08-22 11:00:00,189.9982914761447,
2022-08-22 23:59:59,200.38215819338,c
2022-08-23 00:00:00,190.94997215910212,
2022-08-23 03:30:00,177.50754098072076,
2022-08-23 04:00:00,173.0895784380483,
2022-08-23 06:00:00,158.88600426211417,
2022-08-23 08:00:00,178.29267203474478,
2022-08-23 10:30:00,212.72786845120055,
2022-08-23 11:00:00,216.47556193965158,
2022-08-23 23:59:59,210.22318370828566,c
2022-08-24 00:00:00,212.92492687846038,
2022-08-24 03:30:00,177.74213239410966,
2022-08-24 04:00:00,170.22499453832967,
2022-08-24 06:00:00,188.76169600224137,
2022-08-24 08:00:00,183.84453210169949,
2022-08-24 10:30:00,220.6447773260922,
2022-08-24 11:00:00,210.36746920764955,
2022-08-24 23:59:59,215.68826477702743,c
2022-08-25 00:00:00,198.0516220106013,
2022-08-25 03:30:00,197.13577341403828,
2022-08-25 04:00:00,204.6089256482693,
2022-08-25 06:00:00,224.14508270488454,
2022-08-25 08:00:00,239.1596914753485,
2022-08-25 10:30:00,251.83943245048505,
2022-08-25 11:00:00,241.97874170441224,
2022-08-25 23:59:59,254.50419701595018,c
2022-08-26 00:00:00,232.90055766843597,
2022-08-26 03:30:00,215.3760232696082,
2022-08-26 04:00:00,221.2472226749946,
2022-08-26 06:00:00,251.8408924348489,
2022-08-26 08:00:00,246.06819585987535,
2022-08-26 10:30:00,249.1855858367316,
2022-08-26 11:00:00,283.9247424166977,
2022-08-26 23:59:59,293.04210156184604,w
2022-08-29 00:00:00,301.71881675625053,
2022-08-29 03:30:00,302.0935478316274,
2022-08-29 04:00:00,298.2925654328437,
2022-08-29 06:00:00,289.8621099957902,
2022-08-29 08:00:00,286.624262545523,
2022-08-29 10:30:00,276.4512228854646,
2022-08-29 11:00:00,289.76911276616227,
2022-08-29 23:59:59,290.6235038775951,c
2022-08-30 00:00:00,312.46619091397883,
2022-08-30 03:30:00,318.51234504990754,
2022-08-30 04:00:00,290.1758224167567,
2022-08-30 06:00:00,271.25347347861583,
2022-08-30 08:00:00,250.02452448379205,
2022-08-30 10:30:00,272.98325564712377,
2022-08-30 11:00:00,267.2669937062837,
2022-08-30 23:59:59,282.87820225727853,c
2022-08-31 00:00:00,275.0839558776633,
2022-08-31 03:30:00,283.82507152568735,
2022-08-31 04:00:00,272.5884622093563,
2022-08-31 06:00:00,255.26419989906168,
2022-08-31 08:00:00,236.17971838001904,
2022-08-31 10:30:00,254.52945516544082,
2022-08-31 11:00:00,275.92495776775354,
2022-08-31 23:59:59,301.3679636845828,c
2022-09-01 00:00:00,317.4217999289842,
2022-09-01 03:30:00,319.2409768054,
2022-09-01 04:00:00,311.8557944672681,
2022-09-01 06:00:00,303.2216248495253,
2022-09-01 08:00:00,309.88400903044385,
2022-09-01 10:30:00,310.50191155110855,
2022-09-01 11:00:00,303.57190333385074,
2022-09-01 23:59:59,307.7652580898205,c
2022-09-02 00:00:00,280.0010037507349,
2022-09-02 03:30:00,301.63650850498885,
2022-09-02 04:00:00,309.73092914021515,
2022-09-02 06:00:00,313.9432097363769,
2022-09-02 08:00:00,309.013589395232,
2022-09-02 10:30:00,295.1693927598681,
2022-09-02 11:00:00,286.0664295227077,
2022-09-02 23:59:59,288.8858959841854,w
2022-09-05 00:00:00,309.7102796897276,
2022-09-05 03:30:00,332.87286378129556,
2022-09-05 04:00:00,347.1053625086077,
2022-09-05 06:00:00,354.49080345373164,
2022-09-05 08:00:00,379.50736017146124,
2022-09-05 10:30:00,374.6290011758858,
2022-09-05 11:00:00,383.54634207576345,
2022-09-05 23:59:59,374.0709215812993,c
2022-09-06 00:00:00,362.7934531686308,
2022-09-06 03:30:00,380.8825486383901,
2022-09-06 04:00:00,366.0325198649467,
2022-09-06 06:00:00,351.489247549486,
2022-09-06 08:00:00,352.72122113071043,
2022-09-06 10:30:00,371.03398545120996,
2022-09-06 11:00:00,353.3231383277682,
2022-09-06 23:59:59,346.2487792131115,c
2022-09-07 00:00:00,367.40469277023357,
2022-09-07 03:30:00,318.84448404815356,
2022-09-07 04:00:00,347.10747659422617,
2022-09-07 06:00:00,354.58788544478745,
2022-09-07 08:00:00,343.45376508528926,
2022-09-07 10:30:00,329.5763184623197,
2022-09-07 11:00:00,318.97522762830494,
2022-09-07 23:59:59,319.9558083246398,c
2022-09-08 00:00:00,297.08743730426073,
2022-09-08 03:30:00,302.5796972486938,
2022-09-08 04:00:00,304.66663869673084,
2022-09-08 06:00:00,312.6485268318269,
2022-09-08 08:00:00,338.9079636387425,
2022-09-08 10:30:00,365.7448162547938,
2022-09-08 11:00:00,356.0992453583475,
2022-09-08 23:59:59,355.11635170981657,c
2022-09-09 00:00:00,356.3485783847539,
2022-09-09 03:30:00,369.46624980997075,
2022-09-09 04:00:00,368.42092431694067,
2022-09-09 06:00:00,356.90663446506875,
2022-09-09 08:00:00,345.03833328618947,
2022-09-09 10:30:00,359.7659917773967,
2022-09-09 11:00:00,359.5277754962975,
2022-09-09 23:59:59,364.0270235441328,w
2022-09-12 00:00:00,361.74101687052047,
2022-09-12 03:30:00,349.7018270371037,
2022-09-12 04:00:00,333.83214354629115,
2022-09-12 06:00:00,311.4288882385507,
2022-09-12 08:00:00,322.72349859126257,
2022-09-12 10:30:00,320.5144486828414,
2022-09-12 11:00:00,332.5154304815894,
2022-09-12 23:59:59,316.6759718578051,c
2022-09-13 00:00:00,293.7828164575276,
2022-09-13 03:30:00,305.88286611219473,
2022-09-13 04:00:00,298.4589132165976,
2022-09-13 06:00:00,290.83796647815757,
2022-09-13 08:00:00,293.3187877161959,
2022-09-13 10:30:00,333.34213007538415,
2022-09-13 11:00:00,340.93247238545683,
2022-09-13 23:59:59,357.71963646176016,c
2022-09-14 00:00:00,345.8866322289016,
2022-09-14 03:30:00,361.89272288265687,
2022-09-14 04:00:00,376.08839784277046,
2022-09-14 06:00:00,387.0448019950674,
2022-09-14 08:00:00,381.671136766987,
2022-09-14 10:30:00,426.6667685970929,
2022-09-14 11:00:00,416.63506334877894,
2022-09-14 23:59:59,400.84362912754915,c
2022-09-15 00:00:00,399.9318434415274,
2022-09-15 03:30:00,387.3500886441763,
2022-09-15 04:00:00,386.19331992258236,
2022-09-15 06:00:00,363.96266621005856,
2022-09-15 08:00:00,394.5846257274166,
2022-09-15 10:30:00,377.51213042953253,
2022-09-15 11:00:00,366.67504016727656,
2022-09-15 23:59:59,389.34357095311015,c
2022-09-16 00:00:00,394.9061477068289,
2022-09-16 03:30:00,416.77097946928365,
2022-09-16 04:00:00,405.7159458809601,
2022-09-16 06:00:00,347.12384307602025,
2022-09-16 08:00:00,378.08226526491654,
2022-09-16 10:30:00,367.32308194623494,
2022-09-16 11:00:00,360.2734244283992,
2022-09-16 23:59:59,376.5858368169018,e
2022-09-19 00:00:00,388.35273876716184,
2022-09-19 03:30:00,338.51675103488316,
2022-09-19 04:00:00,321.35826236979557,
2022-09-19 06:00:00,270.21569239698175,
2022-09-19 08:00:00,249.98658664720375,
2022-09-19 10:30:00,277.37021215863643,
2022-09-19 11:00:00,274.07191078130353,
2022-09-19 23:59:59,287.49994337308345,c
2022-09-20 00:00:00,281.80031536738073,
2022-09-20 03:30:00,278.01678523702526,
2022-09-20 04:00:00,276.10072041364174,
2022-09-20 06:00:00,294.9975867816234,
2022-09-20 08:00:00,303.9716941332816,
2022-09-20 10:30:00,268.3266610693572,
2022-09-20 11:00:00,269.58686589401935,
2022-09-20 23:59:59,282.36778201395475,c
2022-09-21 00:00:00,301.3886580753686,
2022-09-21 03:30:00,325.2631547649914,
2022-09-21 04:00:00,333.9557032060601,
2022-09-21 06:00:00,342.7349768815329,
2022-09-21 08:00:00,340.1271998949321,
2022-09-21 10:30:00,327.7760117493742,
2022-09-21 11:00:00,321.14556335080295,
2022-09-21 23:59:59,306.41283863734816,c
2022-09-22 00:00:00,329.0902748316025,
2022-09-22 03:30:00,303.0889319556888,
2022-09-22 04:00:00,304.5173600434268,
2022-09-22 06:00:00,294.0193577285839,
2022-09-22 08:00:00,263.5104582854062,
2022-09-22 10:30:00,260.64843271272866,
2022-09-22 11:00:00,267.9398297498418,
2022-09-22 23:59:59,260.3985637001353,c
2022-09-23 00:00:00,253.4053539084236,
2022-09-23 03:30:00,206.9419661838358,
2022-09-23 04:00:00,196.2111892245427,
2022-09-23 06:00:00,156.4873723832269,
2022-09-23 08:00:00,158.0214211743138,
2022-09-23 10:30:00,118.31504855450015,
2022-09-23 11:00:00,124.47748549999557,
2022-09-23 23:59:59,151.586461049482,w
2022-09-26 00:00:00,127.48518747649126,
2022-09-26 03:30:00,116.31834077570619,
2022-09-26 04:00:00,134.2610029878623,
2022-09-26 06:00:00,136.76927480861258,
2022-09-26 08:00:00,140.21299507488567,
2022-09-26 10:30:00,187.2391851994724,
2022-09-26 11:00:00,179.79159465039658,
2022-09-26 23:59:59,184.63139780187083,c
2022-09-27 00:00:00,173.58625538395046,
2022-09-27 03:30:00,188.39550919620126,
2022-09-27 04:00:00,191.1821213254687,
2022-09-27 06:00:00,200.86406146164262,
2022-09-27 08:00:00,206.42809573650663,
2022-09-27 10:30:00,185.12222596775973,
2022-09-27 11:00:00,179.92914774397764,
2022-09-27 23:59:59,211.58961717804158,c
2022-09-28 00:00:00,211.92044342516658,
2022-09-28 03:30:00,183.22951718300692,
2022-09-28 04:00:00,174.58585521381605,
2022-09-28 06:00:00,170.10613511955768,
2022-09-28 08:00:00,168.60101115970974,
2022-09-28 10:30:00,227.46627738392493,
2022-09-28 11:00:00,226.07508045182936,
2022-09-28 23:59:59,234.38372112682697,c
2022-09-29 00:00:00,257.5250161108273,
2022-09-29 03:30:00,257.5769683404762,
2022-09-29 04:00:00,261.325630825908,
2022-09-29 06:00:00,305.80388813127814,
2022-09-29 08:00:00,322.87158151768745,
2022-09-29 10:30:00,308.5651487241816,
2022-09-29 11:00:00,301.4049391284349,
2022-09-29 23:59:59,305.981483674918,c
2022-09-30 00:00:00,296.62735307220487,
2022-09-30 03:30:00,319.9783689084031,
2022-09-30 04:00:00,306.4610418860585,
2022-09-30 06:00:00,309.0946296954537,
2022-09-30 08:00:00,301.8394396692024,
2022-09-30 10:30:00,343.3909791840602,
2022-09-30 11:00:00,340.4597912156776,
2022-09-30 23:59:59,352.56746979871025,w
2022-10-03 00:00:00,349.85630082008635,
2022-10-03 03:30:00,371.58631421260674,
2022-10-03 04:00:00,369.13260476874797,
2022-10-03 06:00:00,360.62485254844285,
2022-10-03 08:00:00,363.49821656712174,
2022-10-03 10:30:00,372.94525346553434,
2022-10-03 11:00:00,384.28161473132167,
2022-10-03 23:59:59,372.62861343880905,c
2022-10-04 00:00:00,353.60888354206,
2022-10-04 03:30:00,343.66156814641084,
2022-10-04 04:00:00,330.0547914161076,
2022-10-04 06:00:00,325.9384069338978,
2022-10-04 08:00:00,309.5558679748708,
2022-10-04 10:30:00,293.76119201056656,
2022-10-04 11:00:00,288.7285003399888,
2022-10-04 23:59:59,289.2779991969425,c
2022-10-05 00:00:00,282.54953892841587,
2022-10-05 03:30:00,258.56156641159606,
2022-10-05 04:00:00,257.1410102065752,
2022-10-05 06:00:00,246.33425606849158,
2022-10-05 08:00:00,238.4645019901606,
2022-10-05 10:30:00,248.14324695589914,
2022-10-05 11:00:00,244.95980116330833,
2022-10-05 23:59:59,252.389165552448,c
2022-10-06 00:00:00,229.83784077338242,
2022-10-06 03:30:00,209.88230890667631,
2022-10-06 04:00:00,213.4481568263044,
2022-10-06 06:00:00,197.754935565643,
2022-10-06 08:00:00,183.5035514353561,
2022-10-06 10:30:00,177.2265386739832,
2022-10-06 11:00:00,167.65358795294975,
2022-10-06 23:59:59,197.4413159354994,c
2022-10-07 00:00:00,212.59367777732507,
2022-10-07 03:30:00,185.56343464694413,
2022-10-07 04:00:00,195.9763985164521,
2022-10-07 06:00:00,218.23473831247924,
2022-10-07 08:00:00,219.45033134220967,
2022-10-07 10:30:00,216.41942092504394,
2022-10-07 11:00:00,221.77500279568756,
2022-10-07 23:59:59,221.63146976814886,w
