date,PAR1_STAY_20220509,meta
2022-04-01 00:00:00,178.26362379243457,
2022-04-01 10:00:00,184.2441790322392,
2022-04-01 10:30:00,188.504936165197,
2022-04-01 12:00:00,191.69781681402918,
2022-04-01 13:30:00,185.69543390933748,
2022-04-01 15:00:00,194.2002674689452,
2022-04-01 15:30:30,194.2002674689452,
2022-04-01 23:59:59,193.96778822526605,w
2022-04-04 00:00:00,201.6245369820281,
2022-04-04 10:00:00,191.30447067885854,
2022-04-04 10:30:00,197.85320476834403,
2022-04-04 12:00:00,203.58438302030802,
2022-04-04 13:30:00,202.56532713824353,
2022-04-04 15:00:00,204.75206670498315,
2022-04-04 15:30:30,204.75206670498315,
2022-04-04 23:59:59,200.3599560004634,c
2022-04-05 00:00:00,198.73062266684306,
2022-04-05 10:00:00,199.42343431949752,
2022-04-05 10:30:00,192.70916976824006,
2022-04-05 12:00:00,178.941842327754,
2022-04-05 13:30:00,173.49474706960564,
2022-04-05 15:00:00,174.0438841616965,
2022-04-05 15:30:30,174.0438841616965,
2022-04-05 23:59:59,170.72909217839342,c
2022-04-06 00:00:00,167.7665744253403,
2022-04-06 10:00:00,150.11714303079745,
2022-04-06 10:30:00,151.04193978183363,
2022-04-06 12:00:00,159.93420553080034,
2022-04-06 13:30:00,161.9836818575279,
2022-04-06 15:00:00,163.64575164914828,
2022-04-06 15:30:30,163.64575164914828,
2022-04-06 23:59:59,160.53629535201893,c
2022-04-07 00:00:00,160.9865810930189,
2022-04-07 10:00:00,147.97732517216497,
2022-04-07 10:30:00,142.15094230519998,
2022-04-07 12:00:00,134.43860768386008,
2022-04-07 13:30:00,139.8913876174176,
2022-04-07 15:00:00,144.3082005391873,
2022-04-07 15:30:30,144.3082005391873,
2022-04-07 23:59:59,143.23197599798144,c
2022-04-08 00:00:00,138.86088543016223,
2022-04-08 10:00:00,130.4632316291391,
2022-04-08 10:30:00,132.98331897907084,
2022-04-08 12:00:00,134.34473282489716,
2022-04-08 13:30:00,133.500416012867,
2022-04-08 15:00:00,134.10015418162416,
2022-04-08 15:30:30,134.10015418162416,
2022-04-08 23:59:59,135.30782527321227,w
2022-04-11 00:00:00,135.4077087851112,
2022-04-11 10:00:00,156.00140972600187,
2022-04-11 10:30:00,162.5486326531893,
2022-04-11 12:00:00,159.48285076322662,
2022-04-11 13:30:00,157.14250353350087,
2022-04-11 15:00:00,156.13934311126093,
2022-04-11 15:30:30,156.13934311126093,
2022-04-11 23:59:59,157.33998417872502,c
2022-04-12 00:00:00,158.51878350381446,
2022-04-12 10:00:00,172.21554906864952,
2022-04-12 10:30:00,157.37589190804962,
2022-04-12 12:00:00,165.49971966315996,
2022-04-12 13:30:00,164.4565246901528,
2022-04-12 15:00:00,164.29160740273406,
2022-04-12 15:30:30,164.29160740273406,
2022-04-12 23:59:59,165.5502757635351,c
2022-04-13 00:00:00,170.23501150951824,
2022-04-13 10:00:00,178.28433491230763,
2022-04-13 10:30:00,179.55682463703204,
2022-04-13 12:00:00,186.66118932543156,
2022-04-13 13:30:00,187.21522538377292,
2022-04-13 15:00:00,189.44939223783936,
