date,KB_FAM_2021_Q1,meta
2021-03-16 15:00:00,-150.83445802914594,
2021-03-16 15:30:30,-150.83445802914594,
2021-03-16 23:59:59,-114.87736001507074,c
2021-03-17 00:00:00,-167.76045481900928,
2021-03-17 10:00:00,-301.18301163799333,
2021-03-17 10:30:00,-277.72569418918374,
2021-03-17 12:00:00,-333.28504488968156,
2021-03-17 13:30:00,-261.4271145415901,
2021-03-17 15:00:00,-221.31956350474547,
2021-03-17 15:30:30,-221.31956350474547,
2021-03-17 23:59:59,-211.2519840323862,c
2021-03-18 00:00:00,-297.4369562079564,
2021-03-18 10:00:00,-325.6318462219692,
2021-03-18 10:30:00,-387.70802556214585,
2021-03-18 12:00:00,-403.0144365725896,
2021-03-18 13:30:00,-379.2390321675316,
2021-03-18 15:00:00,-397.50569997944194,
2021-03-18 15:30:30,-397.50569997944194,
2021-03-18 23:59:59,-398.63023816341,c
2021-03-19 00:00:00,-287.37783874346997,
2021-03-19 10:00:00,-387.56585297060474,
2021-03-19 10:30:00,-343.6019987061045,
2021-03-19 12:00:00,-375.81632730191586,
2021-03-19 13:30:00,-329.84915605464175,
2021-03-19 15:00:00,-377.2410753096756,
2021-03-19 15:30:30,-377.2410753096756,
2021-03-19 23:59:59,-399.49761391498214,e
2021-03-22 00:00:00,-343.7921705034373,
2021-03-22 10:00:00,-394.9646935374749,
2021-03-22 10:30:00,-293.37383081065354,
2021-03-22 12:00:00,-313.18048219459206,
2021-03-22 13:30:00,-340.0402644411415,
2021-03-22 15:00:00,-336.48981018397626,
2021-03-22 15:30:30,-336.48981018397626,
2021-03-22 23:59:59,-341.97128170992346,c
2021-03-23 00:00:00,-287.3652171316344,
2021-03-23 10:00:00,-225.71254887496616,
2021-03-23 10:30:00,-230.52314818679588,
2021-03-23 12:00:00,-204.6925328848488,
2021-03-23 13:30:00,-216.41249298721004,
2021-03-23 15:00:00,-211.60231271089287,
2021-03-23 15:30:30,-211.60231271089287,
2021-03-23 23:59:59,-225.48429537019183,c
2021-03-24 00:00:00,-184.62534909453552,
2021-03-24 10:00:00,-309.56378936616784,
2021-03-24 10:30:00,-315.2563913176141,
2021-03-24 12:00:00,-312.6135434009411,
2021-03-24 13:30:00,-320.91031073494196,
2021-03-24 15:00:00,-285.21347333644826,
2021-03-24 15:30:30,-285.21347333644826,
2021-03-24 23:59:59,-203.89947862803683,c
2021-03-25 00:00:00,-207.11207335719837,
2021-03-25 10:00:00,-230.3254116684634,
2021-03-25 10:30:00,-180.7029931487873,
2021-03-25 12:00:00,-204.44999625057062,
2021-03-25 13:30:00,-232.11424317731644,
2021-03-25 15:00:00,-227.41118201077506,
2021-03-25 15:30:30,-227.41118201077506,
2021-03-25 23:59:59,-219.56906899948763,c
2021-03-26 00:00:00,-225.17405752108152,
2021-03-26 10:00:00,-77.71315805019049,
2021-03-26 10:30:00,-121.8277668255023,
2021-03-26 12:00:00,-46.03463363761921,
2021-03-26 13:30:00,-135.5846920585036,
2021-03-26 15:00:00,1.7991370025579272,
2021-03-26 15:30:30,1.7991370025579272,
2021-03-26 23:59:59,-15.59364596592377,w
2021-03-29 00:00:00,46.65335932633525,
2021-03-29 10:00:00,-39.02946132995294,
2021-03-29 10:30:00,-82.12965723674142,
2021-03-29 12:00:00,-89.10170152161436,
2021-03-29 13:30:00,-106.46373286909602,
2021-03-29 15:00:00,-110.83138644026212,
2021-03-29 15:30:30,-110.83138644026212,
2021-03-29 23:59:59,-72.51246809293025,c
2021-03-30 00:00:00,-103.77002883218074,
2021-03-30 10:00:00,-211.8617619352658,
2021-03-30 10:30:00,-222.89708699840776,
2021-03-30 12:00:00,-139.60976858886488,
2021-03-30 13:30:00,-128.29415806713314,
2021-03-30 15:00:00,-79.65082519348516,
2021-03-30 15:30:30,-79.65082519348516,
2021-03-30 23:59:59,-57.96468106947668,c
2021-03-31 00:00:00,-40.754366967118585,
2021-03-31 10:00:00,-29.398509341548106,
2021-03-31 10:30:00,7.226382529492184,
2021-03-31 12:00:00,-30.422039506209785,
2021-03-31 13:30:00,4.289773295781288,
2021-03-31 15:00:00,23.37133428948482,
2021-03-31 15:30:30,23.37133428948482,
2021-03-31 23:59:59,20.042073525578417,c
2021-04-01 00:00:00,56.80278224381482,
2021-04-01 10:00:00,70.85676533157084,
2021-04-01 10:30:00,67.9411480379772,
2021-04-01 12:00:00,8.405382981438379,
2021-04-01 13:30:00,-23.983140234356142,
2021-04-01 15:00:00,-30.28776039325885,
2021-04-01 15:30:30,-30.28776039325885,
2021-04-01 23:59:59,-37.77405351230709,c
2021-04-02 00:00:00,-37.77405351230709,
2021-04-02 10:00:00,-37.77405351230709,
2021-04-02 10:30:00,-37.77405351230709,
2021-04-02 12:00:00,-37.77405351230709,
2021-04-02 13:30:00,-37.77405351230709,
2021-04-02 15:00:00,-37.77405351230709,
2021-04-02 15:30:30,-37.77405351230709,
2021-04-02 23:59:59,-37.77405351230709,w
